,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA_x,npv_per_nfa,NFA_y
151,w99758838,ab,109862.70524728548,122069.67249698387,137328.38155910684,r2,-181334.7130025585,-230702.74598056395,-49368.032978005445,478.1149431033991,-103.25557418800213,478.1149431033991
152,w99758842,sfh,28836.13150330949,32040.146114788324,36045.16437913686,r1,-51704.99894981219,-65781.5872158771,-14076.588266064908,66.20839738831855,-212.61031562966824,66.20839738831855
153,w99758845,th,68631.03812160477,76256.7090240053,85788.79765200596,r2,-113279.47525810951,-144119.59835243726,-30840.123094327748,141.8255072105676,-217.45117434016703,141.8255072105676
154,w99758846,other,132388.56970357036,147098.41078174484,165485.71212946295,nr2,-204209.88946015234,-259817.97133616946,-55608.081876017124,563.5821329504251,-98.66899361216731,563.5821329504251
155,w99758847,sfh,141765.98617754248,157517.76241949163,177207.4827219281,r2,-233992.9128739939,-297697.0412678767,-63704.1283938828,385.25146163031457,-165.3572659381964,385.25146163031457
156,w99758850,ab,51542.08490718524,57268.98323020582,64427.60613398155,r2,-85073.17522502817,-108234.1864319313,-23161.01120690313,177.17881421931088,-130.7211096820784,177.17881421931088
157,w99758852,other,94738.4325839545,105264.92509328279,118423.04072994312,nr2,-146134.40487283768,-185928.0405902571,-39793.63571741941,422.9061155930161,-94.09567336622494,422.9061155930161
158,w99758858,sfh,9200.09663478349,10222.329594203877,11500.12079347936,r1,-16496.352389884763,-20987.453157718108,-4491.100767833344,57.38898355839774,-78.25719309461721,57.38898355839774
159,w99758862,sfh,153965.21116104606,171072.45684560674,192456.51395130757,r2,-254128.4352631253,-323314.4215808243,-69185.98631769899,402.33381934519855,-171.96164724680546,402.33381934519855
160,w99758864,other,39005.52169932354,43339.46855480393,48756.90212415442,nr1,-65358.17520465733,-83155.759678434,-17797.584473776667,101.365438436158,-175.5784293774445,101.365438436158
161,w99758865,other,19191.6289905496,21324.03221172178,23989.536238187,nr1,-32157.75088707185,-40914.57872241423,-8756.827835342385,63.831228005420414,-137.18720615243018,63.831228005420414
162,w99758868,ab,107761.9123396737,119735.45815519299,134702.3904245921,r2,-177867.23349600408,-226291.2517302482,-48424.01823424411,445.0926624152809,-108.7953640293074,445.0926624152809
163,w99758869,other,36782.57152472311,40869.523916359016,45978.21440590389,nr1,-61633.37008340504,-78416.65858600044,-16783.288502595402,105.27734354436397,-159.41975678292934,105.27734354436397
164,w99758874,ab,145140.5559918637,161267.2844354041,181425.6949898296,r2,-239562.83441752108,-304783.3634271088,-65220.52900958771,732.9468768487684,-88.98397833414181,732.9468768487684
165,w99758876,sfh,19767.0966607297,21963.44073414411,24708.870825912127,r1,-35443.64860336986,-45093.11496388579,-9649.46636051593,118.68904608124866,-81.30039526908305,118.68904608124866
166,w99758878,other,165946.20228490618,184384.6692054513,207432.75285613272,nr2,-255972.6697010977,-325676.1948946651,-69703.52519356739,556.4759241774678,-125.25883360829457,556.4759241774678
167,w99758879,other,63241.62786203879,70268.47540226532,79052.03482754849,nr2,-97550.45971041064,-124114.27581628111,-26563.81610587047,141.26093079326674,-188.0478626092746,141.26093079326674
168,w99758882,other,173463.4893925074,192737.21043611935,216829.36174063425,nr2,-267568.11463052564,-340429.1776530838,-72861.06302255817,536.390386541374,-135.83588530056196,536.390386541374
169,w99758886,sfh,28508.101772463415,31675.66863607046,35635.12721557927,r1,-51116.820993731046,-65033.278922631325,-13916.45792890028,70.57262436598539,-197.19343093619935,70.57262436598539
170,w99758887,sfh,35123.0717850301,39025.635316700114,43903.839731287626,r1,-62977.87862254458,-80123.48707909389,-17145.608456549307,84.85345135740936,-202.06141509000815,84.85345135740936
171,w99758888,other,23233.64309960051,25815.158999556123,29042.053874500638,nr1,-38930.60392966114,-49531.736991955,-10601.133062293855,71.82869699064176,-147.5891044449133,71.82869699064176
172,w99758891,trade,394777.7044394887,438641.8938216541,493472.1305493609,nr2,-608946.161782927,-774767.3573774676,-165821.19559454056,1365.0763243824242,-121.47393712183818,1365.0763243824242
173,w99758895,other,11343.022479982455,12603.358311091617,14178.778099978068,nr1,-19006.52057193013,-24182.15704544349,-5175.636473513361,154.4283221337944,-33.51481387610536,154.4283221337944
174,w99758899,th,51555.465518172896,57283.85057574766,64444.33189771612,r2,-85095.26069295636,-108262.28462677187,-23167.023933815508,158.4874060918577,-146.1758035233925,158.4874060918577
175,w99758900,sfh,14105.077346915961,15672.308163239957,17631.34668364495,r1,-25291.291563350238,-32176.79790287944,-6885.506339529202,82.77785695786588,-83.18053393232856,82.77785695786588
176,w99758903,trade,111219.17925647758,123576.86584053065,139023.97407059697,nr2,-171556.02143499584,-218272.1785785142,-46716.15714351836,400.34018093422054,-116.69115259553284,400.34018093422054
177,w99758905,sfh,42224.87349281815,46916.52610313128,52781.09186602269,r1,-75711.85612576175,-96324.26589636024,-20612.40977059849,110.54209396946244,-186.46661222369033,110.54209396946244
178,w99758908,ab,62155.14284179054,69061.2698242117,77693.92855223817,r2,-102590.63768255062,-130520.74494378582,-27930.1072612352,248.9345047255978,-112.19861743161216,248.9345047255978
179,w99758913,ab,66297.76659895918,73664.18510995463,82872.20824869897,r2,-109428.27642804579,-139219.9179178351,-29791.641489789297,208.22132023065353,-143.07680624053353,208.22132023065353
180,w99758915,ab,27065.001520575188,30072.223911750207,33831.251900718984,r1,-48529.25140244273,-61741.24839939888,-13211.99699695615,71.10941483918579,-185.79813976581204,71.10941483918579
181,w99758919,ab,208080.77592565658,231200.8621396184,260100.9699070707,r2,-343449.2869886883,-436952.70641445916,-93503.41942577087,819.0798590054737,-114.15665810572203,819.0798590054737
182,w99758922,th,29500.748365313924,32778.60929479325,36875.9354566424,r1,-52896.69881940193,-67297.72512321288,-14401.026303810948,83.9358181065414,-171.57188228667098,83.9358181065414
183,w99758926,sfh,13125.615217519764,14584.016908355294,16407.019021899705,r1,-23535.05431058286,-29942.42837650486,-6407.374065922002,36.12754547015065,-177.3542592650229,36.12754547015065
184,w99758928,sfh,50451.804126083465,56057.56014009274,63064.755157604326,r2,-83273.6040958785,-105944.68546320991,-22671.08136733141,119.38002583179623,-189.90682243003076,119.38002583179623
185,w99758931,th,29795.3796286822,33105.977365202445,37244.22453585275,r1,-53424.99122094304,-67969.84413285049,-14544.852911907445,65.79372537583113,-221.0674776177121,65.79372537583113
186,w99758935,ab,97740.68299085365,108600.75887872626,122175.85373856705,r2,-161326.61815423868,-205247.48511563605,-43920.866961397376,355.7203856162727,-123.47019945260112,355.7203856162727
187,w99758936,th,46648.143097256325,51831.270108062585,58310.1788715704,r1,-83643.05696058815,-106414.72117224542,-22771.664211657277,99.44306262517348,-228.9919840611662,99.44306262517348
188,w99758945,mfh,72696.76550898828,80774.18389887585,90870.95688623533,r2,-119990.19212311266,-152657.2952038529,-32667.103080740242,525.0721962768584,-62.214497953564525,525.0721962768584
189,w99758951,ab,88176.77832572878,97974.19813969864,110220.97290716098,r2,-145540.84350277114,-185164.06314296302,-39623.21964019188,355.6037514369003,-111.4252014498862,355.6037514369003
190,w99758953,other,115621.89938143763,128468.77709048626,144527.37422679702,nr2,-178347.23454391598,-226912.6965158962,-48565.46197198023,525.4067761451006,-92.43402288852094,525.4067761451006
191,w99758954,sfh,15454.106966036949,17171.229962263275,19317.633707546185,r1,-27710.186588569235,-35254.232528145454,-7544.045939576219,37.75478148937691,-199.81696733429362,37.75478148937691
192,w99758959,sfh,5386.67163386435,5985.190704293722,6733.339542330437,r1,-9658.641317403275,-12288.188165797177,-2629.546848393902,30.14875982720405,-87.2190718114113,30.14875982720405
193,w99758962,mfh,21723.95521923704,24137.72802137449,27154.944024046297,r1,-38952.41917826271,-49557.14169787445,-10604.722519611743,201.50926117040217,-52.62647710590372,201.50926117040217
194,w99758966,th,53966.642471051426,59962.936078946026,67458.30308881428,r2,-89075.04691581032,-113325.56012888199,-24250.513213071667,155.61690238779408,-155.83469945083402,155.61690238779408
195,w99758967,ab,36490.03724639751,40544.485829330566,45612.54655799688,r1,-65428.93374192909,-83241.83732339455,-17812.903581465456,90.83302856497467,-196.10601851421845,90.83302856497467
196,w99758970,th,114162.05294071334,126846.72548968148,142702.56617589167,r2,-188431.03361774032,-239731.02647453544,-51299.992856795114,391.2386861808598,-131.12198427402043,391.2386861808598
197,w99758974,sfh,52549.96407185974,58388.84896873304,65687.45508982467,r2,-86736.73774750685,-110350.65070780757,-23613.912960300717,163.93810575278476,-144.0416360300637,163.93810575278476
198,w99758975,sfh,48769.161981762925,54187.95775751436,60961.45247720365,r1,-87446.17733349116,-111253.2338805704,-23807.05654707925,139.83927450878545,-170.24585282429769,139.83927450878545
199,w99758979,trade,118383.22027633703,131536.91141815225,147979.02534542128,nr2,-182606.5828847434,-232331.90147239165,-49725.318587648246,705.2831632008775,-70.50404884468448,705.2831632008775
200,w99758981,other,27092.453379920906,30102.725977689894,33865.56672490113,nr1,-45396.478180154445,-57758.32354522647,-12361.845365072026,319.7999828794971,-38.654928164052016,319.7999828794971
201,w99758984,ab,99044.44301429484,110049.38112699427,123805.55376786855,r2,-163478.54904964834,-207985.2751311882,-44506.72608153985,336.42351993245535,-132.2937412059525,336.42351993245535
202,w99758985,ab,308773.6475480953,343081.8306089948,385967.05943511915,r2,-509648.6622540226,-648399.5475574776,-138750.885303455,1446.6540044941007,-95.91158969070604,1446.6540044941007
203,w99758989,education,178962.42487789664,198847.1387532185,223703.03109737078,nr2,-276050.24424439034,-351221.06297612446,-75170.81873173412,963.3213891830295,-78.0329592759118,963.3213891830295
204,w99758991,ab,108571.37632794297,120634.8625866033,135714.2204099287,r2,-179203.30035935252,-227991.06027260807,-48787.75991325555,346.04414169639347,-140.98709972111058,346.04414169639347
205,w99758995,sfh,14153.006730026627,15725.56303336292,17691.258412533283,r1,-25377.231964305814,-32286.13541560842,-6908.903451302605,38.315451947040856,-180.31637629779252,38.315451947040856
206,w99758997,other,183323.21692341135,203692.46324823482,229154.0211542642,nr2,-282776.7831258604,-359779.29534634686,-77002.51222048647,604.6954287230968,-127.34098616073315,604.6954287230968
207,w99759000,other,34496.09632156219,38328.995912846876,43120.120401952736,nr1,-57802.1215724567,-73542.12866763644,-15740.007095179739,505.76658869385716,-31.12108914870855,505.76658869385716
208,w99759001,other,81574.80850317713,90638.67611464126,101968.51062897142,nr2,-125829.46295489468,-160093.89107298738,-34264.42811809269,277.86601877255595,-123.31276875615167,277.86601877255595
209,w99759005,th,50791.008241442374,56434.45360160264,63488.76030180296,r2,-83833.47999525166,-106656.98651828649,-22823.506523034826,200.24946516156197,-113.97536819696742,200.24946516156197
210,w99759006,sfh,107306.25960596674,119229.17733996305,134132.82450745843,r2,-177115.1524553124,-225334.41804730607,-48219.265591993666,478.86383471041916,-100.69514984599547,478.86383471041916
211,w99759010,ab,91918.43252307092,102131.59169230102,114898.04065383865,r2,-151716.65893078802,-193021.2326518839,-41304.57372109589,347.4218390390277,-118.88882355624148,347.4218390390277
212,w99759011,health,269958.28428687295,299953.6492076366,337447.8553585912,nr2,-416411.7152750534,-529804.150961506,-113392.43568645255,1184.1155465334652,-95.76129290626443,1184.1155465334652
213,w99759013,other,171785.6852225,190872.98358055556,214732.106528125,nr2,-264980.0950993821,-337136.4184917245,-72156.32339234237,1127.2734199425206,-64.00960238734415,1127.2734199425206
214,w99759015,mfh,34217.03964154063,38018.932935045144,42771.29955192578,r1,-61353.30595674708,-78056.62757470785,-16703.32161796077,262.8249901607633,-63.55301909359447,262.8249901607633
215,w99759016,other,39579.42093353886,43977.13437059873,49474.27616692357,nr1,-66319.80845722102,-84379.25380749404,-18059.445350273018,162.4421672269469,-111.17461468635962,162.4421672269469
216,w99759020,other,23783.079223761644,26425.64358195738,29728.849029702054,nr1,-39851.2464669795,-50703.07828695389,-10851.831819974388,78.66829424034803,-137.94416066553802,78.66829424034803
217,w99759023,th,17153.126364166834,19059.029293518703,21441.407955208542,r1,-30756.63531855696,-39130.07116852344,-8373.435849966481,45.55874986834824,-183.7942409342512,45.55874986834824
218,w99759028,trade,117384.63411857742,130427.3712428638,146730.79264822177,nr2,-181066.25980889838,-230372.13538159986,-49305.87557270148,314.5253525768406,-156.76280200864167,314.5253525768406
219,w99759036,mfh,84448.21047114403,93831.34496793781,105560.26308893003,r2,-139386.62783604566,-177334.37388953174,-37947.74605348607,422.98085668310523,-89.71504372812858,422.98085668310523
220,w99759038,ab,40682.52312775101,45202.8034752789,50853.15390968876,r1,-72946.32483399032,-92805.82393595167,-19859.49910196135,116.55152825303375,-170.39243843157777,116.55152825303375
221,w99759044,trade,91754.0768965997,101948.97432955522,114692.59612074961,nr2,-141531.02448743823,-180071.12075064972,-38540.09626321148,415.2007402397692,-92.82280238940672,415.2007402397692
222,w99759045,trade,131494.20155201256,146104.66839112507,164367.75194001567,nr2,-202830.32306876944,-258062.73733609126,-55232.414267321816,941.2816024620085,-58.67788568570379,941.2816024620085
223,w99759047,mfh,92497.8685975063,102775.40955278477,115622.33574688286,r2,-152673.0514938927,-194238.00128316373,-41564.94978927102,442.628270605579,-93.90486905051094,442.628270605579
224,w99759050,trade,87689.82726981034,97433.14141090038,109612.28408726292,nr2,-135261.90345317166,-172094.8649802264,-36832.96152705475,246.0824731603265,-149.6773055554327,246.0824731603265
225,w99759051,th,29950.586920623486,33278.42991180387,37438.23365077935,r1,-53703.28766531547,-68323.90625835453,-14620.618593039064,91.54405212756247,-159.71128929999622,91.54405212756247
226,w99759055,other,63025.800446954905,70028.66716328323,78782.25055869363,nr2,-97217.54507378124,-123690.70570542198,-26473.16063164074,270.5142616614699,-97.86234732707028,270.5142616614699
227,w99759057,th,63544.9103105719,70605.45590063544,79431.13788821487,r2,-104884.5288126162,-133439.14359964122,-28554.614787025013,194.30349186724052,-146.95883492683288,194.30349186724052
228,w99759061,trade,95523.08154318364,106136.75727020403,119403.85192897954,nr2,-147344.7289785213,-187467.9461973229,-40123.21721880158,534.3112589053809,-75.09334035183946,534.3112589053809
229,w99759062,th,51134.694142143744,56816.326824604155,63918.36767767968,r2,-84400.75333907138,-107378.6989580825,-22977.945619011123,137.67195288166403,-166.90360772874214,137.67195288166403
230,w99759063,sfh,62796.75246680318,69774.16940755908,78495.94058350397,r2,-103649.65126636386,-131868.07297475685,-28218.421708392998,182.5971095246263,-154.53925739491112,182.5971095246263
231,w99759067,other,53063.728204032785,58959.69800448087,66329.66025504097,nr2,-81851.00945763041,-104139.7323377372,-22288.722880106783,347.13443305995315,-64.20775572055489,347.13443305995315
232,w99759073,sfh,16322.376591394783,18135.973990438648,20402.970739243476,r1,-29267.048682298013,-37234.94738515803,-7967.89870286002,34.86947953915223,-228.50638461389954,34.86947953915223
233,w99759074,mfh,260161.20526083146,289068.00584536826,325201.5065760393,r2,-429411.0306512613,-546317.3723620824,-116906.34171082109,1179.944325777702,-99.07784558713654,1179.944325777702
234,w99759077,sfh,52914.64659119377,58794.05176799308,66143.3082389922,r2,-87338.66721785479,-111116.45433909536,-23777.787121240573,212.39228247441352,-111.95221805719348,212.39228247441352
235,w99759083,trade,45059.565495100775,50066.1838834453,56324.45686887597,nr1,-75502.41217067487,-96062.35825811913,-20559.94608744426,341.51128259450195,-60.20283116636117,341.51128259450195
236,w99759085,other,63311.391095623374,70345.9901062482,79139.23886952922,nr2,-97658.06977259796,-124251.18900950003,-26593.119236902072,319.12387123871594,-83.33165154232375,319.12387123871594
237,w99759087,other,172965.5863999473,192183.9848888303,216206.98299993412,nr2,-266800.0973062185,-339452.0227088251,-72651.9254026066,592.8829183824361,-122.54008869208617,592.8829183824361
238,w99759088,ab,88658.67471107052,98509.63856785613,110823.34338883814,r2,-146336.24119970776,-186176.0063599647,-39839.76516025694,334.1662621571682,-119.22138669258935,334.1662621571682
239,w99759091,sfh,11524.131641001168,12804.590712223518,14405.164551251459,r1,-20663.493448387035,-26289.090495469667,-5625.597047082632,80.87078364617192,-69.56278637902038,80.87078364617192
240,w99759093,sfh,54665.253714504965,60739.1707938944,68331.56714313121,r2,-90228.14494891322,-114792.5869226866,-24564.441973773384,176.2003906674683,-139.41196089702368,176.2003906674683
241,w99759094,other,127766.57717581006,141962.86352867784,159708.22146976256,nr2,-197080.44780750092,-250747.1223589316,-53666.67455143068,339.69808716569094,-157.9834464162121,339.69808716569094
242,w99759096,mfh,47013.13833967629,52236.8203774181,58766.42292459536,r1,-84297.51640581037,-107247.35596481022,-22949.839558999854,246.47077107857913,-93.11383844246201,246.47077107857913
243,w99759099,th,24989.00373869263,27765.55970965848,31236.254673365787,r1,-44806.856700513636,-57005.43877343703,-12198.582072923396,50.23060751573648,-242.85157349732964,50.23060751573648
244,w99759102,other,404928.3339724756,449920.3710805284,506160.4174655945,nr2,-624603.5477606102,-794688.3821226615,-170084.83436205122,1460.464218017459,-116.45943273635065,1460.464218017459
245,w99759105,mfh,53255.998957558084,59173.332175064534,66569.9986969476,r2,-87902.08892905412,-111833.26654656787,-23931.17761751375,189.26809048298745,-126.44063537833826,189.26809048298745
246,w99759110,th,21502.86142041705,23892.068244907834,26878.576775521313,r1,-38555.984079661306,-49052.77789275385,-10496.793813092547,35.61810292806477,-294.70389914623297,35.61810292806477
247,w99759111,th,34535.9950545772,38373.327838419114,43169.9938182215,r1,-61925.21308978951,-78784.2353440868,-16859.02225429729,238.72463138289748,-70.62120970356263,238.72463138289748
248,w99759113,th,212224.98925564316,235805.54361738128,265281.2365695539,r2,-350289.5494155328,-445655.21736214746,-95365.66794661467,635.4707306571305,-150.07090546561994,635.4707306571305
249,w99759120,th,23237.39167444857,25819.324082720632,29046.73959306071,r1,-41666.106009602714,-53009.62464146066,-11343.518631857944,160.90588292758912,-70.49784896281732,160.90588292758912
250,w99759121,ab,17191.860563128615,19102.06729236513,21489.825703910767,r1,-30826.088175519108,-39218.43243456044,-8392.344259041332,33.129497365746644,-253.31939589637034,33.129497365746644
251,w99759126,ab,74661.4219255084,82957.13547278711,93326.77740688549,r2,-123232.97052217374,-156782.91389473918,-33549.94337256544,310.54387535755524,-108.03608132324803,310.54387535755524
252,w99759127,other,32860.8525520517,36512.05839116855,41076.06569006462,nr1,-55062.08518443309,-70055.95717219329,-14993.871987760198,85.13879598667843,-176.11092351019707,85.13879598667843
253,w99759131,ab,66274.46957377039,73638.29952641155,82843.08696721298,r2,-109389.8233482048,-139170.99605966554,-29781.17271146075,184.6887545518577,-161.250601227584,184.6887545518577
254,w99759132,ab,44301.10147182197,49223.44607980218,55376.376839777455,r1,-79434.66358561962,-101060.60065281705,-21625.937067197432,153.35469039995223,-141.01907813055172,153.35469039995223
255,w99759137,mfh,26131.587467902093,29035.09718655788,32664.484334877616,r1,-46855.58124985435,-59611.92471021424,-12756.343460359887,162.2998407471925,-78.59738741352123,162.2998407471925
256,w99759138,mfh,114243.39084343535,126937.10093715039,142804.2385542942,r2,-188565.28650376864,-239901.82945511045,-51336.542951341806,557.9003615580499,-92.01740398227042,557.9003615580499
257,w99759140,ab,54087.72543979606,60097.4727108845,67609.65679974506,r2,-89274.90131897094,-113579.82451567266,-24304.923196701726,160.4533356629312,-151.47658411888523,160.4533356629312
258,w99759142,sfh,50447.45984022519,56052.73315580576,63059.32480028148,r2,-83266.43360223791,-105935.56281622453,-22669.129213986613,128.98004897348582,-175.7568662316655,128.98004897348582
259,w99759148,ab,122067.53269869335,135630.59188743704,152584.41587336667,r2,-201479.48258715306,-256331.89102046663,-54852.40843331357,518.2482564277947,-105.84195460955867,518.2482564277947
260,w99759152,ab,44876.1750923536,49862.41676928178,56095.218865442,r1,-80465.80678671927,-102372.47064204256,-21906.66385532329,155.39786574579776,-140.97145897202057,155.39786574579776
261,w99759159,sfh,34070.300398334104,37855.889331482336,42587.87549791763,r1,-61090.193256799124,-77721.88293935776,-16631.689682558637,71.9146042395383,-231.2699883206006,71.9146042395383
262,w99759161,mfh,71934.50220725962,79927.2246747329,89918.12775907452,r2,-118732.03270731981,-151056.60426443737,-32324.571557117553,242.4930030848831,-133.30104846696358,242.4930030848831
263,w99759162,mfh,155025.33407488256,172250.37119431395,193781.6675936032,r2,-255878.22909803299,-325540.5934810018,-69662.36438296881,714.1891373082996,-97.54049836926757,714.1891373082996
264,w99759164,mfh,71961.73720566227,79957.48578406918,89952.17150707783,r2,-118776.98563841553,-151113.79554608406,-32336.809907668532,595.7694656141102,-54.277387100287584,595.7694656141102
265,w99759165,mfh,63770.821559896285,70856.46839988476,79713.52694987036,r2,-105257.40832134559,-133913.53885005607,-28656.130528710477,160.50856082765387,-178.53334663862577,160.50856082765387
266,w99759170,sfh,47013.36803003878,52237.07558893198,58766.71003754847,r1,-84297.92825508877,-107247.87993927645,-22949.951684187676,93.69908212199807,-244.93251336556725,93.69908212199807
267,w99759172,other,61730.81695510983,68589.7966167887,77163.52119388728,nr2,-95220.02794436042,-121149.24774935842,-25929.219804997992,204.59550149962305,-126.73406607156396,204.59550149962305
268,w99759176,sfh,14493.422515544977,16103.802795049975,18116.77814443122,r1,-25987.618896086373,-33062.69903622328,-7075.08014013691,41.50382452430203,-170.4681489291231,41.50382452430203
269,w99759177,ab,106008.57950246714,117787.31055829681,132510.72437808392,r2,-174973.25681741076,-222609.39536915658,-47636.138551745826,360.73507672324774,-132.05297079632703,360.73507672324774
270,w99759180,education,74374.97687321722,82638.86319246358,92968.72109152153,nr2,-114723.69434830046,-145963.92764603358,-31240.233297733124,347.1465133147314,-89.99149379158527,347.1465133147314
271,w99759183,sfh,42546.20900035321,47273.56555594801,53182.76125044151,r1,-76288.03091806117,-97057.303187165,-20769.272269103836,128.67689446713774,-161.40638422392152,128.67689446713774
272,w99759189,ab,57837.994960024385,64264.43884447154,72297.49370003048,r2,-95464.93683286203,-121455.08550197778,-25990.148669115748,171.2441471248865,-151.7724786830899,171.2441471248865
273,w99759190,other,75198.04717388457,83553.38574876063,93997.5589673557,nr2,-115993.28352426598,-147579.23670379637,-31585.953179530392,369.99921465907244,-85.36762222221084,369.99921465907244
274,w99759195,sfh,51261.17835256776,56956.864836186396,64076.4729407097,r2,-84609.52280223879,-107644.30551312157,-23034.782710882777,184.4751641433686,-124.86657929183806,184.4751641433686
275,w155463247,mfh,186269.900882997,206966.55653666332,232837.37610374624,r2,-307449.1834294956,-391151.6426844647,-83702.45925496909,886.8482149265707,-94.38194478623322,886.8482149265707
276,w155463249,trade,87242.84372721925,96936.49303024361,109053.55465902406,nr2,-134572.42958071115,-171217.6415347529,-36645.21195404176,403.549402025342,-90.80725128107247,403.549402025342
277,w155463253,mfh,85711.09171490726,95234.54634989696,107138.86464363408,r2,-141471.08595473718,-179986.32179239593,-38515.23583765875,721.7602650925515,-53.36292076527644,721.7602650925515
278,w155463254,mfh,87014.59305688317,96682.88117431464,108768.24132110395,r2,-143622.58988151213,-182723.56859790933,-39100.97871639719,852.2730644002556,-45.878463546084895,852.2730644002556
279,w155463255,mfh,71073.4939418158,78970.54882423978,88841.86742726975,r2,-117310.889050283,-149248.5569320624,-31937.6678817794,713.9319995328784,-44.73488778017519,713.9319995328784
280,w155463260,mfh,121068.10069432911,134520.1118825879,151335.12586791138,r2,-199829.86258854633,-254233.16509424173,-54403.30250569541,725.1058137452229,-75.02808759000082,725.1058137452229
281,w155463261,mfh,156542.2147043533,173935.7941159481,195677.76838044162,r2,-258381.9278098487,-328725.9194363017,-70343.99162645297,1003.1358517257496,-70.12409286881368,1003.1358517257496
282,w155463268,mfh,159567.24377622348,177296.93752913718,199459.05472027932,r2,-263374.9122565477,-335078.2344642326,-71703.32220768486,907.8277638942003,-78.98339867918082,907.8277638942003
283,w155463269,mfh,131879.48496798522,146532.76107553914,164849.35620998152,r2,-217674.67407403674,-276936.19278839335,-59261.518714356615,646.430608794326,-91.67498863472255,646.430608794326
284,w155463275,mfh,123394.95860740752,137105.50956378612,154243.6982592594,r2,-203670.47538718514,-259119.37747036607,-55448.90208318093,531.2511221051216,-104.37418346235314,531.2511221051216
285,w155463277,mfh,151532.00259406594,168368.89177118437,189415.0032425824,r2,-250112.28459420113,-318204.88148091297,-68092.59688671184,722.3371928531676,-94.26705084609051,722.3371928531676
286,w155463281,mfh,129551.36276085915,143945.95862317682,161939.20345107393,r2,-213831.97448536515,-272047.3254975928,-58215.35101222765,852.691491766274,-68.27246615495103,852.691491766274
287,w155463286,sfh,21335.71807363871,23706.35341515412,26669.647592048386,r1,-38256.28553762038,-48671.48698893095,-10415.201451310568,75.58565192222595,-137.79336668323396,75.58565192222595
288,w155463289,mfh,189460.16018468578,210511.2890940953,236825.2002308572,r2,-312714.8898725815,-397850.9277569831,-85136.03788440156,870.3151384696364,-97.82208090060908,870.3151384696364
289,w155463294,mfh,73954.39748668816,82171.55276298684,92442.9968583602,r2,-122065.98602629152,-155298.2200749024,-33232.23404861089,520.8021583877504,-63.80970876059359,520.8021583877504
290,w155463296,mfh,149851.71086067607,166501.90095630675,187314.63857584508,r2,-247338.86645791007,-314676.40549746674,-67337.53903955666,531.2875348292291,-126.74405971373083,531.2875348292291
291,w155463300,mfh,145780.16516082495,161977.9612898055,182225.20645103118,r2,-240618.5461335792,-306126.4906630673,-65507.94452948813,903.6974393147975,-72.48880175997581,903.6974393147975
292,w155463302,mfh,162906.195564221,181006.88396024556,203632.74445527626,r2,-268886.0441993038,-342089.7616649682,-73203.71746566443,619.062746527791,-118.24926936122488,619.062746527791
293,w155463304,mfh,132782.97083749846,147536.6342638872,165978.71354687307,r2,-219165.9294593951,-278833.43963464745,-59667.51017525236,1087.9011799693108,-54.84644310886358,1087.9011799693108
294,w155463308,mfh,147385.4815572954,163761.64617477267,184231.85194661922,r2,-243268.213164598,-309497.5245366621,-66229.31137206408,740.3594694465398,-89.45561461052723,740.3594694465398
295,w155463310,mfh,78437.63363840502,87152.92626489447,98047.04204800627,r2,-129465.82511694926,-164712.65137579164,-35246.82625884238,722.3160033598542,-48.79696157207054,722.3160033598542
296,w155463313,mfh,118627.44188251636,131808.2687583515,148284.30235314544,r2,-195801.4148620767,-249107.9800861038,-53306.565224027116,774.0583199881017,-68.86634229943618,774.0583199881017
297,w155463314,mfh,201931.4964824973,224368.329424997,252414.37060312164,r2,-333299.54763457406,-424039.71969939984,-90740.17206482578,1101.9502923069522,-82.34506828330672,1101.9502923069522
298,w155463317,mfh,143289.21159194486,159210.23510216095,179111.51448993105,r2,-236507.0840182156,-300895.6907555171,-64388.60673730151,740.3064833164215,-86.97560833028739,740.3064833164215
299,w155463319,mfh,145828.4042201316,162031.56024459066,182285.5052751645,r2,-240698.16747509988,-306227.7887643703,-65529.621289270435,828.4481069911271,-79.09924681615848,828.4481069911271
300,w155463321,mfh,143438.5743173969,159376.19368599655,179298.21789674612,r2,-236753.61578613592,-301209.3403314251,-64455.72454528915,781.2118542082608,-82.50735597274502,781.2118542082608
301,w155463324,mfh,160134.95033012077,177927.7225890231,200168.68791265096,r2,-264311.9445714622,-336270.3720563343,-71958.42748487205,722.1055689860135,-99.65084133877635,722.1055689860135
302,w155463327,mfh,144237.2233375608,160263.58148617868,180296.529171951,r2,-238071.83192267854,-302886.4383203358,-64814.60639765728,780.4636536210775,-83.04628421444131,780.4636536210775
303,w155463330,mfh,92798.36038612344,103109.28931791494,115997.9504826543,r2,-153169.03047170752,-194869.00960052267,-41699.97912881515,867.026127423346,-48.0954123640315,867.026127423346
304,w155463331,mfh,161247.17579186105,179163.5286576234,201558.9697398263,r2,-266147.73665800196,-338605.9550696546,-72458.21841165266,701.7002469789237,-103.26092761633163,701.7002469789237
305,w155463336,mfh,82538.53583434132,91709.48426037925,103173.16979292665,r2,-136234.60002630408,-173324.21246443148,-37089.6124381274,356.26551316827533,-104.1066594077233,356.26551316827533
