,fid,full_id,osm_id,building_usage,age_code,roof_area,roof_u_value,roof_slope,walls_area,walls_u_value,ground_contact_area,ground_contact_u_value,door_area,door_u_value,windows_area,windows_shgc,window_u_value,windows,available_angles,available_cardinals,volume,building_height,ceiling_height,n_floors,GFA,NFA,n_people,people_id,geometry,dhw_volume_path,dhw_energy_path,space_heating_path,yearly_dhw_volume,yearly_dhw_energy,yearly_space_heating,specific_ued,needs_insulation,insulation_thickness,costs_walls,costs_roof,cost_ground_contact,cost_windows,cost_door,total_cost
912,925,w377596138,377596138,other,2,21.215494632720947,0.29786423712325116,26.060137629508972,42.72923,0.3051759527574653,18.70981870032847,0.2802175643275051,0.0,0.8,10.282756768014432,0.65,0.8,"{""north"": {""area"": 2.570689192003608, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.570689192003608, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.570689192003608, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.570689192003608, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],42.029998779296875,2.46158281962077,3.0,1.0,18.70981870032847,15.903345895279198,0,,"MULTIPOLYGON (((472397.7455700437 5549608.994788557, 472393.4515869409 5549607.104528394, 472395.0634737952 5549603.460318226, 472399.35740177665 5549605.339461083, 472397.7455700437 5549608.994788557)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596138.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596138.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596138.csv,0.0,0.0,1614.423172583242,101.51468648257676,False,50.0,5487.715008900001,4133.4148192930215,366.15115196542814,3163.5317313838814,0.0,17380.606273734305
913,926,w377596139,377596139,other,1,35.48491358757019,0.29787573211469864,33.659904409337926,45.9158,0.3045128589759823,26.385055089369416,0.2803255508599287,0.0,0.8,11.0986421472766,0.65,0.8,"{""north"": {""area"": 2.77466053681915, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.77466053681915, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.77466053681915, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.77466053681915, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],50.389976501464844,2.22400029500326,2.6,1.0,26.385055089369416,22.427296825964003,0,,"MULTIPOLYGON (((472472.189152321 5549527.631703957, 472467.7756067859 5549526.1422803495, 472469.60755782767 5549520.7735306965, 472474.0140123454 5549522.274111275, 472472.189152321 5549527.631703957)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596139.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596139.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596139.csv,0.0,0.0,1988.3321998156132,88.65679244561154,False,50.0,5896.966194,6913.5257142662995,516.3555280989594,3414.5421699947365,0.0,22126.04708208982
914,927,w377596140,377596140,other,2,16.73653292655945,0.2977550317507008,25.594438655035837,34.92766,0.3054840342623184,14.09782868437469,0.27977275795159395,0.0,0.8,8.40531486890606,0.65,0.8,"{""north"": {""area"": 2.101328717226515, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.101328717226515, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.101328717226515, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.101328717226515, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],27.959999084472656,2.21633338928223,3.0,1.0,14.09782868437469,11.983154381718487,0,,"MULTIPOLYGON (((472420.878122588 5549696.670130469, 472421.753208398 5549691.61763181, 472424.45912321215 5549692.08177445, 472423.58409233106 5549697.145391264, 472420.878122588 5549696.670130469)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596140.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596140.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596140.csv,0.0,0.0,1261.884590888108,105.30487638657485,False,50.0,4485.7593738000005,3260.778710081577,275.8945073532127,2585.929133592801,0.0,14020.407893631786
915,928,w377596141,377596141,other,1,22.757680892944336,0.2975560148022427,42.457804284989834,37.6022,0.3045995957572589,16.90485768765211,0.27979637021844883,0.0,0.8,9.0891013932094,0.65,0.8,"{""north"": {""area"": 2.27227534830235, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.27227534830235, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.27227534830235, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.27227534830235, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],23.06200408935547,2.26225090026855,2.6,1.0,16.90485768765211,14.369129034504294,0,,"MULTIPOLYGON (((472492.4681907431 5549525.247864442, 472489.02340270096 5549524.376092918, 472490.20126640337 5549519.766804119, 472493.6460572086 5549520.638576402, 472492.4681907431 5549525.247864442)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596141.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596141.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596141.csv,0.0,0.0,1386.4253089105246,96.48638449702345,False,50.0,4829.250546000001,4433.878968372344,330.82806494735183,2796.2988249050672,0.0,16375.426592718108
916,929,w377596142,377596142,other,3,59.50673580169678,0.3019181208714317,26.107230634739,65.96041,0.3074411641959231,47.732697264291346,0.27634734945409545,0.0,0.8,13.11849735812892,0.65,0.8,"{""north"": {""area"": 3.27962433953223, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 3.27962433953223, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 3.27962433953223, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 3.27962433953223, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],91.18899536132812,2.31453880896935,2.8,1.0,47.732697264291346,40.572792674647644,0,,"MULTIPOLYGON (((472498.67688969057 5549454.477487583, 472500.11643661483 5549449.288671987, 472508.6614892293 5549451.6463702675, 472507.2219346928 5549456.8351835525, 472498.67688969057 5549454.477487583)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596142.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596142.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596142.csv,0.0,0.0,3113.8461841117532,76.74714947727703,False,50.0,8471.2954563,11593.697336244582,934.1288854621816,4035.958799454334,0.0,33087.29934448074
917,930,w377596143,377596143,other,2,53.59521973133087,0.29823439223843884,34.11548063158989,55.70726,0.3056831891643728,44.25160836358555,0.27906864199480375,0.0,0.8,13.405909837189661,0.65,0.8,"{""north"": {""area"": 3.3514774592974153, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 3.3514774592974153, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 3.3514774592974153, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 3.3514774592974153, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],78.84800720214844,2.04299926757812,3.0,1.0,44.25160836358555,37.61386710904771,0,,"MULTIPOLYGON (((472349.5597991386 5549798.109656853, 472349.668113847 5549792.783141688, 472357.97249341983 5549792.951418046, 472357.8641704377 5549798.277933015, 472349.5597991386 5549798.109656853)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596143.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596143.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596143.csv,0.0,0.0,2745.329396719578,72.98716159017884,False,50.0,7154.4834018,10441.956660255193,866.0039756753691,4124.382411722655,0.0,29851.595190505417
918,931,w377596145,377596145,other,2,43.17339634895325,0.29854551671592516,20.104027068292773,58.64117,0.304847843502738,38.59588003112003,0.27958527934736205,0.0,0.8,14.111953051851971,0.65,0.8,"{""north"": {""area"": 3.527988262962993, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 3.527988262962993, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 3.527988262962993, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 3.527988262962993, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],88.40499877929688,2.34473317464193,3.0,1.0,38.59588003112003,32.806498026452026,0,,"MULTIPOLYGON (((472384.6791807171 5549806.978755411, 472384.8794116939 5549801.440506826, 472391.8324255449 5549801.682536005, 472391.63224484463 5549807.231902909, 472384.6791807171 5549806.978755411)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596145.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596145.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596145.csv,0.0,0.0,2693.449218590027,82.10108913235076,False,50.0,7531.285463100001,6374.120236959458,755.321372209019,4341.59946389103,0.0,25114.18594837455
919,932,w377596147,377596147,other,7,44.38849866390228,0.17277448901095,23.648104200492035,63.61633,0.23984032419971688,41.00021194294095,0.3518202443126222,0.0,0.0,13.09370821550044,0.65,1.2235044759503955,"{""north"": {""area"": 3.27342705387511, ""u_value"": 1.2235044759503955, ""shgc"": 0.65}, ""east"": {""area"": 3.27342705387511, ""u_value"": 1.2235044759503955, ""shgc"": 0.65}, ""south"": {""area"": 3.27342705387511, ""u_value"": 1.2235044759503955, ""shgc"": 0.65}, ""west"": {""area"": 3.27342705387511, ""u_value"": 1.2235044759503955, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],73.2280044555664,2.45114244733538,2.8,1.0,41.00021194294095,34.850180151499806,0,,"MULTIPOLYGON (((472435.40991107567 5549803.114186053, 472436.0004842132 5549795.594761049, 472441.4239278375 5549796.022650867, 472440.83328975854 5549803.530956641, 472435.40991107567 5549803.114186053)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w377596147.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w377596147.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596147.csv,0.0,0.0,2595.9189583634725,74.48796382338801,False,,,,,4028.33231940932,0.0,
920,934,w377596149,377596149,other,2,14.729918003082275,0.2978812187352509,13.921182751655579,36.75882,0.3049922632318022,14.160162646323442,0.27957839398908196,0.0,0.8,8.845982133055621,0.65,0.8,"{""north"": {""area"": 2.2114955332639052, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.2114955332639052, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.2114955332639052, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.2114955332639052, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],34.29899597167969,2.43912410736084,3.0,1.0,14.160162646323442,12.036138249374925,0,,"MULTIPOLYGON (((472440.4543083419 5549670.473034002, 472436.636897356 5549669.44755478, 472437.57027119125 5549665.984760868, 472441.3877418218 5549667.021359363, 472440.4543083419 5549670.473034002)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596149.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596149.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596149.csv,0.0,0.0,1314.879324178787,109.2442855786467,False,50.0,4720.9352526,2174.7250939750675,277.1143829885498,2721.5022006768772,0.0,13076.646703124861
921,935,w377596151,377596151,other,1,24.93091309070587,0.2979624900255364,23.11225380216326,40.77068,0.30468930640326486,20.34114059060812,0.27900788121876186,0.0,0.8,9.85497775103836,0.65,0.8,"{""north"": {""area"": 2.46374443775959, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.46374443775959, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.46374443775959, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.46374443775959, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],46.77899169921875,2.23426564534505,2.6,1.0,20.34114059060812,17.289969502016902,0,,"MULTIPOLYGON (((472348.41022621654 5549751.505168795, 472343.2556226979 5549750.520035863, 472343.98688337783 5549746.713585051, 472349.1414904187 5549747.698718696, 472348.41022621654 5549751.505168795)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596151.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596151.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596151.csv,0.0,0.0,1666.8500987098987,96.40561242837693,False,50.0,5236.1784324,3680.8000087118153,398.0761213582009,3031.9237856981913,0.0,16318.228694070262
922,936,w377596152,377596152,other,2,18.10392928123474,0.2981087640758951,39.956710650370674,30.86896,0.30571052302297264,12.776058034971356,0.2786821369243611,0.0,0.8,7.4285917944593605,0.65,0.8,"{""north"": {""area"": 1.8571479486148401, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 1.8571479486148401, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 1.8571479486148401, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 1.8571479486148401, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],25.488998413085938,2.15657152448382,3.0,1.0,12.776058034971356,10.859649329725652,0,,"MULTIPOLYGON (((472484.8838258187 5549810.720159807, 472481.47887429857 5549810.6042743875, 472481.6097579664 5549806.856530552, 472485.01471187087 5549806.972416063, 472484.8838258187 5549810.720159807)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596152.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596152.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596152.csv,0.0,0.0,1172.5774342911345,107.97562597914545,False,50.0,3964.5005328,3527.1885418629645,250.02745574438944,2285.4363271891343,0.0,13252.260501852666
923,937,w377596153,377596153,other,2,28.954658031463623,0.298458826776975,30.18210492892699,46.84156,0.30496950281569996,21.60208487790078,0.2792463986315574,0.0,0.8,11.27238586125596,0.65,0.8,"{""north"": {""area"": 2.81809646531399, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.81809646531399, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.81809646531399, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.81809646531399, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],54.074989318847656,2.51933288574219,3.0,1.0,21.60208487790078,18.36177214621566,0,,"MULTIPOLYGON (((472332.5324163976 5549747.328850052, 472333.3380215819 5549742.688094983, 472337.8550208849 5549743.465261278, 472337.05656380893 5549748.105978618, 472332.5324163976 5549747.328850052)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596153.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596153.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596153.csv,0.0,0.0,1917.1450643014819,104.40958797632194,False,50.0,6015.8615508,5641.236024270057,422.75280106051827,3467.9951266971566,0.0,20548.61452420507
924,938,w377596154,377596154,other,1,22.75891876220703,0.2971118991271177,26.930011761815923,39.45242,0.3054842719917125,19.77657580608502,0.2797462915730996,0.0,0.8,9.53633153346034,0.65,0.8,"{""north"": {""area"": 2.384082883365085, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.384082883365085, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.384082883365085, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.384082883365085, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],41.05701446533203,2.20515559269832,2.6,1.0,19.77657580608502,16.810089435172266,0,,"MULTIPOLYGON (((472432.81338594214 5549685.256123207, 472433.88778585446 5549681.403439218, 472438.6580095658 5549682.735329145, 472437.58354913024 5549686.576893566, 472432.81338594214 5549685.256123207)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596154.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596154.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596154.csv,0.0,0.0,1563.684870828113,93.02061579496223,False,50.0,5066.8743005999995,4434.1201424407955,387.02758852508384,2933.8909873800244,0.0,16945.92013030277
925,939,w377596155,377596155,other,4,32.86084234714508,0.2971905307177227,35.09677963256836,43.12275,0.3038426964452413,24.449615652672946,0.27129863471997284,0.0,0.8,7.956555833688001,0.65,0.8,"{""north"": {""area"": 1.9891389584220003, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 1.9891389584220003, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 1.9891389584220003, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 1.9891389584220003, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],47.36500549316406,2.17237377166748,2.7,1.0,24.449615652672946,20.782173304772005,0,,"MULTIPOLYGON (((472474.0076917494 5549501.615235785, 472475.2583305697 5549497.250184476, 472480.4371293866 5549498.724553059, 472479.18648670724 5549503.089603152, 472474.0076917494 5549501.615235785)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596155.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596155.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596155.csv,0.0,0.0,1792.684132320405,86.260667064535,False,50.0,5538.254782500001,6402.277914494275,478.47897832280955,2447.8666003941594,0.0,19648.62275035521
926,940,w377596156,377596156,other,6,37.179859042167664,0.29821142959263536,28.96836693225236,59.53509,0.3030622719396309,29.375112750567496,0.26959565163715177,0.0,0.8,10.613502254929768,0.65,0.8,"{""north"": {""area"": 2.653375563732442, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.653375563732442, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.653375563732442, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.653375563732442, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],71.80699157714844,2.47382175221163,2.5,1.0,29.375112750567496,24.96884583798237,0,,"MULTIPOLYGON (((472469.3174173532 5549558.846126582, 472470.0298034052 5549555.517905008, 472478.4717060406 5549557.320140821, 472477.75216284476 5549560.648398109, 472469.3174173532 5549558.846126582)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596156.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596156.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596156.csv,0.0,0.0,2368.816368902256,94.87087966632542,False,50.0,7646.0916087,7243.751937185525,574.8709565286059,3265.286918876342,0.0,24754.27088427863
927,941,w377596157,377596157,other,2,14.439201951026917,0.11957738094637826,29.94027666612105,37.98498,0.12089720662984546,10.873867750633508,0.11660284321272123,0.0,0.8,9.14105660640018,0.65,0.8,"{""north"": {""area"": 2.285264151600045, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.285264151600045, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.285264151600045, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.285264151600045, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],29.571983337402344,2.83228628976004,3.0,1.0,10.873867750633508,9.242787588038482,0,,"MULTIPOLYGON (((472450.4061725585 5549565.692797371, 472451.0862256759 5549563.031873696, 472454.9248793239 5549564.001659688, 472454.2448244289 5549566.662582872, 472450.4061725585 5549565.692797371)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596157.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596157.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596157.csv,0.0,0.0,736.6462752276782,79.69957853202276,False,100.0,5495.666906400001,3049.2706680178644,313.9285619607894,2812.283056492759,0.0,15425.027588239409
928,942,w377596158,377596158,other,2,35.701040267944336,0.2982835378387984,18.706845557317138,60.8363,0.3057020907241118,33.325153494253755,0.27874818584298516,0.0,0.8,14.6402094202483,0.65,0.8,"{""north"": {""area"": 3.660052355062075, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 3.660052355062075, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 3.660052355062075, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 3.660052355062075, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],66.00498962402344,2.25475006103516,3.0,1.0,33.325153494253755,28.32638047011569,0,,"MULTIPOLYGON (((472468.22035541193 5549547.210296282, 472474.4012133802 5549548.835158652, 472473.41206659167 5549552.5873238165, 472469.78808772104 5549551.638655909, 472468.97442495904 5549554.74502154, 472466.410456402 5549554.079984084, 472468.22035541193 5549547.210296282)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596158.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596158.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596158.csv,0.0,0.0,2448.271265941966,86.4307837891569,False,50.0,7813.206009,5270.901585159302,652.173253882546,4504.119673347476,0.0,24107.19601072507
929,943,w377596159,377596159,other,6,43.44564425945281,0.29761806435614724,27.897112112778885,62.79864,0.30274305958277264,42.954762913286686,0.2684561634262012,0.0,0.8,11.195305277047918,0.65,0.8,"{""north"": {""area"": 2.7988263192619796, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 2.7988263192619796, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 2.7988263192619796, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 2.7988263192619796, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],61.17902374267578,2.2851676940918,2.5,1.0,42.954762913286686,36.51154847629368,0,,"MULTIPOLYGON (((472366.7841548187 5549799.932970117, 472374.25112580846 5549799.983296158, 472374.22563935624 5549803.352455428, 472372.88103860104 5549803.348291124, 472372.86028947646 5549806.250432014, 472366.74513662054 5549806.215351968, 472366.7841548187 5549799.932970117)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596159.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596159.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596159.csv,0.0,0.0,2488.2164818409556,68.1487525366532,False,50.0,8065.229335200001,8464.51487106919,840.6247102130204,3444.280973040011,0.0,27509.42032182469
930,944,w377596160,377596160,other,7,43.089277505874634,0.171638926734996,29.492406490870884,65.08167,0.2367231751704592,33.51348027214408,0.3514855414362401,0.0,0.0,13.39530898996356,0.65,1.2266435397707667,"{""north"": {""area"": 3.34882724749089, ""u_value"": 1.2266435397707667, ""shgc"": 0.65}, ""east"": {""area"": 3.34882724749089, ""u_value"": 1.2266435397707667, ""shgc"": 0.65}, ""south"": {""area"": 3.34882724749089, ""u_value"": 1.2266435397707667, ""shgc"": 0.65}, ""west"": {""area"": 3.34882724749089, ""u_value"": 1.2266435397707667, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],59.513031005859375,2.36641756693522,2.8,1.0,33.51348027214408,28.486458231322466,0,,"MULTIPOLYGON (((472462.5104469717 5549607.804360554, 472457.9704628101 5549606.749234244, 472457.32663120754 5549609.49892166, 472454.4193298792 5549608.824541536, 472455.8119790217 5549602.879868819, 472463.259270107 5549604.609376654, 472462.5104469717 5549607.804360554)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w377596160.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w377596160.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596160.csv,0.0,0.0,2455.102135020768,86.18488529125902,False,,,,,4121.121018174609,0.0,
931,945,w377596161,377596161,other,2,47.90802717208862,0.29796692393298296,29.38694499589895,56.80135,0.30581703187672415,37.803128477185965,0.27901274649619257,0.0,0.8,13.66920176527535,0.65,0.8,"{""north"": {""area"": 3.4173004413188375, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 3.4173004413188375, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 3.4173004413188375, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 3.4173004413188375, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],77.72000885009766,2.16880035400391,3.0,1.0,37.803128477185965,32.13265920560807,0,,"MULTIPOLYGON (((472383.61590217554 5549620.687070299, 472390.7280225531 5549622.6072312, 472389.8297417018 5549625.936425077, 472387.96756141353 5549625.434581468, 472387.37811083323 5549627.628051658, 472382.1138726862 5549626.209810107, 472383.61590217554 5549620.687070299)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w377596161.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w377596161.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w377596161.csv,0.0,0.0,2649.7963962137605,82.46427347510955,False,50.0,7294.9973805,9333.920933938025,739.8072242985294,4205.385238873759,0.0,28513.152255789064
