,full_id,building_usage,yearly_demand_unrenovated,consumer_size,initial_gas_price,renovation_costs,yearly_demand_renovated,npv_savings_30years_ir_0.03,npv_unrenovated_30years_ir_0.03,npv_renovated_30years_ir_0.03
459,w155463654,mfh,128100.40169958616,r2,0.1054,162351.4164466665,52586.0148678914,10986.532095904462,-294045.43650172144,-283058.904405817
460,w155463656,mfh,31212.558598147167,r1,0.1145,48763.698565556406,10518.511422655341,2839.2196954007377,-77832.00146383373,-74992.781768433
461,w155463657,mfh,81792.30738490765,r2,0.1054,114817.37542784422,44569.71600670739,-29375.542425664986,-187748.4723574903,-217124.0147831553
462,w155463660,mfh,13905.87916358521,r1,0.1145,26589.80168660504,6130.094348688484,-7200.013656493837,-34675.86305085248,-41875.87670734632
463,w155463661,sfh,28288.13498176796,r1,0.1145,66793.23987440368,10628.335831745004,-22756.558005676983,-70539.62450360568,-93296.18250928266
464,w155463663,sfh,34819.968665618944,r1,0.1145,66086.8430980813,12659.813951807402,-10828.02191875808,-86827.48143287346,-97655.50335163155
465,w155463665,trade,91176.58615386307,nr2,0.0985,173848.0485878906,25152.751602532997,-32216.398328047915,-195588.31215704064,-227804.71048508855
466,w155463667,mfh,146194.04394705163,r2,0.1054,178451.04890657906,62170.68286456457,14418.649845673004,-335578.11604037724,-321159.46619470423
467,w155463669,mfh,140665.8284842114,r2,0.1054,222451.40380097777,63822.83861379559,-46063.74069643038,-322888.48737973836,-368952.22807616874
468,w155463671,mfh,64400.332306606986,r2,0.1054,158018.935725187,44460.06219337882,-112247.45217311519,-147826.42031335132,-260073.8724864665
469,w155576276,other,29597.66649141012,nr1,0.107,71946.95723362104,7036.542804460303,-19373.341642900297,-68970.69321958603,-88344.03486248633
470,w159548666,other,172565.87823967956,nr2,0.0985,337297.36830198736,45034.07044829587,-63721.31018812454,-370181.31830291473,-433902.6284910393
471,w159548667,trade,1971364.4926983076,nr2,0.0985,2822463.58946626,613413.7969842755,90557.129679556,-4228891.100644112,-4138333.9709645556
472,w159548669,trade,261494.21083095495,nr2,0.0985,,261494.21083095495,,-560946.768164305,
473,w159548670,mfh,54902.009333985516,r1,0.1145,83748.50088572665,23028.989782019133,-4269.566256743361,-136904.2931041172,-141173.85936086057
474,w159548671,other,44276.71471391971,nr1,0.107,78356.26328758728,12677.331192583715,-4721.019529075944,-103176.90782113397,-107897.92735020991
475,w159548672,ab,55824.92384522273,r2,0.1054,100188.22108006458,21983.144401197525,-22506.803406215724,-128142.17505921303,-150648.97846542875
476,w159548674,trade,33383.24480259189,nr1,0.107,82188.36877739895,10044.893361266411,-27803.599019360685,-77792.1305594186,-105595.72957877928
477,w159548675,mfh,193209.26924096223,r2,0.1054,306952.2328272895,94066.05527670533,-79375.97826822463,-443498.24946974317,-522874.2277379678
478,w159548677,other,25288.07003564535,nr1,0.107,58722.88659174674,5052.772241354683,-11569.084220805365,-58928.149658355236,-70497.2338791606
479,w159872586,mfh,112918.80769710969,r2,0.1054,193362.80726858036,61528.304105702184,-75399.53111885759,-259197.1583072548,-334596.6894261124
480,w159872589,mfh,200048.88086819276,r2,0.1054,290912.3838781862,104981.15974855874,-72691.1356778614,-459198.0955260241,-531889.2312038855
481,w159872591,mfh,426142.4340857789,r2,0.1054,538905.0822817689,238842.17683578568,-108970.55304338865,-978179.8993614222,-1087150.4524048108
482,w159872593,mfh,73718.42960653547,r2,0.1054,118786.920901242,41771.57313857874,-45455.16526000638,-169215.45541059127,-214670.62067059765
483,w159872596,mfh,53396.64036048387,r1,0.1145,95648.07144525256,23926.839112240952,-22161.830108142516,-133150.48741142574,-155312.31751956826
484,w159872599,mfh,88953.80797896282,r2,0.1054,134478.15337398156,46825.5540892305,-37775.71809893494,-204187.19183258383,-241962.90993151878
485,w159872601,mfh,127483.5024611991,r2,0.1054,172888.48171327176,59138.13100415723,-16006.502294599079,-292629.387813174,-308635.89010777307
486,w159872603,mfh,65570.2207830621,r2,0.1054,114622.97077251032,41977.27905722256,-60467.03717596037,-150511.8167926247,-210978.85396858508
487,w159872608,mfh,90295.55495996469,r2,0.1054,128632.9562898201,36148.8017943321,-4342.903655341506,-207267.0773869539,-211609.9810422954
488,w159872611,mfh,106389.89735925275,r2,0.1054,157201.02915773634,49392.47210315651,-26367.459812596586,-244210.50514532378,-270577.96495792037
489,w159872613,mfh,117487.30554018391,r2,0.1054,174613.7540000097,49483.41463924298,-18515.61911143479,-269683.8228656867,-288199.4419771215
490,w159872615,mfh,35300.25422503271,r1,0.1145,74342.87145304796,16719.873106670097,-28010.615612642985,-88025.12712557771,-116035.7427382207
491,w159872617,mfh,49655.938212222434,r1,0.1145,80089.90985657943,23274.884584316744,-14305.805739382238,-123822.628749543,-138128.43448892524
492,w159872620,mfh,42371.2083776176,r1,0.1145,62505.375511636325,17497.094806705965,-478.9947593168181,-105657.341166094,-106136.33592541082
493,w159872622,mfh,68473.34354301219,r2,0.1054,165918.13816783897,46366.44062561429,-115173.30183788043,-157175.73031546865,-272349.0321533491
494,w159872625,mfh,48722.326522949574,r1,0.1145,94222.9962421837,25116.058872769172,-35358.13091795621,-121494.56371323255,-156852.69463118876
495,w159872628,mfh,26306.856925514938,r1,0.1145,91297.2987853488,19006.772350224233,-73093.722440798,-65599.08635164202,-138692.80879244002
496,w159872630,mfh,34338.764195132855,r1,0.1145,55456.41257846437,18074.7621351929,-14900.306671395781,-85627.54433276338,-100527.85100415917
497,w159872632,th,16477.88462317202,r1,0.1145,,16477.88462317202,,-41089.44597024287,
498,w159872635,th,22380.32681980364,r1,0.1145,58832.06502126331,6739.6868476192685,-19830.38211268514,-55807.844919943105,-75638.22703262825
499,w159872640,mfh,39635.3061200242,r1,0.1145,63188.669073066856,16908.877072954834,-6517.779588081874,-98835.06327277975,-105352.84286086162
500,w159872643,other,35046.307894264784,nr1,0.107,70552.06902200494,9591.78852868142,-11236.046702300126,-81667.5243960873,-92903.57109838743
501,w159872648,mfh,37854.23601442721,r1,0.1145,74180.18598668605,16965.31316645674,-22091.323467813287,-94393.76601000923,-116485.08947782252
502,w159872651,other,134999.97203711804,nr2,0.0985,243281.2008516244,34799.30109969496,-28334.78826515947,-289596.46095357643,-317931.2492187359
503,w159872654,mfh,36431.14482459692,r1,0.1145,52853.15773974637,15572.749109392586,-840.4180364598578,-90845.12916174345,-91685.5471982033
504,w159872660,mfh,32677.13716339124,r1,0.1145,56126.93498492383,16010.967487406166,-14567.979203106792,-81484.09171704171,-96052.0709201485
505,w159872663,other,40789.69983623175,nr1,0.107,,40789.69983623175,,-95051.2052948572,
506,w159872669,other,28697.887838121846,nr1,0.107,68370.109090457,6140.942525975589,-15806.230260802084,-66873.96179383365,-82680.19205463573
507,w159872671,mfh,88774.61527216679,r2,0.1054,120197.78204770653,41085.27500261371,-10730.265240652196,-203775.867613544,-214506.13285419618
508,w159872676,trade,76847.61831763922,nr2,0.0985,151658.9114737532,21572.307796555673,-33084.55872785373,-164850.391905123,-197934.95063297672
509,w159872680,trade,25219.515671661942,nr1,0.107,60648.8116950883,6347.627257792996,-16672.127700592675,-58768.399158817185,-75440.52685940986
510,w159872682,mfh,40209.65990071562,r1,0.1145,81756.19596823341,17098.113549140475,-24124.973464928655,-100267.278583132,-124392.25204806066
511,w159872688,trade,23790.325404164127,nr1,0.107,50346.93551412021,5317.786693607912,-7300.846027218919,-55437.993245884216,-62738.839273103134
512,w159872690,mfh,86576.21769277228,r2,0.1054,128982.56271345635,37662.36732773164,-16704.269353391603,-198729.60103466667,-215433.87038805828
513,w159872699,mfh,88840.55859697518,r2,0.1054,114513.6402531607,43877.34349126553,-11303.751471665164,-203927.23586430974,-215230.9873359749
514,w159872700,mfh,63430.90905740524,r2,0.1054,113180.06027751298,40678.93594210743,-60954.51080849217,-145601.177623364,-206555.68843185616
515,w159872708,mfh,82901.00870076058,r2,0.1054,161606.31920774016,46872.894326570284,-78906.3239154775,-190293.4180254558,-269199.7419409333
516,w159872710,mfh,21777.975412659216,r1,0.1145,64798.74752522205,15785.244708098155,-49855.204095320514,-54305.814400555,-104161.01849587551
517,w159872717,mfh,92648.7452669225,r2,0.1054,124187.90781604916,42624.77941045999,-9361.422647749714,-212668.65975360206,-222030.08240135177
518,w159872718,mfh,63209.79611897486,r2,0.1054,105211.15684275188,25865.705318047403,-19490.430485700053,-145093.6284694635,-164584.05895516355
519,w159872719,mfh,62964.44540983133,r2,0.1054,102200.46873473216,20853.61252597942,-5538.022149888275,-144530.44322250932,-150068.4653723976
520,w159872726,mfh,41050.78247638799,r1,0.1145,75156.58264109705,18695.70090016346,-19411.689556038807,-102364.71168318173,-121776.40123922053
521,w159872727,mfh,21043.444879268325,r1,0.1145,,21043.444879268325,,-52474.18046479991,
522,w159872732,mfh,47225.41326906549,r1,0.1145,85171.50583643785,18976.199229647278,-14728.935050245738,-117761.84330195382,-132490.77835219956
523,w159872736,mfh,36274.088174880875,r1,0.1145,61575.038015774575,14679.616639748732,-7726.811032136888,-90453.49086166095,-98180.30189379783
524,w159872737,mfh,61556.52722070218,r2,0.1054,101290.3064856103,24944.26660849226,-17249.444706901064,-141298.66632728875,-158548.11103418982
525,w159872743,other,113283.89066886077,nr2,0.0985,232616.9126122032,31827.00488865078,-57878.90721644965,-243012.0045634811,-300890.91177993076
526,w159872746,mfh,44537.18740147157,r1,0.1145,,44537.18740147157,,-111058.45181279513,
527,w159872748,trade,55207.313642999135,nr1,0.107,,55207.313642999135,,-128648.20589332042,
528,w159872750,mfh,24037.222862000235,r1,0.1145,164394.51458888943,17865.116812482014,-149003.67869921145,-59939.50028475902,-208943.1789839705
529,w159872753,other,88884.54137689188,nr2,0.0985,182110.39631629665,25725.96143987,-46625.17396687166,-190671.51072558935,-237296.684692461
530,w159872756,mfh,78579.29604288908,r2,0.1054,122407.24385912067,33635.93448393886,-19242.927493835537,-180373.2314525909,-199616.15894642644
531,w159872759,mfh,89723.47994521554,r2,0.1054,135375.12240536572,40885.04737063046,-23269.945263675618,-205953.9195420774,-229223.86480575302
532,w159872763,trade,221339.4897592335,nr2,0.0985,339339.72816788376,70170.62199602295,-15058.40832769702,-474808.4902263566,-489866.8985540536
533,w159872767,mfh,83343.79298090824,r2,0.1054,116989.2812816526,45082.85482234876,-29163.996485255862,-191309.7981086147,-220473.79459387055
534,w159872769,other,124167.66940780358,nr2,0.0985,233254.82841442947,35443.64525157622,-42927.65271591523,-266359.44498912065,-309287.0977050359
535,w159872774,other,413797.37386652373,nr2,0.0985,668283.8721267686,119011.47723873041,-35921.13075550622,-887661.3321866535,-923582.4629421597
536,w159872776,sfh,36321.68634447571,r1,0.1145,67087.48711458403,12444.034937831644,-7545.896078687612,-90572.18221449993,-98118.07829318754
537,w159872779,trade,114419.59653572936,nr2,0.0985,237794.32154949885,41088.84380523203,-80488.16696766717,-245448.27469573665,-325936.4416634038
538,w159872782,mfh,61146.105877939306,r2,0.1054,92037.45872611726,34779.397511211064,-31514.539453856763,-140356.5730841672,-171871.11253802397
539,w159872787,sfh,178209.46733573131,r2,0.1054,197424.652818968,73844.5187104147,42137.72533796256,-409067.2622117444,-366929.5368737818
540,w159872789,mfh,33686.438755273215,r1,0.1145,61759.37901018863,13622.502345110554,-11727.712329112823,-84000.89798044972,-95728.61030956254
541,w159872791,other,1048520.3896910504,nr2,0.0985,1419857.484992748,341045.9633446604,97787.94110218575,-2249243.3850927423,-2151455.4439905565
542,w159872796,other,52305.65320515192,nr1,0.107,113262.70749876968,14692.2812732514,-25613.21873849201,-121886.54000509063,-147499.75874358264
543,w159872797,other,449508.16779551905,nr2,0.0985,748996.4000106088,124134.27925297005,-51017.53981708223,-964266.6779776593,-1015284.2177947415
544,w159872802,mfh,75178.90920692091,r2,0.1054,109222.44424884624,39710.81716874246,-27807.940727557783,-172567.88331791598,-200375.82404547377
545,w159872803,mfh,46940.21759095484,r1,0.1145,,46940.21759095484,,-117050.67602079714,
546,w159872804,mfh,71285.2107419375,r2,0.1054,,71285.2107419375,,-163630.1731347181,
547,w159872808,other,56786.49320607678,nr2,0.0985,112409.5755342048,15824.74835213696,-24540.102932219437,-121816.0805094283,-146356.18344164774
548,w159872809,other,119204.66751548543,nr2,0.0985,234673.42240237023,34505.649287262946,-52980.526063165074,-255713.01475633463,-308693.5408194997
549,w159872812,mfh,86157.86629660908,r2,0.1054,125359.65559551588,38041.70913462511,-14912.41071754208,-197769.3049133133,-212681.71563085538
550,w159872814,mfh,145484.1491333942,r2,0.1054,215983.8876934324,79399.36095195425,-64290.917732994654,-333948.60256826703,-398239.5203012617
551,w159872815,mfh,337276.36098132026,r2,0.1054,477344.595605228,149792.9605537908,-46989.67412087147,-774194.0967448574,-821183.7708657288
552,w159872820,mfh,84037.26817074124,r2,0.1054,144623.5362005856,38637.43829336847,-40411.42900748929,-192901.621492399,-233313.05049988828
553,w159872826,th,335754.3027910823,r2,0.1054,489934.4598347125,178358.86709907744,-128644.33913727093,-770700.3195279905,-899344.6586652615
554,w159872827,th,53422.40493792502,r1,0.1145,96168.44103803212,22144.882072210334,-18174.443916184246,-133214.7342633078,-151389.17817949204
555,w159872832,sfh,5188.715632226509,r0,0.1405,35345.71971545297,3676.201183569743,-30717.657405311053,-15876.674286898711,-46594.331692209766
556,w159872833,mfh,61277.51128247401,r2,0.1054,84748.15521521911,21239.15922568886,7157.057814140397,-140658.20492155763,-133501.14710741723
557,w159872834,sfh,9511.544663891347,r1,0.1145,41370.93319209419,4555.214293213258,-29011.769765845624,-23718.099106660768,-52729.86887250639
558,w159872835,th,15722.28965503435,r1,0.1145,34652.43623011381,6704.477568681241,-12165.514457950063,-39205.28551344368,-51370.799971393746
559,w159872839,other,22228.099409219543,nr1,0.107,55323.33778739462,5318.843004436388,-15920.125496855188,-51797.57754391473,-67717.70304076992
560,w159872840,other,93068.10267465717,nr2,0.0985,166453.6096332144,26659.24765591642,-23996.029092984943,-199645.91662903695,-223641.9457220219
561,w159872842,other,9355.834850403775,nr1,0.107,21944.97096787481,2375.76436505535,-5679.489355134436,-21801.665190990105,-27481.15454612454
562,w159872843,mfh,57443.75692324947,r2,0.1054,94712.38668324974,19080.71500207315,-6652.729901684972,-131858.09220495398,-138510.82210663895
563,w159872845,mfh,41746.72914119777,r1,0.1145,97677.07175169863,21498.13375395689,-47184.937283944266,-104100.13243261816,-151285.06971656243
564,w159872848,mfh,21291.72814453538,r1,0.1145,,21291.72814453538,,-53093.30252122941,
565,w159872851,mfh,46976.990518218794,r1,0.1145,90831.50038366998,20694.65294755158,-25293.555782275667,-117142.37342265029,-142435.92920492595
566,w159872853,th,18641.830787650975,r1,0.1145,,18641.830787650975,,-46485.48745501182,
567,w159872855,other,115726.01355909788,nr2,0.0985,206947.61045043,30902.518900127714,-24987.69232394066,-248250.747472494,-273238.43979643466
568,w159872857,mfh,74043.33994281983,r2,0.1054,117775.11374913924,33248.68266430212,-24133.85542950494,-169961.26416988546,-194095.1195993904
569,w159872858,other,51966.23350286974,nr1,0.107,110177.8097224236,12600.205042488164,-18444.149806955276,-121095.59886229542,-139539.7486692507
570,w159872860,other,39926.17881659091,nr1,0.107,76428.33286242613,10778.366395040914,-8505.923197724725,-93038.96411524942,-101544.88731297414
571,w159872862,mfh,48134.98854254384,r1,0.1145,66877.68541970877,20547.76308719318,1914.1428846656054,-120029.97085049243,-118115.82796582683
572,w159872865,mfh,21250.92912058293,r1,0.1145,,21250.92912058293,,-52991.56559754834,
573,w159872867,mfh,52620.75948791944,r1,0.1145,85282.72660499922,23626.608294376343,-12982.571811780072,-131215.74178590116,-144198.31359768123
574,w159872868,other,18044.998718983097,nr1,0.107,38594.82692884496,4338.732794656411,-6655.462299300372,-42049.80386396369,-48705.26616326406
575,w159872870,mfh,76868.77232545406,r2,0.1054,116747.2603632574,33572.70898486998,-17364.200865565275,-176446.84491151455,-193811.04577707982
576,w159872874,th,25655.925460115897,r1,0.1145,59139.698187573966,6258.9085433516675,-10771.069761539715,-63975.916030359855,-74746.98579189957
577,w159872876,other,31303.141973789738,nr1,0.107,66701.8900432385,7937.8236826816055,-12254.280117581002,-72944.91957702096,-85199.19969460196
578,w159872878,mfh,96766.79497961469,r2,0.1054,173491.48290363673,49390.03592714167,-64741.47423238112,-222121.3524012339,-286862.826633615
579,w159872879,mfh,66855.49163505835,r2,0.1054,103960.32277456712,25436.2263636754,-8885.320864219946,-153462.0653764229,-162347.38624064284
580,w159872883,th,79026.37009855526,r2,0.1054,173684.2791070805,38258.33027645758,-80104.11928118824,-181399.45841287196,-261503.5776940602
581,w159872884,other,143972.0234440909,nr2,0.0985,298029.11976110924,37831.76819712391,-70341.35197564942,-308842.9414953538,-379184.29347100324
582,w159872887,other,276664.73986237287,nr2,0.0985,416688.63137451233,88407.21114906944,-12846.221331278095,-593489.9713368521,-606336.1926681302
583,w159872892,other,143062.30464210061,nr2,0.0985,249547.67114521196,39649.09661200691,-27709.854370428366,-306891.4496428454,-334601.30401327374
584,w159872895,th,102607.22908104869,r2,0.1054,157766.31082553806,49227.57275316536,-35237.074874710874,-235527.65692433086,-270764.73179904174
585,w159872899,other,288066.24065585615,nr2,0.0985,480526.5503850003,87830.35072413228,-50988.64600548311,-617948.0081018105,-668936.6541072936
586,w159954270,other,8502.388878877413,nr1,0.107,21136.53302888133,1819.8570278685233,-5564.398166161354,-19812.901641042023,-25377.299807203377
587,w160025355,ab,49800.95701413298,r1,0.1145,100210.48629785016,15822.357973565722,-15481.054010250387,-124184.24933143453,-139665.30334168492
588,w160025360,mfh,44981.20852414787,r1,0.1145,66592.08188057484,14598.10513130861,9171.580374516721,-112165.66808157504,-102994.08770705832
589,w160025362,mfh,48176.35524129165,r1,0.1145,81845.41215922339,12893.32495058692,6136.765162107666,-120133.12333468784,-113996.35817258018
590,w160025367,mfh,43237.007531294315,r1,0.1145,62693.46262807095,14296.527182761089,9472.857917813482,-107816.30806989512,-98343.45015208164
591,w160025369,mfh,31307.540166698134,r1,0.1145,62186.32074636852,13712.751918131698,-18311.750822467453,-78068.84861493319,-96380.59943740064
592,w160025373,mfh,19528.4876100236,r1,0.1145,54926.07562127576,12692.477684318626,-37879.72125493314,-48696.465285612365,-86576.1865405455
593,w160025375,mfh,15200.83881015165,r1,0.1145,,15200.83881015165,,-37904.989583053764,
594,w160025376,other,24444.85545262742,nr1,0.107,53595.460266904585,6767.594541506047,-12402.586510543624,-56963.22805413048,-69365.8145646741
595,w160025380,th,34848.77791521003,r1,0.1145,84277.57261740013,16535.50385671767,-38611.37806797998,-86899.3205148665,-125510.69858284648
596,w160025381,th,28086.96814171458,r1,0.1145,71043.35176986366,8805.145795153388,-22961.97387244196,-70037.9925165875,-92999.96638902946
597,w160025384,mfh,20982.930538967033,r1,0.1145,62544.3139708601,13228.087159594033,-43206.74574949072,-52323.28119750329,-95530.02694699401
598,w160025385,mfh,19113.271805362478,r1,0.1145,54240.56632040056,12483.801305090501,-37709.2410828649,-47661.078295001804,-85370.3193778667
599,w160025388,mfh,22027.775224300745,r1,0.1145,50447.43356043901,12887.497210468891,-27655.129318048603,-54928.71813477507,-82583.84745282367
600,w160025389,mfh,47965.512281802236,r1,0.1145,73310.49487340456,15947.091501286146,6531.0139610139595,-119607.36286298485,-113076.3489019709
601,w160025392,other,27858.656569021638,nr1,0.107,63050.39953376632,7707.166695034264,-16091.892638645237,-64918.3224052287,-81010.21504387393
602,w160025393,mfh,45315.96209286242,r1,0.1145,122983.68330210829,29760.98461218925,-84195.60938504334,-113000.41349881746,-197196.0228838608
603,w160025394,mfh,62962.95736238052,r2,0.1054,,62962.95736238052,,-144527.0275145458,
604,w160025395,mfh,139025.81297444832,r2,0.1054,217772.85245642567,41270.74084393225,6617.020436281338,-319123.9474560556,-312506.9270197743
605,w160025396,mfh,72576.31056757846,r2,0.1054,134599.60061026918,37666.70161233902,-54467.055613098055,-166593.80171636931,-221060.85732946737
606,w160025398,mfh,39216.56985455993,r1,0.1145,111062.01944817358,25759.482837806354,-77505.26974777965,-97790.89761990344,-175296.16736768308
607,w160025399,mfh,34672.16062353594,r1,0.1145,,34672.16062353594,,-86458.90556903981,
608,w160025402,mfh,135601.65691662167,r2,0.1054,234255.38208110823,73752.53405858297,-92285.08310663316,-311264.03874917375,-403549.1218558069
609,w160025403,th,30986.659895695237,r1,0.1145,60479.566926428924,13366.26539456982,-16541.144951425187,-77268.6978152517,-93809.84276667688
610,w160025405,mfh,19132.43207453168,r1,0.1145,39661.37647510315,11413.826109522666,-20414.170294351316,-47708.85656647338,-68123.0268608247
611,w160025406,mfh,28748.62308334191,r1,0.1145,38696.33061729014,12694.703117102687,1335.9121219120861,-71687.90302371103,-70351.99090179894
612,w160025409,mfh,32004.557460828604,r1,0.1145,59518.75271589774,13545.552141340295,-13489.160988271367,-79806.93909817541,-93296.10008644678
613,w160025412,mfh,83112.16289052342,r2,0.1054,,83112.16289052342,,-190778.1075742333,
614,w160025415,mfh,279799.99905388296,r2,0.1054,384690.5522449033,134843.0872649352,-51952.185811971314,-642261.1620525939,-694213.3478645652
615,w160025422,mfh,168599.14632942146,r2,0.1054,221489.0986606957,78555.95700031816,-14801.30877869972,-387007.4482085915,-401808.7569872912
616,w160025427,mfh,68356.5049155554,r2,0.1054,,68356.5049155554,,-156907.53548738867,
617,w160025428,mfh,239622.2435597125,r2,0.1054,301535.412547869,100962.61735123128,16747.97901600087,-550035.9582655791,-533287.9792495782
618,w160025434,mfh,59985.928411771165,r2,0.1054,97726.91881711774,25126.424219116037,-17709.385768304608,-137693.4675440386,-155402.8533123432
619,w160025437,mfh,90561.97402298985,r2,0.1054,145393.6590549132,43222.04791881172,-36728.19781844571,-207878.62355418078,-244606.8213726265
620,w160025438,mfh,66439.19135967275,r2,0.1054,,66439.19135967275,,-152506.47745813814,
621,w160025439,mfh,35464.80466216238,r1,0.1145,103790.54044592434,23422.747428464972,-73762.32557550533,-88435.45202166974,-162197.77759717507
622,w160025441,mfh,29974.211052689745,r1,0.1145,,29974.211052689745,,-74744.0435296034,
623,w160025442,mfh,52917.83142950211,r1,0.1145,93209.7223073796,26407.168715404667,-27102.42345577822,-131956.52385666352,-159058.94731244174
624,w160025445,mfh,76181.21925820394,r2,0.1054,135314.96252154908,37036.861616907394,-45461.85061478347,-174868.6153424006,-220330.46595718406
625,w160025446,mfh,32653.249972380814,r1,0.1145,,32653.249972380814,,-81424.52633793818,
626,w160025449,mfh,33051.986190285665,r1,0.1145,73021.52226168313,15398.815708212785,-29001.369716945454,-82418.81963811943,-111420.18935506488
627,w160025451,mfh,48334.62753030463,r1,0.1145,90366.24259081182,22242.272514884975,-25302.04071293163,-120527.79296715025,-145829.83368008188
628,w160025452,mfh,24070.360376751494,r1,0.1145,60847.08619065258,13097.326417448377,-33484.600270197625,-60022.13237941789,-93506.73264961551
629,w160025453,mfh,40248.819299141745,r1,0.1145,66902.26153715847,14710.976976171565,-3220.7989997501863,-100364.92691740875,-103585.72591715894
630,w160025454,mfh,31063.545589658388,r1,0.1145,73801.96238919678,9958.714429546208,-21174.708375957227,-77460.42088166648,-98635.1292576237
631,w160025455,mfh,35882.11822470182,r1,0.1145,66095.55307026907,14454.34817374303,-12663.014858809562,-89476.07000587998,-102139.08486468955
632,w160025456,mfh,27935.001650526843,r1,0.1145,50151.250777762114,15439.821255317227,-18993.12268798251,-69659.04709539156,-88652.16978337408
633,w160025457,mfh,32162.32092267025,r1,0.1145,61042.04092605166,13888.002639595677,-15472.986954191263,-80200.33991324758,-95673.32686743884
634,w160025458,mfh,18326.430862615038,r1,0.1145,147120.11645845472,14620.583473797502,-137879.1720326968,-45699.00251018107,-183578.17454287788
635,w160025459,mfh,29801.469324202662,r1,0.1145,66848.83340135889,13875.057936342178,-27134.547545691865,-74313.29273350333,-101447.8402791952
636,w160025462,mfh,37263.06505696854,r1,0.1145,74257.49875100558,15710.045915399749,-20512.63794115839,-92919.61519082486,-113432.25313198325
637,w160025465,mfh,33027.052047237106,r1,0.1145,50987.80571469212,13114.320013160435,-1333.1840356739267,-82356.64356715903,-83689.82760283296
638,w160025467,mfh,38054.659821936664,r1,0.1145,62121.14549457891,14341.115732538854,-2988.774385846511,-94893.54516237864,-97882.31954822515
639,w160025469,mfh,16872.147227572706,r1,0.1145,59719.12438844671,12119.687617749969,-47868.33547777753,-42072.58381542647,-89940.919293204
640,w160025471,sfh,15526.61947111203,r1,0.1145,41305.47782429047,6829.869385996844,-19619.16001644943,-38717.36005249237,-58336.5200689418
641,w160025472,mfh,13375.50809475645,r1,0.1145,,13375.50809475645,,-33353.323545619285,
642,w160025474,mfh,20835.669696400117,r1,0.1145,70132.22969692649,13340.076698786537,-51441.1312620422,-51956.06983678793,-103397.20109883013
643,w160025476,mfh,11760.455718228655,r1,0.1145,,11760.455718228655,,-29326.010035295873,
644,w160025477,mfh,36912.2809783406,r1,0.1145,55419.85673392192,13789.217767408181,2240.084344681134,-92044.895906425,-89804.81156174386
645,w160025481,mfh,30356.70228789452,r1,0.1145,48570.42738574265,13105.966754568803,-5553.7913397083175,-75697.82815077603,-81251.61949048434
646,w160025482,mfh,32197.87126336993,r1,0.1145,65863.24111668408,14060.161845670413,-20634.83661053187,-80288.98865893358,-100923.82526946545
647,w160025484,mfh,25258.191312723833,r1,0.1145,42871.971026944615,13247.347808026228,-12921.591076516765,-62984.12150493848,-75905.71258145524
648,w160025486,mfh,32127.323788768048,r1,0.1145,55387.36063635418,13302.68360909849,-8446.017541617985,-80113.07065050701,-88559.088192125
649,w160025487,mfh,30933.722532352236,r1,0.1145,64948.90123348295,14158.708934601254,-23118.5309743306,-77136.69258638691,-100255.22356071751
650,w160025490,mfh,15434.577138518482,r1,0.1145,136316.0750143795,12040.780464448602,-127853.2639034749,-38487.84221458013,-166341.10611805503
651,w160025492,mfh,32123.821636092907,r1,0.1145,61985.1391064252,13964.916070301266,-16703.87963728918,-80104.33764160356,-96808.21727889274
652,w160025494,mfh,33618.00222222248,r1,0.1145,64057.77613639722,14285.138779463909,-15849.12156406093,-83830.24384058372,-99679.36540464465
653,w160025496,mfh,31936.83132990454,r1,0.1145,63971.9691860864,13748.271791453237,-18616.764223626044,-79638.05642536771,-98254.82064899376
654,w160025498,th,19833.537403165,r1,0.1145,56169.67429573437,6600.947610690868,-23172.73350154725,-49457.14102040243,-72629.87452194968
655,w160025500,mfh,35318.75735539018,r1,0.1145,51827.91261116943,13356.061664075802,2938.5224383938476,-88071.26674801654,-85132.74430962269
656,w160025504,mfh,33014.085449963415,r1,0.1145,50482.917340282846,13210.204122827778,-1099.7270581921039,-82324.30990842309,-83424.0369666152
657,w160025505,mfh,16526.06370219606,r1,0.1145,57613.96297208726,11999.591279695112,-46326.69835690735,-41209.58588563409,-87536.28424254144
658,w160025507,mfh,29011.881673427404,r1,0.1145,62966.30783180995,11973.740029139291,-20479.798395894657,-72344.36772539417,-92824.16612128883
659,w160025509,mfh,36682.60048676754,r1,0.1145,72852.34224311166,14945.057217444468,-18647.349908438555,-91472.16194422463,-110119.51185266318
660,w160025513,mfh,15958.548291276262,r1,0.1145,48083.42858756334,11679.227174263047,-37412.46336065759,-39794.4228141876,-77206.88617484519
661,w160025515,mfh,30481.21173000366,r1,0.1145,48428.96272294872,13255.429579015141,-5474.550723190187,-76008.30635300436,-81482.85707619454
662,w160025517,mfh,28646.82807630318,r1,0.1145,51610.54872128272,14316.368058185923,-15875.945881843494,-71434.06580264705,-87310.01168449054
663,w160032048,mfh,59510.27674095202,r2,0.1054,90880.83983610805,22760.163304132715,-6523.546621997724,-136601.64268390433,-143125.18930590205
664,w160032049,mfh,24635.21933914802,r1,0.1145,143372.543490726,20420.46582699145,-132862.5847990556,-61430.67129973299,-194293.25609878858
