,south G(i) [kWh/m2],south_east G(i) [kWh/m2],east G(i) [kWh/m2],north_east G(i) [kWh/m2],north G(i) [kWh/m2],north_west G(i) [kWh/m2],west G(i) [kWh/m2],south_west G(i) [kWh/m2]
6470,213.91,84.82,84.82,84.82,84.82,158.68,275.29,298.16
6471,199.17,44.23,44.23,44.23,44.23,246.42,457.97,438.4
6472,15.76,10.49,10.49,10.49,10.49,22.91,28.57,25.61
6473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6485,16.25,60.04,74.05,50.09,6.84,6.84,6.84,6.84
6486,226.33,571.76,609.68,317.89,30.1,30.1,30.1,30.1
6487,441.27,784.07,708.72,259.36,41.04,41.04,41.04,41.04
6488,604.85,825.48,617.5,102.74,54.26,54.26,54.26,54.26
6489,599.9,647.33,402.46,99.87,99.87,99.87,99.87,287.96
6490,659.92,581.65,256.2,107.16,107.16,107.16,107.16,445.17
6491,720.62,490.93,93.02,93.02,93.02,93.02,231.09,612.99
6492,631.76,312.82,96.67,96.67,96.67,96.67,395.24,665.9
6493,597.7,120.74,65.66,65.66,65.66,65.66,577.51,786.9
6494,440.03,51.53,51.53,51.53,51.53,237.15,658.93,742.96
6495,226.76,38.76,38.76,38.76,38.76,282.1,544.46,521.54
6496,31.94,12.31,12.31,12.31,12.31,86.88,131.22,108.47
6497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6509,9.89,25.4,30.28,21.68,5.47,5.47,5.47,5.47
6510,214.12,525.2,557.23,291.45,32.38,32.38,32.38,32.38
6511,436.34,767.64,691.28,251.99,42.86,42.86,42.86,42.86
6512,592.42,801.93,599.38,103.4,59.28,59.28,59.28,59.28
6513,251.32,259.5,215.4,127.23,127.23,127.23,127.23,195.65
6514,144.73,143.75,139.73,105.34,105.34,105.34,105.34,142.09
6515,127.87,127.27,96.22,96.22,96.22,96.22,126.59,127.59
6516,91.57,91.57,69.77,69.77,69.77,69.77,91.57,91.57
6517,40.7,40.7,31.01,31.01,31.01,31.01,40.7,40.7
6518,398.66,61.1,61.1,61.1,61.1,222.48,583.24,656.22
6519,20.35,15.5,15.5,15.5,15.5,20.35,20.35,20.35
6520,16.8,9.12,9.12,9.12,9.12,32.99,46.3,39.59
6521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6533,2.99,2.99,2.99,2.99,2.28,2.28,2.28,2.28
6534,63.35,90.73,93.37,69.7,36.48,36.48,36.48,36.48
6535,139.18,176.49,167.49,117.45,72.96,72.96,72.96,72.96
6536,122.69,126.75,122.73,112.99,85.73,85.73,85.73,85.73
6537,130.03,130.49,127.91,95.3,95.3,95.3,95.3,126.81
6538,294.63,277.37,207.38,139.54,139.54,139.54,139.54,249.04
6539,33.52,33.52,25.54,25.54,25.54,25.54,33.52,33.52
6540,84.99,84.99,64.75,64.75,64.75,64.75,84.99,84.99
6541,112.14,107.52,81.62,81.62,81.62,81.62,111.9,113.95
6542,39.5,30.1,30.1,30.1,30.1,39.5,39.5,39.5
6543,43.73,31.92,31.92,31.92,31.92,44.23,46.92,46.71
6544,12.22,7.3,7.3,7.3,7.3,20.79,27.97,24.42
6545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6558,238.36,589.45,620.79,314.04,27.82,27.82,27.82,27.82
6559,17.36,17.36,17.36,17.36,13.22,13.22,13.22,13.22
6560,643.3,873.1,639.63,43.32,43.32,43.32,43.32,84.84
6561,798.3,864.58,473.92,36.02,36.02,36.02,36.02,313.9
6562,879.69,750.43,232.16,31.92,31.92,31.92,31.92,544.22
6563,883.51,563.91,31.92,31.92,31.92,31.92,208.49,736.29
6564,818.14,337.38,32.83,32.83,32.83,32.83,458.1,868.14
6565,657.22,107.24,46.06,46.06,46.06,46.06,626.84,872.45
6566,482.56,38.3,38.3,38.3,38.3,238.35,723.88,825.03
6567,264.03,29.18,29.18,29.18,29.18,321.77,653.61,629.7
6568,1.8,1.37,1.37,1.37,1.37,1.8,1.8,1.8
6569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6582,236.71,578.17,606.31,304.63,27.82,27.82,27.82,27.82
6583,446.28,771.49,685.98,239.83,42.41,42.41,42.41,42.41
6584,641.71,866.39,632.5,45.14,45.14,45.14,45.14,90.09
6585,809.18,873.92,474.53,32.83,32.83,32.83,32.83,318.24
6586,882.61,751.16,229.97,31.92,31.92,31.92,31.92,547.33
6587,886.5,564.96,31.92,31.92,31.92,31.92,209.24,739.16
6588,807.1,336.8,38.76,38.76,38.76,38.76,453.69,855.52
6589,657.53,107.98,45.6,45.6,45.6,45.6,624.77,871.59
6590,474.44,40.58,40.58,40.58,40.58,233.2,705.99,805.91
6591,262.59,28.73,28.73,28.73,28.73,315.86,645.12,623.05
6592,1.8,1.37,1.37,1.37,1.37,1.8,1.8,1.8
6593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6606,225.66,539.27,562.95,282.83,29.18,29.18,29.18,29.18
6607,325.18,522.82,468.7,194.51,64.75,64.75,64.75,64.75
6608,407.16,514.76,400.02,95.76,95.76,95.76,95.76,140.25
6609,383.17,401.19,284.69,124.95,124.95,124.95,124.95,241.17
6610,86.18,86.18,86.18,65.66,65.66,65.66,65.66,86.18
6611,262.16,229.22,134.98,134.98,134.98,134.98,192.96,247.14
6612,519.32,286.32,114.0,114.0,114.0,114.0,343.62,543.06
6613,648.38,112.07,49.25,49.25,49.25,49.25,614.06,856.31
6614,445.58,47.88,47.88,47.88,47.88,223.09,653.01,745.17
6615,103.92,41.04,41.04,41.04,41.04,114.86,187.91,183.38
6616,1.2,0.91,0.91,0.91,0.91,1.2,1.2,1.2
6617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6630,42.05,49.16,49.64,43.23,28.73,28.73,28.73,28.73
6631,58.05,58.05,58.05,58.05,44.23,44.23,44.23,44.23
6632,75.41,75.41,75.41,57.46,57.46,57.46,57.46,75.41
6633,66.43,66.43,66.43,50.62,50.62,50.62,50.62,66.43
6634,232.54,222.46,183.34,129.96,129.96,129.96,129.96,207.67
6635,167.94,161.09,114.46,114.46,114.46,114.46,153.59,164.83
6636,673.32,319.5,84.36,84.36,84.36,84.36,405.55,708.96
6637,470.08,145.25,89.83,89.83,89.83,89.83,447.87,595.43
6638,165.11,74.33,74.33,74.33,74.33,125.34,201.13,217.61
6639,131.84,40.13,40.13,40.13,40.13,147.68,262.82,256.25
6640,1.2,0.91,0.91,0.91,0.91,1.2,1.2,1.2
6641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6654,154.17,328.55,339.31,180.14,35.11,35.11,35.11,35.11
6655,225.72,331.37,300.12,150.26,71.14,71.14,71.14,71.14
6656,454.39,579.71,439.61,88.01,88.01,88.01,88.01,137.06
6657,226.07,231.26,194.3,119.47,119.47,119.47,119.47,181.76
6658,425.24,384.08,225.9,134.07,134.07,134.07,134.07,325.26
6659,321.02,265.68,136.35,136.35,136.35,136.35,205.32,296.02
6660,747.58,331.49,63.38,63.38,63.38,63.38,431.53,789.02
6661,675.68,107.15,39.67,39.67,39.67,39.67,634.28,894.03
6662,486.26,36.48,36.48,36.48,36.48,225.94,715.26,823.09
6663,243.9,29.18,29.18,29.18,29.18,281.27,578.8,563.33
6664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6678,41.81,49.23,49.64,42.79,28.27,28.27,28.27,28.27
6679,351.91,567.56,501.37,192.12,59.28,59.28,59.28,59.28
6680,185.99,207.21,182.93,97.13,97.13,97.13,97.13,131.69
6681,143.89,144.8,137.97,99.87,99.87,99.87,99.87,135.77
6682,329.95,304.37,206.98,134.52,134.52,134.52,134.52,268.74
6683,405.64,315.7,133.61,133.61,133.61,133.61,218.01,365.17
6684,143.25,135.28,99.41,99.41,99.41,99.41,137.18,144.04
6685,89.19,87.55,66.58,66.58,66.58,66.58,89.06,89.81
6686,296.04,67.94,67.94,67.94,67.94,171.11,402.79,454.54
6687,97.87,37.39,37.39,37.39,37.39,105.87,176.2,172.89
6688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6702,9.58,9.58,9.58,9.58,7.3,7.3,7.3,7.3
6703,44.89,44.89,44.89,44.89,34.2,34.2,34.2,34.2
6704,45.49,45.49,45.49,34.66,34.66,34.66,34.66,45.49
6705,32.32,32.32,32.32,24.62,24.62,24.62,24.62,32.32
6706,48.48,48.48,48.48,36.94,36.94,36.94,36.94,48.48
6707,49.08,49.08,37.39,37.39,37.39,37.39,49.08,49.08
6708,31.12,31.12,23.71,23.71,23.71,23.71,31.12,31.12
6709,36.51,36.51,27.82,27.82,27.82,27.82,36.51,36.51
6710,34.11,25.99,25.99,25.99,25.99,34.11,34.11,34.11
6711,16.76,12.77,12.77,12.77,12.77,16.76,16.76,16.76
6712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6726,11.37,11.37,11.37,11.37,8.66,8.66,8.66,8.66
6727,46.08,46.08,46.08,46.08,35.11,35.11,35.11,35.11
6728,49.08,49.08,49.08,37.39,37.39,37.39,37.39,49.08
6729,59.85,59.85,59.85,45.6,45.6,45.6,45.6,59.85
6730,61.65,61.65,61.65,46.97,46.97,46.97,46.97,61.65
6731,54.46,54.46,41.5,41.5,41.5,41.5,54.46,54.46
6732,59.85,59.85,45.6,45.6,45.6,45.6,59.85,59.85
6733,52.07,52.07,39.67,39.67,39.67,39.67,52.07,52.07
6734,49.68,37.85,37.85,37.85,37.85,49.68,49.68,49.68
6735,23.34,17.78,17.78,17.78,17.78,23.34,23.34,23.34
6736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6750,26.33,26.33,26.33,26.33,20.06,20.06,20.06,20.06
6751,49.08,49.08,49.08,49.08,37.39,37.39,37.39,37.39
6752,73.62,73.62,73.62,56.09,56.09,56.09,56.09,73.62
6753,84.39,84.39,84.39,64.3,64.3,64.3,64.3,84.39
6754,115.53,115.22,114.07,86.64,86.64,86.64,86.64,114.82
6755,51.47,51.47,39.22,39.22,39.22,39.22,51.47,51.47
6756,34.11,34.11,25.99,25.99,25.99,25.99,34.11,34.11
6757,91.1,89.37,67.94,67.94,67.94,67.94,90.94,91.75
6758,74.56,51.98,51.98,51.98,51.98,70.63,77.63,79.26
6759,66.37,31.92,31.92,31.92,31.92,69.09,103.9,102.77
6760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6774,32.0,35.93,36.04,32.26,22.34,22.34,22.34,22.34
6775,86.2,95.95,92.52,77.93,55.63,55.63,55.63,55.63
6776,141.22,150.96,138.77,85.73,85.73,85.73,85.73,115.24
6777,146.82,147.85,138.38,98.5,98.5,98.5,98.5,135.89
6778,117.96,117.64,116.47,88.46,88.46,88.46,88.46,117.24
6779,116.16,115.44,87.1,87.1,87.1,87.1,114.67,115.84
6780,53.27,53.27,40.58,40.58,40.58,40.58,53.27,53.27
6781,44.29,44.29,33.74,33.74,33.74,33.74,44.29,44.29
6782,34.11,25.99,25.99,25.99,25.99,34.11,34.11,34.11
6783,12.57,9.58,9.58,9.58,9.58,12.57,12.57,12.57
6784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6798,16.76,16.76,16.76,16.76,12.77,12.77,12.77,12.77
6799,24.54,24.54,24.54,24.54,18.7,18.7,18.7,18.7
6800,49.68,49.68,49.68,37.85,37.85,37.85,37.85,49.68
6801,102.44,102.54,101.52,76.61,76.61,76.61,76.61,101.27
6802,113.18,112.86,111.68,84.82,84.82,84.82,84.82,112.46
6803,156.94,150.1,106.25,106.25,106.25,106.25,142.8,153.92
6804,191.03,160.76,108.53,108.53,108.53,108.53,167.47,193.81
6805,79.0,79.0,60.19,60.19,60.19,60.19,79.0,79.0
6806,58.41,42.86,42.86,42.86,42.86,57.05,59.42,59.98
6807,42.13,25.54,25.54,25.54,25.54,42.79,54.92,54.65
6808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6822,78.25,135.23,135.99,80.08,29.18,29.18,29.18,29.18
6823,146.7,192.98,175.69,104.95,62.93,62.93,62.93,62.93
6824,164.81,181.05,159.84,88.01,88.01,88.01,88.01,120.62
6825,61.05,61.05,61.05,46.51,46.51,46.51,46.51,61.05
6826,76.61,76.61,76.61,58.37,58.37,58.37,58.37,76.61
6827,168.84,158.74,108.99,108.99,108.99,108.99,147.96,164.38
6828,736.56,330.34,64.3,64.3,64.3,64.3,419.1,773.33
6829,633.57,122.85,50.62,50.62,50.62,50.62,579.97,822.91
6830,441.25,42.41,42.41,42.41,42.41,192.72,619.35,722.29
6831,210.05,25.08,25.08,25.08,25.08,220.69,469.92,465.51
6832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6846,41.01,54.03,54.12,41.22,24.17,24.17,24.17,24.17
6847,41.89,41.89,41.89,41.89,31.92,31.92,31.92,31.92
6848,87.64,88.31,87.42,65.21,65.21,65.21,65.21,85.82
6849,39.5,39.5,39.5,30.1,30.1,30.1,30.1,39.5
6850,36.51,36.51,36.51,27.82,27.82,27.82,27.82,36.51
6851,29.92,29.92,22.8,22.8,22.8,22.8,29.92,29.92
6852,26.93,26.93,20.52,20.52,20.52,20.52,26.93,26.93
6853,28.13,28.13,21.43,21.43,21.43,21.43,28.13,28.13
6854,30.52,23.26,23.26,23.26,23.26,30.52,30.52,30.52
6855,29.99,20.52,20.52,20.52,20.52,30.12,34.39,34.33
6856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
