,time,G(i),H_sun,T2m,WS10m,Int
476,20150120:2010,0.0,0.0,0.77,1.76,0.0
477,20150120:2110,0.0,0.0,0.17,1.77,0.0
478,20150120:2210,0.0,0.0,0.0,1.77,0.0
479,20150120:2310,0.0,0.0,-0.17,1.78,0.0
480,20150121:0010,0.0,0.0,-0.34,1.79,0.0
481,20150121:0110,0.0,0.0,-0.77,1.87,0.0
482,20150121:0210,0.0,0.0,-1.19,1.94,0.0
483,20150121:0310,0.0,0.0,-1.62,2.01,0.0
484,20150121:0410,0.0,0.0,-1.57,2.13,0.0
485,20150121:0510,0.0,0.0,-1.51,2.24,0.0
486,20150121:0610,0.0,0.0,-1.46,2.36,0.0
487,20150121:0710,9.58,4.11,-0.46,1.74,0.0
488,20150121:0810,37.39,11.48,0.54,1.12,0.0
489,20150121:0910,55.63,17.2,1.54,0.5,0.0
490,20150121:1010,60.19,20.78,2.29,1.16,0.0
491,20150121:1110,76.76,21.87,3.03,1.83,0.0
492,20150121:1210,74.04,20.33,3.78,2.5,0.0
493,20150121:1310,49.68,16.34,3.81,2.69,0.0
494,20150121:1410,30.52,10.3,3.83,2.88,0.0
495,20150121:1510,1.2,2.69,3.86,3.08,0.0
496,20150121:1610,0.0,0.0,3.44,3.43,0.0
497,20150121:1710,0.0,0.0,3.02,3.79,0.0
498,20150121:1810,0.0,0.0,2.6,4.15,0.0
499,20150121:1910,0.0,0.0,2.82,4.14,0.0
500,20150121:2010,0.0,0.0,3.04,4.12,0.0
501,20150121:2110,0.0,0.0,3.26,4.11,0.0
502,20150121:2210,0.0,0.0,3.34,4.32,0.0
503,20150121:2310,0.0,0.0,3.41,4.52,0.0
504,20150122:0010,0.0,0.0,3.49,4.73,0.0
505,20150122:0110,0.0,0.0,3.0,4.82,0.0
506,20150122:0210,0.0,0.0,2.52,4.91,0.0
507,20150122:0310,0.0,0.0,2.03,4.99,0.0
508,20150122:0410,0.0,0.0,2.07,4.92,0.0
509,20150122:0510,0.0,0.0,2.11,4.86,0.0
510,20150122:0610,0.0,0.0,2.15,4.79,0.0
511,20150122:0710,9.58,4.25,2.68,5.21,0.0
512,20150122:0810,27.82,11.65,3.22,5.63,0.0
513,20150122:0910,61.56,17.39,3.75,6.06,0.0
514,20150122:1010,63.38,20.99,4.29,6.34,0.0
515,20150122:1110,79.89,22.09,4.82,6.62,0.0
516,20150122:1210,104.2,20.56,5.36,6.9,0.0
517,20150122:1310,27.53,16.58,5.7,6.29,0.0
518,20150122:1410,31.72,10.53,6.04,5.68,0.0
519,20150122:1510,1.2,2.91,6.39,5.08,0.0
520,20150122:1610,0.0,0.0,5.93,4.47,0.0
521,20150122:1710,0.0,0.0,5.47,3.87,0.0
522,20150122:1810,0.0,0.0,5.01,3.27,0.0
523,20150122:1910,0.0,0.0,4.9,2.93,0.0
524,20150122:2010,0.0,0.0,4.8,2.6,0.0
525,20150122:2110,0.0,0.0,4.69,2.26,0.0
526,20150122:2210,0.0,0.0,4.63,1.95,0.0
527,20150122:2310,0.0,0.0,4.56,1.64,0.0
528,20150123:0010,0.0,0.0,4.49,1.32,0.0
529,20150123:0110,0.0,0.0,3.99,2.16,0.0
530,20150123:0210,0.0,0.0,3.49,3.0,0.0
531,20150123:0310,0.0,0.0,2.99,3.83,0.0
532,20150123:0410,0.0,0.0,2.96,4.14,0.0
533,20150123:0510,0.0,0.0,2.92,4.45,0.0
534,20150123:0610,0.0,0.0,2.89,4.76,0.0
535,20150123:0710,10.94,4.41,3.26,4.93,0.0
536,20150123:0810,31.01,11.83,3.64,5.11,0.0
537,20150123:0910,30.55,17.59,4.02,5.28,0.0
538,20150123:1010,31.01,21.21,4.1,5.53,0.0
539,20150123:1110,31.72,22.33,4.18,5.78,0.0
540,20150123:1210,90.1,20.8,4.26,6.03,0.0
541,20150123:1310,78.15,16.82,3.77,6.07,0.0
542,20150123:1410,23.94,10.77,3.28,6.12,0.0
543,20150123:1510,2.39,3.14,2.79,6.17,0.0
544,20150123:1610,0.0,0.0,2.69,5.92,0.0
545,20150123:1710,0.0,0.0,2.6,5.68,0.0
546,20150123:1810,0.0,0.0,2.51,5.43,0.0
547,20150123:1910,0.0,0.0,2.23,5.58,0.0
548,20150123:2010,0.0,0.0,1.95,5.73,0.0
549,20150123:2110,0.0,0.0,1.67,5.88,0.0
550,20150123:2210,0.0,0.0,1.27,6.16,0.0
551,20150123:2310,0.0,0.0,0.87,6.45,0.0
552,20150124:0010,0.0,0.0,0.47,6.73,0.0
553,20150124:0110,0.0,0.0,0.5,6.86,0.0
554,20150124:0210,0.0,0.0,0.53,6.99,0.0
555,20150124:0310,0.0,0.0,0.56,7.12,0.0
556,20150124:0410,0.0,0.0,0.34,7.11,0.0
557,20150124:0510,0.0,0.0,0.12,7.11,0.0
558,20150124:0610,0.0,0.0,-0.1,7.1,0.0
559,20150124:0710,4.1,4.57,-0.03,7.12,0.0
560,20150124:0810,38.76,12.01,0.05,7.13,0.0
561,20150124:0910,12.77,17.79,0.12,7.14,0.0
562,20150124:1010,75.24,21.43,0.23,7.01,0.0
563,20150124:1110,98.16,22.57,0.33,6.87,0.0
564,20150124:1210,62.24,21.05,0.44,6.73,0.0
565,20150124:1310,75.78,17.06,0.52,6.73,0.0
566,20150124:1410,134.05,11.01,0.6,6.73,0.0
567,20150124:1510,1.8,3.36,0.69,6.73,0.0
568,20150124:1610,0.0,0.0,0.59,6.88,0.0
569,20150124:1710,0.0,0.0,0.49,7.03,0.0
570,20150124:1810,0.0,0.0,0.39,7.17,0.0
571,20150124:1910,0.0,0.0,0.27,7.22,0.0
572,20150124:2010,0.0,0.0,0.15,7.27,0.0
573,20150124:2110,0.0,0.0,0.03,7.32,0.0
574,20150124:2210,0.0,0.0,-0.15,7.68,0.0
575,20150124:2310,0.0,0.0,-0.34,8.03,0.0
576,20150125:0010,0.0,0.0,-0.53,8.39,0.0
577,20150125:0110,0.0,0.0,-0.49,8.32,0.0
578,20150125:0210,0.0,0.0,-0.46,8.26,0.0
579,20150125:0310,0.0,0.0,-0.42,8.19,0.0
580,20150125:0410,0.0,0.0,-0.48,7.94,0.0
581,20150125:0510,0.0,0.0,-0.54,7.69,0.0
582,20150125:0610,0.0,0.0,-0.6,7.43,0.0
583,20150125:0710,5.47,4.73,-0.24,7.26,0.0
584,20150125:0810,36.48,12.19,0.13,7.09,0.0
585,20150125:0910,43.32,18.0,0.49,6.91,0.0
586,20150125:1010,71.59,21.66,0.61,7.37,0.0
587,20150125:1110,97.4,22.81,0.74,7.83,0.0
588,20150125:1210,100.63,21.3,0.86,8.29,0.0
589,20150125:1310,71.66,17.31,1.01,7.93,0.0
590,20150125:1410,108.15,11.25,1.16,7.57,0.0
591,20150125:1510,5.98,3.6,1.32,7.21,0.0
592,20150125:1610,0.0,0.0,1.03,6.92,0.0
593,20150125:1710,0.0,0.0,0.74,6.63,0.0
594,20150125:1810,0.0,0.0,0.46,6.33,0.0
595,20150125:1910,0.0,0.0,0.45,6.22,0.0
596,20150125:2010,0.0,0.0,0.45,6.1,0.0
597,20150125:2110,0.0,0.0,0.44,5.99,0.0
598,20150125:2210,0.0,0.0,0.33,5.58,0.0
599,20150125:2310,0.0,0.0,0.22,5.18,0.0
600,20150126:0010,0.0,0.0,0.11,4.77,0.0
601,20150126:0110,0.0,0.0,-0.01,4.64,0.0
602,20150126:0210,0.0,0.0,-0.12,4.51,0.0
603,20150126:0310,0.0,0.0,-0.24,4.39,0.0
604,20150126:0410,0.0,0.0,-0.27,4.04,0.0
605,20150126:0510,0.0,0.0,-0.31,3.69,0.0
606,20150126:0610,0.0,0.0,-0.34,3.34,0.0
607,20150126:0710,13.68,4.91,0.05,3.64,0.0
608,20150126:0810,41.04,12.39,0.45,3.94,0.0
609,20150126:0910,67.49,18.21,0.85,4.23,0.0
610,20150126:1010,78.43,21.9,1.29,4.02,0.0
611,20150126:1110,102.53,23.06,1.73,3.8,0.0
612,20150126:1210,75.17,21.56,2.17,3.59,0.0
613,20150126:1310,118.83,17.56,1.98,2.72,0.0
614,20150126:1410,408.96,11.49,1.79,1.85,0.0
615,20150126:1510,84.21,3.83,1.6,0.98,0.0
616,20150126:1610,0.0,0.0,0.17,1.39,0.0
617,20150126:1710,0.0,0.0,-1.26,1.81,0.0
618,20150126:1810,0.0,0.0,-2.69,2.22,0.0
619,20150126:1910,0.0,0.0,-3.73,2.11,0.0
620,20150126:2010,0.0,0.0,-4.77,2.01,0.0
621,20150126:2110,0.0,0.0,-5.81,1.9,0.0
622,20150126:2210,0.0,0.0,-5.97,2.06,0.0
623,20150126:2310,0.0,0.0,-6.13,2.21,0.0
624,20150127:0010,0.0,0.0,-6.29,2.36,0.0
625,20150127:0110,0.0,0.0,-5.1,2.16,0.0
626,20150127:0210,0.0,0.0,-3.91,1.96,0.0
627,20150127:0310,0.0,0.0,-2.72,1.77,0.0
628,20150127:0410,0.0,0.0,-1.91,1.78,0.0
629,20150127:0510,0.0,0.0,-1.09,1.8,0.0
630,20150127:0610,0.0,0.0,-0.28,1.82,0.0
631,20150127:0710,8.21,5.08,0.49,3.02,0.0
632,20150127:0810,9.12,12.59,1.27,4.22,0.0
633,20150127:0910,41.5,18.43,2.05,5.42,0.0
634,20150127:1010,82.54,22.14,2.35,5.65,0.0
635,20150127:1110,124.48,23.32,2.66,5.88,0.0
636,20150127:1210,212.97,21.82,2.96,6.11,0.0
637,20150127:1310,158.54,17.82,2.63,5.68,0.0
638,20150127:1410,242.69,11.74,2.3,5.25,0.0
639,20150127:1510,4.19,4.07,1.97,4.81,0.0
640,20150127:1610,0.0,0.0,1.63,4.91,0.0
641,20150127:1710,0.0,0.0,1.29,5.01,0.0
642,20150127:1810,0.0,0.0,0.96,5.1,0.0
643,20150127:1910,0.0,0.0,0.83,4.96,0.0
644,20150127:2010,0.0,0.0,0.71,4.82,0.0
645,20150127:2110,0.0,0.0,0.58,4.68,0.0
646,20150127:2210,0.0,0.0,0.58,4.7,0.0
647,20150127:2310,0.0,0.0,0.58,4.72,0.0
648,20150128:0010,0.0,0.0,0.58,4.74,0.0
649,20150128:0110,0.0,0.0,0.26,5.05,0.0
650,20150128:0210,0.0,0.0,-0.07,5.35,0.0
651,20150128:0310,0.0,0.0,-0.39,5.66,0.0
652,20150128:0410,0.0,0.0,-0.41,5.63,0.0
653,20150128:0510,0.0,0.0,-0.43,5.6,0.0
654,20150128:0610,0.0,0.0,-0.45,5.57,0.0
655,20150128:0710,14.14,5.27,0.22,5.78,0.0
656,20150128:0810,25.08,12.79,0.9,6.0,0.0
657,20150128:0910,37.39,18.66,1.57,6.21,0.0
658,20150128:1010,74.33,22.39,1.92,5.89,0.0
659,20150128:1110,113.9,23.58,2.28,5.58,0.0
660,20150128:1210,142.15,22.08,2.63,5.27,0.0
661,20150128:1310,305.73,18.08,2.76,4.48,0.0
662,20150128:1410,229.23,11.99,2.88,3.7,0.0
663,20150128:1510,222.47,4.31,3.01,2.91,0.0
664,20150128:1610,0.0,0.0,1.03,2.77,0.0
665,20150128:1710,0.0,0.0,-0.95,2.63,0.0
666,20150128:1810,0.0,0.0,-2.92,2.5,0.0
667,20150128:1910,0.0,0.0,-2.98,3.07,0.0
668,20150128:2010,0.0,0.0,-3.03,3.65,0.0
669,20150128:2110,0.0,0.0,-3.09,4.22,0.0
670,20150128:2210,0.0,0.0,-3.19,4.33,0.0
671,20150128:2310,0.0,0.0,-3.3,4.43,0.0
672,20150129:0010,0.0,0.0,-3.41,4.54,0.0
673,20150129:0110,0.0,0.0,-2.02,4.03,0.0
674,20150129:0210,0.0,0.0,-0.63,3.53,0.0
675,20150129:0310,0.0,0.0,0.76,3.02,0.0
676,20150129:0410,0.0,0.0,0.82,2.7,0.0
677,20150129:0510,0.0,0.0,0.88,2.38,0.0
678,20150129:0610,0.0,0.0,0.94,2.06,0.0
679,20150129:0710,10.94,5.46,1.14,1.56,0.0
680,20150129:0810,44.69,13.0,1.35,1.06,0.0
681,20150129:0910,44.23,18.9,1.56,0.57,0.0
682,20150129:1010,40.58,22.64,1.7,1.05,0.0
683,20150129:1110,105.29,23.84,1.83,1.54,0.0
684,20150129:1210,71.82,22.35,1.97,2.03,0.0
685,20150129:1310,85.11,18.35,1.97,2.53,0.0
686,20150129:1410,175.67,12.25,1.96,3.04,0.0
687,20150129:1510,285.59,4.56,1.96,3.54,0.0
688,20150129:1610,0.0,0.0,1.17,3.77,0.0
689,20150129:1710,0.0,0.0,0.38,3.99,0.0
690,20150129:1810,0.0,0.0,-0.4,4.21,0.0
691,20150129:1910,0.0,0.0,-0.52,4.69,0.0
692,20150129:2010,0.0,0.0,-0.65,5.16,0.0
693,20150129:2110,0.0,0.0,-0.77,5.64,0.0
694,20150129:2210,0.0,0.0,-0.7,6.36,0.0
695,20150129:2310,0.0,0.0,-0.64,7.08,0.0
696,20150130:0010,0.0,0.0,-0.58,7.79,0.0
697,20150130:0110,0.0,0.0,-0.01,8.13,0.0
698,20150130:0210,0.0,0.0,0.55,8.46,0.0
699,20150130:0310,0.0,0.0,1.12,8.8,0.0
700,20150130:0410,0.0,0.0,1.17,8.18,0.0
701,20150130:0510,0.0,0.0,1.22,7.57,0.0
702,20150130:0610,0.0,0.0,1.27,6.95,0.0
703,20150130:0710,11.86,5.66,1.45,5.69,0.0
704,20150130:0810,25.54,13.22,1.63,4.43,0.0
705,20150130:0910,28.73,19.14,1.81,3.17,0.0
706,20150130:1010,29.18,22.9,1.65,4.23,0.0
707,20150130:1110,32.32,24.12,1.48,5.29,0.0
708,20150130:1210,44.29,22.63,1.32,6.34,0.0
709,20150130:1310,34.71,18.62,1.06,6.58,0.0
710,20150130:1410,37.11,12.51,0.8,6.82,0.0
711,20150130:1510,198.39,4.8,0.54,7.06,0.0
712,20150130:1610,0.0,0.0,0.14,6.87,0.0
713,20150130:1710,0.0,0.0,-0.26,6.68,0.0
714,20150130:1810,0.0,0.0,-0.65,6.48,0.0
715,20150130:1910,0.0,0.0,-1.18,6.33,0.0
716,20150130:2010,0.0,0.0,-1.71,6.17,0.0
717,20150130:2110,0.0,0.0,-2.24,6.01,0.0
718,20150130:2210,0.0,0.0,-2.93,5.58,0.0
719,20150130:2310,0.0,0.0,-3.63,5.14,0.0
720,20150131:0010,0.0,0.0,-4.33,4.7,0.0
721,20150131:0110,0.0,0.0,-3.61,4.02,0.0
722,20150131:0210,0.0,0.0,-2.9,3.34,0.0
723,20150131:0310,0.0,0.0,-2.18,2.66,0.0
724,20150131:0410,0.0,0.0,-2.62,3.55,0.0
725,20150131:0510,0.0,0.0,-3.06,4.44,0.0
726,20150131:0610,0.0,0.0,-3.5,5.32,0.0
727,20150131:0710,12.31,5.86,-2.1,4.97,0.0
728,20150131:0810,16.87,13.44,-0.69,4.62,0.0
729,20150131:0910,31.46,19.38,0.71,4.26,0.0
730,20150131:1010,18.24,23.17,1.64,4.29,0.0
731,20150131:1110,67.95,24.39,2.58,4.31,0.0
732,20150131:1210,26.33,22.91,3.51,4.33,0.0
733,20150131:1310,101.67,18.89,3.45,3.59,0.0
734,20150131:1410,127.41,12.77,3.38,2.85,0.0
735,20150131:1510,409.85,5.05,3.32,2.11,0.0
736,20150131:1610,0.0,0.0,1.49,2.18,0.0
737,20150131:1710,0.0,0.0,-0.34,2.26,0.0
738,20150131:1810,0.0,0.0,-2.16,2.33,0.0
739,20150131:1910,0.0,0.0,-3.17,2.27,0.0
740,20150131:2010,0.0,0.0,-4.17,2.21,0.0
741,20150131:2110,0.0,0.0,-5.18,2.15,0.0
742,20150131:2210,0.0,0.0,-5.93,1.73,0.0
743,20150131:2310,0.0,0.0,-6.69,1.31,0.0
744,20150201:0010,0.0,0.0,-7.45,0.9,0.0
745,20150201:0110,0.0,0.0,-6.88,0.97,0.0
746,20150201:0210,0.0,0.0,-6.3,1.05,0.0
747,20150201:0310,0.0,0.0,-5.73,1.13,0.0
748,20150201:0410,0.0,0.0,-5.67,1.04,0.0
749,20150201:0510,0.0,0.0,-5.61,0.95,0.0
750,20150201:0610,0.0,0.0,-5.54,0.86,0.0
751,20150201:0710,18.24,6.07,-4.16,0.7,0.0
752,20150201:0810,41.04,13.67,-2.78,0.54,0.0
753,20150201:0910,73.42,19.63,-1.4,0.39,0.0
754,20150201:1010,85.73,23.44,-0.09,0.53,0.0
755,20150201:1110,131.43,24.68,1.21,0.68,0.0
756,20150201:1210,248.54,23.19,2.51,0.83,0.0
757,20150201:1310,283.0,19.17,2.12,0.68,0.0
758,20150201:1410,323.97,13.04,1.72,0.53,0.0
759,20150201:1510,63.8,5.31,1.33,0.39,0.0
760,20150201:1610,0.0,0.0,0.27,0.55,0.0
761,20150201:1710,0.0,0.0,-0.78,0.71,0.0
762,20150201:1810,0.0,0.0,-1.84,0.87,0.0
763,20150201:1910,0.0,0.0,-2.14,1.18,0.0
764,20150201:2010,0.0,0.0,-2.44,1.49,0.0
765,20150201:2110,0.0,0.0,-2.74,1.81,0.0
766,20150201:2210,0.0,0.0,-2.7,2.61,0.0
767,20150201:2310,0.0,0.0,-2.65,3.41,0.0
768,20150202:0010,0.0,0.0,-2.61,4.21,0.0
769,20150202:0110,0.0,0.0,-2.15,4.36,0.0
770,20150202:0210,0.0,0.0,-1.7,4.52,0.0
771,20150202:0310,0.0,0.0,-1.25,4.68,0.0
772,20150202:0410,0.0,0.0,-1.66,4.54,0.0
773,20150202:0510,0.0,0.0,-2.07,4.41,0.0
774,20150202:0610,0.0,0.0,-2.47,4.28,0.0
775,20150202:0710,12.31,6.28,-1.26,4.48,0.0
776,20150202:0810,22.8,13.91,-0.04,4.69,0.0
777,20150202:0910,74.78,19.89,1.17,4.9,0.0
778,20150202:1010,90.29,23.72,1.59,4.74,0.0
779,20150202:1110,131.8,24.96,2.01,4.57,0.0
780,20150202:1210,199.66,23.48,2.43,4.41,0.0
781,20150202:1310,393.36,19.45,2.22,4.35,0.0
782,20150202:1410,252.01,13.31,2.0,4.29,0.0
783,20150202:1510,183.75,5.56,1.79,4.22,0.0
784,20150202:1610,0.0,0.0,0.89,4.58,0.0
785,20150202:1710,0.0,0.0,0.0,4.94,0.0
786,20150202:1810,0.0,0.0,-0.9,5.3,0.0
787,20150202:1910,0.0,0.0,-1.29,4.62,0.0
788,20150202:2010,0.0,0.0,-1.68,3.94,0.0
789,20150202:2110,0.0,0.0,-2.07,3.27,0.0
790,20150202:2210,0.0,0.0,-2.32,3.03,0.0
791,20150202:2310,0.0,0.0,-2.57,2.8,0.0
792,20150203:0010,0.0,0.0,-2.82,2.57,0.0
793,20150203:0110,0.0,0.0,-2.66,2.92,0.0
794,20150203:0210,0.0,0.0,-2.5,3.28,0.0
795,20150203:0310,0.0,0.0,-2.35,3.64,0.0
796,20150203:0410,0.0,0.0,-2.7,3.54,0.0
797,20150203:0510,0.0,0.0,-3.06,3.43,0.0
798,20150203:0610,0.0,0.0,-3.41,3.32,0.0
799,20150203:0710,14.14,6.5,-2.19,3.29,0.0
800,20150203:0810,26.45,14.15,-0.97,3.26,0.0
801,20150203:0910,37.85,20.15,0.25,3.23,0.0
802,20150203:1010,41.95,24.0,1.18,2.87,0.0
803,20150203:1110,94.85,25.26,2.1,2.51,0.0
804,20150203:1210,294.14,23.78,3.02,2.15,0.0
805,20150203:1310,419.0,19.74,2.94,2.28,0.0
806,20150203:1410,478.52,13.58,2.85,2.4,0.0
807,20150203:1510,318.47,5.82,2.77,2.52,0.0
808,20150203:1610,0.0,0.0,1.31,2.56,0.0
809,20150203:1710,0.0,0.0,-0.14,2.59,0.0
810,20150203:1810,0.0,0.0,-1.6,2.62,0.0
811,20150203:1910,0.0,0.0,-1.92,2.49,0.0
812,20150203:2010,0.0,0.0,-2.25,2.35,0.0
813,20150203:2110,0.0,0.0,-2.57,2.22,0.0
814,20150203:2210,0.0,0.0,-2.52,1.84,0.0
815,20150203:2310,0.0,0.0,-2.47,1.46,0.0
816,20150204:0010,0.0,0.0,-2.42,1.08,0.0
817,20150204:0110,0.0,0.0,-3.85,1.45,0.0
818,20150204:0210,0.0,0.0,-5.29,1.82,0.0
819,20150204:0310,0.0,0.0,-6.73,2.19,0.0
820,20150204:0410,0.0,0.0,-6.95,2.35,0.0
821,20150204:0510,0.0,0.0,-7.17,2.51,0.0
822,20150204:0610,0.0,0.0,-7.39,2.68,0.0
823,20150204:0710,18.7,6.72,-5.69,2.83,0.0
824,20150204:0810,46.06,14.39,-3.99,2.98,0.0
825,20150204:0910,67.49,20.42,-2.29,3.13,0.0
826,20150204:1010,73.42,24.28,-1.11,3.07,0.0
827,20150204:1110,84.49,25.55,0.07,3.01,0.0
828,20150204:1210,81.06,24.07,1.25,2.95,0.0
829,20150204:1310,76.75,20.02,1.24,3.21,0.0
830,20150204:1410,372.24,13.85,1.22,3.47,0.0
831,20150204:1510,214.19,6.08,1.21,3.72,0.0
832,20150204:1610,0.0,0.0,0.38,3.19,0.0
833,20150204:1710,0.0,0.0,-0.45,2.66,0.0
834,20150204:1810,0.0,0.0,-1.28,2.12,0.0
835,20150204:1910,0.0,0.0,-2.01,2.13,0.0
836,20150204:2010,0.0,0.0,-2.74,2.14,0.0
837,20150204:2110,0.0,0.0,-3.47,2.15,0.0
838,20150204:2210,0.0,0.0,-3.8,2.14,0.0
839,20150204:2310,0.0,0.0,-4.12,2.13,0.0
840,20150205:0010,0.0,0.0,-4.45,2.12,0.0
841,20150205:0110,0.0,0.0,-4.92,2.0,0.0
842,20150205:0210,0.0,0.0,-5.4,1.87,0.0
843,20150205:0310,0.0,0.0,-5.88,1.74,0.0
844,20150205:0410,0.0,0.0,-5.62,1.8,0.0
845,20150205:0510,0.0,0.0,-5.37,1.86,0.0
846,20150205:0610,0.0,0.0,-5.11,1.92,0.0
847,20150205:0710,21.43,6.95,-4.04,2.28,0.0
848,20150205:0810,52.9,14.64,-2.96,2.63,0.0
849,20150205:0910,67.94,20.69,-1.88,2.99,0.0
850,20150205:1010,70.22,24.57,-1.29,2.72,0.0
851,20150205:1110,68.83,25.86,-0.71,2.44,0.0
852,20150205:1210,79.6,24.37,-0.12,2.17,0.0
853,20150205:1310,62.24,20.31,0.02,2.47,0.0
854,20150205:1410,32.92,14.13,0.16,2.78,0.0
855,20150205:1510,39.01,6.34,0.3,3.09,0.0
856,20150205:1610,0.0,0.0,-0.19,3.2,0.0
857,20150205:1710,0.0,0.0,-0.69,3.3,0.0
858,20150205:1810,0.0,0.0,-1.18,3.41,0.0
859,20150205:1910,0.0,0.0,-1.58,3.31,0.0
860,20150205:2010,0.0,0.0,-1.98,3.21,0.0
861,20150205:2110,0.0,0.0,-2.38,3.12,0.0
862,20150205:2210,0.0,0.0,-2.64,2.89,0.0
863,20150205:2310,0.0,0.0,-2.89,2.67,0.0
864,20150206:0010,0.0,0.0,-3.15,2.44,0.0
865,20150206:0110,0.0,0.0,-3.35,2.74,0.0
866,20150206:0210,0.0,0.0,-3.55,3.05,0.0
867,20150206:0310,0.0,0.0,-3.75,3.35,0.0
868,20150206:0410,0.0,0.0,-3.87,3.44,0.0
869,20150206:0510,0.0,0.0,-4.0,3.53,0.0
870,20150206:0610,0.0,0.0,-4.12,3.61,0.0
871,20150206:0710,19.15,7.19,-3.58,4.05,0.0
872,20150206:0810,53.81,14.9,-3.03,4.49,0.0
873,20150206:0910,79.34,20.97,-2.49,4.92,0.0
874,20150206:1010,94.85,24.87,-1.97,5.31,0.0
875,20150206:1110,114.38,26.16,-1.45,5.71,0.0
876,20150206:1210,298.67,24.68,-0.93,6.1,0.0
877,20150206:1310,381.06,20.61,-0.86,6.27,0.0
878,20150206:1410,571.89,14.41,-0.79,6.45,0.0
879,20150206:1510,351.97,6.6,-0.72,6.62,0.0
880,20150206:1610,0.0,0.0,-1.23,6.22,0.0
881,20150206:1710,0.0,0.0,-1.73,5.81,0.0
882,20150206:1810,0.0,0.0,-2.24,5.41,0.0
883,20150206:1910,0.0,0.0,-2.72,5.26,0.0
884,20150206:2010,0.0,0.0,-3.2,5.1,0.0
885,20150206:2110,0.0,0.0,-3.67,4.95,0.0
886,20150206:2210,0.0,0.0,-3.99,5.03,0.0
887,20150206:2310,0.0,0.0,-4.3,5.12,0.0
888,20150207:0010,0.0,0.0,-4.62,5.2,0.0
889,20150207:0110,0.0,0.0,-5.02,5.24,0.0
890,20150207:0210,0.0,0.0,-5.42,5.27,0.0
891,20150207:0310,0.0,0.0,-5.83,5.31,0.0
892,20150207:0410,0.0,0.0,-6.25,5.07,0.0
893,20150207:0510,0.0,0.0,-6.67,4.83,0.0
894,20150207:0610,0.0,0.0,-7.08,4.59,0.0
895,20150207:0710,22.34,7.43,-5.87,4.66,0.0
896,20150207:0810,55.18,15.16,-4.66,4.73,0.0
897,20150207:0910,78.43,21.25,-3.45,4.8,0.0
898,20150207:1010,58.37,25.17,-2.37,4.71,0.0
899,20150207:1110,105.57,26.47,-1.29,4.62,0.0
900,20150207:1210,317.45,24.99,-0.21,4.52,0.0
901,20150207:1310,465.79,20.91,0.11,4.31,0.0
902,20150207:1410,544.02,14.69,0.42,4.1,0.0
903,20150207:1510,310.37,6.86,0.74,3.89,0.0
904,20150207:1610,0.0,0.0,-0.77,4.05,0.0
905,20150207:1710,0.0,0.0,-2.27,4.21,0.0
906,20150207:1810,0.0,0.0,-3.78,4.37,0.0
907,20150207:1910,0.0,0.0,-3.86,5.17,0.0
908,20150207:2010,0.0,0.0,-3.94,5.97,0.0
909,20150207:2110,0.0,0.0,-4.02,6.77,0.0
910,20150207:2210,0.0,0.0,-3.61,7.77,0.0
911,20150207:2310,0.0,0.0,-3.19,8.78,0.0
912,20150208:0010,0.0,0.0,-2.78,9.78,0.0
913,20150208:0110,0.0,0.0,-2.37,10.34,0.0
914,20150208:0210,0.0,0.0,-1.96,10.89,0.0
915,20150208:0310,0.0,0.0,-1.56,11.45,0.0
916,20150208:0410,0.0,0.0,-1.18,11.11,0.0
917,20150208:0510,0.0,0.0,-0.8,10.78,0.0
918,20150208:0610,0.0,0.0,-0.41,10.44,0.0
919,20150208:0710,11.4,7.68,0.16,9.76,0.0
920,20150208:0810,24.62,15.43,0.74,9.07,0.0
921,20150208:0910,51.53,21.54,1.31,8.39,0.0
922,20150208:1010,21.43,25.48,0.91,8.63,0.0
923,20150208:1110,122.31,26.79,0.5,8.87,0.0
924,20150208:1210,79.6,25.3,0.09,9.12,0.0
925,20150208:1310,73.57,21.21,-0.48,9.27,0.0
926,20150208:1410,99.3,14.97,-1.06,9.42,0.0
927,20150208:1510,546.66,7.13,-1.63,9.57,0.0
928,20150208:1610,0.0,0.0,-2.15,8.81,0.0
929,20150208:1710,0.0,0.0,-2.68,8.06,0.0
930,20150208:1810,0.0,0.0,-3.2,7.3,0.0
931,20150208:1910,0.0,0.0,-3.32,7.23,0.0
932,20150208:2010,0.0,0.0,-3.44,7.16,0.0
933,20150208:2110,0.0,0.0,-3.55,7.09,0.0
934,20150208:2210,0.0,0.0,-3.51,7.21,0.0
935,20150208:2310,0.0,0.0,-3.47,7.34,0.0
936,20150209:0010,0.0,0.0,-3.44,7.46,0.0
937,20150209:0110,0.0,0.0,-3.31,7.46,0.0
938,20150209:0210,0.0,0.0,-3.19,7.46,0.0
939,20150209:0310,0.0,0.0,-3.07,7.46,0.0
940,20150209:0410,0.0,0.0,-2.9,7.44,0.0
941,20150209:0510,0.0,0.0,-2.74,7.42,0.0
942,20150209:0610,0.0,0.0,-2.57,7.39,0.0
943,20150209:0710,24.62,7.93,-2.05,7.26,0.0
944,20150209:0810,13.68,15.7,-1.52,7.13,0.0
945,20150209:0910,31.46,21.84,-0.99,6.99,0.0
946,20150209:1010,39.22,25.79,-0.73,7.66,0.0
947,20150209:1110,77.21,27.11,-0.48,8.33,0.0
948,20150209:1210,38.9,25.62,-0.23,8.99,0.0
