u,v,MW,Diameter,Length,Losses [W],mass_flow_kg_s,velocity_m_s,Re_supply,Re_return,f_supply,f_return,dp_supply_Pa,dp_return_Pa,dp_total_Pa,dp_minor_supply_Pa,dp_minor_return_Pa,flow_regime_supply,flow_regime_return,V_dot_m3_s
60120211,743371401,11.709520175726128,0.246,23.27,425.981,112.05282464809693,2.386121948473407,1065788.9214342237,651318.862965774,0.014525451964113622,0.015013476315521097,2776.165978839904,2815.394528008778,5591.560506848682,843.8137691704933,836.1824436768333,turbulent,turbulent,0.11282589309784007
60120212,743334065,10.66235952422882,0.237,21.52,389.942,102.03214855721359,2.340886628751461,1007330.9687732919,615594.3714715407,0.014652154682221186,0.01515105139114723,2612.926781836306,2650.0575530119913,5262.984334848297,812.1235391645054,804.7788153701543,turbulent,turbulent,0.10273608293063793
60121856,99389956,0.4346145266562751,0.065,152.78,1785.998,4.158990685705982,1.268531556677874,149712.50979570433,91491.45735224124,0.020361862703290854,0.02142477754434626,19261.67415689061,20071.527921103883,39333.202077994494,238.48654810747172,236.32971144402563,turbulent,turbulent,0.004187684156771902
60121856,99390122,0.033766230289682966,0.024,69.74,469.838,0.32312182095390396,0.7229093555171997,31502.030366574683,19251.341599479172,0.027938516864679293,0.030058864498298542,10557.223150192838,11249.897209009227,21807.120359202065,77.45135625198529,76.75089777278154,turbulent,turbulent,0.00032535108457119785
60121858,7404078687,0.3263692573499799,0.058,84.65,941.647,3.123150788038085,1.1964016592101276,125993.59244593783,76996.48750564153,0.021038397673660957,0.022181418895369523,11068.283805164407,11552.66678834183,22620.950593506237,212.13647595868562,210.21794540577687,turbulent,turbulent,0.0031446978516271123
60121858,99390082,0.012929372371994317,0.017,102.71,515.912,0.12372605140664418,0.5517004666476573,17029.258247484224,10406.823429892895,0.03203382459113342,0.034899551865427945,14595.993884826627,15753.931030931022,30349.92491575765,45.10950269655409,44.70153910255758,turbulent,turbulent,0.00012457965511591398
60121862,60121858,0.33929862972197417,0.059,106.32,1191.635,3.2468768394447287,1.201992707970136,128764.84325545128,78690.03853619302,0.020942668881377153,0.022076236082192675,13682.298334960118,14280.95880632625,27963.25714128637,214.12382986150837,212.187325977211,turbulent,turbulent,0.0032692775067430257
60121862,155463254,0.14984207028553698,0.043,142.19,1370.143,1.433895409430976,0.9993568742762241,78024.77386974572,47682.05596622049,0.023059864589605752,0.024470488834805782,18958.87369318374,19927.708669070813,38886.58236225456,148.01391470486263,146.67529900318473,turbulent,turbulent,0.0014437880587661789
60121862,155463268,0.12088358760017137,0.039,83.84,767.22,1.156780742585372,0.9800807903079268,69401.67352422464,42412.35593525504,0.023687414317582953,0.025162854586117004,12224.340359323774,12859.540938413025,25083.8812977368,142.35905316152486,141.07157918167638,turbulent,turbulent,0.001164761538233957
60121862,155463286,0.17522084766158763,0.045,65.89,649.807,1.6767545230773937,1.0670493361824593,87184.7391754016,53279.84185768694,0.022643821637381115,0.023977092039427998,9493.464895267518,9951.682399570089,19445.147294837607,168.74477592652303,167.21867341729765,turbulent,turbulent,0.0016883226921425298
60121865,1720869637,0.531959318292485,0.071,31.47,381.7,5.090519792272583,1.3013241032233138,167759.56120672505,102520.26875055555,0.01989573746663496,0.020913768172657995,3939.7281538932366,4091.1379491250163,8030.866103018253,250.97605268524984,248.70626281083491,turbulent,turbulent,0.005125640015761441
60121865,353900173,0.06716627508847958,0.031,101.81,815.498,0.6427394745309051,0.8618895729688257,48512.8489303625,29646.89627476498,0.02550935930536546,0.02724079175429528,15482.492742654744,16376.427430478723,31858.92017313347,110.09423805288205,109.09856223405302,turbulent,turbulent,0.0006471738260140095
60121865,160025467,0.07151955494689323,0.032,26.49,216.344,0.6843976549941936,0.8612883981455188,50042.849892011676,30581.901759093795,0.02529863107459012,0.02701152461920829,3947.33373907825,4169.10312401939,8116.43686309764,109.94070840455204,108.94642108489448,turbulent,turbulent,0.000689119412217323
