u,v,MW,Diameter,Length,Losses [W],mass_flow_kg_s,velocity_m_s,Re_supply,Re_return,f_supply,f_return,dp_supply_Pa,dp_return_Pa,dp_total_Pa,dp_minor_supply_Pa,dp_minor_return_Pa,flow_regime_supply,flow_regime_return,V_dot_m3_s
60121869,99055041,0.31820733480025265,0.058,39.11,435.06,3.0450462660311257,1.1664817526597173,122842.71373985031,75070.94043443506,0.017906691906487443,0.01958765148538774,4259.930989715003,4598.922682119533,8858.853671834537,201.65882654008763,199.83505428106216,turbulent,turbulent,0.003066054475361588
60121870,60121869,1.9140248879986934,0.118,129.62,1899.451,18.316027636351134,1.6951468092672262,363189.0805042985,221950.04489005072,0.014604968166770059,0.015778784426895603,11813.026870453668,12613.112266187345,24426.139136641013,425.8689429561411,422.0174479461294,turbulent,turbulent,0.018442392528398743
60121870,9862707491,0.2991717099740119,0.056,230.82,2527.248,2.8628871767848025,1.1764357681901,119618.87295046532,73100.80518992594,0.018015108482234966,0.01970870317295332,25589.627133335867,27723.006217395057,53312.633350730925,205.11516807929794,203.26013718446123,turbulent,turbulent,0.0028826386445277813
60121870,99055202,0.061805748078473104,0.03,41.17,323.061,0.5914425653442402,0.8468570521940729,46129.08307722627,28190.14284656082,0.022022076234459363,0.024407977831980662,5459.915177915958,5985.310212274105,11445.225390190062,106.28734374738225,105.32609691113997,turbulent,turbulent,0.00059552301212047
60121871,60121870,2.2750023460511786,0.127,45.08,677.057,21.770357378480178,1.7393947602613722,401093.23525236273,245113.81632329655,0.014345291671035907,0.015483781378536425,4253.753732369329,4514.558209160688,8768.311941530017,448.3917895262769,444.33660126130746,turbulent,turbulent,0.021920554185046997
60121871,6957423250,19.392264414187217,0.303,104.75,2026.074,185.5719082697341,2.6047558235888597,1433022.815900582,875740.7515555433,0.011599142527716709,0.012373512278950932,7725.718585605508,8100.436962453773,15826.155548059282,1005.5307866427363,996.4369166359573,turbulent,turbulent,0.1868521953833566
60121872,98916113,0.029384224587099262,0.023,51.95,339.026,0.28118875202965804,0.6849869745843489,28605.76773997256,17481.394058393587,0.02453097718420353,0.02740627389201388,6491.198150859689,7178.373705986821,13669.571856846509,69.53860323808419,68.90970651338867,turbulent,turbulent,0.00028312871341215287
60121873,60121872,0.029384224587099262,0.023,136.65,891.778,0.28118875202965804,0.6849869745843489,28605.76773997256,17481.394058393587,0.02453097718420353,0.02740627389201388,16961.160878165752,18769.742344204336,35730.90322237009,69.53860323808419,68.90970651338867,turbulent,turbulent,0.00028312871341215287
60121873,160032079,0.10141993896022287,0.037,54.68,486.051,0.9705257316767739,0.9135738233548409,61374.62197681934,37506.90985519242,0.02066918799577718,0.02281953601083696,6420.895321970549,7012.038921186173,13432.934243156722,123.69399922187762,122.57532919756338,turbulent,turbulent,0.0009772215273890145
60121874,60121873,0.13080416354732213,0.04,142.28,1319.932,1.251714483706432,1.0081504210799361,73219.84177904211,44745.6931996293,0.019935804852119435,0.021946729013479355,17953.023710456455,19570.145974952942,37523.1696854094,150.63018462688157,149.26790777142344,turbulent,turbulent,0.0012603502408011676
60121874,60121875,0.03338097672650538,0.024,27.0,181.899,0.3194351839856974,0.7146613692102264,31142.61004212823,19031.69469535276,0.024056976783908307,0.026836000583133054,3490.014479356191,3849.3011393487805,7339.315618704972,75.69408627960104,75.00952028713958,turbulent,turbulent,0.0003216390129677224
60121874,99055023,0.17398841557789105,0.045,65.43,645.271,1.664960914620967,1.0595441457079886,86571.51722605909,52905.093148295266,0.01924406262988057,0.021139438293534128,7925.443946087392,8611.057626709904,16536.501572797297,166.3793599063919,164.87464986578587,turbulent,turbulent,0.00167644771789604
60121874,99055131,0.12676820159875382,0.04,81.06,751.994,1.2130928382655868,0.9770439438274766,70960.6438507323,43365.06501304499,0.020051818418450967,0.022089082043255773,9723.091775567078,10599.844878341699,20322.93665390878,141.47820169813423,140.19869400714515,turbulent,turbulent,0.001221462139109342
60121874,160032136,0.09039530908761459,0.035,25.87,222.818,0.8650268812211922,0.9099835801154409,57828.91701362381,35340.07880769674,0.020950084198046278,0.02314494946148701,3290.0394148223595,3589.1121045034465,6879.151519325806,122.72370231097904,121.61380750677033,turbulent,turbulent,0.0008709948252882154
60121874,160127712,0.10776972793591966,0.038,37.2,335.618,1.0312892625446857,0.9203506932591297,63500.975842478874,38806.35513388846,0.020514987242609545,0.022639543388204786,4327.451945196413,4719.534989809847,9046.98693500626,125.5359242181898,124.40059609976127,turbulent,turbulent,0.0010384042745395724
60121875,99055040,0.009029659640848276,0.015,47.18,207.639,0.08640822622821318,0.49489448366877375,13478.679012279259,8237.013645013922,0.029508074485866977,0.03343385756511665,5651.209116796505,6340.357772753395,11991.5668895499,36.29832314942325,35.97004654509667,turbulent,turbulent,8.700436892881071e-05
60121875,99055182,0.024351317085657107,0.021,20.32,123.424,0.2330269577574843,0.6809380721986765,25963.926467947087,15866.927048250362,0.02512692315785768,0.028109445393330927,2853.3588515516876,3155.0961493058676,6008.455000857555,68.7189587702544,68.09747478750695,turbulent,turbulent,0.00023463464403891172
60121878,60121879,17.426422238257928,0.29,91.58,1751.376,166.76002141873613,2.555265241491881,1345480.612423885,822242.458147471,0.01171549717200444,0.012504205578839985,6934.537645575495,7269.889205523887,14204.426851099382,967.6834456381895,958.9318613214851,turbulent,turbulent,0.16791052263673023
