,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA_x,npv_per_nfa,NFA_y
150,w99758837,mfh,81068.34105236304,90075.9345026256,101335.4263154538,r2,-133807.95899058756,-138729.37291240002,-4921.413921812462,194.723237061128,-25.27389127301494,194.723237061128
151,w99758838,ab,109862.70524728548,122069.67249698387,137328.38155910684,r2,-181334.7130025585,-188004.14573145495,-6669.432728896441,478.1149431033991,-13.949433760856293,478.1149431033991
152,w99758842,sfh,28836.13150330949,32040.146114788324,36045.16437913686,r1,-51704.99894981219,-53606.6922689428,-1901.6933191306161,66.20839738831855,-28.722841726208898,66.20839738831855
153,w99758845,th,68631.03812160477,76256.7090240053,85788.79765200596,r2,-113279.47525810951,-117445.8581160237,-4166.382857914185,141.8255072105676,-29.376823251746792,141.8255072105676
154,w99758846,other,132388.56970357036,147098.41078174484,165485.71212946295,nr2,-204209.88946015234,-211730.70801182135,-7520.818551669014,563.5821329504251,-13.344671720333926,563.5821329504251
155,w99758847,sfh,141765.98617754248,157517.76241949163,177207.4827219281,r2,-233992.9128739939,-242599.0973469558,-8606.184472961904,385.25146163031457,-22.339135162634,385.25146163031457
156,w99758850,ab,51542.08490718524,57268.98323020582,64427.60613398155,r2,-85073.17522502817,-88202.13939191076,-3128.9641668825934,177.17881421931088,-17.659922720837155,177.17881421931088
157,w99758852,other,94738.4325839545,105264.92509328279,118423.04072994312,nr2,-146134.40487283768,-151516.36921408577,-5381.964341248095,422.9061155930161,-12.726144510114935,422.9061155930161
158,w99758858,sfh,9200.09663478349,10222.329594203877,11500.12079347936,r1,-16496.352389884763,-17103.082953022746,-606.7305631379822,57.38898355839774,-10.572247938850264,57.38898355839774
159,w99758862,sfh,153965.21116104606,171072.45684560674,192456.51395130757,r2,-254128.4352631253,-263475.1978074994,-9346.762544374069,402.33381934519855,-23.231361856644313,402.33381934519855
160,w99758864,other,39005.52169932354,43339.46855480393,48756.90212415442,nr1,-65358.17520465733,-67765.24264826583,-2407.067443608503,101.365438436158,-23.746431532721306,101.365438436158
161,w99758865,other,19191.6289905496,21324.03221172178,23989.536238187,nr1,-32157.75088707185,-33342.08436911232,-1184.3334820404743,63.831228005420414,-18.554139079697844,63.831228005420414
162,w99758868,ab,107761.9123396737,119735.45815519299,134702.3904245921,r2,-177867.23349600408,-184409.13343801783,-6541.899942013755,445.0926624152809,-14.69783821309106,445.0926624152809
163,w99758869,other,36782.57152472311,40869.523916359016,45978.21440590389,nr1,-61633.37008340504,-63903.25718020799,-2269.8870968029514,105.27734354436397,-21.561021777172968,105.27734354436397
164,w99758874,ab,145140.5559918637,161267.2844354041,181425.6949898296,r2,-239562.83441752108,-248373.87882284058,-8811.044405319495,732.9468768487684,-12.02139566130863,732.9468768487684
165,w99758876,sfh,19767.0966607297,21963.44073414411,24708.870825912127,r1,-35443.64860336986,-36747.25465933491,-1303.6060559650505,118.68904608124866,-10.983372931253202,118.68904608124866
166,w99758878,other,165946.20228490618,184384.6692054513,207432.75285613272,nr2,-255972.6697010977,-265399.8527239058,-9427.183022808109,556.4759241774678,-16.94086412946349,556.4759241774678
167,w99758879,other,63241.62786203879,70268.47540226532,79052.03482754849,nr2,-97550.45971041064,-101143.13247005708,-3592.672759646448,141.26093079326674,-25.43288324288526,141.26093079326674
168,w99758882,other,173463.4893925074,192737.21043611935,216829.36174063425,nr2,-267568.11463052564,-277422.3447349938,-9854.23010446818,536.390386541374,-18.371377175508126,536.390386541374
169,w99758886,sfh,28508.101772463415,31675.66863607046,35635.12721557927,r1,-51116.820993731046,-52996.881315815765,-1880.0603220847188,70.57262436598539,-26.64007947805425,70.57262436598539
170,w99758887,sfh,35123.0717850301,39025.635316700114,43903.839731287626,r1,-62977.87862254458,-65294.18484944853,-2316.306226903951,84.85345135740936,-27.29772554739687,84.85345135740936
171,w99758888,other,23233.64309960051,25815.158999556123,29042.053874500638,nr1,-38930.60392966114,-40364.37390542429,-1433.769975763149,71.82869699064176,-19.96096317812849,71.82869699064176
172,w99758891,trade,394777.7044394887,438641.8938216541,493472.1305493609,nr2,-608946.161782927,-631372.9580689039,-22426.79628597689,1365.0763243824242,-16.42896875830223,1365.0763243824242
173,w99758895,other,11343.022479982455,12603.358311091617,14178.778099978068,nr1,-19006.52057193013,-19706.509161600978,-699.9885896708474,154.4283221337944,-4.532773392852042,154.4283221337944
174,w99758899,th,51555.465518172896,57283.85057574766,64444.33189771612,r2,-85095.26069295636,-88225.03715628345,-3129.7764633270854,158.4874060918577,-19.747792840480326,158.4874060918577
175,w99758900,sfh,14105.077346915961,15672.308163239957,17631.34668364495,r1,-25291.291563350238,-26221.497175478624,-930.2056121283858,82.77785695786588,-11.237372484792191,82.77785695786588
176,w99758903,trade,111219.17925647758,123576.86584053065,139023.97407059697,nr2,-171556.02143499584,-177874.23507327613,-6318.2136382802855,400.34018093422054,-15.782112161552988,400.34018093422054
177,w99758905,sfh,42224.87349281815,46916.52610313128,52781.09186602269,r1,-75711.85612576175,-78496.51397118781,-2784.65784542606,110.54209396946244,-25.19092723352363,110.54209396946244
178,w99758908,ab,62155.14284179054,69061.2698242117,77693.92855223817,r2,-102590.63768255062,-106363.88851416996,-3773.2508316193416,248.9345047255978,-15.157604751412913,248.9345047255978
179,w99758913,ab,66297.76659895918,73664.18510995463,82872.20824869897,r2,-109428.27642804579,-113453.01342512388,-4024.7369970780856,208.22132023065353,-19.329130142003486,208.22132023065353
180,w99758915,ab,27065.001520575188,30072.223911750207,33831.251900718984,r1,-48529.25140244273,-50314.14174281418,-1784.8903403714503,71.10941483918579,-25.100619157223928,71.10941483918579
181,w99758919,ab,208080.77592565658,231200.8621396184,260100.9699070707,r2,-343449.2869886883,-356081.2418826538,-12631.954893965507,819.0798590054737,-15.422128569127825,819.0798590054737
182,w99758922,th,29500.748365313924,32778.60929479325,36875.9354566424,r1,-52896.69881940193,-54842.222478469455,-1945.5236590675268,83.9358181065414,-23.178706098962838,83.9358181065414
183,w99758926,sfh,13125.615217519764,14584.016908355294,16407.019021899705,r1,-23535.05431058286,-24400.666078436385,-865.6117678535265,36.12754547015065,-23.959883147021806,36.12754547015065
184,w99758928,sfh,50451.804126083465,56057.56014009274,63064.755157604326,r2,-83273.6040958785,-86336.3806123769,-3062.776516498401,119.38002583179623,-25.655686494939985,119.38002583179623
185,w99758931,th,29795.3796286822,33105.977365202445,37244.22453585275,r1,-53424.99122094304,-55389.94530551996,-1964.9540845769225,65.79372537583113,-29.865372014619723,65.79372537583113
186,w99758935,ab,97740.68299085365,108600.75887872626,122175.85373856705,r2,-161326.61815423868,-167260.15955590553,-5933.541401666851,355.7203856162727,-16.680352438579547,355.7203856162727
187,w99758936,th,46648.143097256325,51831.270108062585,58310.1788715704,r1,-83643.05696058815,-86719.42183524967,-3076.3648746615218,99.44306262517348,-30.935942573059453,99.44306262517348
188,w99758945,mfh,72696.76550898828,80774.18389887585,90870.95688623533,r2,-119990.19212311266,-124403.39300032791,-4413.200877215248,525.0721962768584,-8.404941089069338,525.0721962768584
189,w99758951,ab,88176.77832572878,97974.19813969864,110220.97290716098,r2,-145540.84350277114,-150893.78916318028,-5352.945660409139,355.6037514369003,-15.053119205799453,355.6037514369003
190,w99758953,other,115621.89938143763,128468.77709048626,144527.37422679702,nr2,-178347.23454391598,-184915.56085633233,-6568.3263124163495,525.4067761451006,-12.501411497978829,525.4067761451006
191,w99758954,sfh,15454.106966036949,17171.229962263275,19317.633707546185,r1,-27710.186588569235,-28729.35838583578,-1019.1717972665465,37.75478148937691,-26.994509226687263,37.75478148937691
192,w99758959,sfh,5386.67163386435,5985.190704293722,6733.339542330437,r1,-9658.641317403275,-10013.883054919093,-355.2417375158184,30.14875982720405,-11.782963529905269,30.14875982720405
193,w99758962,mfh,21723.95521923704,24137.72802137449,27154.944024046297,r1,-38952.41917826271,-40385.076693393494,-1432.6575151307843,201.50926117040217,-7.109636087243092,201.50926117040217
194,w99758966,th,53966.642471051426,59962.936078946026,67458.30308881428,r2,-89075.04691581032,-92351.19864314071,-3276.1517273303907,155.61690238779408,-21.052672794927435,155.61690238779408
195,w99758967,ab,36490.03724639751,40544.485829330566,45612.54655799688,r1,-65428.93374192909,-67835.38899194545,-2406.4552500163627,90.83302856497467,-26.49317421245046,90.83302856497467
196,w99758970,th,114162.05294071334,126846.72548968148,142702.56617589167,r2,-188431.03361774032,-195361.46674850117,-6930.433130760852,391.2386861808598,-17.714079347350346,391.2386861808598
197,w99758974,sfh,52549.96407185974,58388.84896873304,65687.45508982467,r2,-86736.73774750685,-89926.8872117342,-3190.1494642273465,163.93810575278476,-19.45947496208127,163.93810575278476
198,w99758975,sfh,48769.161981762925,54187.95775751436,60961.45247720365,r1,-87446.17733349116,-90662.41975871637,-3216.2424252252094,139.83927450878545,-22.999564582431724,139.83927450878545
199,w99758979,trade,118383.22027633703,131536.91141815225,147979.02534542128,nr2,-182606.5828847434,-189331.77616430022,-6725.193279556814,705.2831632008775,-9.535451334234326,705.2831632008775
200,w99758981,other,27092.453379920906,30102.725977689894,33865.56672490113,nr1,-45396.478180154445,-47068.378968996316,-1671.900788841871,319.7999828794971,-5.227957718408806,319.7999828794971
201,w99758984,ab,99044.44301429484,110049.38112699427,123805.55376786855,r2,-163478.54904964834,-169491.23778117017,-6012.688731521834,336.42351993245535,-17.87237923415407,336.42351993245535
202,w99758985,ab,308773.6475480953,343081.8306089948,385967.05943511915,r2,-509648.6622540226,-528393.376997235,-18744.71474321239,1446.6540044941007,-12.957289500447947,1446.6540044941007
203,w99758989,education,178962.42487789664,198847.1387532185,223703.03109737078,nr2,-276050.24424439034,-286216.8615595184,-10166.617315128038,963.3213891830295,-10.55371284110084,963.3213891830295
204,w99758991,ab,108571.37632794297,120634.8625866033,135714.2204099287,r2,-179203.30035935252,-185794.34041314552,-6591.040053792996,346.04414169639347,-19.0468187713917,346.04414169639347
205,w99758995,sfh,14153.006730026627,15725.56303336292,17691.258412533283,r1,-25377.231964305814,-26310.598436886,-933.3664725801864,38.315451947040856,-24.360053846429217,38.315451947040856
206,w99758997,other,183323.21692341135,203692.46324823482,229154.0211542642,nr2,-282776.7831258604,-293191.1312367007,-10414.348110840307,604.6954287230968,-17.222468727491012,604.6954287230968
207,w99759000,other,34496.09632156219,38328.995912846876,43120.120401952736,nr1,-57802.1215724567,-59930.90813317215,-2128.7865607154527,505.76658869385716,-4.209029636008671,505.76658869385716
208,w99759001,other,81574.80850317713,90638.67611464126,101968.51062897142,nr2,-125829.46295489468,-130463.6193213638,-4634.15636646912,277.86601877255595,-16.67766496579906,277.86601877255595
209,w99759005,th,50791.008241442374,56434.45360160264,63488.76030180296,r2,-83833.47999525166,-86916.8485682051,-3083.3685729534336,200.24946516156197,-15.39763699476431,200.24946516156197
210,w99759006,sfh,107306.25960596674,119229.17733996305,134132.82450745843,r2,-177115.1524553124,-183629.3910972666,-6514.238641954202,478.86383471041916,-13.603530209988657,478.86383471041916
211,w99759010,ab,91918.43252307092,102131.59169230102,114898.04065383865,r2,-151716.65893078802,-157296.74910677955,-5580.090175991529,347.4218390390277,-16.06142605032002,347.4218390390277
212,w99759011,health,269958.28428687295,299953.6492076366,337447.8553585912,nr2,-416411.7152750534,-431747.6863274448,-15335.971052391396,1184.1155465334652,-12.951414325475183,1184.1155465334652
213,w99759013,other,171785.6852225,190872.98358055556,214732.106528125,nr2,-264980.0950993821,-274739.0113806395,-9758.916281257407,1127.2734199425206,-8.657097833243519,1127.2734199425206
214,w99759015,mfh,34217.03964154063,38018.932935045144,42771.29955192578,r1,-61353.30595674708,-63609.860920760795,-2256.554964013718,262.8249901607633,-8.585770183548531,262.8249901607633
215,w99759016,other,39579.42093353886,43977.13437059873,49474.27616692357,nr1,-66319.80845722102,-68762.29176254365,-2442.483305322632,162.4421672269469,-15.036017722604344,162.4421672269469
216,w99759020,other,23783.079223761644,26425.64358195738,29728.849029702054,nr1,-39851.2464669795,-41318.92266291847,-1467.6761959389696,78.66829424034803,-18.656514801946933,78.66829424034803
217,w99759023,th,17153.126364166834,19059.029293518703,21441.407955208542,r1,-30756.63531855696,-31887.85452544661,-1131.219206889651,45.55874986834824,-24.82990007756032,45.55874986834824
218,w99759028,trade,117384.63411857742,130427.3712428638,146730.79264822177,nr2,-181066.25980889838,-187734.72473707615,-6668.464928177767,314.5253525768406,-21.201676982616586,314.5253525768406
219,w99759036,mfh,84448.21047114403,93831.34496793781,105560.26308893003,r2,-139386.62783604566,-144513.2234131821,-5126.595577136439,422.98085668310523,-12.120159804246777,422.98085668310523
220,w99759038,ab,40682.52312775101,45202.8034752789,50853.15390968876,r1,-72946.32483399032,-75629.2673232955,-2682.9424893051764,116.55152825303375,-23.019367738194727,116.55152825303375
221,w99759044,trade,91754.0768965997,101948.97432955522,114692.59612074961,nr2,-141531.02448743823,-146743.45155165027,-5212.427064212039,415.2007402397692,-12.553992705316418,415.2007402397692
222,w99759045,trade,131494.20155201256,146104.66839112507,164367.75194001567,nr2,-202830.32306876944,-210300.3337553689,-7470.010686599446,941.2816024620085,-7.935999882565373,941.2816024620085
223,w99759047,mfh,92497.8685975063,102775.40955278477,115622.33574688286,r2,-152673.0514938927,-158288.31748237167,-5615.265988478961,442.628270605579,-12.686189205213827,442.628270605579
224,w99759050,trade,87689.82726981034,97433.14141090038,109612.28408726292,nr2,-135261.90345317166,-140243.4459020411,-4981.542448869441,246.0824731603265,-20.24338582465355,246.0824731603265
225,w99759051,th,29950.586920623486,33278.42991180387,37438.23365077935,r1,-53703.28766531547,-55678.47740407963,-1975.1897387641657,91.54405212756247,-21.576385279644697,91.54405212756247
226,w99759055,other,63025.800446954905,70028.66716328323,78782.25055869363,nr2,-97217.54507378124,-100797.95696505395,-3580.4118912727135,270.5142616614699,-13.23557534187737,270.5142616614699
227,w99759057,th,63544.9103105719,70605.45590063544,79431.13788821487,r2,-104884.5288126162,-108742.14822610312,-3857.6194134869147,194.30349186724052,-19.853577392848223,194.30349186724052
228,w99759061,trade,95523.08154318364,106136.75727020403,119403.85192897954,nr2,-147344.7289785213,-152771.2681834629,-5426.539204941597,534.3112589053809,-10.156138607407787,534.3112589053809
229,w99759062,th,51134.694142143744,56816.326824604155,63918.36767767968,r2,-84400.75333907138,-87504.98604411985,-3104.2327050484746,137.67195288166403,-22.54804003337353,137.67195288166403
230,w99759063,sfh,62796.75246680318,69774.16940755908,78495.94058350397,r2,-103649.65126636386,-107461.85227878026,-3812.201012416408,182.5971095246263,-20.87766352020084,182.5971095246263
231,w99759067,other,53063.728204032785,58959.69800448087,66329.66025504097,nr2,-81851.00945763041,-84865.48927557237,-3014.4798179419595,347.13443305995315,-8.683897449669974,347.13443305995315
232,w99759073,sfh,16322.376591394783,18135.973990438648,20402.970739243476,r1,-29267.048682298013,-30343.481369277084,-1076.4326869790711,34.86947953915223,-30.870339942138468,34.86947953915223
233,w99759074,mfh,260161.20526083146,289068.00584536826,325201.5065760393,r2,-429411.0306512613,-445204.63097495807,-15793.600323696795,1179.944325777702,-13.385038580771363,1179.944325777702
234,w99759077,sfh,52914.64659119377,58794.05176799308,66143.3082389922,r2,-87338.66721785479,-90550.95545542316,-3212.2882375683694,212.39228247441352,-15.124317136877831,212.39228247441352
235,w99759083,trade,45059.565495100775,50066.1838834453,56324.45686887597,nr1,-75502.41217067487,-78283.08035305385,-2780.668182378984,341.51128259450195,-8.142243972889903,341.51128259450195
236,w99759085,other,63311.391095623374,70345.9901062482,79139.23886952922,nr2,-97658.06977259796,-101254.7056887506,-3596.635916152649,319.12387123871594,-11.270344340559337,319.12387123871594
237,w99759087,other,172965.5863999473,192183.9848888303,216206.98299993412,nr2,-266800.0973062185,-276626.0422039519,-9825.944897733396,592.8829183824361,-16.57316241213619,592.8829183824361
238,w99759088,ab,88658.67471107052,98509.63856785613,110823.34338883814,r2,-146336.24119970776,-151718.44133293457,-5382.200133226812,334.1662621571682,-16.10635406004992,334.1662621571682
239,w99759091,sfh,11524.131641001168,12804.590712223518,14405.164551251459,r1,-20663.493448387035,-21423.490126442084,-759.9966780550494,80.87078364617192,-9.39766679373614,80.87078364617192
240,w99759093,sfh,54665.253714504965,60739.1707938944,68331.56714313121,r2,-90228.14494891322,-93546.70725298459,-3318.562304071369,176.2003906674683,-18.83402353139091,176.2003906674683
241,w99759094,other,127766.57717581006,141962.86352867784,159708.22146976256,nr2,-197080.44780750092,-204338.69711149024,-7258.249303989316,339.69808716569094,-21.36676530783359,339.69808716569094
242,w99759096,mfh,47013.13833967629,52236.8203774181,58766.42292459536,r1,-84297.51640581037,-87397.95208948264,-3100.4356836722727,246.47077107857913,-12.579323990850828,246.47077107857913
243,w99759099,th,24989.00373869263,27765.55970965848,31236.254673365787,r1,-44806.856700513636,-46454.83855467281,-1647.981854159174,50.23060751573648,-32.80832017894441,50.23060751573648
244,w99759102,other,404928.3339724756,449920.3710805284,506160.4174655945,nr2,-624603.5477606102,-647606.9878087619,-23003.44004815165,1460.464218017459,-15.75077277783512,1460.464218017459
245,w99759105,mfh,53255.998957558084,59173.332175064534,66569.9986969476,r2,-87902.08892905412,-91135.09963690203,-3233.010707847905,189.26809048298745,-17.0816469886587,189.26809048298745
246,w99759110,th,21502.86142041705,23892.068244907834,26878.576775521313,r1,-38555.984079661306,-39974.06083869903,-1418.0767590377218,35.61810292806477,-39.81337136067313,35.61810292806477
247,w99759111,th,34535.9950545772,38373.327838419114,43169.9938182215,r1,-61925.21308978951,-64202.80261518338,-2277.589525393865,238.72463138289748,-9.540655742979332,238.72463138289748
248,w99759113,th,212224.98925564316,235805.54361738128,265281.2365695539,r2,-350289.5494155328,-363173.08697311766,-12883.537557584874,635.4707306571305,-20.274006238276634,635.4707306571305
249,w99759120,th,23237.39167444857,25819.324082720632,29046.73959306071,r1,-41666.106009602714,-43198.57205818654,-1532.4660485838249,160.90588292758912,-9.523990177994085,160.90588292758912
250,w99759121,ab,17191.860563128615,19102.06729236513,21489.825703910767,r1,-30826.088175519108,-31959.861836267413,-1133.7736607483057,33.129497365746644,-34.22248301057959,33.129497365746644
251,w99759126,ab,74661.4219255084,82957.13547278711,93326.77740688549,r2,-123232.97052217374,-127765.43975142785,-4532.469229254115,310.54387535755524,-14.595262019048041,310.54387535755524
252,w99759127,other,32860.8525520517,36512.05839116855,41076.06569006462,nr1,-55062.08518443309,-57089.95931356273,-2027.8741291296392,85.13879598667843,-23.818449692980604,85.13879598667843
253,w99759131,ab,66274.46957377039,73638.29952641155,82843.08696721298,r2,-109389.8233482048,-113413.14605330884,-4023.322705104045,184.6887545518577,-21.784340442743954,184.6887545518577
254,w99759132,ab,44301.10147182197,49223.44607980218,55376.376839777455,r1,-79434.66358561962,-82356.24509836252,-2921.581512742894,153.35469039995223,-19.051138932388366,153.35469039995223
255,w99759137,mfh,26131.587467902093,29035.09718655788,32664.484334877616,r1,-46855.58124985435,-48578.914537479424,-1723.3332876250715,162.2998407471925,-10.618206892201663,162.2998407471925
256,w99759138,mfh,114243.39084343535,126937.10093715039,142804.2385542942,r2,-188565.28650376864,-195500.65741272538,-6935.370908956742,557.9003615580499,-12.431199882337973,557.9003615580499
257,w99759140,ab,54087.72543979606,60097.4727108845,67609.65679974506,r2,-89274.90131897094,-92558.40362730913,-3283.5023083381966,160.4533356629312,-20.46390805633322,160.4533356629312
258,w99759142,sfh,50447.45984022519,56052.73315580576,63059.32480028148,r2,-83266.43360223791,-86328.94639027433,-3062.512788036416,128.98004897348582,-23.74408144833292,128.98004897348582
259,w99759148,ab,122067.53269869335,135630.59188743704,152584.41587336667,r2,-201479.48258715306,-208889.83349635225,-7410.350909199187,518.2482564277947,-14.298843878950203,518.2482564277947
260,w99759152,ab,44876.1750923536,49862.41676928178,56095.218865442,r1,-80465.80678671927,-83425.31341649972,-2959.506629780444,155.39786574579776,-19.044705765918632,155.39786574579776
261,w99759159,sfh,34070.300398334104,37855.889331482336,42587.87549791763,r1,-61090.193256799124,-63337.071019887735,-2246.8777630886107,71.9146042395383,-31.243692249275956,71.9146042395383
262,w99759161,mfh,71934.50220725962,79927.2246747329,89918.12775907452,r2,-118732.03270731981,-123098.95888375152,-4366.926176431705,242.4930030848831,-18.00846259841605,242.4930030848831
263,w99759162,mfh,155025.33407488256,172250.37119431395,193781.6675936032,r2,-255878.22909803299,-265289.3484998345,-9411.119401801494,714.1891373082996,-13.177348842452252,714.1891373082996
264,w99759164,mfh,71961.73720566227,79957.48578406918,89952.17150707783,r2,-118776.98563841553,-123145.5651692709,-4368.579530855379,595.7694656141102,-7.332667722996365,595.7694656141102
265,w99759165,mfh,63770.821559896285,70856.46839988476,79713.52694987036,r2,-105257.40832134559,-109128.74212386631,-3871.3338025207195,160.50856082765387,-24.11917334850174,160.50856082765387
266,w99759170,sfh,47013.36803003878,52237.07558893198,58766.71003754847,r1,-84297.92825508877,-87398.3790864457,-3100.450831356924,93.69908212199807,-33.08944720845904,93.69908212199807
267,w99759172,other,61730.81695510983,68589.7966167887,77163.52119388728,nr2,-95220.02794436042,-98726.87354594981,-3506.84560158939,204.59550149962305,-17.140384690207135,204.59550149962305
268,w99759176,sfh,14493.422515544977,16103.802795049975,18116.77814443122,r1,-25987.618896086373,-26943.435204733254,-955.8163086468812,41.50382452430203,-23.029595937290434,41.50382452430203
269,w99759177,ab,106008.57950246714,117787.31055829681,132510.72437808392,r2,-174973.25681741076,-181408.71722307056,-6435.460405659804,360.73507672324774,-17.83985207126676,360.73507672324774
270,w99759180,education,74374.97687321722,82638.86319246358,92968.72109152153,nr2,-114723.69434830046,-118948.83785653918,-4225.143508238718,347.1465133147314,-12.171067103324472,347.1465133147314
271,w99759183,sfh,42546.20900035321,47273.56555594801,53182.76125044151,r1,-76288.03091806117,-79093.88028800946,-2805.8493699482933,128.67689446713774,-21.805386130645758,128.67689446713774
272,w99759189,ab,57837.994960024385,64264.43884447154,72297.49370003048,r2,-95464.93683286203,-98976.10666699157,-3511.1698341295414,171.2441471248865,-20.50388228199638,171.2441471248865
273,w99759190,other,75198.04717388457,83553.38574876063,93997.5589673557,nr2,-115993.28352426598,-120265.18456150021,-4271.901037234231,369.99921465907244,-11.545702985263034,369.99921465907244
274,w99759195,sfh,51261.17835256776,56956.864836186396,64076.4729407097,r2,-84609.52280223879,-87721.43398134988,-3111.9111791110918,184.4751641433686,-16.868998022371223,184.4751641433686
275,w155463247,mfh,186269.900882997,206966.55653666332,232837.37610374624,r2,-307449.1834294956,-318757.0660322504,-11307.882602754806,886.8482149265707,-12.750640315255161,886.8482149265707
276,w155463249,trade,87242.84372721925,96936.49303024361,109053.55465902406,nr2,-134572.42958071115,-139528.57948906938,-4956.149908358231,403.549402025342,-12.281395743579857,403.549402025342
277,w155463253,mfh,85711.09171490726,95234.54634989696,107138.86464363408,r2,-141471.08595473718,-146674.34723458788,-5203.261279850703,721.7602650925515,-7.209126813296501,721.7602650925515
278,w155463254,mfh,87014.59305688317,96682.88117431464,108768.24132110395,r2,-143622.58988151213,-148904.98278744798,-5282.392905935849,852.2730644002556,-6.198005224596729,852.2730644002556
279,w155463255,mfh,71073.4939418158,78970.54882423978,88841.86742726975,r2,-117310.889050283,-121625.5460176826,-4314.656967399598,713.9319995328784,-6.043512505704539,713.9319995328784
280,w155463260,mfh,121068.10069432911,134520.1118825879,151335.12586791138,r2,-199829.86258854633,-207179.54100196803,-7349.678413421701,725.1058137452229,-10.136008116470741,725.1058137452229
281,w155463261,mfh,156542.2147043533,173935.7941159481,195677.76838044162,r2,-258381.9278098487,-267885.1324492497,-9503.204639400967,1003.1358517257496,-9.473497156992329,1003.1358517257496
282,w155463268,mfh,159567.24377622348,177296.93752913718,199459.05472027932,r2,-263374.9122565477,-273061.7572664673,-9686.845009919605,907.8277638942003,-10.670355540093976,907.8277638942003
283,w155463269,mfh,131879.48496798522,146532.76107553914,164849.35620998152,r2,-217674.67407403674,-225680.67894471344,-8006.0048706766975,646.430608794326,-12.384940876498561,646.430608794326
284,w155463275,mfh,123394.95860740752,137105.50956378612,154243.6982592594,r2,-203670.47538718514,-211161.410310594,-7490.934923408844,531.2511221051216,-14.10055360208081,531.2511221051216
285,w155463277,mfh,151532.00259406594,168368.89177118437,189415.0032425824,r2,-250112.28459420113,-259311.3344018797,-9199.049807678559,722.3371928531676,-12.73511858269838,722.3371928531676
286,w155463281,mfh,129551.36276085915,143945.95862317682,161939.20345107393,r2,-213831.97448536515,-221696.64609458498,-7864.671609219833,852.691491766274,-9.2233494589337,852.691491766274
287,w155463286,sfh,21335.71807363871,23706.35341515412,26669.647592048386,r1,-38256.28553762038,-39663.33948016591,-1407.0539425455281,75.58565192222595,-18.615357634188562,75.58565192222595
288,w155463289,mfh,189460.16018468578,210511.2890940953,236825.2002308572,r2,-312714.8898725815,-324216.4434736287,-11501.553601047199,870.3151384696364,-13.215389567130304,870.3151384696364
289,w155463294,mfh,73954.39748668816,82171.55276298684,92442.9968583602,r2,-122065.98602629152,-126555.53393914632,-4489.547912854803,520.8021583877504,-8.620447977314681,520.8021583877504
290,w155463296,mfh,149851.71086067607,166501.90095630675,187314.63857584508,r2,-247338.86645791007,-256435.91083384957,-9097.044375939498,531.2875348292291,-17.12263845765466,531.2875348292291
291,w155463300,mfh,145780.16516082495,161977.9612898055,182225.20645103118,r2,-240618.5461335792,-249468.41927805607,-8849.873144476878,903.6974393147975,-9.79296029784818,903.6974393147975
292,w155463302,mfh,162906.195564221,181006.88396024556,203632.74445527626,r2,-268886.0441993038,-278775.5868788735,-9889.542679569742,619.062746527791,-15.97502472090005,619.062746527791
293,w155463304,mfh,132782.97083749846,147536.6342638872,165978.71354687307,r2,-219165.9294593951,-227226.78222604035,-8060.852766645257,1087.9011799693108,-7.4095450166463195,1087.9011799693108
294,w155463308,mfh,147385.4815572954,163761.64617477267,184231.85194661922,r2,-243268.213164598,-252215.54021475438,-8947.327050156367,740.3594694465398,-12.085111921165803,740.3594694465398
295,w155463310,mfh,78437.63363840502,87152.92626489447,98047.04204800627,r2,-129465.82511694926,-134227.53674409026,-4761.711627141005,722.3160033598542,-6.592283162759643,722.3160033598542
296,w155463313,mfh,118627.44188251636,131808.2687583515,148284.30235314544,r2,-195801.4148620767,-203002.92825696064,-7201.51339488395,774.0583199881017,-9.30357985816191,774.0583199881017
297,w155463314,mfh,201931.4964824973,224368.329424997,252414.37060312164,r2,-333299.54763457406,-345558.19836235314,-12258.65072777908,1101.9502923069522,-11.124504266082077,1101.9502923069522
298,w155463317,mfh,143289.21159194486,159210.23510216095,179111.51448993105,r2,-236507.0840182156,-245205.73890149043,-8698.654883274838,740.3064833164215,-11.75007254334265,740.3064833164215
299,w155463319,mfh,145828.4042201316,162031.56024459066,182285.5052751645,r2,-240698.16747509988,-249550.9690670443,-8852.801591944415,828.4481069911271,-10.686006180999374,828.4481069911271
300,w155463321,mfh,143438.5743173969,159376.19368599655,179298.21789674612,r2,-236753.61578613592,-245461.33802896074,-8707.72224282482,781.2118542082608,-11.146428713181631,781.2118542082608
301,w155463324,mfh,160134.95033012077,177927.7225890231,200168.68791265096,r2,-264311.9445714622,-274033.25333013496,-9721.308758672734,722.1055689860135,-13.462448118664248,722.1055689860135
302,w155463327,mfh,144237.2233375608,160263.58148617868,180296.529171951,r2,-238071.83192267854,-246828.0377332618,-8756.205810583255,780.4636536210775,-11.219235860577918,780.4636536210775
303,w155463330,mfh,92798.36038612344,103109.28931791494,115997.9504826543,r2,-153169.03047170752,-158802.53840830945,-5633.5079366019345,867.026127423346,-6.4975065438267245,867.026127423346
