,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA,npv_per_nfa
340,w155463411,mfh,157728.79737860002,175254.21930955557,197160.99672325002,r2,-260340.4507517699,-334502.0777627202,-74161.62701095027,886.3585438661277,-83.6700086259352
341,w155463413,trade,59864.86027475999,66516.51141639998,74831.07534344998,nr2,-92341.78242599827,-118652.26231976,-26310.47989376173,436.59599217027426,-60.26276091765069
342,w155463416,mfh,103424.16434320562,114915.73815911735,129280.20542900701,r2,-170707.53097232716,-219335.96425410328,-48628.43328177612,722.4005093876273,-67.31505951317507
343,w155463417,mfh,134317.1610003945,149241.2900004383,167896.45125049312,r2,-221698.198551567,-284852.0383121718,-63153.83976060481,828.3400002270937,-76.24144643901158
344,w155463421,mfh,62634.51134401355,69593.90149334838,78293.13918001692,r2,-103381.86296302607,-132831.63589927804,-29449.772936251975,509.4774500131606,-57.80387912260149
345,w155463422,mfh,126316.10423077179,140351.22692307975,157895.13028846472,r2,-208491.99422798873,-267883.86155423895,-59391.86732625021,674.0859733853489,-88.10725882334623
346,w155463424,mfh,151693.48439581433,168548.31599534926,189616.8554947679,r2,-250378.81959449325,-321702.736321954,-71323.91672746075,701.7858467099256,-101.63202501423713
347,w155463427,mfh,91584.2108942519,101760.23432694655,114480.26361781487,r2,-151165.00691198208,-194226.47825591586,-43061.47134393378,540.3469697440042,-79.69226026072592
348,w155463430,mfh,65819.9805171453,73133.31168571701,82274.97564643163,r2,-108639.66302345756,-139587.1940140338,-30947.53099057624,521.3457492198795,-59.360858004280004
349,w155463434,mfh,121424.36431178215,134915.9603464246,151780.45538972766,r2,-200417.89617718488,-257509.74348593692,-57091.84730875204,634.5610695700626,-89.97061125642922
350,w155463435,mfh,133111.18185755896,147901.3131750655,166388.97732194868,r2,-219707.66062278656,-282294.4677497799,-62586.80712699337,740.6094772338867,-84.50716477562476
351,w155463436,mfh,147370.27277477682,163744.7475275298,184212.84096847102,r2,-243243.1101944234,-312534.3200664631,-69291.20987203968,830.3215000247583,-83.45106066743251
352,w155463437,mfh,122154.47621327543,135727.19579252825,152693.09526659426,r2,-201622.98785792437,-259058.12242565956,-57435.13456773519,634.6341266736388,-90.50117564394905
353,w155463439,mfh,190314.9551668896,211461.06129654398,237893.69395861198,r2,-314125.7781483168,-403608.9096643345,-89483.13151601772,740.3900625675916,-120.85944428494896
354,w155463441,mfh,36817.49098632539,40908.32331813932,46021.863732906735,r1,-66016.07891003667,-84821.68444200113,-18805.605531964466,304.4361848443746,-61.77191302531183
355,w155463442,mfh,140478.59578651958,156087.3286516884,175598.24473314948,r2,-231868.00099827655,-297918.85155244055,-66050.850554164,681.7836883433163,-96.87948198740669
356,w155463445,mfh,129101.85554045986,143446.50615606652,161377.31942557482,r2,-213090.03696780442,-273791.7212267131,-60701.684258908674,701.5969566701912,-86.51930952922235
357,w155463446,mfh,100434.10414036695,111593.44904485217,125542.63017545869,r2,-165772.26465495676,-212994.81814059816,-47222.5534856414,527.3302180506289,-89.55025118835039
358,w155463447,mfh,128549.57621013428,142832.86245570474,160686.97026266783,r2,-212178.46817258478,-272620.479281237,-60442.01110865222,540.1562461696565,-111.89727331167087
359,w155463448,mfh,106011.60874297086,117790.67638107872,132514.51092871357,r2,-174978.25675306795,-224823.2661431775,-49845.00939010954,488.2503870327026,-102.08903200883887
360,w155463452,mfh,40700.76121869014,45223.06802076682,50875.95152336267,r1,-72979.02687908766,-93768.12575097021,-20789.098871882554,416.2699146196246,-49.94139173108157
361,w155463453,mfh,157513.59483929275,175015.10537699194,196891.99354911593,r2,-259985.24658476101,-334045.68870926596,-74060.44212450495,826.68092449978,-89.58769935246602
362,w155463454,mfh,128563.67585865571,142848.52873183967,160704.59482331964,r2,-212201.74045331296,-272650.3809973759,-60448.64054406292,830.106713430956,-72.8203248642811
363,w155463458,mfh,110066.935375623,122296.59486180333,137583.66921952873,r2,-181671.80657425968,-233423.56746527884,-51751.76089101916,653.3753796381876,-79.20678143654136
364,w155463459,mfh,159939.53149426932,177710.59054918814,199924.41436783664,r2,-263989.39454472973,-339190.4743482675,-75201.07980353775,716.456727950275,-104.96248673479833
365,w155463463,mfh,37000.96483362116,41112.18314846796,46251.206042026446,r1,-66345.05906747066,-85244.37920912857,-18899.32014165791,389.00259175430983,-48.58404684767379
366,w155463464,mfh,147409.13455167686,163787.92727964095,184261.41818959606,r2,-243307.25379206263,-312616.73586709466,-69309.48207503202,681.5525098629297,-101.6935321520145
367,w155463468,mfh,161158.33487353215,179064.81652614684,201447.91859191516,r2,-266001.09961323056,-341775.24180686317,-75774.14219363261,854.9059582386632,-88.63447665021282
368,w155463469,mfh,100679.18201464991,111865.75779405545,125848.97751831239,r2,-166176.77978041585,-213514.5650702887,-47337.785289872845,716.6904537379742,-66.05053135977697
369,w155463470,mfh,64367.74654988399,71519.71838875998,80459.68318735498,r2,-106242.66734532313,-136507.380514407,-30264.713169083872,608.2978411447257,-49.75311619079595
370,w155463473,mfh,43550.29606288637,48389.217847651526,54437.870078607964,r1,-78088.42222602281,-100333.00398916066,-22244.581763137845,376.1376306014136,-59.13947436625939
371,w155463474,mfh,113607.86032097694,126230.95591219659,142009.82540122117,r2,-187516.30682831857,-240932.95554854485,-53416.64872022628,720.4433401308954,-74.1441356242132
372,w155463478,mfh,87684.85616685112,97427.61796316791,109606.0702085639,r2,-144728.89769005068,-185956.9530967364,-41228.055406685715,851.8925360153429,-48.395840629765985
373,w155463479,mfh,73343.18571827096,81492.42857585663,91678.9821478387,r2,-121057.14585291104,-155541.97090345214,-34484.8250505411,376.5337288361043,-91.58495616617517
374,w155463480,mfh,73172.86575571459,81303.18417301621,91466.08219464324,r2,-120776.02295993977,-155180.76621346248,-34404.74325352271,664.0854127705097,-51.80770815306566
375,w155463484,mfh,68085.21955592721,75650.24395103024,85106.52444490901,r2,-112378.57032648756,-144391.1814766592,-32012.611150171637,531.1159037780716,-60.274246962765034
376,w155463485,mfh,156635.6177374834,174039.57526387044,195794.52217185425,r2,-258536.09488745788,-332183.72583587654,-73647.63094841866,716.6882258921862,-102.76104488354986
377,w155463490,mfh,123664.69792456762,137405.21991618624,154580.87240570952,r2,-204115.69564234483,-262260.91296679975,-58145.21732445492,790.5601109853014,-73.54939430473743
378,w155463491,mfh,145223.38843852136,161359.32048724595,181529.2355481517,r2,-239699.5541342636,-307981.3323867946,-68281.77825253102,681.5525530032813,-100.18563931958784
379,w155463494,mfh,121396.79106492685,134885.32340547428,151745.98883115855,r2,-200372.384947566,-257451.26774455648,-57078.88279699048,531.001435648324,-107.49289731637026
380,w155463495,mfh,194715.2919888105,216350.32443201166,243394.1149860131,r2,-321388.787127766,-412940.8885689557,-91552.1014411897,716.4590312853455,-127.78414039521971
381,w155463496,mfh,117319.52164410007,130355.02404900007,146649.40205512507,r2,-193642.6172926047,-248804.4314310121,-55161.81413840741,611.941689690575,-90.1422718336116
382,w155463500,mfh,189211.96397521914,210235.51552802126,236514.9549690239,r2,-312305.22775557236,-401269.7499706095,-88964.52221503714,1108.025532820262,-80.2910398541046
383,w155463502,mfh,128339.86474938868,142599.84972154297,160424.83093673585,r2,-211832.32734652323,-272175.7353884545,-60343.40804193128,540.1563036605716,-111.71471596830689
384,w155463507,mfh,243694.52630388393,270771.69589320436,304618.1578798549,r2,-402231.8300659277,-516813.2055960938,-114581.37553016609,1267.198863344267,-90.42098982615416
385,w155463508,mfh,129287.7332827833,143653.03698087033,161609.66660347913,r2,-213396.83887097903,-274185.9199529469,-60789.08108196786,530.6506136165466,-114.555753865376
386,w155463511,mfh,363833.3623965188,404259.2915516876,454791.7029956485,r2,-600527.887989166,-771596.6754561994,-171068.7874670335,1747.3368958860635,-97.9025784150718
387,w155463513,mfh,81863.33408033723,90959.26008926358,102329.16760042153,r2,-135120.14070177203,-173611.00697881673,-38490.8662770447,612.2091895099729,-62.872081857924606
388,w155463514,mfh,139422.1532182098,154913.50357578867,174277.69152276224,r2,-230124.28178531036,-295678.40947712073,-65554.12769181037,830.106801855378,-78.97071502762036
389,w155463518,mfh,147043.30734450815,163381.45260500905,183804.13418063518,r2,-242703.4349486148,-311840.9107613827,-69137.47581276792,691.345141955465,-100.00428384759174
390,w155463519,mfh,120511.05663182377,133901.17403535973,150638.8207897797,r2,-198910.42932885347,-255572.85357325082,-56662.42424439735,507.32179623667616,-111.6893156665462
391,w155463522,mfh,129564.6746402093,143960.74960023255,161955.84330026162,r2,-213853.946507773,-274773.2411081007,-60919.294600327674,1139.1653657640795,-53.47713021407291
392,w155463523,mfh,52022.345619720814,57802.60624413424,65027.93202465102,r2,-85865.8731499338,-110325.97083789045,-24460.097687956644,446.09937440417707,-54.831051311439836
393,w155463528,mfh,145299.12111785548,161443.46790872831,181623.90139731934,r2,-239824.5552767446,-308141.9418570551,-68317.38658031053,681.6119319483638,-100.2291529507526
394,w155463529,mfh,83645.16797269836,92939.0755252204,104556.45996587294,r2,-138061.16001093853,-177389.81686723666,-39328.65685629813,691.3949336603283,-56.88305618337043
395,w155463531,mfh,113942.75365584018,126603.0596176002,142428.44206980022,r2,-188069.06753657904,-241643.1778934966,-53574.110356917576,507.3216828555101,-105.60185414384502
396,w155463534,mfh,122260.31843807886,135844.79826453206,152825.39804759857,r2,-201797.68653674424,-259282.58647217602,-57484.89993543178,640.8467616457492,-89.70147526033469
397,w155463535,mfh,116742.79895402241,129714.2210600249,145928.498692528,r2,-192690.70332642394,-247581.3514270429,-54890.64810061894,684.7868416263722,-80.15727634347263
398,w155463536,mfh,136389.13351476841,151543.481683076,170486.4168934605,r2,-225118.10834167723,-289246.15734841675,-64128.049006739515,691.6131192699074,-92.72242995395384
399,w155463537,mfh,116962.91242618492,129958.79158464991,146203.64053273114,r2,-193054.01327052867,-248048.15530183053,-54994.14203130186,507.3215693686623,-108.40095385603152
400,w155463538,mfh,67471.69315381986,74968.54794868872,84339.61644227481,r2,-111365.90971709137,-143090.05029657047,-31724.14057947909,643.413233704865,-49.30601193389663
401,w155463539,mfh,142524.36317914963,158360.40353238847,178155.45397393702,r2,-235244.6577279426,-302257.3962876254,-67012.73855968282,710.019569536671,-94.38153740383878
402,w155463540,mfh,134223.12657489546,149136.8073054394,167778.90821861933,r2,-221542.98932454275,-284652.61556101026,-63109.626236467506,840.6794232809916,-75.0697881841382
403,w155463541,mfh,141763.63774080755,157515.15304534172,177204.54717600942,r2,-233989.03664410883,-300644.09393598454,-66655.05729187571,696.2558067506179,-95.73357470862709
404,w155463542,mfh,65685.4859572708,72983.87328585643,82106.85744658849,r2,-108417.67201786238,-139301.96575848688,-30884.293740624504,640.557884996757,-48.214680459020286
405,w155463543,mfh,137426.15151832922,152695.72390925468,171782.6893979115,r2,-226829.7661934561,-291445.4049343589,-64615.638740902796,587.0278481058776,-110.0725271371599
406,w155463544,mfh,98226.61890138821,109140.68766820912,122783.27362673526,r2,-162128.6833198113,-208313.31158414792,-46184.628264336614,825.5248426020145,-55.94577640905983
407,w155463545,mfh,121865.120671904,135405.68963544889,152331.40083988,r2,-201145.38989661267,-258444.47398980305,-57299.08409319038,709.4769112125038,-80.76243664542321
408,w155463546,mfh,129916.9711354388,144352.19015048756,162396.2139192985,r2,-214435.43213304013,-275520.37106535217,-61084.93893231204,647.0489746004342,-94.40543348366052
409,w155463547,mfh,65038.9578364076,72265.50870711956,81298.6972955095,r2,-107350.54017379462,-137930.84644891875,-30580.306275124123,586.4484846569597,-52.14491481380829
410,w155463548,mfh,58521.66054916764,65024.06727685293,73152.07568645955,r2,-96593.3662040301,-124109.3406731137,-27515.974469083594,500.40091222245246,-54.987858329185876
411,w155463549,mfh,150879.72380106986,167644.1375567443,188599.6547513373,r2,-249035.66093506798,-319976.96008915815,-70941.29915409017,672.5395986035466,-105.48270957039833
412,w155463551,mfh,118233.46909210505,131370.52121345006,147791.8363651313,r2,-195151.14011488887,-250742.67812663477,-55591.5380117459,586.1050742082298,-94.84909866519172
413,w155463552,mfh,140953.13018079853,156614.58908977613,176191.41272599815,r2,-232651.2473055901,-298925.21655042603,-66273.96924483593,667.035758360289,-99.35594668530359
414,w155463553,mfh,145465.79989078068,161628.66654531186,181832.24986347582,r2,-240099.66817683182,-308495.4245234359,-68395.75634660406,817.6307530952618,-83.65115437216842
415,w155463556,mfh,111950.57145246182,124389.52383606869,139938.21431557726,r2,-184780.85624335357,-237418.27351720553,-52637.417273851956,732.9133296664804,-71.81942958767736
416,w155463558,mfh,170426.45641544508,189362.72935049454,213033.07051930635,r2,-281298.6672099209,-361430.53598428477,-80131.86877436389,710.1379440590739,-112.83986364161665
417,w155463561,mfh,66767.48224207119,74186.09138007909,83459.35280258898,r2,-110203.56910944126,-141596.60067241784,-31393.031562976583,654.0662793286144,-47.996713108648386
418,w155463562,mfh,121242.91613734883,134714.35126372092,151553.64517168602,r2,-200118.40553054877,-257124.93873016041,-57006.533199611644,586.3292756803334,-97.22614163085316
419,w155463566,mfh,132855.68745823152,147617.43050914613,166069.6093227894,r2,-219285.95242370735,-281752.63005842525,-62466.6776347179,653.8032613813876,-95.5435393557616
420,w155463567,sfh,64165.75550151626,71295.28389057361,80207.19437689532,r2,-105909.26950387728,-136079.00962404706,-30169.74012016978,133.41999841853976,-226.12607163677987
421,w155463569,mfh,185351.85354723278,205946.50394136974,231689.81693404095,r2,-305933.8935066882,-393083.45184360584,-87149.55833691766,886.7166110530495,-98.28343943328223
422,w155463572,mfh,35890.06917924034,39877.854643600374,44862.58647405042,r1,-64353.15323098496,-82685.05107134541,-18331.897840360456,311.3570919752121,-58.87740575962183
423,w155463574,mfh,143979.5524771122,159977.28053012467,179974.44059639025,r2,-237646.53134935477,-305343.47728105466,-67696.94593169988,863.4385226266459,-78.40389808617829
424,w155463577,mfh,104741.59050899002,116379.54500998891,130926.98813623752,r2,-172882.01862158775,-222129.88519357564,-49247.86657198789,931.9227139726281,-52.84544075769181
425,w155463578,mfh,190645.967927451,211828.85325272335,238307.45990931377,r2,-314672.1337455277,-404310.9023125635,-89638.76856703579,931.2066993936896,-96.26087164686396
426,w155463581,sfh,46033.7954308567,51148.661589840776,57542.24428857087,r1,-82541.49292304151,-106054.59430013891,-23513.101377097395,136.57608463019133,-172.1611908905142
427,w155463583,mfh,203597.78521864722,226219.76135405246,254497.23152330902,r2,-336049.8530186353,-431778.3646067765,-95728.5115881412,949.1963916398585,-100.85216550682196
428,w155463586,mfh,101711.11223859426,113012.34693177139,127138.89029824281,r2,-167880.03995934935,-215703.0227885517,-47822.982829202345,949.1754787907004,-50.38371080775427
429,w155463589,mfh,79863.38270239974,88737.09189155528,99829.22837799968,r2,-131819.10593914654,-169369.6261880997,-37550.520248953166,722.9646147996187,-51.93963781942619
430,w155463591,mfh,190912.6672966541,212125.18588517123,238640.83412081763,r2,-315112.33639176283,-404876.50285361323,-89764.1664618504,591.1442194825038,-151.84816750882086
431,w155463593,mfh,124635.87387943457,138484.30431048284,155794.8423492932,r2,-205718.6774063055,-264320.5265578196,-58601.84915151412,535.6290349200369,-109.40752896314271
432,w155463596,mfh,124750.0851810797,138611.20575675523,155937.6064763496,r2,-205907.18972774208,-264562.73925670044,-58655.54952895836,724.8313003255054,-80.92303616388735
433,w155463597,mfh,96345.81377389302,107050.90419321446,120432.26721736627,r2,-159024.30629541152,-204324.6092452605,-45300.30294984899,752.1160736689344,-60.23046779051983
434,w155463600,mfh,64489.169061256325,71654.6322902848,80611.4613265704,r2,-106443.08218311722,-136764.88632828655,-30321.804145169328,535.4490051213652,-56.628743083193456
435,w155463601,mfh,178349.14469125378,198165.7163236153,222936.43086406722,r2,-294375.5198276385,-378232.5133896099,-83856.99356197141,907.8308945208788,-92.37072021681767
436,w155463605,mfh,42998.73447932191,47776.37164369101,53748.41809915238,r1,-77099.43758723089,-99062.29321180725,-21962.85562457636,389.4215188790113,-56.39866971860886
437,w155463606,mfh,150889.27825945674,167654.75362161858,188611.59782432092,r2,-249051.43111809395,-319997.2226298953,-70945.79151180136,690.2915003947913,-102.77656826315558
438,w155463610,mfh,121676.56395498163,135196.1821722018,152095.70494372703,r2,-200834.16619179983,-258044.59384974686,-57210.42765794703,725.1058211326599,-78.89941852705144
439,w155463611,mfh,112403.2420384642,124892.49115384911,140504.05254808025,r2,-185528.01507776132,-238378.2710197314,-52850.25594197007,1002.8680375270545,-52.69911290850599
440,w155463612,mfh,63516.22491576578,70573.58323973975,79395.28114470722,r2,-104837.18191884708,-134701.52286123068,-29864.3409423836,535.6290688522159,-55.75563889088214
441,w155463616,mfh,122018.55650405756,135576.1738933973,152523.19563007195,r2,-201398.64456138044,-258769.8717961112,-57371.22723473076,543.6235096465331,-105.5348531045573
442,w155463618,mfh,105934.48935557003,117704.98817285558,132418.1116944625,r2,-174850.9667691759,-224659.71582294363,-49808.74905376774,752.1486698825844,-66.2219466020504
443,w155463621,mfh,34948.383067365656,38831.5367415174,43685.47883420707,r1,-62664.65075554212,-80515.55499529513,-17850.904239753007,238.18491610530762,-74.94556973482177
444,w155463623,mfh,22421.042859551795,24912.269843946437,28026.303574439742,r1,-40202.34119731941,-51654.541668791084,-11452.200471471675,73.76475410088896,-155.25301495356928
445,w155463625,sfh,20553.391514291106,22837.10168254567,25691.73939286388,r1,-36853.524771155026,-47351.767937842924,-10498.243166687898,52.41574023310095,-200.2879883027613
446,w155463626,mfh,25128.444148181297,27920.49349797922,31410.55518522662,r1,-45056.88213216161,-57891.96664289629,-12835.084510734676,98.3909645654261,-130.44982908161097
447,w155463629,mfh,111830.1906569181,124255.76739657567,139787.73832114763,r2,-184582.1608174417,-237162.97691378664,-52580.81609634493,643.7923131911084,-81.67356928465908
448,w155463631,mfh,62732.02766693095,69702.25296325661,78415.03458366368,r2,-103542.81926197656,-133038.4428563701,-29495.62359439353,546.7249739198014,-53.949654765030395
449,w155463632,mfh,67447.16411095476,74941.2934566164,84308.95513869345,r2,-111325.42312122468,-143038.03052630485,-31712.60740508017,612.4270064728335,-51.78185656397389
450,w155463633,mfh,139780.5863489692,155311.76260996578,174725.73293621148,r2,-230715.89628042554,-296438.55365478934,-65722.6573743638,683.6260891854763,-96.1383107140787
451,w155463638,ab,74333.61459427596,82592.90510475107,92917.01824284495,r2,-122691.90567040838,-157642.41497204307,-34950.509301634695,279.5906790524721,-125.00598882652795
452,w155463639,other,56433.00137139599,62703.33485710666,70541.25171424498,nr2,-87048.12656984697,-111850.311710046,-24802.185140199028,282.758548167441,-87.7150675052693
453,w155463640,sfh,27046.591334301986,30051.768149224426,33808.23916787748,r1,-48496.24077957841,-62311.074816097724,-13814.834036519314,56.80619836300611,-243.19237045645966
454,w155463643,ab,75037.37822127706,83374.86469030785,93796.72277659632,r2,-123853.50800886014,-159134.9160206667,-35281.40801180655,240.41873629689215,-146.74982721911354
455,w155463644,mfh,22355.05352604927,24838.948362276966,27943.816907561584,r1,-40084.01816848126,-51502.51266646258,-11418.494497981315,98.43792371228336,-115.99690512932348
456,w155463645,mfh,20653.13311022937,22947.925678032632,25816.41638778671,r1,-37032.36773116333,-47581.55682214141,-10549.189090978078,98.39091195091605,-107.21710859068688
457,w155463647,mfh,20488.666846367254,22765.185384852502,25610.833557959068,r1,-36737.46936730706,-47202.652525272046,-10465.183157964988,97.66299930792302,-107.15606966942688
458,w155463653,mfh,49110.00769747382,54566.67521941535,61387.50962184227,r1,-88057.33515716997,-113141.70151916488,-25084.366361994907,376.11661268314344,-66.69305613237307
459,w155463654,mfh,128100.40169958616,142333.77966620683,160125.50212448268,r2,-211437.0798117668,-271667.8960525971,-60230.81624083029,482.5493668295443,-124.81793652856707
460,w155463656,mfh,31212.558598147167,34680.62066460796,39015.698247683955,r1,-55966.08232116472,-71908.80543768808,-15942.723116523353,73.78574474137277,-216.06779429284572
461,w155463657,mfh,81792.30738490765,90880.34153878628,102240.38423113455,r2,-135002.90705635745,-173460.37768605174,-38457.47062969429,470.15250823192764,-81.79786336633369
462,w155463660,mfh,13905.87916358521,15450.97684842801,17382.348954481513,r1,-24934.116681596806,-32036.949360300405,-7102.8326787035985,49.947176152281465,-142.20689187809387
463,w155463661,sfh,28288.13498176796,31431.261090853288,35360.168727209944,r1,-50722.40669163935,-65171.39529598713,-14448.988604347782,78.16354378722608,-184.8558535636548
464,w155463663,sfh,34819.968665618944,38688.85407290994,43524.96083202368,r1,-62434.395649835846,-80219.70849486918,-17785.31284503333,104.99722011834383,-169.38841642652307
465,w155463665,trade,91176.58615386307,101307.31794873675,113970.73269232883,nr2,-140640.24274546036,-180712.16015699177,-40071.91741153141,467.86907609552145,-85.64771526671751
466,w155463667,mfh,146194.04394705163,162437.82660783513,182742.55493381454,r2,-241301.67687161564,-310039.84224543406,-68738.16537381842,587.3173447391018,-117.03751981708169
467,w155463669,mfh,140665.8284842114,156295.3649824571,175832.28560526425,r2,-232177.0393332076,-298315.9237893682,-66138.8844561606,557.4523567564785,-118.64490956857355
468,w155463671,mfh,64400.332306606986,71555.92478511887,80500.41538325873,r2,-106296.45201073834,-136576.48649575264,-30280.0344850143,449.48969881236553,-67.36535801603401
469,w155576276,other,29597.66649141012,32886.2961015668,36997.08311426265,nr1,-49594.24686346771,-63724.886327712564,-14130.63946424485,58.73152135126293,-240.59719787832455
470,w159548666,other,172565.87823967956,191739.86471075506,215707.34779959943,nr2,-266183.54589692876,-342025.8856090067,-75842.33971207793,1258.4072781499474,-60.268516424648986
471,w159548667,trade,1971364.4926983076,2190404.9918870083,2464205.615872884,nr2,-3040837.4834850547,-3907248.0223280373,-866410.5388429826,15669.025621107221,-55.29447457638144
472,w159548669,trade,261494.21083095495,290549.1231455055,326867.76353869366,nr2,-403355.84867957793,-518282.0031018186,-114926.15442224068,2256.2803165019486,-50.93611533181206
473,w159548670,mfh,54902.009333985516,61002.23259331724,68627.51166748189,r2,-90618.92371422412,-116432.99448663696,-25814.070772412844,188.14899220019578,-137.20015435929602
474,w159548671,other,44276.71471391971,49196.34968213301,55345.89339239964,nr1,-74190.65690407573,-95329.42784283216,-21138.770938756425,318.3455893772654,-66.4019595186075
475,w159548672,ab,55824.92384522273,62027.693161358584,69781.1548065284,r2,-92142.24719005152,-118390.2580094494,-26248.01081939788,170.00981159284711,-154.3911529192132
476,w159548674,trade,33383.24480259189,37092.494225102106,41729.056003239864,nr1,-55937.41264446689,-71875.37844960754,-15937.965805140651,118.95309109317604,-133.98530175778646
477,w159548675,mfh,193209.26924096223,214676.96582329136,241511.58655120278,r2,-318903.00997398404,-409747.00294574915,-90843.99297176511,865.047436706489,-105.0161980915603
478,w159548677,other,25288.07003564535,28097.855595161498,31610.087544556685,nr1,-42373.029252574204,-54446.16348171975,-12073.134229145544,106.67055884185247,-113.18150350224488
479,w159872586,mfh,112918.80769710969,125465.34188567742,141148.50962138711,r2,-186378.9858465406,-239471.65274143475,-53092.66689489415,633.9711885744706,-83.74618255803831
480,w159872589,mfh,200048.88086819276,222276.53429799195,250061.10108524095,r2,-330192.1822975779,-424252.05426435557,-94059.87196677766,1091.462102752924,-86.17786337201865
481,w159872591,mfh,426142.4340857789,473491.5934286432,532678.0426072236,r2,-703372.5940866156,-903738.137826543,-200365.54373992735,2692.1037788091226,-74.42712473311892
482,w159872593,mfh,73718.42960653547,81909.36622948386,92148.03700816934,r2,-121676.50747004262,-156337.76635981989,-34661.258889777266,436.90541737405584,-79.33355255263884
483,w159872596,mfh,53396.64036048387,59329.60040053763,66745.80045060483,r2,-88134.2256525985,-113240.49535011493,-25106.26969751643,218.88012801047884,-114.70328497027593
484,w159872599,mfh,88953.80797896282,98837.56442106981,111192.25997370352,r2,-146823.37563090803,-188648.07244074103,-41824.696809832996,487.8712977081537,-85.7289555797002
485,w159872601,mfh,127483.5024611991,141648.336067999,159354.37807649886,r2,-210418.8521421257,-270359.6119571101,-59940.75981498443,629.8896718598901,-95.16072812877839
486,w159872603,mfh,65570.2207830621,72855.800870069,81962.77597882763,r2,-108227.42021915349,-139057.51806784776,-30830.097848694277,453.131132603623,-68.0379158049662
487,w159872608,mfh,90295.55495996469,100328.39439996076,112869.44369995585,r2,-149038.0061843281,-191493.57155337086,-42455.56536904277,317.054659525305,-133.9061391893983
488,w159872611,mfh,106389.89735925275,118210.99706583639,132987.37169906593,r2,-175602.64386888864,-225625.5186819865,-50022.87481309785,474.9952949794941,-105.31235854716704
489,w159872613,mfh,117487.30554018391,130541.45060020433,146859.13192522989,r2,-193919.55426201876,-249160.25777843845,-55240.703516419686,461.6615135567263,-119.65628906519632
490,w159872615,mfh,35300.25422503271,39222.50469448079,44125.31778129088,r1,-63295.57789067313,-81326.2105695971,-18030.63267892397,129.00588214695452,-139.76597329402955
491,w159872617,mfh,49655.938212222434,55173.26468024715,62069.92276527804,r1,-89036.22293511302,-114399.43920331248,-25363.216268199452,185.93316667452453,-136.4103926256346
492,w159872620,mfh,42371.2083776176,47079.12041957511,52964.010472022,r1,-75974.24378563245,-97616.5721821572,-21642.32839652474,129.2747205838561,-167.4134610291894
493,w159872622,mfh,68473.34354301219,76081.4928255691,85591.67942876523,r2,-113019.19128743192,-145214.29229895148,-32195.101011519553,447.3657494872576,-71.96594966963731
494,w159872625,mfh,48722.326522949574,54135.91835883286,60902.90815368696,r1,-87362.19840766053,-112248.54532169848,-24886.346914037946,238.36158968657256,-104.40586063703304
495,w159872628,mfh,26306.856925514938,29229.84102834993,32883.57115689367,r1,-47169.85042014047,-60606.84356860913,-13436.99314846866,167.04002443812786,-80.4417575588045
496,w159872630,mfh,34338.764195132855,38154.18243903651,42923.45524391607,r1,-61571.56574360267,-79111.08939415938,-17539.523650556715,195.52493976540862,-89.70478994444743
497,w159872632,th,16477.88462317202,18308.760692413354,20597.355778965022,r1,-29545.884372127155,-37962.443728105245,-8416.55935597809,133.65780365467072,-62.97095362814583
498,w159872635,th,22380.32681980364,24867.02979978182,27975.408524754548,r1,-40129.33477507525,-51560.73834372125,-11431.403568645997,49.369007284846155,-231.55020117560423
499,w159872640,mfh,39635.3061200242,44039.229022249114,49544.132650030246,r1,-71068.59881937128,-91313.48547687526,-20244.886657503972,133.91130499513818,-151.18131107929227
500,w159872643,other,35046.307894264784,38940.34210473865,43807.88486783098,nr1,-58724.06346174953,-75456.01567664792,-16731.95221489839,87.82295271442271,-190.51912623919995
501,w159872648,mfh,37854.23601442721,42060.26223825246,47317.79501803401,r1,-67875.02800600245,-87210.181247857,-19335.153241854554,133.79360626488923,-144.51477751167081
502,w159872651,other,134999.97203711804,149999.96893013114,168749.96504639756,nr2,-208237.98783045576,-267570.19095661154,-59332.20312615577,467.48304517045614,-126.91840643016636
503,w159872654,mfh,36431.14482459692,40479.049805107694,45538.93103074615,r1,-65323.335922505845,-83931.60390317024,-18608.267980664394,134.11286987382917,-138.75079996551187
504,w159872660,mfh,32677.13716339124,36307.93018154582,40846.42145423905,r1,-58592.16388030767,-75282.96314299702,-16690.799262689347,131.42538360562176,-126.99829214708407
505,w159872663,other,40789.69983623175,45321.88870692417,50987.12479528969,nr1,-68347.76801583076,-87821.75399401037,-19473.98597817961,509.8066861014813,-38.198765353781866
506,w159872669,other,28697.887838121846,31886.542042357607,35872.3597976523,nr1,-48086.56568641925,-61787.62913152318,-13701.06344510393,96.41428965386004,-142.10614935081247
507,w159872671,mfh,88774.61527216679,98638.46141351866,110968.26909020849,r2,-146527.6077633148,-188268.05094980606,-41740.44318649126,385.8471666022902,-108.17869560647827
508,w159872676,trade,76847.61831763922,85386.24257515468,96059.52289704903,nr2,-118537.75350137243,-152312.1197547952,-33774.36625342276,450.3884779855609,-74.98941004104803
