,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA,npv_per_nfa,operator_selling_price
306,w155463327,mfh,144237.2233375608,160263.58148617868,180296.529171951,r2,-238071.83192267854,-408309.3928730889,-170237.56095041035,780.4636536210775,-218.12362454108887,0.18076817261943368
307,w155463330,mfh,92798.36038612344,103109.28931791494,115997.9504826543,r2,-153169.03047170752,-262695.3106286615,-109526.28015695396,867.026127423346,-126.32408262303169,0.18076817261943368
308,w155463331,mfh,161247.17579186105,179163.5286576234,201558.9697398263,r2,-266147.73665800196,-456461.4800992911,-190313.74344128912,701.7002469789237,-271.21800834567097,0.18076817261943368
309,w155463336,mfh,82538.53583434132,91709.48426037925,103173.16979292665,r2,-136234.60002630408,-233651.61000279352,-97417.00997648944,356.26551316827533,-273.4393489567887,0.18076817261943368
310,w155463337,trade,59172.9222938284,65747.69143758711,73966.15286728549,nr2,-91274.46536897663,-156549.34590412912,-65274.88053515249,437.0872274041176,-149.34062686485532,0.18076817261943368
311,w155463339,mfh,96284.55889755068,106982.84321950076,120355.69862193835,r2,-158923.2015993589,-272564.10569208703,-113640.90409272813,868.4495440013707,-130.85492977419167,0.18076817261943368
312,w155463342,mfh,125130.04950329757,139033.3883369973,156412.56187912196,r2,-206534.3426925767,-354220.45267260895,-147686.10998003226,722.9579402044416,-204.2803623379098,0.18076817261943368
313,w155463343,mfh,182362.7691744811,202625.29908275677,227953.46146810136,r2,-301000.23785299447,-516235.8914108227,-215235.65355782822,844.8904670208692,-254.7497716677537,0.18076817261943368
314,w155463347,mfh,195710.88465394767,217456.5385043863,244638.60581743458,r2,-323032.0700761855,-554021.9829710142,-230989.9128948287,1083.6851687338203,-213.15223236349883,0.18076817261943368
315,w155463348,mfh,144820.76491530155,160911.9610170017,181025.95614412692,r2,-239035.00085508835,-409961.29313718295,-170926.2922820946,740.608741542697,-230.79162139789636,0.18076817261943368
316,w155463352,mfh,38492.77211566138,42769.74679517931,48115.965144576716,r1,-69019.96342981061,-118373.93418849153,-49353.97075868092,356.4181080274284,-138.4721192529389,0.19637529188733546
317,w155463353,mfh,96023.96050529758,106693.28945033065,120029.95063162198,r2,-158493.06896643512,-271826.39895548724,-113333.32998905212,722.1394314199686,-156.94106298308728,0.18076817261943368
318,w155463354,mfh,187294.1777654443,208104.64196160476,234117.72220680537,r2,-309139.8113281594,-530195.8138302455,-221056.0025020861,696.3946817303076,-317.4291939634518,0.18076817261943368
319,w155463358,mfh,190927.28764734967,212141.4307192774,238659.10955918708,r2,-315136.468121374,-540480.4883116053,-225344.02019023127,865.4375973489136,-260.38159294272094,0.18076817261943368
320,w155463359,mfh,200634.12279915024,222926.80311016692,250792.65349893778,r2,-331158.15776075586,-567958.7763418403,-236800.61858108442,1101.9756921548396,-214.88733396472355,0.18076817261943368
321,w155463364,mfh,143564.7779021287,159516.4198912541,179455.97237766086,r2,-236961.92206046006,-406405.8219284444,-169443.89986798432,740.593882034719,-228.7946254733452,0.18076817261943368
322,w155463365,mfh,105728.02317289257,117475.58130321397,132160.0289661157,r2,-174510.18246119554,-299296.8385862833,-124786.65612508779,603.6562003400177,-206.71808896322108,0.18076817261943368
323,w155463369,mfh,174449.9518470026,193833.2798300029,218062.43980875326,r2,-287939.677803155,-493836.1421357197,-205896.46433256473,722.4004129424691,-285.01709113635576,0.18076817261943368
324,w155463370,mfh,133103.75935795248,147893.06595328054,166379.69919744058,r2,-219695.40936033244,-376792.57763705624,-157097.1682767238,696.1379145577084,-225.66960510480968,0.18076817261943368
325,w155463373,mfh,171854.26793553864,190949.18659504293,214817.83491942327,r2,-283655.35223451705,-486488.23223107646,-202832.8799965594,865.3327697202564,-234.39870428359134,0.18076817261943368
326,w155463376,mfh,156453.43080105938,173837.14533451042,195566.78850132422,r2,-258235.38487167135,-442891.25833897706,-184655.8734673057,746.0008564919234,-247.52769632953482,0.18076817261943368
327,w155463378,mfh,149021.482669433,165579.42518825887,186276.85333679125,r2,-245968.52708344418,-421852.7624551033,-175884.2353716591,701.7079005709849,-250.65163899186658,0.18076817261943368
328,w155463380,mfh,140684.60308128386,156316.22564587096,175855.75385160482,r2,-232208.0278853665,-398252.5699089204,-166044.5420235539,903.4881653226912,-183.78164584397092,0.18076817261943368
329,w155463382,mfh,150368.7714173962,167076.41268599578,187960.96427174524,r2,-248192.30464193024,-425666.69229912263,-177474.3876571924,654.6620004437864,-271.0931557611179,0.18076817261943368
330,w155463388,mfh,81045.45395849762,90050.50439833068,101306.81744812202,r2,-133770.18252597013,-229424.96628261596,-95654.78375664583,654.8312545590103,-146.0754707272847,0.18076817261943368
331,w155463390,mfh,127909.41103823822,142121.5678202647,159886.76379779776,r2,-211121.83874170817,-362088.32058247953,-150966.48184077136,658.415929133445,-229.2874080969783,0.18076817261943368
332,w155463392,mfh,126699.30992433419,140777.01102703798,158374.1374054177,r2,-209124.49726263253,-358662.74402394536,-149538.24676131282,746.3197361536323,-200.3675362144381,0.18076817261943368
333,w155463395,mfh,81203.21252281987,90225.79169202207,101504.01565352484,r2,-134030.57210877427,-229871.5521370053,-95840.98002823102,740.6091377854347,-129.40831423551455,0.18076817261943368
334,w155463397,mfh,108201.45876259069,120223.8430695452,135251.82345323835,r2,-178592.7301444941,-306298.68568629835,-127705.95554180426,721.9107812985777,-176.89991457405023,0.18076817261943368
335,w155463400,mfh,132263.3739372203,146959.30437468924,165329.2174215254,r2,-218308.30489447215,-374413.5990836803,-156105.29418920816,957.7393607803388,-162.99350385058625,0.18076817261943368
336,w155463402,mfh,124641.24892632537,138490.27658480595,155801.5611579067,r2,-205727.5492303073,-352836.74698137795,-147109.19775107063,519.368776667118,-283.24613330646594,0.18076817261943368
337,w155463405,mfh,123848.16417723722,137609.07130804137,154810.20522154652,r2,-204418.51724316576,-350591.6680419475,-146173.15079878172,658.592996231094,-221.94762415525437,0.18076817261943368
338,w155463406,mfh,161116.41015993198,179018.23351103553,201395.51269991498,r2,-265931.9004624242,-456091.30633591616,-190159.40587349195,932.8967588515952,-203.83756730764077,0.18076817261943368
339,w155463408,mfh,81123.65596148898,90137.39551276554,101404.56995186122,r2,-133899.2594291535,-229646.34195544166,-95747.08252628817,740.3845857441426,-129.32074001791258,0.18076817261943368
340,w155463411,mfh,157728.79737860002,175254.21930955557,197160.99672325002,r2,-260340.4507517699,-446501.58957606374,-186161.13882429383,886.3585438661277,-210.029158191779,0.18076817261943368
341,w155463413,trade,59864.86027475999,66516.51141639998,74831.07534344998,nr2,-92341.78242599827,-158379.95413035763,-66038.17170435935,436.59599217027426,-151.2569352185079,0.18076817261943368
342,w155463416,mfh,103424.16434320562,114915.73815911735,129280.20542900701,r2,-170707.53097232716,-292775.0325070489,-122067.50153472176,722.4005093876273,-168.97482760386941,0.18076817261943368
343,w155463417,mfh,134317.1610003945,149241.2900004383,167896.45125049312,r2,-221698.198551567,-380227.49739266746,-158529.29884110045,828.3400002270937,-191.38191901590992,0.18076817261943368
344,w155463421,mfh,62634.51134401355,69593.90149334838,78293.13918001692,r2,-103381.86296302607,-177306.93026393675,-73925.06730091068,509.4774500131606,-145.09978272640151,0.18076817261943368
345,w155463422,mfh,126316.10423077179,140351.22692307975,157895.13028846472,r2,-208491.99422798873,-357577.9582768029,-149085.96404881417,674.0859733853489,-221.16758089488906,0.18076817261943368
346,w155463424,mfh,151693.48439581433,168548.31599534926,189616.8554947679,r2,-250378.81959449325,-429416.7142382107,-179037.89464371745,701.7858467099256,-255.1175625485655,0.18076817261943368
347,w155463427,mfh,91584.2108942519,101760.23432694655,114480.26361781487,r2,-151165.00691198208,-259258.2738470879,-108093.26693510581,540.3469697440042,-200.0441808460891,0.18076817261943368
348,w155463430,mfh,65819.9805171453,73133.31168571701,82274.97564643163,r2,-108639.66302345756,-186324.41516832527,-77684.75214486771,521.3457492198795,-149.0081241884335,0.18076817261943368
349,w155463434,mfh,121424.36431178215,134915.9603464246,151780.45538972766,r2,-200417.89617718488,-343730.33066585474,-143312.43448866985,634.5610695700626,-225.84498381813597,0.18076817261943368
350,w155463435,mfh,133111.18185755896,147901.3131750655,166388.97732194868,r2,-219707.66062278656,-376813.58938588074,-157105.92876309418,740.6094772338867,-212.13059458794862,0.18076817261943368
351,w155463436,mfh,147370.27277477682,163744.7475275298,184212.84096847102,r2,-243243.1101944234,-417178.4870219494,-173935.37682752596,830.3215000247583,-209.4795531879394,0.18076817261943368
352,w155463437,mfh,122154.47621327543,135727.19579252825,152693.09526659426,r2,-201622.98785792437,-345797.1449065204,-144174.157048596,634.6341266736388,-227.17681099859558,0.18076817261943368
353,w155463439,mfh,190314.9551668896,211461.06129654398,237893.69395861198,r2,-314125.7781483168,-538747.0862289265,-224621.30808060977,740.3900625675916,-303.38239184578964,0.18076817261943368
354,w155463441,mfh,36817.49098632539,40908.32331813932,46021.863732906735,r1,-66016.07891003667,-113222.06781847878,-47205.988908442116,304.4361848443746,-155.06037474675833,0.19637529188733546
355,w155463442,mfh,140478.59578651958,156087.3286516884,175598.24473314948,r2,-231868.00099827655,-397669.4006582494,-165801.39965997284,681.7836883433163,-243.1876891376764,0.18076817261943368
356,w155463445,mfh,129101.85554045986,143446.50615606652,161377.31942557482,r2,-213090.03696780442,-365463.91447891435,-152373.87751110992,701.5969566701912,-217.1814972434926,0.18076817261943368
357,w155463446,mfh,100434.10414036695,111593.44904485217,125542.63017545869,r2,-165772.26465495676,-284310.7149208888,-118538.45026593201,527.3302180506289,-224.78979244567236,0.18076817261943368
358,w155463447,mfh,128549.57621013428,142832.86245570474,160686.97026266783,r2,-212178.46817258478,-363900.5119615637,-151722.04378897895,540.1562461696565,-280.8854750173988,0.18076817261943368
359,w155463448,mfh,106011.60874297086,117790.67638107872,132514.51092871357,r2,-174978.25675306795,-300099.61784996366,-125121.36109689571,488.2503870327026,-256.2647453436943,0.18076817261943368
360,w155463452,mfh,40700.76121869014,45223.06802076682,50875.95152336267,r1,-72979.02687908766,-125163.99742388244,-52184.97054479478,416.2699146196246,-125.36330085848239,0.19637529188733546
361,w155463453,mfh,157513.59483929275,175015.10537699194,196891.99354911593,r2,-259985.24658476101,-445892.39025749627,-185907.14367273526,826.68092449978,-224.88379514167045,0.18076817261943368
362,w155463454,mfh,128563.67585865571,142848.52873183967,160704.59482331964,r2,-212201.74045331296,-363940.4255067243,-151738.68505341132,830.106713430956,-182.79419091342183,0.18076817261943368
363,w155463458,mfh,110066.935375623,122296.59486180333,137583.66921952873,r2,-181671.80657425968,-311579.51129886287,-129907.70472460319,653.3753796381876,-198.82552782527668,0.18076817261943368
364,w155463459,mfh,159939.53149426932,177710.59054918814,199924.41436783664,r2,-263989.39454472973,-452759.7764967884,-188770.3819520587,716.456727950275,-263.4777155238887,0.18076817261943368
365,w155463463,mfh,37000.96483362116,41112.18314846796,46251.206042026446,r1,-66345.05906747066,-113786.29117604421,-47441.232108573546,389.00259175430983,-121.95608233514535,0.19637529188733546
366,w155463464,mfh,147409.13455167686,163787.92727964095,184261.41818959606,r2,-243307.25379206263,-417288.4976569633,-173981.24386490067,681.5525098629297,-255.27195828226186,0.18076817261943368
367,w155463468,mfh,161158.33487353215,179064.81652614684,201447.91859191516,r2,-266001.09961323056,-456209.9875886493,-190208.88797541877,854.9059582386632,-222.49100751069787,0.18076817261943368
368,w155463469,mfh,100679.18201464991,111865.75779405545,125848.97751831239,r2,-166176.77978041585,-285004.4858888788,-118827.70610846297,716.6904537379742,-165.80059841554274,0.18076817261943368
369,w155463470,mfh,64367.74654988399,71519.71838875998,80459.68318735498,r2,-106242.66734532313,-182213.40446137043,-75970.7371160473,608.2978411447257,-124.89069001639348,0.18076817261943368
370,w155463473,mfh,43550.29606288637,48389.217847651526,54437.870078607964,r1,-78088.42222602281,-133926.95814547356,-55838.53591945075,376.1376306014136,-148.45240512141646,0.19637529188733546
371,w155463474,mfh,113607.86032097694,126230.95591219659,142009.82540122117,r2,-187516.30682831857,-321603.2269611023,-134086.9201327837,720.4433401308954,-186.1172317984393,0.18076817261943368
372,w155463478,mfh,87684.85616685112,97427.61796316791,109606.0702085639,r2,-144728.89769005068,-248219.90854511797,-103491.01085506729,851.8925360153429,-121.48364550667148,0.18076817261943368
373,w155463479,mfh,73343.18571827096,81492.42857585663,91678.9821478387,r2,-121057.14585291104,-207621.24324814972,-86564.09739523868,376.5337288361043,-229.89732596549902,0.18076817261943368
374,w155463480,mfh,73172.86575571459,81303.18417301621,91466.08219464324,r2,-120776.02295993977,-207139.0983558926,-86363.07539595284,664.0854127705097,-130.04814401155596,0.18076817261943368
375,w155463484,mfh,68085.21955592721,75650.24395103024,85106.52444490901,r2,-112378.57032648756,-192736.89563096463,-80358.32530447707,531.1159037780716,-151.30092082133365,0.18076817261943368
376,w155463485,mfh,156635.6177374834,174039.57526387044,195794.52217185425,r2,-258536.09488745788,-443406.9964797939,-184870.90159233604,716.6882258921862,-257.95163770437995,0.18076817261943368
377,w155463490,mfh,123664.69792456762,137405.21991618624,154580.87240570952,r2,-204115.69564234483,-350072.30838910036,-145956.61274675553,790.5601109853014,-184.62430714451926,0.18076817261943368
378,w155463491,mfh,145223.38843852136,161359.32048724595,181529.2355481517,r2,-239699.5541342636,-411101.04723476135,-171401.49310049776,681.5525530032813,-251.4868330332152,0.18076817261943368
379,w155463494,mfh,121396.79106492685,134885.32340547428,151745.98883115855,r2,-200372.384947566,-343652.27580995485,-143279.89086238886,531.001435648324,-269.8295734124558,0.18076817261943368
380,w155463495,mfh,194715.2919888105,216350.32443201166,243394.1149860131,r2,-321388.787127766,-551203.6408867403,-229814.8537589743,716.4590312853455,-320.76482216531025,0.18076817261943368
381,w155463496,mfh,117319.52164410007,130355.02404900007,146649.40205512507,r2,-193642.6172926047,-332110.2663114659,-138467.64901886118,611.941689690575,-226.27588764033482,0.18076817261943368
382,w155463500,mfh,189211.96397521914,210235.51552802126,236514.9549690239,r2,-312305.22775557236,-535624.7184143345,-223319.4906587621,1108.025532820262,-201.54724240906802,0.18076817261943368
383,w155463502,mfh,128339.86474938868,142599.84972154297,160424.83093673585,r2,-211832.32734652323,-363306.85688949423,-151474.529542971,540.1563036605716,-280.4272180412357,0.18076817261943368
384,w155463507,mfh,243694.52630388393,270771.69589320436,304618.1578798549,r2,-402231.8300659277,-689854.961009377,-287623.13094344933,1267.198863344267,-226.97552788548322,0.18076817261943368
385,w155463508,mfh,129287.7332827833,143653.03698087033,161609.66660347913,r2,-213396.83887097903,-365990.10062116326,-152593.26175018423,530.6506136165466,-287.55881522535964,0.18076817261943368
386,w155463511,mfh,363833.3623965188,404259.2915516876,454791.7029956485,r2,-600527.887989166,-1029946.1946756119,-429418.30668644595,1747.3368958860635,-245.7558743808764,0.18076817261943368
387,w155463513,mfh,81863.33408033723,90959.26008926358,102329.16760042153,r2,-135120.14070177203,-231740.23642068394,-96620.0957189119,612.2091895099729,-157.822027788,0.18076817261943368
388,w155463514,mfh,139422.1532182098,154913.50357578867,174277.69152276224,r2,-230124.28178531036,-394678.8035454476,-164554.52176013723,830.106801855378,-198.232951943461,0.18076817261943368
389,w155463518,mfh,147043.30734450815,163381.45260500905,183804.13418063518,r2,-242703.4349486148,-416252.90724972193,-173549.47230110713,691.345141955465,-251.03159300465126,0.18076817261943368
390,w155463519,mfh,120511.05663182377,133901.17403535973,150638.8207897797,r2,-198910.42932885347,-341144.92243571015,-142234.49310685668,507.32179623667616,-280.3634579904809,0.18076817261943368
391,w155463522,mfh,129564.6746402093,143960.74960023255,161955.84330026162,r2,-213853.946507773,-366774.0713250878,-152920.1248173148,1139.1653657640795,-134.23874128647313,0.18076817261943368
392,w155463523,mfh,52022.345619720814,57802.60624413424,65027.93202465102,r2,-85865.8731499338,-147265.81574654297,-61399.942596609166,446.09937440417707,-137.63736539334238,0.18076817261943368
393,w155463528,mfh,145299.12111785548,161443.46790872831,181623.90139731934,r2,-239824.5552767446,-411315.43270062126,-171490.87742387666,681.6119319483638,-251.5960613155289,0.18076817261943368
394,w155463529,mfh,83645.16797269836,92939.0755252204,104556.45996587294,r2,-138061.16001093853,-236784.28467643826,-98723.12466549972,691.3949336603283,-142.78832525261296,0.18076817261943368
395,w155463531,mfh,113942.75365584018,126603.0596176002,142428.44206980022,r2,-188069.06753657904,-322551.2491919189,-134482.18165533984,507.3216828555101,-265.0826609625546,0.18076817261943368
396,w155463534,mfh,122260.31843807886,135844.79826453206,152825.39804759857,r2,-201797.68653674424,-346096.76502918935,-144299.0784924451,640.8467616457492,-225.16939638092694,0.18076817261943368
397,w155463535,mfh,116742.79895402241,129714.2210600249,145928.498692528,r2,-192690.70332642394,-330477.6690803708,-137786.96575394686,684.7868416263722,-201.21146812152836,0.18076817261943368
398,w155463536,mfh,136389.13351476841,151543.481683076,170486.4168934605,r2,-225118.10834167723,-386092.8754124164,-160974.76707073918,691.6131192699074,-232.75262221843064,0.18076817261943368
399,w155463537,mfh,116962.91242618492,129958.79158464991,146203.64053273114,r2,-193054.01327052867,-331100.77035826724,-138046.75708773857,507.3215693686623,-272.10898456285076,0.18076817261943368
400,w155463538,mfh,67471.69315381986,74968.54794868872,84339.61644227481,r2,-111365.90971709137,-191000.11377285997,-79634.2040557686,643.413233704865,-123.76836515659387,0.18076817261943368
401,w155463539,mfh,142524.36317914963,158360.40353238847,178155.45397393702,r2,-235244.6577279426,-403460.59673590434,-168215.93900796174,710.019569536671,-236.91732766990128,0.18076817261943368
402,w155463540,mfh,134223.12657489546,149136.8073054394,167778.90821861933,r2,-221542.98932454275,-379961.303006113,-158418.31368157023,840.6794232809916,-188.44081262664608,0.18076817261943368
403,w155463541,mfh,141763.63774080755,157515.15304534172,177204.54717600942,r2,-233989.03664410883,-401307.12113033456,-167318.08448622574,696.2558067506179,-240.31122306482257,0.18076817261943368
404,w155463542,mfh,65685.4859572708,72983.87328585643,82106.85744658849,r2,-108417.67201786238,-185943.68548692687,-77526.01346906449,640.557884996757,-121.02889572494605,0.18076817261943368
405,w155463543,mfh,137426.15151832922,152695.72390925468,171782.6893979115,r2,-226829.7661934561,-389028.48510896077,-162198.71891550467,587.0278481058776,-276.30498184857856,0.18076817261943368
406,w155463544,mfh,98226.61890138821,109140.68766820912,122783.27362673526,r2,-162128.6833198113,-278061.7249802387,-115933.0416604274,825.5248426020145,-140.43555769322708,0.18076817261943368
407,w155463545,mfh,121865.120671904,135405.68963544889,152331.40083988,r2,-201145.38989661267,-344978.0319016526,-143832.6420050399,709.4769112125038,-202.7305465927402,0.18076817261943368
408,w155463546,mfh,129916.9711354388,144352.19015048756,162396.2139192985,r2,-214435.43213304013,-367771.358743342,-153335.92661030186,647.0489746004342,-236.97731181011434,0.18076817261943368
409,w155463547,mfh,65038.9578364076,72265.50870711956,81298.6972955095,r2,-107350.54017379462,-184113.4817545157,-76762.94158072108,586.4484846569597,-130.89460300272273,0.18076817261943368
410,w155463548,mfh,58521.66054916764,65024.06727685293,73152.07568645955,r2,-96593.3662040301,-165664.19635542962,-69070.83015139952,500.40091222245246,-138.0309836859254,0.18076817261943368
411,w155463549,mfh,150879.72380106986,167644.1375567443,188599.6547513373,r2,-249035.66093506798,-427113.10573344526,-178077.44479837728,672.5395986035466,-264.7835832538861,0.18076817261943368
412,w155463551,mfh,118233.46909210505,131370.52121345006,147791.8363651313,r2,-195151.14011488887,-334697.48560879997,-139546.3454939111,586.1050742082298,-238.09100387404845,0.18076817261943368
413,w155463552,mfh,140953.13018079853,156614.58908977613,176191.41272599815,r2,-232651.2473055901,-399012.72137631377,-166361.47407072366,667.035758360289,-249.4041316160836,0.18076817261943368
414,w155463553,mfh,145465.79989078068,161628.66654531186,181832.24986347582,r2,-240099.66817683182,-411787.2700460938,-171687.60186926197,817.6307530952618,-209.98183008566303,0.18076817261943368
415,w155463556,mfh,111950.57145246182,124389.52383606869,139938.21431557726,r2,-184780.85624335357,-316911.7430565968,-132130.8868132432,732.9133296664804,-180.281735186029,0.18076817261943368
416,w155463558,mfh,170426.45641544508,189362.72935049454,213033.07051930635,r2,-281298.6672099209,-482446.3570381367,-201147.6898282158,710.1379440590739,-283.25157317813034,0.18076817261943368
417,w155463561,mfh,66767.48224207119,74186.09138007909,83459.35280258898,r2,-110203.56910944126,-189006.62053181374,-78803.05142237247,654.0662793286144,-120.48175225186992,0.18076817261943368
418,w155463562,mfh,121242.91613734883,134714.35126372092,151553.64517168602,r2,-200118.40553054877,-343216.6838261108,-143098.27829556202,586.3292756803334,-244.05787708539933,0.18076817261943368
419,w155463566,mfh,132855.68745823152,147617.43050914613,166069.6093227894,r2,-219285.95242370735,-376090.331126619,-156804.37870291166,653.8032613813876,-239.83419472641918,0.18076817261943368
420,w155463567,sfh,64165.75550151626,71295.28389057361,80207.19437689532,r2,-105909.26950387728,-181641.604475095,-75732.33497121772,133.41999841853976,-567.6235637002834,0.18076817261943368
421,w155463569,mfh,185351.85354723278,205946.50394136974,231689.81693404095,r2,-305933.8935066882,-524697.4465991694,-218763.55309248122,886.7166110530495,-246.71191490670435,0.18076817261943368
422,w155463572,mfh,35890.06917924034,39877.854643600374,44862.58647405042,r1,-64353.15323098496,-110370.03711445497,-46016.883883470015,311.3570919752121,-147.7945583045641,0.19637529188733546
423,w155463574,mfh,143979.5524771122,159977.28053012467,179974.44059639025,r2,-237646.53134935477,-407579.9734475316,-169933.4420981768,863.4385226266459,-196.81012329774944,0.18076817261943368
424,w155463577,mfh,104741.59050899002,116379.54500998891,130926.98813623752,r2,-172882.01862158775,-296504.42680249835,-123622.4081809106,931.9227139726281,-132.65306910905656,0.18076817261943368
425,w155463578,mfh,190645.967927451,211828.85325272335,238307.45990931377,r2,-314672.1337455277,-539684.1232584162,-225011.98951288848,931.2066993936896,-241.6348482666568,0.18076817261943368
426,w155463581,sfh,46033.7954308567,51148.661589840776,57542.24428857087,r1,-82541.49292304151,-141564.27742863502,-59022.7845055935,136.57608463019133,-432.1604669324808,0.19637529188733546
427,w155463583,mfh,203597.78521864722,226219.76135405246,254497.23152330902,r2,-336049.8530186353,-576348.3665959013,-240298.513577266,949.1963916398585,-253.15995266492692,0.18076817261943368
428,w155463586,mfh,101711.11223859426,113012.34693177139,127138.89029824281,r2,-167880.03995934935,-287925.69300501986,-120045.65304567051,949.1754787907004,-126.47361391869815,0.18076817261943368
429,w155463589,mfh,79863.38270239974,88737.09189155528,99829.22837799968,r2,-131819.10593914654,-226078.73716268557,-94259.63122353904,722.9646147996187,-130.3793149678074,0.18076817261943368
430,w155463591,mfh,190912.6672966541,212125.18588517123,238640.83412081763,r2,-315112.33639176283,-540439.1007531238,-225326.76436136093,591.1442194825038,-381.17054508054775,0.18076817261943368
431,w155463593,mfh,124635.87387943457,138484.30431048284,155794.8423492932,r2,-205718.6774063055,-352821.53119947464,-147102.85379316914,535.6290349200369,-274.63569784847425,0.18076817261943368
432,w155463596,mfh,124750.0851810797,138611.20575675523,155937.6064763496,r2,-205907.18972774208,-353144.84265926917,-147237.6529315271,724.8313003255054,-203.1336848524698,0.18076817261943368
433,w155463597,mfh,96345.81377389302,107050.90419321446,120432.26721736627,r2,-159024.30629541152,-272737.5071261351,-113713.2008307236,752.1160736689344,-151.19102597557003,0.18076817261943368
434,w155463600,mfh,64489.169061256325,71654.6322902848,80611.4613265704,r2,-106443.08218311722,-182557.1295467011,-76114.04736358387,535.4490051213652,-142.14994637319722,0.18076817261943368
435,w155463601,mfh,178349.14469125378,198165.7163236153,222936.43086406722,r2,-294375.5198276385,-504874.049175883,-210498.52934824448,907.8308945208788,-231.86975748312486,0.18076817261943368
436,w155463605,mfh,42998.73447932191,47776.37164369101,53748.41809915238,r1,-77099.43758723089,-132230.78218813858,-55131.34460090769,389.4215188790113,-141.57241428159585,0.19637529188733546
437,w155463606,mfh,150889.27825945674,167654.75362161858,188611.59782432092,r2,-249051.43111809395,-427140.1526705181,-178088.72155242413,690.2915003947913,-257.9906046222091,0.18076817261943368
438,w155463610,mfh,121676.56395498163,135196.1821722018,152095.70494372703,r2,-200834.16619179983,-344444.26206868415,-143610.09587688433,725.1058211326599,-198.0539828690887,0.18076817261943368
439,w155463611,mfh,112403.2420384642,124892.49115384911,140504.05254808025,r2,-185528.01507776132,-318193.1713028241,-132665.1562250628,1002.8680375270545,-132.28575571338203,0.18076817261943368
440,w155463612,mfh,63516.22491576578,70573.58323973975,79395.28114470722,r2,-104837.18191884708,-179802.90130968805,-74965.71939084097,535.6290688522159,-139.95827289859912,0.18076817261943368
441,w155463616,mfh,122018.55650405756,135576.1738933973,152523.19563007195,r2,-201398.64456138044,-345412.3808860681,-144013.73632468766,543.6235096465331,-264.9144743911575,0.18076817261943368
442,w155463618,mfh,105934.48935557003,117704.98817285558,132418.1116944625,r2,-174850.9667691759,-299881.30686532496,-125030.34009614907,752.1486698825844,-166.2308863959929,0.18076817261943368
443,w155463621,mfh,34948.383067365656,38831.5367415174,43685.47883420707,r1,-62664.65075554212,-107474.14046408313,-44809.48970854101,238.18491610530762,-188.12899843216601,0.19637529188733546
444,w155463623,mfh,22421.042859551795,24912.269843946437,28026.303574439742,r1,-40202.34119731941,-68949.75097971922,-28747.40978239981,73.76475410088896,-389.71742172530827,0.19637529188733546
445,w155463625,sfh,20553.391514291106,22837.10168254567,25691.73939286388,r1,-36853.524771155026,-63206.30291714161,-26352.778145986587,52.41574023310095,-502.7645899646115,0.19637529188733546
446,w155463626,mfh,25128.444148181297,27920.49349797922,31410.55518522662,r1,-45056.88213216161,-77275.61904136688,-32218.73690920527,98.3909645654261,-327.4562562884632,0.19637529188733546
447,w155463629,mfh,111830.1906569181,124255.76739657567,139787.73832114763,r2,-184582.1608174417,-316570.96687965246,-131988.80606221076,643.7923131911084,-205.01767939411565,0.18076817261943368
448,w155463631,mfh,62732.02766693095,69702.25296325661,78415.03458366368,r2,-103542.81926197656,-177582.98126994123,-74040.16200796467,546.7249739198014,-135.42487638185986,0.18076817261943368
449,w155463632,mfh,67447.16411095476,74941.2934566164,84308.95513869345,r2,-111325.42312122468,-190930.67650577833,-79605.25338455365,612.4270064728335,-129.98325113555364,0.18076817261943368
450,w155463633,mfh,139780.5863489692,155311.76260996578,174725.73293621148,r2,-230715.89628042554,-395693.46266477543,-164977.5663843499,683.6260891854763,-241.32719478409112,0.18076817261943368
451,w155463638,ab,74333.61459427596,82592.90510475107,92917.01824284495,r2,-122691.90567040838,-210424.96758288096,-87733.06191247258,279.5906790524721,-313.7910827707074,0.18076817261943368
452,w155463639,other,56433.00137139599,62703.33485710666,70541.25171424498,nr2,-87048.12656984697,-149300.54338418719,-62252.41681434022,282.758548167441,-220.16104276174255,0.18076817261943368
453,w155463640,sfh,27046.591334301986,30051.768149224426,33808.23916787748,r1,-48496.24077957841,-83174.35317491887,-34678.11239534046,56.80619836300611,-610.463530295382,0.19637529188733546
454,w155463643,ab,75037.37822127706,83374.86469030785,93796.72277659632,r2,-123853.50800886014,-212417.19464201177,-88563.68663315164,240.41873629689215,-368.3726484768836,0.18076817261943368
455,w155463644,mfh,22355.05352604927,24838.948362276966,27943.816907561584,r1,-40084.01816848126,-68746.81893321192,-28662.80076473066,98.43792371228336,-291.1764052288116,0.19637529188733546
456,w155463645,mfh,20653.13311022937,22947.925678032632,25816.41638778671,r1,-37032.36773116333,-63513.03076407285,-26480.66303290952,98.39091195091605,-269.1372862375729,0.19637529188733546
457,w155463647,mfh,20488.666846367254,22765.185384852502,25610.833557959068,r1,-36737.46936730706,-63007.26000180758,-26269.790634500525,97.66299930792302,-268.9840658249102,0.19637529188733546
