,south G(i) [kWh/m2],south_east G(i) [kWh/m2],east G(i) [kWh/m2],north_east G(i) [kWh/m2],north G(i) [kWh/m2],north_west G(i) [kWh/m2],west G(i) [kWh/m2],south_west G(i) [kWh/m2]
7625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7639,41.33,62.68,54.46,21.49,9.12,9.12,9.12,9.12
7640,229.03,294.72,217.33,36.48,36.48,36.48,36.48,58.73
7641,699.42,769.64,420.56,31.01,31.01,31.01,31.01,251.03
7642,193.86,183.99,123.57,72.96,72.96,72.96,72.96,147.4
7643,323.15,259.83,79.34,79.34,79.34,79.34,108.98,260.67
7644,682.93,388.49,50.62,50.62,50.62,50.62,244.72,623.38
7645,548.18,212.76,45.6,45.6,45.6,45.6,344.2,602.63
7646,151.85,53.49,36.48,36.48,36.48,36.48,146.03,190.18
7647,20.81,8.21,8.21,8.21,8.21,14.12,25.42,28.19
7648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7663,31.45,46.4,40.57,17.39,8.21,8.21,8.21,8.21
7664,453.16,604.28,425.02,25.99,25.99,25.99,25.99,60.18
7665,537.02,587.66,334.03,45.6,45.6,45.6,45.6,211.78
7666,730.43,662.92,249.7,45.14,45.14,45.14,45.14,412.69
7667,668.81,497.8,57.91,57.91,57.91,57.91,88.72,499.37
7668,768.15,427.96,40.58,40.58,40.58,40.58,259.25,698.27
7669,653.11,237.9,35.11,35.11,35.11,35.11,397.94,719.4
7670,461.87,57.81,25.08,25.08,25.08,25.08,435.62,618.37
7671,32.03,8.21,8.21,8.21,8.21,17.71,41.6,47.53
7672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7687,5.39,5.39,5.39,5.39,4.1,4.1,4.1,4.1
7688,66.46,75.49,64.71,31.46,31.46,31.46,31.46,42.91
7689,38.9,38.9,38.9,29.64,29.64,29.64,29.64,38.9
7690,71.6,71.27,69.19,51.98,51.98,51.98,51.98,70.01
7691,48.48,48.48,36.94,36.94,36.94,36.94,48.48,48.48
7692,158.32,126.04,68.86,68.86,68.86,68.86,109.77,151.58
7693,42.49,42.49,32.38,32.38,32.38,32.38,42.49,42.49
7694,53.24,39.24,29.18,29.18,29.18,29.18,52.25,58.63
7695,19.37,6.38,6.38,6.38,6.38,11.89,24.21,27.31
7696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7711,18.68,26.92,23.64,10.77,5.47,5.47,5.47,5.47
7712,46.62,50.23,45.9,27.82,27.82,27.82,27.82,37.18
7713,35.91,35.91,35.91,27.36,27.36,27.36,27.36,35.91
7714,69.24,68.9,66.81,50.16,50.16,50.16,50.16,67.63
7715,152.8,135.74,71.14,71.14,71.14,71.14,94.58,135.75
7716,181.91,138.8,69.31,69.31,69.31,69.31,116.74,172.77
7717,258.15,133.28,57.0,57.0,57.0,57.0,179.79,277.41
7718,83.48,44.6,31.92,31.92,31.92,31.92,80.49,98.35
7719,7.18,5.47,5.47,5.47,5.47,7.18,7.18,7.18
7720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7735,4.19,4.19,4.19,4.19,3.19,3.19,3.19,3.19
7736,205.65,263.38,193.66,33.29,33.29,33.29,33.29,54.28
7737,644.91,707.42,388.7,35.11,35.11,35.11,35.11,237.81
7738,748.23,678.7,252.07,42.41,42.41,42.41,42.41,419.94
7739,826.79,605.09,68.86,39.67,39.67,39.67,39.67,604.08
7740,805.76,447.42,35.57,35.57,35.57,35.57,261.12,728.59
7741,671.86,245.56,32.83,32.83,32.83,32.83,401.53,736.46
7742,440.93,61.18,25.54,25.54,25.54,25.54,409.59,585.24
7743,45.56,6.38,6.38,6.38,6.38,19.72,61.25,71.95
7744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7759,1.2,1.2,1.2,1.2,0.91,0.91,0.91,0.91
7760,19.75,19.75,19.75,15.05,15.05,15.05,15.05,19.75
7761,350.61,379.76,230.43,53.81,53.81,53.81,53.81,160.04
7762,725.06,658.39,248.62,46.06,46.06,46.06,46.06,409.58
7763,149.62,133.2,93.41,70.22,70.22,70.22,70.22,133.04
7764,61.05,61.05,46.51,46.51,46.51,46.51,61.05,61.05
7765,44.89,44.89,34.2,34.2,34.2,34.2,44.89,44.89
7766,204.61,55.62,33.74,33.74,33.74,33.74,191.45,260.87
7767,48.78,6.84,6.84,6.84,6.84,20.84,65.22,76.8
7768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7783,2.99,2.99,2.99,2.99,2.28,2.28,2.28,2.28
7784,58.58,66.39,56.87,27.82,27.82,27.82,27.82,38.02
7785,71.57,72.85,66.29,45.14,45.14,45.14,45.14,63.21
7786,104.88,102.3,86.36,60.19,60.19,60.19,60.19,92.61
7787,58.05,58.05,58.05,44.23,44.23,44.23,44.23,58.05
7788,57.46,57.46,43.78,43.78,43.78,43.78,57.46,57.46
7789,43.09,43.09,32.83,32.83,32.83,32.83,43.09,43.09
7790,45.49,35.53,26.45,26.45,26.45,26.45,44.55,49.22
7791,4.19,3.19,3.19,3.19,3.19,4.19,4.19,4.19
7792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7808,42.78,46.68,41.91,24.17,24.17,24.17,24.17,32.5
7809,74.09,75.81,66.95,43.78,43.78,43.78,43.78,62.81
7810,175.7,166.88,112.43,66.58,66.58,66.58,66.58,133.72
7811,672.37,501.72,86.22,55.63,55.63,55.63,55.63,498.19
7812,574.27,339.98,57.46,57.46,57.46,57.46,212.22,521.35
7813,668.28,248.07,32.83,32.83,32.83,32.83,393.41,728.48
7814,364.74,61.99,27.82,27.82,27.82,27.82,334.44,477.6
7815,21.27,5.02,5.02,5.02,5.02,10.77,27.07,31.42
7816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7832,22.14,22.14,22.14,16.87,16.87,16.87,16.87,22.14
7833,25.74,25.74,25.74,19.61,19.61,19.61,19.61,25.74
7834,44.29,44.29,44.29,33.74,33.74,33.74,33.74,44.29
7835,52.07,52.07,52.07,39.67,39.67,39.67,39.67,52.07
7836,121.42,101.88,60.65,60.65,60.65,60.65,91.05,116.94
7837,53.15,50.43,37.39,37.39,37.39,37.39,51.35,53.53
7838,57.29,36.57,26.45,26.45,26.45,26.45,55.1,64.96
7839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7856,49.31,55.49,47.87,24.17,24.17,24.17,24.17,32.97
7857,43.09,43.09,43.09,32.83,32.83,32.83,32.83,43.09
7858,222.79,209.42,126.27,67.03,67.03,67.03,67.03,158.55
7859,71.8,70.79,68.33,51.98,51.98,51.98,51.98,70.76
7860,52.67,52.67,40.13,40.13,40.13,40.13,52.67,52.67
7861,152.23,96.07,51.98,51.98,51.98,51.98,114.74,159.96
7862,189.89,53.26,31.01,31.01,31.01,31.01,174.62,240.16
7863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7880,26.33,26.33,26.33,20.06,20.06,20.06,20.06,26.33
7881,26.33,26.33,26.33,20.06,20.06,20.06,20.06,26.33
7882,31.12,31.12,31.12,23.71,23.71,23.71,23.71,31.12
7883,34.11,34.11,34.11,25.99,25.99,25.99,25.99,34.11
7884,29.33,29.33,22.34,22.34,22.34,22.34,29.33,29.33
7885,25.14,25.14,19.15,19.15,19.15,19.15,25.14,25.14
7886,13.77,13.77,10.49,10.49,10.49,10.49,13.77,13.77
7887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7904,40.94,45.21,39.91,21.89,21.89,21.89,21.89,29.61
7905,31.12,31.12,31.12,23.71,23.71,23.71,23.71,31.12
7906,41.3,41.3,41.3,31.46,31.46,31.46,31.46,41.3
7907,36.51,36.51,36.51,27.82,27.82,27.82,27.82,36.51
7908,56.86,56.86,43.32,43.32,43.32,43.32,56.86,56.86
7909,438.62,187.57,46.51,46.51,46.51,46.51,267.59,471.76
7910,378.65,64.35,25.08,25.08,25.08,25.08,339.88,492.77
7911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7928,32.52,34.68,32.0,20.06,20.06,20.06,20.06,26.78
7929,29.92,29.92,29.92,22.8,22.8,22.8,22.8,29.92
7930,36.51,36.51,36.51,27.82,27.82,27.82,27.82,36.51
7931,37.11,37.11,37.11,28.27,28.27,28.27,28.27,37.11
7932,40.7,40.7,31.01,31.01,31.01,31.01,40.7,40.7
7933,35.31,35.31,26.9,26.9,26.9,26.9,35.31,35.31
7934,21.55,21.55,16.42,16.42,16.42,16.42,21.55,21.55
7935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7952,313.57,412.24,289.43,23.71,23.71,23.71,23.71,51.22
7953,403.14,438.8,254.66,44.69,44.69,44.69,44.69,168.56
7954,459.87,422.64,186.63,58.82,58.82,58.82,58.82,276.52
7955,663.03,496.73,85.32,51.98,51.98,51.98,51.98,486.81
7956,799.05,451.19,33.29,33.29,33.29,33.29,242.49,712.61
7957,654.44,249.44,31.01,31.01,31.01,31.01,372.97,705.6
7958,377.04,65.34,24.17,24.17,24.17,24.17,335.0,488.73
7959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7976,39.45,44.02,38.32,20.06,20.06,20.06,20.06,27.29
7977,37.11,37.11,37.11,28.27,28.27,28.27,28.27,37.11
7978,52.67,52.67,52.67,40.13,40.13,40.13,40.13,52.67
7979,64.16,63.13,60.58,46.06,46.06,46.06,46.06,63.06
7980,105.31,90.48,55.63,55.63,55.63,55.63,81.44,101.56
7981,336.15,156.89,48.79,48.79,48.79,48.79,210.33,358.29
7982,377.55,66.45,24.17,24.17,24.17,24.17,333.81,488.29
7983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8000,21.55,21.55,21.55,16.42,16.42,16.42,16.42,21.55
8001,28.13,28.13,28.13,21.43,21.43,21.43,21.43,28.13
8002,38.3,38.3,38.3,29.18,29.18,29.18,29.18,38.3
8003,37.11,37.11,37.11,28.27,28.27,28.27,28.27,37.11
8004,583.21,348.46,54.72,54.72,54.72,54.72,203.09,523.0
8005,687.85,263.2,31.01,31.01,31.01,31.01,386.88,739.08
8006,412.0,70.0,23.26,23.26,23.26,23.26,361.97,532.94
8007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
