,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05
498,w159872635,th,22380.32681980364,24867.02979978182,27975.408524754548,r1,-40129.33477507525,-36978.596939078634,3150.737835996617
499,w159872640,mfh,39635.3061200242,44039.229022249114,49544.132650030246,r1,-71068.59881937128,-65488.67768420869,5579.921135162593
500,w159872643,other,35046.307894264784,38940.34210473865,43807.88486783098,nr1,-58724.06346174953,-57904.050980732674,820.0124810168563
501,w159872648,mfh,37854.23601442721,42060.26223825246,47317.79501803401,r1,-67875.02800600245,-62545.848739600304,5329.179266402149
502,w159872651,other,134999.97203711804,149999.96893013114,168749.96504639756,nr2,-208237.98783045576,-205330.18923858833,2907.7985918674385
503,w159872654,mfh,36431.14482459692,40479.049805107694,45538.93103074615,r1,-65323.335922505845,-60194.501686449905,5128.83423605594
504,w159872660,mfh,32677.13716339124,36307.93018154582,40846.42145423905,r1,-58592.16388030767,-53991.8247850964,4600.339095211268
505,w159872663,other,40789.69983623175,45321.88870692417,50987.12479528969,nr1,-68347.76801583076,-67393.37181913138,954.3961966993811
506,w159872669,other,28697.887838121846,31886.542042357607,35872.3597976523,nr1,-48086.56568641925,-47415.09335109994,671.4723353193112
507,w159872671,mfh,88774.61527216679,98638.46141351866,110968.26909020849,r2,-146527.6077633148,-135023.05428926382,11504.553474050976
508,w159872676,trade,76847.61831763922,85386.24257515468,96059.52289704903,nr2,-118537.75350137243,-116882.51318568585,1655.2403156865767
509,w159872680,trade,25219.515671661942,28021.684079624378,31524.394589577427,nr1,-42258.15864100257,-41668.07315529734,590.0854857052327
510,w159872682,mfh,40209.65990071562,44677.39988968402,50262.07487589452,r1,-72098.45130232525,-66437.67173275986,5660.779569565391
511,w159872688,trade,23790.325404164127,26433.694893515694,29737.906755205157,nr1,-39863.38826402969,-39306.74293015532,556.6453338743668
512,w159872690,mfh,86576.21769277228,96195.79743641363,108220.27211596534,r2,-142899.02613292684,-131679.36921890973,11219.656914017105
513,w159872699,mfh,88840.55859697518,98711.73177441687,111050.69824621898,r2,-146636.45101318427,-135123.35175716408,11513.099256020185
514,w159872700,mfh,63430.90905740524,70478.78784156138,79288.63632175654,r2,-104696.36318827284,-96476.1722821076,8220.19090616524
515,w159872708,mfh,82901.00870076058,92112.23188973397,103626.26087595071,r2,-136832.88233744327,-126089.50615128152,10743.376186161753
516,w159872710,mfh,21777.975412659216,24197.75045851024,27222.46926582402,r1,-39049.28078550852,-35983.34293408481,3065.9378514237105
517,w159872717,mfh,92648.7452669225,102943.05029658055,115810.93158365312,r2,-152922.08211338992,-140915.4691761303,12006.612937259604
518,w159872718,mfh,63209.79611897486,70233.10679886096,79012.24514871858,r2,-104331.40356761562,-96139.86731251451,8191.536255101106
519,w159872719,mfh,62964.44540983133,69960.49489981259,78705.55676228915,r2,-103926.438112529,-95766.69754975033,8159.740562778665
520,w159872726,mfh,41050.78247638799,45611.98052931999,51313.478095484985,r1,-73606.63702712717,-67827.44288992751,5779.194137199665
521,w159872727,mfh,21043.444879268325,23381.60542140925,26304.306099085406,r1,-37732.22130222721,-34769.69182199857,2962.5294802286444
522,w159872732,mfh,47225.41326906549,52472.681410072764,59031.766586331854,r1,-84678.13871639597,-78029.67028224615,6648.468434149821
523,w159872736,mfh,36274.088174880875,40304.54241653431,45342.61021860109,r1,-65041.723463230664,-59934.99991093014,5106.723552300522
524,w159872737,mfh,61556.52722070218,68396.14135633575,76945.65902587771,r2,-101602.58817471648,-93625.3037120771,7977.284462639378
525,w159872743,other,113283.89066886077,125870.98963206752,141604.86333607594,nr2,-174740.84690923398,-172300.7964944264,2440.0504148075706
526,w159872746,mfh,44537.18740147157,49485.76377941285,55671.484251839465,r1,-79857.98051851674,-73587.96477725779,6270.015741258947
527,w159872748,trade,55207.313642999135,61341.45960333237,69009.14205374892,nr2,-85157.49842808953,-83968.37411606555,1189.1243120239815
528,w159872750,mfh,24037.222862000235,26708.025402222484,30046.528577500292,r1,-43100.25367631174,-39716.25539275801,3383.9982835537303
529,w159872753,other,88884.54137689188,98760.60152987986,111105.67672111484,nr2,-137104.75466222907,-135190.24801193547,1914.5066502935952
530,w159872756,mfh,78579.29604288908,87310.32893654342,98224.12005361135,r2,-129699.64706228138,-119516.33384253783,10183.313219743548
531,w159872759,mfh,89723.47994521554,99692.75549468394,112154.34993151942,r2,-148093.76347355582,-136466.24394285385,11627.519530701975
532,w159872763,trade,221339.4897592335,245932.76639914833,276674.3621990418,nr2,-341417.03349545744,-336649.5461624262,4767.487333031255
533,w159872767,mfh,83343.79298090824,92604.21442323137,104179.7412261353,r2,-137563.72325549545,-126762.96540214415,10800.7578533513
534,w159872769,other,124167.66940780358,137964.07711978175,155209.58675975446,nr2,-191529.1184206251,-188854.6395388058,2674.478881819319
535,w159872774,other,413797.37386652373,459774.85985169304,517246.71733315464,nr2,-638284.0766796593,-629371.1902331595,8912.886446499848
536,w159872776,sfh,36321.68634447571,40357.42927163968,45402.10793059463,r1,-65127.06997750328,-60013.64547954302,5113.424497960259
537,w159872779,trade,114419.59653572936,127132.8850396993,143024.4956696617,nr2,-176492.67767567988,-174028.1650045428,2464.512671137083
538,w159872782,mfh,61146.105877939306,67940.11764215479,76432.63234742412,r2,-100925.16414594791,-93001.06734591043,7924.096800037485
539,w159872787,sfh,178209.46733573131,198010.51926192368,222761.83416966413,r2,-294144.9743197738,-271050.30541852914,23094.668901244644
540,w159872789,mfh,33686.438755273215,37429.37639474802,42108.04844409152,r1,-60401.90516763369,-55659.474996671895,4742.430170961794
541,w159872791,other,1048520.3896910504,1165022.6552122782,1310650.487113813,nr2,-1617346.8249936893,-1594762.478740272,22584.3462534172
542,w159872796,other,52305.65320515192,58117.392450168794,65382.06650643989,nr2,-80681.67579030106,-79555.05107740981,1126.624712891251
543,w159872797,other,449508.16779551905,499453.5197727989,561885.2097443988,nr2,-693368.1167678857,-683686.0464857576,9682.070282128174
544,w159872802,mfh,75178.90920692091,83532.12134102323,93973.63650865114,r2,-124087.11303983882,-114344.46556747048,9742.647472368335
545,w159872803,mfh,46940.21759095484,52155.79732328315,58675.271988693545,r1,-84166.76491316894,-77558.44677802597,6608.318135142967
546,w159872804,mfh,71285.2107419375,79205.78971326388,89106.51342742186,r2,-117660.33980430795,-108422.28772855044,9238.052075757514
547,w159872808,other,56786.49320607678,63096.10356230754,70983.11650759597,nr2,-87593.38911514725,-86370.25045452351,1223.1386606237356
548,w159872809,other,119204.66751548543,132449.63057276158,149005.8343943568,nr2,-183873.66848193237,-181306.08895495106,2567.5795269813098
549,w159872812,mfh,86157.86629660908,95730.96255178786,107697.33287076134,r2,-142208.51309497902,-131043.07152161242,11165.441573366596
550,w159872814,mfh,145484.1491333942,161649.05459266022,181855.18641674274,r2,-240129.95465699496,-221276.25229849308,18853.702358501876
551,w159872815,mfh,337276.36098132026,374751.51220146695,421595.45122665033,r2,-556694.0299115399,-512985.4323744298,43708.597537110094
552,w159872820,mfh,84037.26817074124,93374.74241193471,105046.58521342654,r2,-138708.34393673312,-127817.71667217794,10890.62726455518
553,w159872826,th,335754.3027910823,373060.33643453586,419692.8784888529,r2,-554181.7853379265,-510670.4356265209,43511.34971140558
554,w159872827,th,53422.40493792502,59358.22770880558,66778.00617240627,r2,-88176.7515693362,-81253.59101903123,6923.160550304965
555,w159872832,sfh,5188.715632226509,5765.239591362788,6485.894540283136,r1,-9303.69374561755,-8573.218145582206,730.4756000353427
556,w159872833,mfh,61277.51128247401,68086.12364719335,76596.88910309252,r2,-101142.0563230034,-93200.93032493877,7941.125998064628
557,w159872834,sfh,9511.544663891347,10568.382959879274,11889.430829864183,r1,-17054.798310971466,-15715.747997158529,1339.050313812937
558,w159872835,th,15722.28965503435,17469.210727815946,19652.862068792936,r1,-28191.055031389908,-25977.646206600926,2213.4088247889813
559,w159872839,other,22228.099409219543,24697.888232466157,27785.124261524426,nr1,-37245.701438201926,-36725.60902219521,520.0924160067152
560,w159872840,other,93068.10267465717,103409.0029718413,116335.12834332146,nr2,-143557.91441823618,-141553.29698149528,2004.6174367408967
561,w159872842,other,9355.834850403775,10395.372056004195,11694.793563004718,nr1,-15676.762332578512,-15457.854784005642,218.90754857286993
562,w159872843,mfh,57443.75692324947,63826.3965813883,71804.69615406184,r2,-94814.22428129723,-87369.92535363846,7444.298927658761
563,w159872845,mfh,41746.72914119777,46385.25460133085,52183.41142649721,r1,-74854.51320528185,-68977.34259498114,5877.170610300716
564,w159872848,mfh,21291.72814453538,23657.47571615042,26614.660180669223,r1,-38177.40882567902,-35179.92563435311,2997.4831913259113
565,w159872851,mfh,46976.990518218794,52196.65613135421,58721.23814777349,r1,-84232.70108651959,-77619.20600046773,6613.495086051858
566,w159872853,th,18641.830787650975,20713.145319612195,23302.288484563716,r1,-33425.976060188485,-30801.549613344767,2624.4264468437177
567,w159872855,other,115726.01355909788,128584.45951010875,144657.51694887233,nr2,-178507.8310724444,-176015.17915413846,2492.651918305928
568,w159872857,mfh,74043.33994281983,82270.37771424426,92554.17492852478,r2,-122212.79066504564,-112617.30482533871,9595.485839706933
569,w159872858,other,51966.23350286974,57740.25944763304,64957.79187858717,nr2,-80158.1195645722,-79038.80569862004,1119.3138659521646
570,w159872860,other,39926.17881659091,44362.420907323234,49907.72352073863,nr1,-66900.84061591933,-65966.649058632,934.1915572873258
571,w159872862,mfh,48134.98854254384,53483.32060282649,60168.7356781798,r1,-86309.06443729498,-79532.54455635845,6776.519880936525
572,w159872865,mfh,21250.92912058293,23612.143467314363,26563.66140072866,r1,-38104.25360753288,-35112.51416738067,2991.7394401522106
573,w159872867,mfh,52620.75948791944,58467.5105421327,65775.94935989928,r2,-86853.589653021,-80034.31660387327,6819.273049147727
574,w159872868,other,18044.998718983097,20049.998576647886,22556.24839872887,nr1,-30236.441828274998,-29814.225479147946,422.2163491270512
575,w159872870,mfh,76868.77232545406,85409.74702828229,96085.96540681757,r2,-126876.32929774077,-116914.68768440785,9961.641613332918
576,w159872874,th,25655.925460115897,28506.58384457322,32069.90682514487,r1,-46002.68932812664,-42390.80753053074,3611.8817975958955
577,w159872876,other,31303.141973789738,34781.26885976637,39128.92746723717,nr1,-52451.96445134829,-51719.53445641149,732.4299949367996
578,w159872878,mfh,96766.79497961469,107518.66108846077,120958.49372451835,r2,-159719.15998527093,-147178.87733867808,12540.282646592852
579,w159872879,mfh,66855.49163505835,74283.87959450927,83569.36454382293,r2,-110348.83367381671,-101684.84142567858,8663.992248138136
580,w159872883,th,79026.37009855526,87807.07788728362,98782.96262319406,r2,-130437.56850152358,-120196.3176904483,10241.250811075282
581,w159872884,other,143972.0234440909,159968.91493787878,179965.02930511363,nr2,-222077.41241334195,-218976.36253368773,3101.0498796542233
582,w159872887,other,276664.73986237287,307405.2665137476,345830.9248279661,nr2,-426756.4493771647,-420797.2974688222,5959.151908342494
583,w159872892,other,143062.30464210061,158958.1162690007,178827.88080262576,nr2,-220674.16758329188,-217592.71236733656,3081.4552159553277
584,w159872895,th,102607.22908104869,114008.03231227632,128259.03635131086,r2,-169359.13234176862,-156061.97132149184,13297.161020276777
585,w159872899,other,288066.24065585615,320073.60072872904,360082.80081982014,nr2,-444343.30919391726,-438138.57747209625,6204.731721821008
586,w159954270,other,8502.388878877413,9447.098754308236,10627.986098596766,nr1,-14246.716818389265,-14047.778173549037,198.93864484022743
587,w160025355,ab,49800.95701413298,55334.39668236998,62251.19626766622,r1,-89296.25077551967,-82285.1932160552,7011.057559464476
588,w160025360,mfh,44981.20852414787,49979.120582386524,56226.51065518484,r1,-80654.13834152561,-74321.61260376562,6332.525737759992
589,w160025362,mfh,48176.35524129165,53529.28360143516,60220.444051614555,r1,-86383.23753208293,-79600.89398181644,6782.343550266494
590,w160025367,mfh,43237.007531294315,48041.11947921591,54046.25941411789,r1,-77526.6761681268,-71439.70180707432,6086.974361052475
591,w160025369,mfh,31307.540166698134,34786.15574077571,39134.42520837267,r1,-56136.390252435456,-51728.86519038343,4407.525062052024
592,w160025373,mfh,19528.4876100236,21698.319566692888,24410.6095125295,r1,-35015.807555594125,-32266.55615778848,2749.251397805645
593,w160025375,mfh,15200.83881015165,16889.8209001685,19001.048512689562,r1,-27256.06084245217,-25116.062693021628,2139.998149430543
594,w160025376,other,24444.85545262742,27160.950502919353,30556.069315784272,nr1,-40960.12759016768,-40388.16758147621,571.9600086914652
595,w160025380,th,34848.77791521003,38720.864350233365,43560.97239401253,r1,-62486.05244782489,-57579.986330035324,4906.066117789567
596,w160025381,th,28086.96814171458,31207.742379682866,35108.71017714322,r1,-50361.70188446009,-46407.57404999855,3954.127834461542
597,w160025384,mfh,20982.930538967033,23314.367265518926,26228.663173708792,r1,-37623.715280836375,-34669.70510522481,2954.010175611562
598,w160025385,mfh,19113.271805362478,21236.968672624975,23891.589756703095,r1,-34271.29948101121,-31580.502821439855,2690.7966595713515
599,w160025388,mfh,22027.775224300745,24475.305804778607,27534.71903037593,r1,-39497.18757207267,-36396.08250775252,3101.105064320145
600,w160025389,mfh,47965.512281802236,53295.013646446925,59956.89035225279,r1,-86005.18283366667,-79252.52208898497,6752.660744681692
601,w160025392,other,27858.656569021638,30954.062854468484,34823.32071127705,nr1,-46680.33851822758,-46028.50249145175,651.8360267758326
602,w160025393,mfh,45315.96209286242,50351.068992069355,56644.95261607802,r1,-81254.37256215417,-74874.7196871019,6379.65287505227
603,w160025394,mfh,62962.95736238052,69958.84151375612,78703.69670297565,r2,-103923.98200463667,-95764.43428213582,8159.547722500851
604,w160025395,mfh,139025.81297444832,154473.12552716478,173782.2662180604,r2,-229470.0994202203,-211453.35111064563,18016.748309574672
605,w160025396,mfh,72576.31056757846,80640.34507508717,90720.38820947307,r2,-119791.37431518483,-110386.0049614094,9405.36935377543
606,w160025398,mfh,39216.56985455993,43573.966505066586,49020.71231819991,r1,-70317.77833696385,-64796.80755608005,5520.970780883799
607,w160025399,mfh,34672.16062353594,38524.62291503994,43340.20077941992,r1,-62169.36652622411,-57288.16487032776,4881.201655896351
608,w160025402,mfh,135601.65691662167,150668.50768513518,169502.07114577707,r2,-223818.33293017835,-206245.3306886659,17573.00224151244
609,w160025403,th,30986.659895695237,34429.62210632804,38733.32486961904,r1,-55561.03172789425,-51198.68069832234,4362.35102957191
610,w160025405,mfh,19132.43207453168,21258.257860590755,23915.5400931646,r1,-34305.65504972395,-31612.160977129755,2693.494072594196
611,w160025406,mfh,28748.62308334191,31942.914537046567,35935.778854177384,r1,-51548.090844368,-47500.81417987621,4047.276664491794
612,w160025409,mfh,32004.557460828604,35560.619400920674,40005.69682603575,r1,-57386.186136355616,-52880.53387631212,4505.652260043498
613,w160025412,mfh,83112.16289052342,92346.84765613714,103890.20361315427,r2,-137181.40447071634,-126410.66421589658,10770.740254819757
614,w160025415,mfh,279799.99905388296,310888.88783764775,349749.9988173537,r2,-461825.9891957799,-425565.91596103786,36260.07323474204
615,w160025422,mfh,168599.14632942146,187332.3848104683,210748.93291177682,r2,-278282.5868278663,-256433.3466066664,21849.24022119993
616,w160025427,mfh,68356.5049155554,75951.67212839489,85445.63114444424,r2,-112826.34241365077,-103967.82960918247,8858.512804468293
617,w160025428,mfh,239622.2435597125,266246.9372885694,299527.80444964056,r2,-395510.29320756014,-364456.96894191165,31053.324265648494
618,w160025434,mfh,59985.928411771165,66651.03156863463,74982.41051471395,r2,-99010.2245184729,-91236.47839760195,7773.746120870943
619,w160025437,mfh,90561.97402298985,100624.41558109982,113202.4675287373,r2,-149477.74616909667,-137741.56381934605,11736.182349750627
620,w160025438,mfh,66439.19135967275,73821.32373296973,83048.98919959094,r2,-109661.7061286683,-101051.66341063798,8610.042718030323
621,w160025439,mfh,35464.80466216238,39405.33851351376,44331.005827702975,r1,-63590.62718249663,-58597.83584414903,4992.791338347604
622,w160025441,mfh,29974.211052689745,33304.67894743305,37467.76381586218,r1,-53745.64722119197,-49525.830342365625,4219.816878826343
623,w160025442,mfh,52917.83142950211,58797.59047722457,66147.28928687764,r2,-87343.92397663658,-80486.15253437162,6857.771442264959
624,w160025445,mfh,76181.21925820394,84645.79917578216,95226.52407275492,r2,-125741.48342039596,-115868.94375365188,9872.53966674408
625,w160025446,mfh,32653.249972380814,36281.3888582009,40816.56246547602,r1,-58549.33264318537,-53952.35642453611,4596.976218649259
626,w160025449,mfh,33051.986190285665,36724.42910031741,41314.98273785708,r1,-59264.29178136438,-54611.18084679026,4653.110934574121
627,w160025451,mfh,48334.62753030463,53705.14170033847,60418.284412880785,r1,-86667.02970913901,-79862.40433549265,6804.625373646355
628,w160025452,mfh,24070.360376751494,26744.844863057217,30087.950470939366,r1,-43159.67132618675,-39771.007890852234,3388.6634353345144
629,w160025453,mfh,40248.819299141745,44720.91033237972,50311.02412392718,r1,-72168.66656869222,-66502.37407703015,5666.292491662069
630,w160025454,mfh,31063.545589658388,34515.05065517598,38829.43198707298,r1,-55698.89261693771,-51325.71749766564,4373.175119272069
631,w160025455,mfh,35882.11822470182,39869.02024966869,44852.647780877276,r1,-64338.89666900414,-59287.35526674755,5051.541402256589
632,w160025456,mfh,27935.001650526843,31038.890722807602,34918.75206315855,r1,-50089.21639983928,-46156.48264855821,3932.73375128107
633,w160025457,mfh,32162.32092267025,35735.91213630028,40202.90115333781,r1,-57669.06595426409,-53141.203504335324,4527.862449928769
634,w160025458,mfh,18326.430862615038,20362.70095846115,22908.038578268795,r1,-32860.4441409405,-30280.420194796716,2580.0239461437814
635,w160025459,mfh,29801.469324202662,33112.743693558514,37251.836655253326,r1,-53435.91042834275,-49240.41240348944,4195.49802485331
636,w160025462,mfh,37263.06505696854,41403.40561885393,46578.83132121067,r1,-66815.02126650441,-61569.067983270616,5245.953283233794
637,w160025465,mfh,33027.052047237106,36696.72449693012,41283.81505904638,r1,-59219.58329333462,-54569.98262688767,4649.600666446946
638,w160025467,mfh,38054.659821936664,42282.955357707404,47568.32477742083,r1,-68234.40050905837,-62877.005261779836,5357.395247278531
639,w160025469,mfh,16872.147227572706,18746.830252858563,21090.18403446588,r1,-30252.8220396901,-27877.53444570468,2375.2875939854202
640,w160025471,sfh,15526.61947111203,17251.7994123467,19408.274338890034,r1,-27840.206074654776,-25654.344008088956,2185.86206656582
641,w160025472,mfh,13375.50809475645,14861.6756608405,16719.38511844556,r1,-23983.127969617377,-22100.10276765574,1883.0252019616382
642,w160025474,mfh,20835.669696400117,23150.74410711124,26044.587120500146,r1,-37359.66732040183,-34426.38875930922,2933.2785610926076
643,w160025476,mfh,11760.455718228655,13067.17302025406,14700.569647785818,r1,-21087.237394882086,-19431.58182298946,1655.6555718926247
644,w160025477,mfh,36912.2809783406,41013.64553148955,46140.35122292575,r1,-66186.0433325195,-60989.47398713867,5196.569345380834
645,w160025481,mfh,30356.70228789452,33729.66920877169,37945.877859868146,r1,-54431.47808280756,-50157.81348243541,4273.664600372147
646,w160025482,mfh,32197.87126336993,35775.412514855474,40247.33907921241,r1,-57732.80995294614,-53199.94266978026,4532.867283165877
647,w160025484,mfh,25258.191312723833,28064.657014137592,31572.73914090479,r1,-45289.52696545498,-41733.63881071094,3555.8881547440396
648,w160025486,mfh,32127.323788768048,35697.0264319645,40159.15473596006,r1,-57606.31389019294,-53083.37839217264,4522.935498020299
649,w160025487,mfh,30933.722532352236,34370.80281372471,38667.15316544029,r1,-55466.111703141905,-51111.213279377145,4354.89842376476
650,w160025490,mfh,15434.577138518482,17149.530153909425,19293.2214231481,r1,-27675.16837847346,-25502.264177185967,2172.9042012874925
651,w160025492,mfh,32123.821636092907,35693.13515121434,40154.777045116134,r1,-57600.03430999441,-53077.591850571356,4522.442459423051
652,w160025494,mfh,33618.00222222248,37353.335802469424,42022.5027777781,r1,-60279.19415596033,-55546.39858845109,4732.795567509238
653,w160025496,mfh,31936.83132990454,35485.368144338376,39921.03916238067,r1,-57264.74892041346,-52768.631252286614,4496.117668126848
654,w160025498,th,19833.537403165,22037.26378129444,24791.92175395625,r1,-35562.781036839566,-32770.584246285536,2792.1967905540296
655,w160025500,mfh,35318.75735539018,39243.06372821131,44148.446694237726,r1,-63328.75516813117,-58356.52460081239,4972.23056731878
656,w160025504,mfh,33014.085449963415,36682.31716662602,41267.606812454265,r1,-59196.33336820711,-54548.55815984947,4647.7752083576415
657,w160025505,mfh,16526.06370219606,18362.293002440067,20657.579627745075,r1,-29632.272493573164,-27305.70708611339,2326.5654074597733
658,w160025507,mfh,29011.881673427404,32235.424081586003,36264.852091784254,r1,-52020.13006787956,-47935.791442357804,4084.3386255217556
659,w160025509,mfh,36682.60048676754,40758.44498529726,45853.25060845942,r1,-65774.2117533004,-60609.97719108947,5164.234562210935
660,w160025513,mfh,15958.548291276262,17731.72032364029,19948.185364095327,r1,-28614.681638078466,-26368.011948500425,2246.6696895780406
661,w160025515,mfh,30481.21173000366,33868.013033337396,38101.514662504575,r1,-54654.73135007594,-50363.53811335497,4291.193236720974
662,w160025517,mfh,28646.82807630318,31829.8089736702,35808.535095378975,r1,-51365.56598899933,-47332.620186731976,4032.945802267357
663,w160032048,mfh,59510.27674095202,66122.52971216891,74387.84592619001,r2,-98225.1340819773,-90513.02900641174,7712.10507556556
664,w160032049,mfh,24635.21933914802,27372.46593238669,30794.024173935024,r1,-44172.49900226224,-40704.31382807405,3468.1851741881837
665,w160032050,mfh,175655.35519478846,195172.6168830983,219569.19399348556,r2,-289929.2653490931,-267165.5910639797,22763.674285113404
666,w160032051,mfh,152843.0834506673,169825.64827851922,191053.8543133341,r2,-252276.29894574863,-232468.93147582345,19807.36746992517
667,w160032052,mfh,166207.24421579932,184674.71579533257,207759.05526974914,r2,-274334.6148356639,-252795.34797437646,21539.26686128741
668,w160032053,mfh,118384.96876544278,131538.85418382531,147981.21095680346,r2,-195401.19903818629,-180059.35610808342,15341.842930102866
669,w160032054,mfh,140013.45078096946,155570.50086774383,175016.81347621183,r2,-231100.25241702553,-212955.51333077124,18144.739086254296
670,w160032055,mfh,117551.19343225891,130612.43714695434,146938.99179032363,r2,-194025.00490195781,-178791.21327544606,15233.791626511753
671,w160032056,mfh,116842.3330489817,129824.81449886855,146052.9163112271,r2,-192854.99007416773,-177713.0616695922,15141.928404575534
672,w160032057,mfh,37313.43611538925,41459.37346154361,46641.79514423657,r1,-66905.33974498842,-61652.29514441673,5253.044600571695
673,w160032058,mfh,109670.41085297539,121856.01205886154,137088.01356621922,r2,-181017.32004627062,-166804.82132339777,14212.498722872842
674,w160032059,mfh,92194.63134061452,102438.47926734947,115243.28917576815,r2,-152172.5409628041,-140224.77793362355,11947.763029180554
675,w160032060,mfh,182147.17661418536,202385.75179353927,227683.9707677317,r2,-300644.3899339147,-277039.42215026607,23604.967783648637
676,w160032061,mfh,54507.02112981529,60563.35681090588,68133.77641226912,r2,-89966.9729682327,-82903.25393800453,7063.719030228167
677,w160032062,mfh,63760.568600850966,70845.07622316774,79700.7107510637,r2,-105240.48522281341,-96977.57280403811,8262.912418775304
678,w160032063,mfh,51887.28780825052,57652.54200916724,64859.10976031315,r2,-85642.95246518828,-78918.73208548421,6724.220379704071
679,w160032064,mfh,74242.27363014172,82491.41514460191,92802.84203767714,r2,-122541.14215626243,-112919.875937372,9621.266218890436
680,w160032065,mfh,58386.98317384559,64874.42574871732,72983.72896730699,r2,-96371.0734510254,-88804.53916582842,7566.534285196976
681,w160032066,mfh,196785.17750857704,218650.19723175224,245981.4718857213,r2,-324805.2522132578,-299303.30449309846,25501.94772015931
682,w160032067,mfh,208672.0383064988,231857.82034055423,260840.0478831235,r2,-344425.1995506256,-317382.7999200973,27042.399630528293
683,w160032068,mfh,106087.62261479415,117875.13623866017,132609.52826849266,r2,-175103.72201992318,-161355.5269580236,13748.195061899576
684,w160032069,mfh,113772.82834525057,126414.25371694508,142216.0354315632,r2,-187788.59603937453,-173044.45343082488,14744.14260854965
685,w160032070,mfh,126481.71328949532,140535.23698832814,158102.14161186916,r2,-208765.34150326892,-192374.21855030014,16391.122952968784
686,w160032071,mfh,44822.51475552269,49802.794172802984,56028.14344440336,r1,-80369.5904249937,-74059.40584718058,6310.184577813125
687,w160032072,mfh,71600.48929692316,79556.0992188035,89500.61162115395,r2,-118180.72519037235,-108901.81527497302,9278.90991539933
688,w160032074,mfh,142328.92568103445,158143.25075670495,177911.15710129307,r2,-234922.0768980706,-216477.2688706674,18444.808027403196
689,w160032075,mfh,29809.11773282239,33121.24192535821,37261.397166027986,r1,-53449.62450644666,-49253.04972652102,4196.574779925635
690,w160032079,mfh,56450.435111772305,62722.70567974701,70563.04388971538,r2,-93174.68950743599,-85859.11796273512,7315.57154470087
691,w160032080,mfh,71168.27026353273,79075.8558483697,88960.3378294159,r2,-117467.32281967993,-108244.42539126125,9222.897428418684
692,w160032082,mfh,39843.43060518983,44270.478450210925,49804.288256487285,r1,-71441.77912220365,-65832.55789257468,5609.221229628965
693,w160032083,mfh,70958.4029590656,78842.66995451733,88698.00369883199,r2,-117120.92476459374,-107925.2246337279,9195.700130865836
694,w160032087,mfh,60767.66004008141,67519.62226675713,75959.57505010176,r2,-100300.51752687455,-92425.46459332206,7875.052933552492
695,w160032089,mfh,80225.85122803085,89139.83469781205,100282.31403503855,r2,-132417.38108556526,-122020.68612243299,10396.694963132264
696,w160032093,mfh,157120.4437098115,174578.27078867942,196400.55463726434,r2,-259336.3280361904,-238974.64535263975,20361.682683550636
697,w160032096,mfh,99761.42909774302,110846.03233082558,124701.78637217877,r2,-164661.97581286394,-151733.61006118977,12928.365751674166
698,w160032097,th,30326.745284288674,33696.38364920964,37908.43160536084,r1,-54377.763289621726,-50108.3160836368,4269.447205984929
699,w160032099,mfh,40170.97328365638,44634.414759618194,50213.71660457047,r1,-72029.08376270952,-66373.75055633162,5655.333206377894
700,w160032101,mfh,95809.37401431223,106454.86001590246,119761.71751789028,r2,-158138.88162260927,-145722.67386678033,12416.207755828946
701,w160032104,th,23217.322601340376,25797.02511260042,29021.65325167547,r1,-41630.12089822035,-38361.549471200226,3268.571427020128
702,w160032105,mfh,20848.956423449432,23165.507137166034,26061.19552931179,r1,-37383.491258368435,-34448.34217080996,2935.1490875584714
703,w160032106,mfh,49997.22428140238,55552.471423780415,62496.53035175297,r1,-89648.17034028104,-82609.48196425468,7038.688376026359
704,w160032107,th,20257.197734231464,22507.997482479404,25321.49716778933,r1,-36322.430678829674,-33470.590316246984,2851.8403625826904
705,w160032108,mfh,40330.07410854087,44811.193453934306,50412.59263567609,r1,-72314.3615567376,-66636.6298843883,5677.731672349299
