,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,consumer_size_renovated,consumer_size_unrenovated,npv_unrenovated_25years_ir_0.05_gas,npv_renovated_25years_ir_0.05_dh,savings_npv_25years_ir_0.05,NFA
225,w99759051,th,11301.573718027325,14126.967147534155,29950.586920623486,33278.42991180387,r1,r1,-53703.28766531547,-66416.79084120238,-12713.503175886915,91.54405212756247
226,w99759055,other,18027.259599334837,22534.074499168546,63025.800446954905,70028.66716328323,nr1,nr2,-97217.54507378124,-129941.89533073394,-32724.350256952705,270.5142616614699
227,w99759057,th,26936.28423283178,33670.35529103972,63544.9103105719,70605.45590063544,r1,r2,-104884.5288126162,-117187.02788290806,-12302.499070291859,194.30349186724052
228,w99759061,trade,25116.553078843055,31395.691348553817,95523.08154318364,106136.75727020403,nr1,nr2,-147344.7289785213,-202408.2386993445,-55063.509720823204,534.3112589053809
229,w99759062,th,17570.109600664895,21962.637000831117,51134.694142143744,56816.326824604155,r1,r2,-84400.75333907138,-106294.97696235105,-21894.22362327967,137.67195288166403
230,w99759063,sfh,23409.161696221272,29261.45212027659,62796.75246680318,69774.16940755908,r1,r2,-103649.65126636386,-161513.05818947704,-57863.40692311319,182.5971095246263
231,w99759067,other,14604.042087206286,18255.052609007857,53063.728204032785,58959.69800448087,nr1,nr2,-81851.00945763041,-120850.21914485014,-38999.20968721973,347.13443305995315
232,w99759073,sfh,3369.323871661266,4211.654839576582,16322.376591394783,18135.973990438648,r0,r1,-29267.048682298013,-50138.07208414612,-20871.02340184811,34.86947953915223
233,w99759074,mfh,115106.04981104136,143882.5622638017,260161.20526083146,289068.00584536826,r2,r2,-429411.0306512613,-350338.46892528865,79072.56172597263,1179.944325777702
234,w99759077,sfh,25996.152531155218,32495.19066394402,52914.64659119377,58794.05176799308,r1,r2,-87338.66721785479,-119989.17180708048,-32650.50458922569,212.39228247441352
235,w99759083,trade,15755.53024255659,19694.412803195737,45059.565495100775,50066.1838834453,nr1,nr1,-75502.41217067487,-128526.34328998704,-53023.93111931217,341.51128259450195
236,w99759085,other,16124.762320599133,20155.952900748915,63311.391095623374,70345.9901062482,nr1,nr2,-97658.06977259796,-150620.3080301125,-52962.238257514546,319.12387123871594
237,w99759087,other,51137.99563470979,63922.494543387234,172965.5863999473,192183.9848888303,nr2,nr2,-266800.0973062185,-303168.8310247456,-36368.73371852707,592.8829183824361
238,w99759088,ab,38269.47653436571,47836.84566795714,88658.67471107052,98509.63856785613,r1,r2,-146336.24119970776,-157811.64580439142,-11475.40460468366,334.1662621571682
239,w99759091,sfh,11524.131641001168,14405.164551251459,11524.131641001168,12804.590712223518,r1,r1,-20663.493448387035,0.0,20663.493448387035,80.87078364617192
240,w99759093,sfh,24764.95217261122,30956.190215764025,54665.253714504965,60739.1707938944,r1,r2,-90228.14494891322,-137931.83863051605,-47703.69368160283,176.2003906674683
241,w99759094,other,37582.71276836215,46978.390960452685,127766.57717581006,141962.86352867784,nr1,nr2,-197080.44780750092,-242204.66254983572,-45124.21474233479,339.69808716569094
242,w99759096,mfh,23598.463882924807,29498.079853656007,47013.13833967629,52236.8203774181,r1,r1,-84297.51640581037,-95808.09242688185,-11510.57602107148,246.47077107857913
243,w99759099,th,7134.781015914094,8918.476269892617,24989.00373869263,27765.55970965848,r1,r1,-44806.856700513636,-72376.93673079058,-27570.080030276942,50.23060751573648
244,w99759102,other,128159.99370613102,160199.99213266376,404928.3339724756,449920.3710805284,nr2,nr2,-624603.5477606102,-634027.9059579073,-9424.358197297086,1460.464218017459
245,w99759105,mfh,22334.256335775855,27917.820419719817,53255.998957558084,59173.332175064534,r1,r2,-87902.08892905412,-94609.99072056764,-6707.901791513519,189.26809048298745
246,w99759110,th,4375.3120568172735,5469.140071021591,21502.86142041705,23892.068244907834,r0,r1,-38555.984079661306,-59779.819430167074,-21223.835350505768,35.61810292806477
247,w99759111,th,34535.9950545772,43169.9938182215,34535.9950545772,38373.327838419114,r1,r1,-61925.21308978951,0.0,61925.21308978951,238.72463138289748
248,w99759113,th,86670.32318175596,108337.90397719495,212224.98925564316,235805.54361738128,r2,r2,-350289.5494155328,-374616.74748837575,-24327.198072842963,635.4707306571305
249,w99759120,th,23237.39167444857,29046.73959306071,23237.39167444857,25819.324082720632,r1,r1,-41666.106009602714,0.0,41666.106009602714,160.90588292758912
250,w99759121,ab,3818.7156608234063,4773.394576029257,17191.860563128615,19102.06729236513,r0,r1,-30826.088175519108,-46260.73509923681,-15434.6469237177,33.129497365746644
251,w99759126,ab,34300.81502744586,42876.01878430732,74661.4219255084,82957.13547278711,r1,r2,-123232.97052217374,-143440.54176746868,-20207.571245294937,310.54387535755524
252,w99759127,other,8496.79167350324,10620.989591879048,32860.8525520517,36512.05839116855,nr1,nr1,-55062.08518443309,-70867.86200588691,-15805.776821453823,85.13879598667843
253,w99759131,ab,20787.501022478882,25984.3762780986,66274.46957377039,73638.29952641155,r1,r2,-109389.8233482048,-133482.08819495817,-24092.264846753373,184.6887545518577
254,w99759132,ab,17695.00512599379,22118.756407492237,44301.10147182197,49223.44607980218,r1,r1,-79434.66358561962,-92084.81456938996,-12650.150983770334,153.35469039995223
255,w99759137,mfh,21055.671207008436,26319.589008760544,26131.587467902093,29035.09718655788,r1,r1,-46855.58124985435,-192785.16847486273,-145929.58722500838,162.2998407471925
256,w99759138,mfh,56330.74901759959,70413.43627199948,114243.39084343535,126937.10093715039,r2,r2,-188565.28650376864,-192430.95737274367,-3865.670868975023,557.9003615580499
257,w99759140,ab,17634.05521702537,22042.56902128171,54087.72543979606,60097.4727108845,r1,r2,-89274.90131897094,-110803.09746130207,-21528.19614233113,160.4533356629312
258,w99759142,sfh,17650.096411774208,22062.620514717757,50447.45984022519,56052.73315580576,r1,r2,-83266.43360223791,-75854.43711952373,7411.996482714181,128.98004897348582
259,w99759148,ab,59352.94618142581,74191.18272678225,122067.53269869335,135630.59188743704,r2,r2,-201479.48258715306,-209998.58786078903,-8519.10527363597,518.2482564277947
260,w99759152,ab,16837.00273483737,21046.253418546712,44876.1750923536,49862.41676928178,r1,r1,-80465.80678671927,-92344.14696938015,-11878.340182660875,155.39786574579776
261,w99759159,sfh,9767.034283888204,12208.792854860254,34070.300398334104,37855.889331482336,r1,r1,-61090.193256799124,-89226.68788273595,-28136.494625936823,71.9146042395383
262,w99759161,mfh,32388.127737790874,40485.15967223859,71934.50220725962,79927.2246747329,r1,r2,-118732.03270731981,-141481.46678539226,-22749.434078072445,242.4930030848831
263,w99759162,mfh,77904.36715681193,97380.45894601491,155025.33407488256,172250.37119431395,r2,r2,-255878.22909803299,-257801.13240419157,-1922.9033061585797,714.1891373082996
264,w99759164,mfh,71961.73720566227,89952.17150707783,71961.73720566227,79957.48578406918,r2,r2,-118776.98563841553,0.0,118776.98563841553,595.7694656141102
265,w99759165,mfh,22755.65774251579,28444.572178144736,63770.821559896285,70856.46839988476,r1,r2,-105257.40832134559,-107018.23237280898,-1760.8240514633944,160.50856082765387
266,w99759170,sfh,11619.451405943726,14524.314257429656,47013.36803003878,52237.07558893198,r1,r1,-84297.92825508877,-98325.96774214364,-14028.039487054863,93.69908212199807
267,w99759172,other,17169.669362300792,21462.08670287599,61730.81695510983,68589.7966167887,nr1,nr2,-95220.02794436042,-136489.7657139311,-41269.73776957067,204.59550149962305
268,w99759176,sfh,4163.668093659857,5204.585117074821,14493.422515544977,16103.802795049975,r0,r1,-25987.618896086373,-31167.76309873265,-5180.1442026462755,41.50382452430203
269,w99759177,ab,44758.280247853094,55947.850309816364,106008.57950246714,117787.31055829681,r2,r2,-174973.25681741076,-178868.1645631859,-3894.9077457751555,360.73507672324774
270,w99759180,education,19069.298725020304,23836.62340627538,74374.97687321722,82638.86319246358,nr1,nr2,-114723.69434830046,-134601.17560838454,-19877.48126008408,347.1465133147314
271,w99759183,sfh,18376.72489710795,22970.906121384935,42546.20900035321,47273.56555594801,r1,r1,-76288.03091806117,-121346.69528222886,-45058.66436416769,128.67689446713774
272,w99759189,ab,18363.415474169808,22954.269342712258,57837.994960024385,64264.43884447154,r1,r2,-95464.93683286203,-120071.55664281949,-24606.619809957454,171.2441471248865
273,w99759190,other,20710.457907946584,25888.072384933228,75198.04717388457,83553.38574876063,nr1,nr2,-115993.28352426598,-155809.58018167235,-39816.296657406376,369.99921465907244
274,w99759195,sfh,22818.050116989565,28522.562646236955,51261.17835256776,56956.864836186396,r1,r2,-84609.52280223879,-101014.35036348087,-16404.827561242084,184.4751641433686
275,w155463247,mfh,90574.02742084471,113217.53427605589,186269.900882997,206966.55653666332,r2,r2,-307449.1834294956,-264066.08506954194,43383.09835995367,886.8482149265707
276,w155463249,trade,23648.752708879776,29560.940886099717,87242.84372721925,96936.49303024361,nr1,nr2,-134572.42958071115,-197234.76257808873,-62662.33299737758,403.549402025342
277,w155463253,mfh,85711.09171490726,107138.86464363408,85711.09171490726,95234.54634989696,r2,r2,-141471.08595473718,0.0,141471.08595473718,721.7602650925515
278,w155463254,mfh,87014.59305688317,108768.24132110395,87014.59305688317,96682.88117431464,r2,r2,-143622.58988151213,0.0,143622.58988151213,852.2730644002556
279,w155463255,mfh,71073.4939418158,88841.86742726975,71073.4939418158,78970.54882423978,r2,r2,-117310.889050283,0.0,117310.889050283,713.9319995328784
280,w155463260,mfh,66389.32398774149,82986.65498467686,121068.10069432911,134520.1118825879,r2,r2,-199829.86258854633,-166136.12041738248,33693.742171163845,725.1058137452229
281,w155463261,mfh,96812.24176736335,121015.30220920418,156542.2147043533,173935.7941159481,r2,r2,-258381.9278098487,-276610.0119228322,-18228.08411298346,1003.1358517257496
282,w155463268,mfh,88048.47049851796,110060.58812314743,159567.24377622348,177296.93752913718,r2,r2,-263374.9122565477,-238633.37079457555,24741.54146197217,907.8277638942003
283,w155463269,mfh,65800.13973759115,82250.17467198893,131879.48496798522,146532.76107553914,r2,r2,-217674.67407403674,-224988.7882286827,-7314.114154645969,646.430608794326
284,w155463275,mfh,56742.54191479465,70928.17739349332,123394.95860740752,137105.50956378612,r2,r2,-203670.47538718514,-147720.3605364833,55950.11485070185,531.2511221051216
285,w155463277,mfh,75825.75026506544,94782.18783133179,151532.00259406594,168368.89177118437,r2,r2,-250112.28459420113,-235555.08885708984,14557.195737111295,722.3371928531676
286,w155463281,mfh,81167.2147222987,101459.01840287336,129551.36276085915,143945.95862317682,r2,r2,-213831.97448536515,-254196.9510947851,-40364.976609419944,852.691491766274
287,w155463286,sfh,11379.481362010443,14224.351702513053,21335.71807363871,23706.35341515412,r1,r1,-38256.28553762038,-80663.19369269082,-42406.90815507044,75.58565192222595
288,w155463289,mfh,92029.85106537899,115037.31383172373,189460.16018468578,210511.2890940953,r2,r2,-312714.8898725815,-262254.3919859941,50460.4978865874,870.3151384696364
289,w155463294,mfh,73954.39748668816,92442.9968583602,73954.39748668816,82171.55276298684,r2,r2,-122065.98602629152,0.0,122065.98602629152,520.8021583877504
290,w155463296,mfh,59600.264491446156,74500.33061430769,149851.71086067607,166501.90095630675,r2,r2,-247338.86645791007,-217460.3943500283,29878.472107881767,531.2875348292291
291,w155463300,mfh,82377.16016846654,102971.45021058316,145780.16516082495,161977.9612898055,r2,r2,-240618.5461335792,-249397.92389713385,-8779.377763554658,903.6974393147975
292,w155463302,mfh,73694.19011571503,92117.73764464378,162906.195564221,181006.88396024556,r2,r2,-268886.0441993038,-219763.56808431685,49122.47611498693,619.062746527791
293,w155463304,mfh,132782.97083749846,165978.71354687307,132782.97083749846,147536.6342638872,r2,r2,-219165.9294593951,0.0,219165.9294593951,1087.9011799693108
294,w155463308,mfh,74398.41232336155,92998.01540420194,147385.4815572954,163761.64617477267,r2,r2,-243268.213164598,-229789.86703594122,13478.34612865679,740.3594694465398
295,w155463310,mfh,78437.63363840502,98047.04204800627,78437.63363840502,87152.92626489447,r2,r2,-129465.82511694926,0.0,129465.82511694926,722.3160033598542
296,w155463313,mfh,75098.58684319264,93873.2335539908,118627.44188251636,131808.2687583515,r2,r2,-195801.4148620767,-216679.2979216305,-20877.883059553802,774.0583199881017
297,w155463314,mfh,104359.84119134728,130449.8014891841,201931.4964824973,224368.329424997,r2,r2,-333299.54763457406,-290334.4279763807,42965.11965819338,1101.9502923069522
298,w155463317,mfh,74649.75970721088,93312.1996340136,143289.21159194486,159210.23510216095,r2,r2,-236507.0840182156,-220676.6635496644,15830.420468551194,740.3064833164215
299,w155463319,mfh,78474.43739685023,98093.04674606278,145828.4042201316,162031.56024459066,r2,r2,-240698.16747509988,-199608.69724772926,41089.47022737062,828.4481069911271
300,w155463321,mfh,75955.85291213829,94944.81614017286,143438.5743173969,159376.19368599655,r2,r2,-236753.61578613592,-213671.89990290022,23081.71588323571,781.2118542082608
301,w155463324,mfh,76230.77521241456,95288.4690155182,160134.95033012077,177927.7225890231,r2,r2,-264311.9445714622,-227550.26459404014,36761.679977422085,722.1055689860135
302,w155463327,mfh,78934.78481367027,98668.48101708783,144237.2233375608,160263.58148617868,r2,r2,-238071.83192267854,-255275.95353511852,-17204.12161243998,780.4636536210775
303,w155463330,mfh,92798.36038612344,115997.9504826543,92798.36038612344,103109.28931791494,r2,r2,-153169.03047170752,0.0,153169.03047170752,867.026127423346
304,w155463331,mfh,75620.8436945795,94526.05461822437,161247.17579186105,179163.5286576234,r2,r2,-266147.73665800196,-244257.55631397397,21890.18034402799,701.7002469789237
305,w155463336,mfh,37646.38639526564,47057.98299408205,82538.53583434132,91709.48426037925,r1,r2,-136234.60002630408,-101445.60974417816,34788.99028212592,356.26551316827533
306,w155463337,trade,16347.364508861188,20434.205636076484,59172.9222938284,65747.69143758711,nr1,nr2,-91274.46536897663,-122163.94911286661,-30889.483743889985,437.0872274041176
307,w155463339,mfh,96284.55889755068,120355.69862193835,96284.55889755068,106982.84321950076,r2,r2,-158923.2015993589,0.0,158923.2015993589,868.4495440013707
308,w155463342,mfh,72192.16091602764,90240.20114503455,125130.04950329757,139033.3883369973,r2,r2,-206534.3426925767,-238252.55809547062,-31718.215402893926,722.9579402044416
309,w155463343,mfh,87271.28425516972,109089.10531896215,182362.7691744811,202625.29908275677,r2,r2,-301000.23785299447,-279984.4154337139,21015.822419280594,844.8904670208692
310,w155463347,mfh,101563.78341079073,126954.7292634884,195710.88465394767,217456.5385043863,r2,r2,-323032.0700761855,-240828.5524018606,82203.51767432492,1083.6851687338203
311,w155463348,mfh,73742.38733091138,92177.98416363922,144820.76491530155,160911.9610170017,r2,r2,-239035.00085508835,-206557.5364907031,32477.46436438526,740.608741542697
312,w155463352,mfh,38492.77211566138,48115.965144576716,38492.77211566138,42769.74679517931,r1,r1,-69019.96342981061,0.0,69019.96342981061,356.4181080274284
313,w155463353,mfh,96023.96050529758,120029.95063162198,96023.96050529758,106693.28945033065,r2,r2,-158493.06896643512,0.0,158493.06896643512,722.1394314199686
314,w155463354,mfh,75225.69127239037,94032.11409048796,187294.1777654443,208104.64196160476,r2,r2,-309139.8113281594,-269231.2672643777,39908.54406378174,696.3946817303076
315,w155463358,mfh,87470.73329689098,109338.41662111372,190927.28764734967,212141.4307192774,r2,r2,-315136.468121374,-246717.9033561106,68418.56476526344,865.4375973489136
316,w155463359,mfh,103923.56216152417,129904.4527019052,200634.12279915024,222926.80311016692,r2,r2,-331158.15776075586,-286167.5857627651,44990.57199799077,1101.9756921548396
317,w155463364,mfh,74624.72489312779,93280.90611640972,143564.7779021287,159516.4198912541,r2,r2,-236961.92206046006,-221933.58940386726,15028.3326565928,740.593882034719
318,w155463365,mfh,57345.292217422895,71681.61527177862,105728.02317289257,117475.58130321397,r2,r2,-174510.18246119554,-156016.0941011333,18494.088360062247,603.6562003400177
319,w155463369,mfh,76517.50006263371,95646.87507829214,174449.9518470026,193833.2798300029,r2,r2,-287939.677803155,-230128.13322237218,57811.54458078279,722.4004129424691
320,w155463370,mfh,67777.64861111336,84722.06076389168,133103.75935795248,147893.06595328054,r2,r2,-219695.40936033244,-179548.74724799386,40146.662112338585,696.1379145577084
321,w155463373,mfh,87284.13642326384,109105.1705290798,171854.26793553864,190949.18659504293,r2,r2,-283655.35223451705,-246654.01736413757,37001.334870379476,865.3327697202564
322,w155463376,mfh,78349.89022816702,97937.36278520877,156453.43080105938,173837.14533451042,r2,r2,-258235.38487167135,-264417.8681897024,-6182.483318031038,746.0008564919234
323,w155463378,mfh,75289.53058162499,94111.91322703123,149021.482669433,165579.42518825887,r2,r2,-245968.52708344418,-230099.92562960234,15868.601453841839,701.7079005709849
324,w155463380,mfh,80794.44802773364,100993.06003466704,140684.60308128386,156316.22564587096,r2,r2,-232208.0278853665,-234962.5197054415,-2754.491820074996,903.4881653226912
325,w155463382,mfh,67195.36451178146,83994.20563972682,150368.7714173962,167076.41268599578,r2,r2,-248192.30464193024,-194022.23279065514,54170.071851275105,654.6620004437864
326,w155463388,mfh,81045.45395849762,101306.81744812202,81045.45395849762,90050.50439833068,r2,r2,-133770.18252597013,0.0,133770.18252597013,654.8312545590103
327,w155463390,mfh,67307.170216775,84133.96277096875,127909.41103823822,142121.5678202647,r2,r2,-211121.83874170817,-186115.69975259298,25006.138989115192,658.415929133445
328,w155463392,mfh,74500.89326832342,93126.11658540426,126699.30992433419,140777.01102703798,r2,r2,-209124.49726263253,-226322.24673409073,-17197.7494714582,746.3197361536323
329,w155463395,mfh,81203.21252281987,101504.01565352484,81203.21252281987,90225.79169202207,r2,r2,-134030.57210877427,0.0,134030.57210877427,740.6091377854347
330,w155463397,mfh,69115.7372055503,86394.67150693786,108201.45876259069,120223.8430695452,r2,r2,-178592.7301444941,-190852.94972178098,-12260.219577286887,721.9107812985777
331,w155463400,mfh,132263.3739372203,165329.2174215254,132263.3739372203,146959.30437468924,r2,r2,-218308.30489447215,0.0,218308.30489447215,957.7393607803388
332,w155463402,mfh,57328.60677905928,71660.7584738241,124641.24892632537,138490.27658480595,r2,r2,-205727.5492303073,-199931.07389479782,5796.475335509487,519.368776667118
333,w155463405,mfh,66453.3492473543,83066.68655919287,123848.16417723722,137609.07130804137,r2,r2,-204418.51724316576,-184956.74353147275,19461.773711693007,658.592996231094
334,w155463406,mfh,87329.94975847227,109162.43719809034,161116.41015993198,179018.23351103553,r2,r2,-265931.9004624242,-276717.60932801524,-10785.708865591034,932.8967588515952
335,w155463408,mfh,81123.65596148898,101404.56995186122,81123.65596148898,90137.39551276554,r2,r2,-133899.2594291535,0.0,133899.2594291535,740.3845857441426
336,w155463411,mfh,86630.34371086476,108287.92963858094,157728.79737860002,175254.21930955557,r2,r2,-260340.4507517699,-242299.8533044267,18040.5974473432,886.3585438661277
337,w155463413,trade,16616.663351011164,20770.829188763953,59864.86027475999,66516.51141639998,nr1,nr2,-92341.78242599827,-124697.73499450677,-32355.952568508495,436.59599217027426
338,w155463416,mfh,71360.79474582999,89200.99343228748,103424.16434320562,114915.73815911735,r2,r2,-170707.53097232716,-235472.23895548796,-64764.7079831608,722.4005093876273
339,w155463417,mfh,74807.01169807202,93508.76462259002,134317.1610003945,149241.2900004383,r2,r2,-221698.198551567,-212556.78752094612,9141.41103062089,828.3400002270937
340,w155463421,mfh,62634.51134401355,78293.13918001692,62634.51134401355,69593.90149334838,r2,r2,-103381.86296302607,0.0,103381.86296302607,509.4774500131606
341,w155463422,mfh,66828.4486191273,83535.56077390912,126316.10423077179,140351.22692307975,r2,r2,-208491.99422798873,-191103.53791298013,17388.456315008603,674.0859733853489
342,w155463424,mfh,75354.80212003247,94193.50265004058,151693.48439581433,168548.31599534926,r2,r2,-250378.81959449325,-240681.3391894161,9697.480405077164,701.7858467099256
343,w155463427,mfh,55711.525451732596,69639.40681466574,91584.2108942519,101760.23432694655,r2,r2,-151165.00691198208,-180506.07692280787,-29341.070010825788,540.3469697440042
344,w155463430,mfh,65819.9805171453,82274.97564643163,65819.9805171453,73133.31168571701,r2,r2,-108639.66302345756,0.0,108639.66302345756,521.3457492198795
345,w155463434,mfh,64418.57211226843,80523.21514033554,121424.36431178215,134915.9603464246,r2,r2,-200417.89617718488,-182437.56089739586,17980.335279789026,634.5610695700626
346,w155463435,mfh,73569.89609015193,91962.37011268991,133111.18185755896,147901.3131750655,r2,r2,-219707.66062278656,-215210.44120524262,4497.219417543936,740.6094772338867
347,w155463436,mfh,74986.73881598086,93733.42351997607,147370.27277477682,163744.7475275298,r2,r2,-243243.1101944234,-190529.56230275257,52713.54789167084,830.3215000247583
348,w155463437,mfh,64166.464939277284,80208.0811740966,122154.47621327543,135727.19579252825,r2,r2,-201622.98785792437,-186139.52167903652,15483.466178887844,634.6341266736388
349,w155463439,mfh,77902.86750022264,97378.5843752783,190314.9551668896,211461.06129654398,r2,r2,-314125.7781483168,-257916.07500757845,56209.70314073833,740.3900625675916
350,w155463441,mfh,36817.49098632539,46021.863732906735,36817.49098632539,40908.32331813932,r1,r1,-66016.07891003667,0.0,66016.07891003667,304.4361848443746
351,w155463442,mfh,68711.68346108304,85889.6043263538,140478.59578651958,156087.3286516884,r2,r2,-231868.00099827655,-214353.3926326439,17514.608365632652,681.7836883433163
352,w155463445,mfh,73907.62346345419,92384.52932931774,129101.85554045986,143446.50615606652,r2,r2,-213090.03696780442,-231586.00384181293,-18495.966874008504,701.5969566701912
353,w155463446,mfh,52013.41474555332,65016.768431941644,100434.10414036695,111593.44904485217,r2,r2,-165772.26465495676,-159553.93975643392,6218.324898522842,527.3302180506289
354,w155463447,mfh,59085.19228162839,73856.49035203549,128549.57621013428,142832.86245570474,r2,r2,-212178.46817258478,-208217.06826353967,3961.3999090451107,540.1562461696565
355,w155463448,mfh,51268.34796637681,64085.43495797101,106011.60874297086,117790.67638107872,r2,r2,-174978.25675306795,-175486.1232700102,-507.86651694224565,488.2503870327026
356,w155463452,mfh,40700.76121869014,50875.95152336267,40700.76121869014,45223.06802076682,r1,r1,-72979.02687908766,0.0,72979.02687908766,416.2699146196246
357,w155463453,mfh,83117.14823153104,103896.4352894138,157513.59483929275,175015.10537699194,r2,r2,-259985.24658476101,-237495.98188932292,22489.26469543809,826.68092449978
358,w155463454,mfh,73765.5043705863,92206.88046323288,128563.67585865571,142848.52873183967,r2,r2,-212201.74045331296,-198017.37472653567,14184.365726777294,830.106713430956
359,w155463458,mfh,58960.56636749198,73700.70795936497,110066.935375623,122296.59486180333,r2,r2,-181671.80657425968,-157742.36620507753,23929.44036918215,653.3753796381876
360,w155463459,mfh,75283.97896378927,94104.97370473658,159939.53149426932,177710.59054918814,r2,r2,-263989.39454472973,-234232.30901371868,29757.08553101105,716.456727950275
361,w155463463,mfh,37000.96483362116,46251.206042026446,37000.96483362116,41112.18314846796,r1,r1,-66345.05906747066,0.0,66345.05906747066,389.00259175430983
362,w155463464,mfh,69179.35495120153,86474.19368900191,147409.13455167686,163787.92727964095,r2,r2,-243307.25379206263,-208015.3160267166,35291.937765346025,681.5525098629297
363,w155463468,mfh,81699.0096870192,102123.762108774,161158.33487353215,179064.81652614684,r2,r2,-266001.09961323056,-221443.55820138252,44557.54141184804,854.9059582386632
364,w155463469,mfh,100679.18201464991,125848.97751831239,100679.18201464991,111865.75779405545,r2,r2,-166176.77978041585,0.0,166176.77978041585,716.6904537379742
365,w155463470,mfh,64367.74654988399,80459.68318735498,64367.74654988399,71519.71838875998,r2,r2,-106242.66734532313,0.0,106242.66734532313,608.2978411447257
366,w155463473,mfh,43550.29606288637,54437.870078607964,43550.29606288637,48389.217847651526,r1,r1,-78088.42222602281,0.0,78088.42222602281,376.1376306014136
367,w155463474,mfh,67276.75041664802,84095.93802081002,113607.86032097694,126230.95591219659,r2,r2,-187516.30682831857,-221057.34744190422,-33541.04061358565,720.4433401308954
368,w155463478,mfh,87684.85616685112,109606.0702085639,87684.85616685112,97427.61796316791,r2,r2,-144728.89769005068,0.0,144728.89769005068,851.8925360153429
369,w155463479,mfh,37121.41584101446,46401.76980126807,73343.18571827096,81492.42857585663,r1,r2,-121057.14585291104,-121781.37606774725,-724.2302148362069,376.5337288361043
370,w155463480,mfh,73172.86575571459,91466.08219464324,73172.86575571459,81303.18417301621,r2,r2,-120776.02295993977,0.0,120776.02295993977,664.0854127705097
371,w155463484,mfh,68085.21955592721,85106.52444490901,68085.21955592721,75650.24395103024,r2,r2,-112378.57032648756,0.0,112378.57032648756,531.1159037780716
372,w155463485,mfh,74226.11389675422,92782.64237094278,156635.6177374834,174039.57526387044,r2,r2,-258536.09488745788,-212625.714159031,45910.380728426884,716.6882258921862
373,w155463490,mfh,73479.01625668757,91848.77032085945,123664.69792456762,137405.21991618624,r2,r2,-204115.69564234483,-217543.32048547216,-13427.624843127327,790.5601109853014
374,w155463491,mfh,68426.0537270324,85532.5671587905,145223.38843852136,161359.32048724595,r2,r2,-239699.5541342636,-199961.82686621952,39737.72726804408,681.5525530032813
375,w155463494,mfh,56124.10929184654,70155.13661480817,121396.79106492685,134885.32340547428,r2,r2,-200372.384947566,-158072.85121140405,42299.533736161946,531.001435648324
376,w155463495,mfh,79038.97749810597,98798.72187263246,194715.2919888105,216350.32443201166,r2,r2,-321388.787127766,-274147.0579182832,47241.729209482786,716.4590312853455
377,w155463496,mfh,60485.334200613484,75606.66775076685,117319.52164410007,130355.02404900007,r2,r2,-193642.6172926047,-185722.93752813432,7919.6797644703765,611.941689690575
378,w155463500,mfh,100906.99247980208,126133.7405997526,189211.96397521914,210235.51552802126,r2,r2,-312305.22775557236,-286264.4660907237,26040.76166484866,1108.025532820262
379,w155463502,mfh,59609.47184418452,74511.83980523064,128339.86474938868,142599.84972154297,r2,r2,-211832.32734652323,-198742.2655947568,13090.061751766421,540.1563036605716
380,w155463507,mfh,124829.28501538603,156036.60626923252,243694.52630388393,270771.69589320436,r2,r2,-402231.8300659277,-374132.30895288,28099.521113047726,1267.198863344267
381,w155463508,mfh,59404.70237854505,74255.87797318131,129287.7332827833,143653.03698087033,r2,r2,-213396.83887097903,-194930.07304431524,18466.765826663788,530.6506136165466
382,w155463511,mfh,164794.07162005454,205992.58952506818,363833.3623965188,404259.2915516876,r2,r2,-600527.887989166,-438675.2787700294,161852.60921913653,1747.3368958860635
383,w155463513,mfh,81863.33408033723,102329.16760042153,81863.33408033723,90959.26008926358,r2,r2,-135120.14070177203,0.0,135120.14070177203,612.2091895099729
384,w155463514,mfh,74653.97590525495,93317.46988156869,139422.1532182098,154913.50357578867,r2,r2,-230124.28178531036,-200252.9672238814,29871.314561428968,830.106801855378
385,w155463518,mfh,72173.4858662746,90216.85733284324,147043.30734450815,163381.45260500905,r2,r2,-242703.4349486148,-204771.6365667065,37931.7983819083,691.345141955465
386,w155463519,mfh,55562.18913504426,69452.73641880532,120511.05663182377,133901.17403535973,r2,r2,-198910.42932885347,-170428.73017996523,28481.699148888234,507.32179623667616
387,w155463522,mfh,129564.6746402093,161955.84330026162,129564.6746402093,143960.74960023255,r2,r2,-213853.946507773,0.0,213853.946507773,1139.1653657640795
388,w155463523,mfh,52022.345619720814,65027.93202465102,52022.345619720814,57802.60624413424,r2,r2,-85865.8731499338,0.0,85865.8731499338,446.09937440417707
389,w155463528,mfh,68495.57242516302,85619.46553145377,145299.12111785548,161443.46790872831,r2,r2,-239824.5552767446,-200997.44036849216,38827.114908252435,681.6119319483638
390,w155463529,mfh,83645.16797269836,104556.45996587294,83645.16797269836,92939.0755252204,r2,r2,-138061.16001093853,0.0,138061.16001093853,691.3949336603283
391,w155463531,mfh,54061.208972385146,67576.51121548143,113942.75365584018,126603.0596176002,r2,r2,-188069.06753657904,-164298.4298517852,23770.63768479385,507.3216828555101
392,w155463534,mfh,62761.80582241785,78452.25727802231,122260.31843807886,135844.79826453206,r2,r2,-201797.68653674424,-163901.38609405476,37896.30044268948,640.8467616457492
