,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,consumer_size_renovated,consumer_size_unrenovated,npv_unrenovated_25years_ir_0.05_gas,npv_renovated_25years_ir_0.05_dh,savings_npv_25years_ir_0.05,NFA
328,w155463392,mfh,74500.89326832342,93126.11658540426,126699.30992433419,140777.01102703798,r2,r2,-209124.49726263253,-330762.94797502435,-121638.45071239182,746.3197361536323
329,w155463395,mfh,81203.21252281987,101504.01565352484,81203.21252281987,90225.79169202207,r2,r2,-134030.57210877427,-113836.49358880671,20194.07851996756,740.6091377854347
330,w155463397,mfh,69115.7372055503,86394.67150693786,108201.45876259069,120223.8430695452,r2,r2,-178592.7301444941,-287744.3525474294,-109151.62240293529,721.9107812985777
331,w155463400,mfh,132263.3739372203,165329.2174215254,132263.3739372203,146959.30437468924,r2,r2,-218308.30489447215,-185416.29390594797,32892.01098852418,957.7393607803388
332,w155463402,mfh,57328.60677905928,71660.7584738241,124641.24892632537,138490.27658480595,r2,r2,-205727.5492303073,-280298.4309895141,-74570.8817592068,519.368776667118
333,w155463405,mfh,66453.3492473543,83066.68655919287,123848.16417723722,137609.07130804137,r2,r2,-204418.51724316576,-278115.819761681,-73697.30251851527,658.592996231094
334,w155463406,mfh,87329.94975847227,109162.43719809034,161116.41015993198,179018.23351103553,r2,r2,-265931.9004624242,-399143.0030647152,-133211.10260229098,932.8967588515952
335,w155463408,mfh,81123.65596148898,101404.56995186122,81123.65596148898,90137.39551276554,r2,r2,-133899.2594291535,-113724.96548908595,20174.29394006754,740.3845857441426
336,w155463411,mfh,86630.34371086476,108287.92963858094,157728.79737860002,175254.21930955557,r2,r2,-260340.4507517699,-363744.48905287846,-103404.03830110855,886.3585438661277
337,w155463413,trade,16616.663351011164,20770.829188763953,59864.86027475999,66516.51141639998,nr1,nr2,-92341.78242599827,-148346.90427173424,-56005.121845735965,436.59599217027426
338,w155463416,mfh,71360.79474582999,89200.99343228748,103424.16434320562,114915.73815911735,r2,r2,-170707.53097232716,-335510.9246330153,-164803.39366068813,722.4005093876273
339,w155463417,mfh,74807.01169807202,93508.76462259002,134317.1610003945,149241.2900004383,r2,r2,-221698.198551567,-317426.627555566,-95728.42900399902,828.3400002270937
340,w155463421,mfh,62634.51134401355,78293.13918001692,62634.51134401355,69593.90149334838,r2,r2,-103381.86296302607,-87805.5550702151,15576.307892810975,509.4774500131606
341,w155463422,mfh,66828.4486191273,83535.56077390912,126316.10423077179,140351.22692307975,r2,r2,-208491.99422798873,-284788.4553741373,-76296.46114614859,674.0859733853489
342,w155463424,mfh,75354.80212003247,94193.50265004058,151693.48439581433,168548.31599534926,r2,r2,-250378.81959449325,-346319.1111681076,-95940.29157361435,701.7858467099256
343,w155463427,mfh,55711.525451732596,69639.40681466574,91584.2108942519,101760.23432694655,r2,r2,-151165.00691198208,-258606.49330875513,-107441.48639677305,540.3469697440042
344,w155463430,mfh,65819.9805171453,82274.97564643163,65819.9805171453,73133.31168571701,r2,r2,-108639.66302345756,-92271.17446923394,16368.488554223615,521.3457492198795
345,w155463434,mfh,64418.57211226843,80523.21514033554,121424.36431178215,134915.9603464246,r2,r2,-200417.89617718488,-272744.1404455578,-72326.24426837289,634.5610695700626
346,w155463435,mfh,73569.89609015193,91962.37011268991,133111.18185755896,147901.3131750655,r2,r2,-219707.66062278656,-318346.00375755195,-98638.3431347654,740.6094772338867
347,w155463436,mfh,74986.73881598086,93733.42351997607,147370.27277477682,163744.7475275298,r2,r2,-243243.1101944234,-295651.3567154067,-52408.24652098329,830.3215000247583
348,w155463437,mfh,64166.464939277284,80208.0811740966,122154.47621327543,135727.19579252825,r2,r2,-201622.98785792437,-276092.6792911656,-74469.69143324124,634.6341266736388
349,w155463439,mfh,77902.86750022264,97378.5843752783,190314.9551668896,211461.06129654398,r2,r2,-314125.7781483168,-367125.90798366413,-53000.129835347354,740.3900625675916
350,w155463441,mfh,36817.49098632539,46021.863732906735,36817.49098632539,40908.32331813932,r1,r1,-66016.07891003667,-56069.58789597362,9946.491014063045,304.4361848443746
351,w155463442,mfh,68711.68346108304,85889.6043263538,140478.59578651958,156087.3286516884,r2,r2,-231868.00099827655,-310678.3639088181,-78810.36291054156,681.7836883433163
352,w155463445,mfh,73907.62346345419,92384.52932931774,129101.85554045986,143446.50615606652,r2,r2,-213090.03696780442,-335195.0168743589,-122104.97990655445,701.5969566701912
353,w155463446,mfh,52013.41474555332,65016.768431941644,100434.10414036695,111593.44904485217,r2,r2,-165772.26465495676,-232470.0790354087,-66697.81438045195,527.3302180506289
354,w155463447,mfh,59085.19228162839,73856.49035203549,128549.57621013428,142832.86245570474,r2,r2,-212178.46817258478,-291046.93303607975,-78868.46486349497,540.1562461696565
355,w155463448,mfh,51268.34796637681,64085.43495797101,106011.60874297086,117790.67638107872,r2,r2,-174978.25675306795,-247357.77444320807,-72379.51769014011,488.2503870327026
356,w155463452,mfh,40700.76121869014,50875.95152336267,40700.76121869014,45223.06802076682,r1,r1,-72979.02687908766,-61983.44448381831,10995.582395269346,416.2699146196246
357,w155463453,mfh,83117.14823153104,103896.4352894138,157513.59483929275,175015.10537699194,r2,r2,-259985.24658476101,-354015.5679724427,-94030.3213876817,826.68092449978
358,w155463454,mfh,73765.5043705863,92206.88046323288,128563.67585865571,142848.52873183967,r2,r2,-212201.74045331296,-301427.1550107522,-89225.41455743925,830.106713430956
359,w155463458,mfh,58960.56636749198,73700.70795936497,110066.935375623,122296.59486180333,r2,r2,-181671.80657425968,-240397.5214232191,-58725.71484895941,653.3753796381876
360,w155463459,mfh,75283.97896378927,94104.97370473658,159939.53149426932,177710.59054918814,r2,r2,-263989.39454472973,-339770.79600698734,-75781.4014622576,716.456727950275
361,w155463463,mfh,37000.96483362116,46251.206042026446,37000.96483362116,41112.18314846796,r1,r1,-66345.05906747066,-56349.001368537065,9996.057698933597,389.00259175430983
362,w155463464,mfh,69179.35495120153,86474.19368900191,147409.13455167686,163787.92727964095,r2,r2,-243307.25379206263,-304995.90277588187,-61688.648983819236,681.5525098629297
363,w155463468,mfh,81699.0096870192,102123.762108774,161158.33487353215,179064.81652614684,r2,r2,-266001.09961323056,-335975.0958524899,-69973.99623925932,854.9059582386632
364,w155463469,mfh,100679.18201464991,125848.97751831239,100679.18201464991,111865.75779405545,r2,r2,-166176.77978041585,-141139.30596916,25037.473811255855,716.6904537379742
365,w155463470,mfh,64367.74654988399,80459.68318735498,64367.74654988399,71519.71838875998,r2,r2,-106242.66734532313,-90235.32862560883,16007.338719714302,608.2978411447257
366,w155463473,mfh,43550.29606288637,54437.870078607964,43550.29606288637,48389.217847651526,r1,r1,-78088.42222602281,-66323.01896673575,11765.403259287064,376.1376306014136
367,w155463474,mfh,67276.75041664802,84095.93802081002,113607.86032097694,126230.95591219659,r2,r2,-187516.30682831857,-315370.72655025264,-127854.41972193407,720.4433401308954
368,w155463478,mfh,87684.85616685112,109606.0702085639,87684.85616685112,97427.61796316791,r2,r2,-144728.89769005068,-122922.92702173699,21805.97066831369,851.8925360153429
369,w155463479,mfh,37121.41584101446,46401.76980126807,73343.18571827096,81492.42857585663,r1,r2,-121057.14585291104,-178313.8130307605,-57256.667177849464,376.5337288361043
370,w155463480,mfh,73172.86575571459,91466.08219464324,73172.86575571459,81303.18417301621,r2,r2,-120776.02295993977,-102578.97692328587,18197.046036653905,664.0854127705097
371,w155463484,mfh,68085.21955592721,85106.52444490901,68085.21955592721,75650.24395103024,r2,r2,-112378.57032648756,-95446.74919471594,16931.82113177162,531.1159037780716
372,w155463485,mfh,74226.11389675422,92782.64237094278,156635.6177374834,174039.57526387044,r2,r2,-258536.09488745788,-316681.20994813374,-58145.11506067586,716.6882258921862
373,w155463490,mfh,73479.01625668757,91848.77032085945,123664.69792456762,137405.21991618624,r2,r2,-204115.69564234483,-320551.48116218933,-116435.7855198445,790.5601109853014
374,w155463491,mfh,68426.0537270324,85532.5671587905,145223.38843852136,161359.32048724595,r2,r2,-239699.5541342636,-295886.3818733959,-56186.82773913228,681.5525530032813
375,w155463494,mfh,56124.10929184654,70155.13661480817,121396.79106492685,134885.32340547428,r2,r2,-200372.384947566,-236751.65724735166,-36379.27229978566,531.001435648324
376,w155463495,mfh,79038.97749810597,98798.72187263246,194715.2919888105,216350.32443201166,r2,r2,-321388.787127766,-384949.57146047195,-63560.78433270595,716.4590312853455
377,w155463496,mfh,60485.334200613484,75606.66775076685,117319.52164410007,130355.02404900007,r2,r2,-193642.6172926047,-270515.6217708915,-76873.00447828678,611.941689690575
378,w155463500,mfh,100906.99247980208,126133.7405997526,189211.96397521914,210235.51552802126,r2,r2,-312305.22775557236,-427723.13312639896,-115417.9053708266,1108.025532820262
379,w155463502,mfh,59609.47184418452,74511.83980523064,128339.86474938868,142599.84972154297,r2,r2,-211832.32734652323,-282307.1031006095,-70474.77575408627,540.1563036605716
380,w155463507,mfh,124829.28501538603,156036.60626923252,243694.52630388393,270771.69589320436,r2,r2,-402231.8300659277,-549126.963251267,-146895.13318533928,1267.198863344267
381,w155463508,mfh,59404.70237854505,74255.87797318131,129287.7332827833,143653.03698087033,r2,r2,-213396.83887097903,-278207.8500110802,-64811.01114010118,530.6506136165466
382,w155463511,mfh,164794.07162005454,205992.58952506818,363833.3623965188,404259.2915516876,r2,r2,-600527.887989166,-669695.4403452608,-69167.55235609482,1747.3368958860635
383,w155463513,mfh,81863.33408033723,102329.16760042153,81863.33408033723,90959.26008926358,r2,r2,-135120.14070177203,-114761.8993839166,20358.241317855427,612.2091895099729
384,w155463514,mfh,74653.97590525495,93317.46988156869,139422.1532182098,154913.50357578867,r2,r2,-230124.28178531036,-304908.27069637965,-74783.98891106929,830.106801855378
385,w155463518,mfh,72173.4858662746,90216.85733284324,147043.30734450815,163381.45260500905,r2,r2,-242703.4349486148,-305949.61100693117,-63246.17605831637,691.345141955465
386,w155463519,mfh,55562.18913504426,69452.73641880532,120511.05663182377,133901.17403535973,r2,r2,-198910.42932885347,-248319.7961950452,-49409.36686619173,507.32179623667616
387,w155463522,mfh,129564.6746402093,161955.84330026162,129564.6746402093,143960.74960023255,r2,r2,-213853.946507773,-181633.0634686549,32220.88303911811,1139.1653657640795
388,w155463523,mfh,52022.345619720814,65027.93202465102,52022.345619720814,57802.60624413424,r2,r2,-85865.8731499338,-72928.65921960676,12937.213930327038,446.09937440417707
389,w155463528,mfh,68495.57242516302,85619.46553145377,145299.12111785548,161443.46790872831,r2,r2,-239824.5552767446,-297019.4516780509,-57194.89640130632,681.6119319483638
390,w155463529,mfh,83645.16797269836,104556.45996587294,83645.16797269836,92939.0755252204,r2,r2,-138061.16001093853,-117259.80206734904,20801.357943589494,691.3949336603283
391,w155463531,mfh,54061.208972385146,67576.51121548143,113942.75365584018,126603.0596176002,r2,r2,-188069.06753657904,-240085.3141066244,-52016.24657004536,507.3216828555101
392,w155463534,mfh,62761.80582241785,78452.25727802231,122260.31843807886,135844.79826453206,r2,r2,-201797.68653674424,-251885.39170365818,-50087.70516691395,640.8467616457492
393,w155463535,mfh,63983.21967634138,79979.02459542672,116742.79895402241,129714.2210600249,r2,r2,-192690.70332642394,-289587.6132708104,-96896.90994438645,684.7868416263722
394,w155463536,mfh,70337.30683773482,87921.63354716853,136389.13351476841,151543.481683076,r2,r2,-225118.10834167723,-289408.6677195242,-64290.55937784695,691.6131192699074
395,w155463537,mfh,56345.158000452444,70431.44750056555,116962.91242618492,129958.79158464991,r2,r2,-193054.01327052867,-282947.22657535464,-89893.21330482597,507.3215693686623
396,w155463538,mfh,67471.69315381986,84339.61644227481,67471.69315381986,74968.54794868872,r2,r2,-111365.90971709137,-94586.6638339252,16779.24588316618,643.413233704865
397,w155463539,mfh,70101.74839593095,87627.18549491368,142524.36317914963,158360.40353238847,r2,r2,-235244.6577279426,-282351.46516104974,-47106.80743310714,710.019569536671
398,w155463540,mfh,76273.68228195352,95342.1028524419,134223.12657489546,149136.8073054394,r2,r2,-221542.98932454275,-332706.12085096387,-111163.13152642112,840.6794232809916
399,w155463541,mfh,69091.86352939304,86364.8294117413,141763.63774080755,157515.15304534172,r2,r2,-233989.03664410883,-300732.7092088262,-66743.67256471736,696.2558067506179
400,w155463542,mfh,65685.4859572708,82106.85744658849,65685.4859572708,72983.87328585643,r2,r2,-108417.67201786238,-92082.63033868514,16335.041679177244,640.557884996757
401,w155463543,mfh,64620.647257978446,80775.80907247306,137426.15151832922,152695.72390925468,r2,r2,-226829.7661934561,-306047.34095887496,-79217.57476541886,587.0278481058776
402,w155463544,mfh,98226.61890138821,122783.27362673526,98226.61890138821,109140.68766820912,r2,r2,-162128.6833198113,-137701.12690647205,24427.556413339247,825.5248426020145
403,w155463545,mfh,68799.48875180824,85999.3609397603,121865.120671904,135405.68963544889,r2,r2,-201145.38989661267,-308096.0931002914,-106950.70320367871,709.4769112125038
404,w155463546,mfh,65167.88665066121,81459.8583133265,129916.9711354388,144352.19015048756,r2,r2,-214435.43213304013,-263986.89868565876,-49551.46655261863,647.0489746004342
405,w155463547,mfh,65038.9578364076,81298.6972955095,65038.9578364076,72265.50870711956,r2,r2,-107350.54017379462,-91176.28079906634,16174.25937472828,586.4484846569597
406,w155463548,mfh,58521.66054916764,73152.07568645955,58521.66054916764,65024.06727685293,r2,r2,-96593.3662040301,-82039.86552920558,14553.500674824521,500.40091222245246
407,w155463549,mfh,71071.92574614852,88839.90718268565,150879.72380106986,167644.1375567443,r2,r2,-249035.66093506798,-318711.68598319584,-69676.02504812786,672.5395986035466
408,w155463551,mfh,58460.95059670617,73076.1882458827,118233.46909210505,131370.52121345006,r2,r2,-195151.14011488887,-236308.0726340021,-41156.93251911324,586.1050742082298
409,w155463552,mfh,68669.64406031062,85837.05507538827,140953.13018079853,156614.58908977613,r2,r2,-232651.2473055901,-316588.2174205252,-83936.9701149351,667.035758360289
410,w155463553,mfh,76749.54752122253,95936.93440152815,145465.79989078068,161628.66654531186,r2,r2,-240099.66817683182,-345687.9051378591,-105588.23696102729,817.6307530952618
411,w155463556,mfh,64357.9958795773,80447.49484947162,111950.57145246182,124389.52383606869,r2,r2,-184780.85624335357,-260591.3670459102,-75810.51080255664,732.9133296664804
412,w155463558,mfh,77163.4124884325,96454.26561054062,170426.45641544508,189362.72935049454,r2,r2,-281298.6672099209,-320422.7862420095,-39124.11903208861,710.1379440590739
413,w155463561,mfh,66767.48224207119,83459.35280258898,66767.48224207119,74186.09138007909,r2,r2,-110203.56910944126,-93599.4504165014,16604.11869293987,654.0662793286144
414,w155463562,mfh,59654.3554106497,74567.94426331212,121242.91613734883,134714.35126372092,r2,r2,-200118.40553054877,-271023.5798525376,-70905.17432198883,586.3292756803334
415,w155463566,mfh,66481.29901255308,83101.62376569134,132855.68745823152,147617.43050914613,r2,r2,-219285.95242370735,-289239.317406014,-69953.36498230667,653.8032613813876
416,w155463567,sfh,16572.97361038044,20716.217012975547,64165.75550151626,71295.28389057361,r1,r2,-105909.26950387728,-158086.6462127421,-52177.37670886483,133.41999841853976
417,w155463569,mfh,90690.7250070177,113363.40625877211,185351.85354723278,205946.50394136974,r2,r2,-305933.8935066882,-360795.2810210748,-54861.38751438662,886.7166110530495
418,w155463572,mfh,35890.06917924034,44862.58647405042,35890.06917924034,39877.854643600374,r1,r1,-64353.15323098496,-54657.21141034313,9695.941820641827,311.3570919752121
419,w155463574,mfh,80266.77887142508,100333.47358928135,143979.5524771122,159977.28053012467,r2,r2,-237646.53134935477,-347821.5868398774,-110175.05549052265,863.4385226266459
420,w155463577,mfh,104741.59050899002,130926.98813623752,104741.59050899002,116379.54500998891,r2,r2,-172882.01862158775,-146834.28187163558,26047.736749952164,931.9227139726281
421,w155463578,mfh,95901.79540846782,119877.24426058478,190645.967927451,211828.85325272335,r2,r2,-314672.1337455277,-411344.59939308855,-96672.46564756084,931.2066993936896
422,w155463581,sfh,20238.058157433414,25297.572696791765,46033.7954308567,51148.661589840776,r1,r1,-82541.49292304151,-140022.96285063753,-57481.469927596016,136.57608463019133
423,w155463583,mfh,98696.62464541465,123370.7808067683,203597.78521864722,226219.76135405246,r2,r2,-336049.8530186353,-446902.1099400748,-110852.25692143949,949.1963916398585
424,w155463586,mfh,101711.11223859426,127138.89029824281,101711.11223859426,113012.34693177139,r2,r2,-167880.03995934935,-142585.93984819678,25294.10011115257,949.1754787907004
425,w155463589,mfh,79863.38270239974,99829.22837799968,79863.38270239974,88737.09189155528,r2,r2,-131819.10593914654,-111958.22394868029,19860.881990466252,722.9646147996187
426,w155463591,mfh,72104.48386231158,90130.60482788947,190912.6672966541,212125.18588517123,r2,r2,-315112.33639176283,-347890.7365593956,-32778.40016763279,591.1442194825038
427,w155463593,mfh,57403.922688774626,71754.90336096828,124635.87387943457,138484.30431048284,r2,r2,-205718.6774063055,-264971.526454073,-59252.84904776752,535.6290349200369
428,w155463596,mfh,67296.75836170698,84120.94795213372,124750.0851810797,138611.20575675523,r2,r2,-205907.18972774208,-285542.5679539984,-79635.37822625632,724.8313003255054
429,w155463597,mfh,96345.81377389302,120432.26721736627,96345.81377389302,107050.90419321446,r2,r2,-159024.30629541152,-135064.4792396358,23959.827055775706,752.1160736689344
430,w155463600,mfh,64489.169061256325,80611.4613265704,64489.169061256325,71654.6322902848,r2,r2,-106443.08218311722,-90405.5474200129,16037.534763104326,535.4490051213652
431,w155463601,mfh,90872.07987539202,113590.09984424003,178349.14469125378,198165.7163236153,r2,r2,-294375.5198276385,-404489.1231598295,-110113.603332191,907.8308945208788
432,w155463605,mfh,42998.73447932191,53748.41809915238,42998.73447932191,47776.37164369101,r1,r1,-77099.43758723089,-65483.04237242635,11616.395214804535,389.4215188790113
433,w155463606,mfh,72619.17804943162,90773.97256178952,150889.27825945674,167654.75362161858,r2,r2,-249051.43111809395,-321241.1806421953,-72189.74952410132,690.2915003947913
434,w155463610,mfh,66694.63523034648,83368.2940379331,121676.56395498163,135196.1821722018,r2,r2,-200834.16619179983,-273359.95831040974,-72525.79211860991,725.1058211326599
435,w155463611,mfh,112403.2420384642,140504.05254808025,112403.2420384642,124892.49115384911,r2,r2,-185528.01507776132,-157574.9350812553,27953.079996506014,1002.8680375270545
436,w155463612,mfh,63516.22491576578,79395.28114470722,63516.22491576578,70573.58323973975,r2,r2,-104837.18191884708,-89041.60446086856,15795.577457978521,535.6290688522159
437,w155463616,mfh,57717.03913082603,72146.29891353253,122018.55650405756,135576.1738933973,r2,r2,-201398.64456138044,-239705.88119089897,-38307.236629518535,543.6235096465331
438,w155463618,mfh,78276.75754478379,97845.94693097973,105934.48935557003,117704.98817285558,r2,r2,-174850.9667691759,-332930.33152035536,-158079.36475117947,752.1486698825844
439,w155463621,mfh,25941.058157091844,32426.322696364805,34948.383067365656,38831.5367415174,r1,r1,-62664.65075554212,-133175.10423933054,-70510.45348378841,238.18491610530762
440,w155463623,mfh,9386.532258258556,11733.165322823193,22421.042859551795,24912.269843946437,r1,r1,-40202.34119731941,-58585.01108819265,-18382.669890873243,73.76475410088896
441,w155463625,sfh,7168.165529890833,8960.206912363541,20553.391514291106,22837.10168254567,r1,r1,-36853.524771155026,-49349.091430468274,-12495.566659313248,52.41574023310095
442,w155463626,mfh,11326.695090576788,14158.368863220985,25128.444148181297,27920.49349797922,r1,r1,-45056.88213216161,-60597.76047557431,-15540.878343412696,98.3909645654261
443,w155463629,mfh,60925.212855087026,76156.51606885878,111830.1906569181,124255.76739657567,r2,r2,-184582.1608174417,-248804.23001581072,-64222.06919836902,643.7923131911084
444,w155463631,mfh,62732.02766693095,78415.03458366368,62732.02766693095,69702.25296325661,r2,r2,-103542.81926197656,-87942.26045321296,15600.558808763599,546.7249739198014
445,w155463632,mfh,67447.16411095476,84308.95513869345,67447.16411095476,74941.2934566164,r2,r2,-111325.42312122468,-94552.27726048676,16773.145860737917,612.4270064728335
446,w155463633,mfh,67343.37274848943,84179.21593561179,139780.5863489692,155311.76260996578,r2,r2,-230715.89628042554,-284880.5868217567,-54164.69054133113,683.6260891854763
447,w155463638,ab,31093.580676718997,38866.97584589874,74333.61459427596,82592.90510475107,r1,r2,-122691.90567040838,-196667.93031732127,-73976.02464691289,279.5906790524721
448,w155463639,other,12733.875761949328,15917.34470243666,56433.00137139599,62703.33485710666,nr1,nr2,-87048.12656984697,-166885.62569806434,-79837.49912821737,282.758548167441
449,w155463640,sfh,8149.209288913908,10186.511611142383,27046.591334301986,30051.768149224426,r1,r1,-48496.24077957841,-72761.660550491,-24265.419770912587,56.80619836300611
450,w155463643,ab,28483.777730710135,35604.72216338767,75037.37822127706,83374.86469030785,r1,r2,-123853.50800886014,-201007.55903107784,-77154.0510222177,240.41873629689215
451,w155463644,mfh,11153.843250929993,13942.30406366249,22355.05352604927,24838.948362276966,r1,r1,-40084.01816848126,-62557.73418504419,-22473.716016562925,98.43792371228336
452,w155463645,mfh,11053.44919247696,13816.811490596201,20653.13311022937,22947.925678032632,r1,r1,-37032.36773116333,-64125.898595915,-27093.530864751672,98.39091195091605
453,w155463647,mfh,9369.723502372359,11712.154377965448,20488.666846367254,22765.185384852502,r1,r1,-36737.46936730706,-58921.96377195804,-22184.494404650985,97.66299930792302
454,w155463653,mfh,49110.00769747382,61387.50962184227,49110.00769747382,54566.67521941535,r2,r1,-88057.33515716997,-68845.93481851068,19211.400338659296,376.11661268314344
455,w155463654,mfh,52586.0148678914,65732.51858486424,128100.40169958616,142333.77966620683,r2,r2,-211437.0798117668,-246558.77843712573,-35121.69862535893,482.5493668295443
456,w155463656,mfh,10518.511422655341,13148.139278319177,31212.558598147167,34680.62066460796,r1,r1,-55966.08232116472,-67932.72348967931,-11966.641168514587,73.78574474137277
457,w155463657,mfh,44569.71600670739,55712.145008384236,81792.30738490765,90880.34153878628,r2,r2,-135002.90705635745,-184716.03668818297,-49713.12963182552,470.15250823192764
458,w155463660,mfh,6130.094348688484,7662.617935860605,13905.87916358521,15450.97684842801,r1,r1,-24934.116681596806,-37643.1617812331,-12709.045099636296,49.947176152281465
459,w155463661,sfh,10628.335831745004,13285.419789681255,28288.13498176796,31431.261090853288,r1,r1,-50722.40669163935,-87294.29310665546,-36571.88641501611,78.16354378722608
460,w155463663,sfh,12659.813951807402,15824.767439759253,34819.968665618944,38688.85407290994,r1,r1,-62434.395649835846,-89636.01121564646,-27201.615565810614,104.99722011834383
461,w155463665,trade,25152.751602532997,31440.939503166246,91176.58615386307,101307.31794873675,nr1,nr2,-140640.24274546036,-220877.1865677549,-80236.94382229453,467.86907609552145
462,w155463667,mfh,62170.68286456457,77713.3535807057,146194.04394705163,162437.82660783513,r2,r2,-241301.67687161564,-277134.98333316535,-35833.30646154971,587.3173447391018
463,w155463669,mfh,63822.83861379559,79778.54826724448,140665.8284842114,156295.3649824571,r2,r2,-232177.0393332076,-326294.03682271804,-94116.99748951045,557.4523567564785
464,w155463671,mfh,44460.06219337882,55575.07774172352,64400.332306606986,71555.92478511887,r2,r2,-106296.45201073834,-230554.85931192667,-124258.40730118833,449.48969881236553
465,w155576276,other,7036.542804460303,8795.678505575379,29597.66649141012,32886.2961015668,nr1,nr1,-49594.24686346771,-86609.54981590841,-37015.302952440696,58.73152135126293
466,w159548666,other,45034.07044829587,56292.58806036983,172565.87823967956,191739.86471075506,nr2,nr2,-266183.54589692876,-418089.90697931935,-151906.3610823906,1258.4072781499474
467,w159548667,trade,613413.7969842755,766767.2462303443,1971364.4926983076,2190404.9918870083,nr2,nr2,-3040837.4834850547,-3808475.892428395,-767638.4089433402,15669.025621107221
468,w159548669,trade,261494.21083095495,326867.76353869366,261494.21083095495,290549.1231455055,nr2,nr2,-403355.84867957793,-342599.4015444138,60756.44713516411,2256.2803165019486
469,w159548670,mfh,23028.989782019133,28786.237227523914,54902.009333985516,61002.23259331724,r1,r2,-90618.92371422412,-124229.96126836634,-33611.037554142225,188.14899220019578
470,w159548671,other,12677.331192583715,15846.663990729643,44276.71471391971,49196.34968213301,nr1,nr1,-74190.65690407573,-101461.00450695862,-27270.347602882888,318.3455893772654
471,w159548672,ab,21983.144401197525,27478.930501496907,55824.92384522273,62027.693161358584,r1,r2,-92142.24719005152,-140139.02459085672,-47996.77740080519,170.00981159284711
472,w159548674,trade,10044.893361266411,12556.116701583014,33383.24480259189,37092.494225102106,nr1,nr1,-55937.41264446689,-101794.1399581957,-45856.72731372881,118.95309109317604
473,w159548675,mfh,94066.05527670533,117582.56909588166,193209.26924096223,214676.96582329136,r2,r2,-318903.00997398404,-458651.0490426227,-139748.03906863864,865.047436706489
474,w159548677,other,5052.772241354683,6315.965301693353,25288.07003564535,28097.855595161498,nr1,nr1,-42373.029252574204,-69707.81244611803,-27334.783193543823,106.67055884185247
475,w159872586,mfh,61528.304105702184,76910.38013212773,112918.80769710969,125465.34188567742,r2,r2,-186378.9858465406,-292109.5645776959,-105730.57873115531,633.9711885744706
476,w159872589,mfh,104981.15974855874,131226.4496856984,200048.88086819276,222276.53429799195,r2,r2,-330192.1822975779,-456876.54279720964,-126684.36049963173,1091.462102752924
477,w159872591,mfh,238842.17683578568,298552.7210447321,426142.4340857789,473491.5934286432,r2,r2,-703372.5940866156,-908546.4849259519,-205173.89083933632,2692.1037788091226
478,w159872593,mfh,41771.57313857874,52214.46642322342,73718.42960653547,81909.36622948386,r1,r2,-121676.50747004262,-190075.19242686254,-68398.68495681992,436.90541737405584
479,w159872596,mfh,23926.839112240952,29908.54889030119,53396.64036048387,59329.60040053763,r1,r2,-88134.2256525985,-138265.6291159612,-50131.4034633627,218.88012801047884
480,w159872599,mfh,46825.5540892305,58531.94261153812,88953.80797896282,98837.56442106981,r2,r2,-146823.37563090803,-208809.37045939473,-61985.9948284867,487.8712977081537
481,w159872601,mfh,59138.13100415723,73922.66375519653,127483.5024611991,141648.336067999,r2,r2,-210418.8521421257,-266961.80449408613,-56542.95235196044,629.8896718598901
482,w159872603,mfh,41977.27905722256,52471.59882152819,65570.2207830621,72855.800870069,r1,r2,-108227.42021915349,-185955.5063274592,-77728.08610830572,453.131132603623
483,w159872608,mfh,36148.8017943321,45186.00224291513,90295.55495996469,100328.39439996076,r1,r2,-149038.0061843281,-191994.3649110353,-42956.35872670723,317.054659525305
484,w159872611,mfh,49392.47210315651,61740.59012894564,106389.89735925275,118210.99706583639,r2,r2,-175602.64386888864,-236598.71926240466,-60996.07539351602,474.9952949794941
485,w159872613,mfh,49483.41463924298,61854.26829905373,117487.30554018391,130541.45060020433,r2,r2,-193919.55426201876,-255263.86124972592,-61344.306987707154,461.6615135567263
486,w159872615,mfh,16719.873106670097,20899.841383337618,35300.25422503271,39222.50469448079,r1,r1,-63295.57789067313,-104608.49953072211,-41312.92164004898,129.00588214695452
487,w159872617,mfh,23274.884584316744,29093.605730395928,49655.938212222434,55173.26468024715,r1,r1,-89036.22293511302,-120709.48626573943,-31673.263330626403,185.93316667452453
488,w159872620,mfh,17497.094806705965,21871.368508382457,42371.2083776176,47079.12041957511,r1,r1,-75974.24378563245,-93189.89273042884,-17215.648944796383,129.2747205838561
489,w159872622,mfh,46366.44062561429,57958.05078201786,68473.34354301219,76081.4928255691,r2,r2,-113019.19128743192,-241636.87803674833,-128617.6867493164,447.3657494872576
490,w159872625,mfh,25116.058872769172,31395.073590961463,48722.326522949574,54135.91835883286,r1,r1,-87362.19840766053,-138559.55893758233,-51197.3605299218,238.36158968657256
491,w159872628,mfh,19006.772350224233,23758.46543778029,26306.856925514938,29229.84102834993,r1,r1,-47169.85042014047,-126140.97969103149,-78971.12927089102,167.04002443812786
492,w159872630,mfh,18074.7621351929,22593.452668991125,34338.764195132855,38154.18243903651,r1,r1,-61571.56574360267,-86565.2735365405,-24993.70779293783,195.52493976540862
