,time,G(i),H_sun,T2m,WS10m,Int
5083,20190731:1910,0.0,0.0,22.3,2.76,0.0
5084,20190731:2010,0.0,0.0,21.27,2.28,0.0
5085,20190731:2110,0.0,0.0,20.38,1.93,0.0
5086,20190731:2210,0.0,0.0,19.17,1.59,0.0
5087,20190731:2310,0.0,0.0,18.0,1.17,0.0
5088,20190801:0010,0.0,0.0,18.21,0.9,0.0
5089,20190801:0110,0.0,0.0,17.14,1.03,0.0
5090,20190801:0210,0.0,0.0,15.91,1.24,0.0
5091,20190801:0310,0.0,0.0,15.43,1.24,0.0
5092,20190801:0410,0.0,0.0,15.76,0.97,0.0
5093,20190801:0510,339.41,10.5,16.83,0.62,0.0
5094,20190801:0610,540.11,19.96,18.41,0.48,0.0
5095,20190801:0710,510.43,29.56,19.4,0.97,0.0
5096,20190801:0810,394.38,38.9,20.97,1.38,0.0
5097,20190801:0910,227.47,47.39,22.38,1.79,0.0
5098,20190801:1010,127.68,54.1,23.36,1.93,0.0
5099,20190801:1110,168.72,57.69,24.0,1.79,0.0
5100,20190801:1210,189.24,57.02,24.38,1.93,0.0
5101,20190801:1310,174.65,52.34,24.61,2.14,0.0
5102,20190801:1410,140.45,44.96,24.37,2.28,0.0
5103,20190801:1510,121.75,36.13,24.48,2.28,0.0
5104,20190801:1610,93.94,26.66,24.29,2.21,0.0
5105,20190801:1710,53.81,17.07,24.1,2.14,0.0
5106,20190801:1810,23.26,7.72,23.55,1.86,0.0
5107,20190801:1910,0.0,0.0,22.57,1.31,0.0
5108,20190801:2010,0.0,0.0,20.98,1.31,0.0
5109,20190801:2110,0.0,0.0,19.99,1.31,0.0
5110,20190801:2210,0.0,0.0,19.73,1.1,0.0
5111,20190801:2310,0.0,0.0,20.37,0.76,0.0
5112,20190802:0010,0.0,0.0,20.22,0.62,0.0
5113,20190802:0110,0.0,0.0,19.82,0.55,0.0
5114,20190802:0210,0.0,0.0,19.32,0.62,0.0
5115,20190802:0310,0.0,0.0,18.86,0.48,0.0
5116,20190802:0410,0.0,0.0,18.19,0.69,0.0
5117,20190802:0510,12.57,10.32,17.55,0.76,0.0
5118,20190802:0610,98.9,19.78,18.68,0.69,0.0
5119,20190802:0710,336.03,29.38,20.62,0.69,0.0
5120,20190802:0810,308.74,38.71,22.11,0.9,0.0
5121,20190802:0910,220.3,47.19,23.03,0.9,0.0
5122,20190802:1010,63.84,53.87,24.19,0.97,0.0
5123,20190802:1110,57.46,57.44,24.73,1.17,0.0
5124,20190802:1210,174.19,56.77,25.2,1.52,0.0
5125,20190802:1310,114.0,52.1,25.87,1.79,0.0
5126,20190802:1410,147.29,44.75,25.93,2.0,0.0
5127,20190802:1510,125.86,35.93,25.8,2.41,0.0
5128,20190802:1610,92.11,26.47,23.96,3.38,0.0
5129,20190802:1710,56.54,16.87,23.23,2.69,0.0
5130,20190802:1810,20.98,7.52,22.76,2.21,0.0
5131,20190802:1910,0.0,0.0,22.34,2.07,0.0
5132,20190802:2010,0.0,0.0,21.02,1.31,0.0
5133,20190802:2110,0.0,0.0,19.75,1.17,0.0
5134,20190802:2210,0.0,0.0,18.51,1.45,0.0
5135,20190802:2310,0.0,0.0,17.81,1.52,0.0
5136,20190803:0010,0.0,0.0,17.63,1.72,0.0
5137,20190803:0110,0.0,0.0,17.32,1.59,0.0
5138,20190803:0210,0.0,0.0,17.03,1.52,0.0
5139,20190803:0310,0.0,0.0,16.84,1.59,0.0
5140,20190803:0410,0.0,0.0,16.67,1.38,0.0
5141,20190803:0510,25.74,10.13,16.83,1.31,0.0
5142,20190803:0610,61.93,19.6,17.1,1.38,0.0
5143,20190803:0710,76.01,29.2,17.41,2.69,0.0
5144,20190803:0810,184.54,38.52,18.12,2.69,0.0
5145,20190803:0910,251.14,46.98,19.36,2.62,0.0
5146,20190803:1010,174.65,53.64,20.84,2.48,0.0
5147,20190803:1110,180.12,57.19,22.18,2.41,0.0
5148,20190803:1210,167.35,56.51,23.31,2.41,0.0
5149,20190803:1310,113.55,51.86,23.78,2.62,0.0
5150,20190803:1410,114.91,44.53,23.91,2.69,0.0
5151,20190803:1510,119.93,35.72,24.04,2.69,0.0
5152,20190803:1610,88.46,26.27,23.74,2.69,0.0
5153,20190803:1710,56.09,16.66,23.49,2.83,0.0
5154,20190803:1810,20.98,7.31,22.87,2.48,0.0
5155,20190803:1910,0.0,0.0,22.13,2.07,0.0
5156,20190803:2010,0.0,0.0,20.88,1.93,0.0
5157,20190803:2110,0.0,0.0,19.79,1.79,0.0
5158,20190803:2210,0.0,0.0,18.64,1.86,0.0
5159,20190803:2310,0.0,0.0,17.73,1.93,0.0
5160,20190804:0010,0.0,0.0,16.88,1.93,0.0
5161,20190804:0110,0.0,0.0,16.03,1.72,0.0
5162,20190804:0210,0.0,0.0,15.08,1.59,0.0
5163,20190804:0310,0.0,0.0,14.49,1.38,0.0
5164,20190804:0410,0.0,0.0,14.14,1.31,0.0
5165,20190804:0510,259.74,9.94,14.68,1.03,0.0
5166,20190804:0610,505.27,19.42,17.33,1.03,0.0
5167,20190804:0710,498.67,29.02,19.12,0.97,0.0
5168,20190804:0810,363.81,38.33,20.88,0.34,0.0
5169,20190804:0910,210.77,46.77,22.51,0.34,0.0
5170,20190804:1010,103.51,53.41,23.92,1.17,0.0
5171,20190804:1110,181.49,56.93,24.7,1.17,0.0
5172,20190804:1210,168.27,56.25,25.43,1.17,0.0
5173,20190804:1310,109.9,51.62,26.12,0.97,0.0
5174,20190804:1410,73.87,44.3,26.5,0.97,0.0
5175,20190804:1510,59.74,35.51,26.52,0.9,0.0
5176,20190804:1610,55.18,26.06,26.52,0.9,0.0
5177,20190804:1710,45.6,16.46,26.25,0.76,0.0
5178,20190804:1810,20.98,7.1,25.4,0.55,0.0
5179,20190804:1910,0.0,0.0,24.38,1.45,0.0
5180,20190804:2010,0.0,0.0,22.62,1.86,0.0
5181,20190804:2110,0.0,0.0,21.57,2.0,0.0
5182,20190804:2210,0.0,0.0,20.93,2.0,0.0
5183,20190804:2310,0.0,0.0,20.65,1.93,0.0
5184,20190805:0010,0.0,0.0,20.12,2.07,0.0
5185,20190805:0110,0.0,0.0,19.95,2.14,0.0
5186,20190805:0210,0.0,0.0,19.87,2.0,0.0
5187,20190805:0310,0.0,0.0,19.34,1.79,0.0
5188,20190805:0410,0.0,0.0,19.19,2.07,0.0
5189,20190805:0510,10.77,9.76,19.63,2.28,0.0
5190,20190805:0610,28.73,19.23,20.53,2.07,0.0
5191,20190805:0710,90.01,28.83,21.65,2.62,0.0
5192,20190805:0810,127.86,38.14,22.44,3.24,0.0
5193,20190805:0910,71.82,46.56,23.42,3.1,0.0
5194,20190805:1010,142.27,53.17,25.17,3.31,0.0
5195,20190805:1110,182.86,56.66,27.45,3.86,0.0
5196,20190805:1210,103.06,55.99,28.82,4.41,0.0
5197,20190805:1310,162.79,51.37,29.63,4.76,0.0
5198,20190805:1410,137.71,44.07,29.06,4.69,0.0
5199,20190805:1510,117.19,35.29,28.92,4.21,0.0
5200,20190805:1610,71.14,25.84,28.48,3.79,0.0
5201,20190805:1710,51.98,16.24,28.0,3.45,0.0
5202,20190805:1810,11.4,6.88,27.02,2.55,0.0
5203,20190805:1910,0.0,0.0,25.33,1.79,0.0
5204,20190805:2010,0.0,0.0,23.92,1.52,0.0
5205,20190805:2110,0.0,0.0,22.43,1.38,0.0
5206,20190805:2210,0.0,0.0,21.44,1.31,0.0
5207,20190805:2310,0.0,0.0,21.25,1.03,0.0
5208,20190806:0010,0.0,0.0,22.1,0.41,0.0
5209,20190806:0110,0.0,0.0,21.68,0.41,0.0
5210,20190806:0210,0.0,0.0,19.4,1.24,0.0
5211,20190806:0310,0.0,0.0,18.16,1.38,0.0
5212,20190806:0410,0.0,0.0,17.65,1.45,0.0
5213,20190806:0510,51.02,9.57,18.02,1.38,0.0
5214,20190806:0610,40.7,19.05,21.31,1.45,0.0
5215,20190806:0710,158.58,28.65,22.39,2.83,0.0
5216,20190806:0810,76.01,37.94,22.64,2.55,0.0
5217,20190806:0910,119.7,46.34,23.4,2.76,0.0
5218,20190806:1010,71.14,52.92,24.55,3.03,0.0
5219,20190806:1110,167.81,56.4,24.07,3.03,0.0
5220,20190806:1210,155.95,55.72,22.5,2.55,0.0
5221,20190806:1310,127.68,51.11,22.51,1.52,0.0
5222,20190806:1410,145.92,43.83,22.97,1.38,0.0
5223,20190806:1510,105.34,35.07,23.33,1.45,0.0
5224,20190806:1610,87.55,25.63,23.84,1.45,0.0
5225,20190806:1710,43.32,16.02,23.79,0.97,0.0
5226,20190806:1810,2.74,6.65,23.52,0.76,0.0
5227,20190806:1910,0.0,0.0,22.04,0.41,0.0
5228,20190806:2010,0.0,0.0,21.18,1.17,0.0
5229,20190806:2110,0.0,0.0,20.05,1.24,0.0
5230,20190806:2210,0.0,0.0,19.39,1.45,0.0
5231,20190806:2310,0.0,0.0,19.04,1.59,0.0
5232,20190807:0010,0.0,0.0,18.71,1.86,0.0
5233,20190807:0110,0.0,0.0,18.59,1.86,0.0
5234,20190807:0210,0.0,0.0,18.34,1.93,0.0
5235,20190807:0310,0.0,0.0,18.19,1.72,0.0
5236,20190807:0410,0.0,0.0,17.89,1.66,0.0
5237,20190807:0510,5.98,9.37,17.95,1.45,0.0
5238,20190807:0610,141.95,18.86,18.31,1.59,0.0
5239,20190807:0710,90.61,28.46,18.09,1.72,0.0
5240,20190807:0810,253.21,37.74,18.45,1.66,0.0
5241,20190807:0910,99.95,46.12,19.2,1.59,0.0
5242,20190807:1010,70.22,52.68,20.41,1.79,0.0
5243,20190807:1110,85.73,56.13,20.88,2.07,0.0
5244,20190807:1210,91.2,55.44,20.46,2.21,0.0
5245,20190807:1310,84.82,50.85,19.94,2.28,0.0
5246,20190807:1410,82.08,43.59,19.67,2.28,0.0
5247,20190807:1510,34.2,34.84,19.78,2.28,0.0
5248,20190807:1610,74.33,25.4,20.21,2.34,0.0
5249,20190807:1710,41.5,15.8,20.3,2.34,0.0
5250,20190807:1810,17.78,6.42,20.15,1.93,0.0
5251,20190807:1910,0.0,0.0,19.68,1.86,0.0
5252,20190807:2010,0.0,0.0,18.9,1.79,0.0
5253,20190807:2110,0.0,0.0,18.11,1.93,0.0
5254,20190807:2210,0.0,0.0,17.5,1.86,0.0
5255,20190807:2310,0.0,0.0,17.02,1.86,0.0
5256,20190808:0010,0.0,0.0,16.6,1.86,0.0
5257,20190808:0110,0.0,0.0,16.33,1.86,0.0
5258,20190808:0210,0.0,0.0,16.05,1.86,0.0
5259,20190808:0310,0.0,0.0,15.84,1.93,0.0
5260,20190808:0410,0.0,0.0,15.68,2.07,0.0
5261,20190808:0510,19.15,9.18,15.84,2.07,0.0
5262,20190808:0610,305.45,18.67,16.99,2.0,0.0
5263,20190808:0710,458.76,28.27,18.66,2.14,0.0
5264,20190808:0810,301.2,37.54,19.94,2.28,0.0
5265,20190808:0910,194.39,45.9,21.5,2.76,0.0
5266,20190808:1010,79.34,52.43,22.75,3.45,0.0
5267,20190808:1110,117.19,55.85,23.53,3.72,0.0
5268,20190808:1210,178.75,55.16,24.29,3.72,0.0
5269,20190808:1310,172.83,50.59,24.56,3.31,0.0
5270,20190808:1410,129.05,43.34,25.06,3.1,0.0
5271,20190808:1510,113.55,34.6,25.42,2.97,0.0
5272,20190808:1610,52.9,25.17,25.11,2.55,0.0
5273,20190808:1710,36.48,15.57,24.84,2.21,0.0
5274,20190808:1810,12.77,6.18,23.58,0.83,0.0
5275,20190808:1910,0.0,0.0,22.39,1.59,0.0
5276,20190808:2010,0.0,0.0,20.88,1.66,0.0
5277,20190808:2110,0.0,0.0,19.38,1.59,0.0
5278,20190808:2210,0.0,0.0,18.28,1.45,0.0
5279,20190808:2310,0.0,0.0,17.44,1.45,0.0
5280,20190809:0010,0.0,0.0,16.76,1.45,0.0
5281,20190809:0110,0.0,0.0,16.11,1.66,0.0
5282,20190809:0210,0.0,0.0,15.86,1.72,0.0
5283,20190809:0310,0.0,0.0,15.66,1.66,0.0
5284,20190809:0410,0.0,0.0,15.32,1.72,0.0
5285,20190809:0510,17.36,8.98,15.52,1.72,0.0
5286,20190809:0610,149.95,18.48,18.66,1.52,0.0
5287,20190809:0710,312.5,28.08,20.82,1.59,0.0
5288,20190809:0810,271.98,37.34,22.46,1.86,0.0
5289,20190809:0910,236.61,45.68,24.38,2.14,0.0
5290,20190809:1010,156.87,52.17,26.49,2.62,0.0
5291,20190809:1110,169.63,55.57,28.01,3.1,0.0
5292,20190809:1210,103.06,54.87,28.59,3.52,0.0
5293,20190809:1310,41.95,50.31,29.43,3.79,0.0
5294,20190809:1410,57.91,43.09,29.82,3.52,0.0
5295,20190809:1510,114.91,34.36,29.67,3.03,0.0
5296,20190809:1610,46.51,24.94,29.65,2.97,0.0
5297,20190809:1710,10.03,15.33,29.18,2.55,0.0
5298,20190809:1810,2.28,5.94,28.23,2.62,0.0
5299,20190809:1910,0.0,0.0,23.62,1.1,0.0
5300,20190809:2010,0.0,0.0,22.35,1.1,0.0
5301,20190809:2110,0.0,0.0,21.5,1.66,0.0
5302,20190809:2210,0.0,0.0,21.5,2.07,0.0
5303,20190809:2310,0.0,0.0,21.45,2.76,0.0
5304,20190810:0010,0.0,0.0,21.44,3.24,0.0
5305,20190810:0110,0.0,0.0,20.98,3.66,0.0
5306,20190810:0210,0.0,0.0,20.4,3.79,0.0
5307,20190810:0310,0.0,0.0,19.61,3.59,0.0
5308,20190810:0410,0.0,0.0,19.1,3.45,0.0
5309,20190810:0510,7.18,8.78,18.84,3.45,0.0
5310,20190810:0610,570.3,18.29,19.63,3.59,0.0
5311,20190810:0710,96.29,27.88,20.32,3.93,0.0
5312,20190810:0810,62.84,37.13,21.43,5.79,0.0
5313,20190810:0910,238.47,45.45,22.19,6.07,0.0
5314,20190810:1010,151.85,51.91,23.06,6.41,0.0
5315,20190810:1110,118.56,55.29,23.75,6.28,0.0
5316,20190810:1210,180.12,54.58,24.51,6.41,0.0
5317,20190810:1310,140.91,50.04,24.89,6.21,0.0
5318,20190810:1410,144.55,42.83,25.23,6.0,0.0
5319,20190810:1510,110.35,34.12,25.52,5.72,0.0
5320,20190810:1610,82.54,24.7,25.48,5.38,0.0
5321,20190810:1710,50.62,15.09,24.98,4.41,0.0
5322,20190810:1810,14.59,5.7,24.1,3.38,0.0
5323,20190810:1910,0.0,0.0,22.96,2.97,0.0
5324,20190810:2010,0.0,0.0,22.06,2.62,0.0
5325,20190810:2110,0.0,0.0,20.99,2.34,0.0
5326,20190810:2210,0.0,0.0,20.12,2.21,0.0
5327,20190810:2310,0.0,0.0,19.18,2.21,0.0
5328,20190811:0010,0.0,0.0,18.52,2.14,0.0
5329,20190811:0110,0.0,0.0,17.98,2.0,0.0
5330,20190811:0210,0.0,0.0,17.69,1.93,0.0
5331,20190811:0310,0.0,0.0,17.11,1.86,0.0
5332,20190811:0410,0.0,0.0,16.44,1.72,0.0
5333,20190811:0510,360.84,8.58,16.3,1.45,0.0
5334,20190811:0610,418.17,18.1,18.61,1.1,0.0
5335,20190811:0710,500.06,27.69,20.23,2.41,0.0
5336,20190811:0810,371.39,36.92,21.71,2.48,0.0
5337,20190811:0910,185.98,45.22,23.07,2.48,0.0
5338,20190811:1010,99.41,51.65,24.25,2.62,0.0
5339,20190811:1110,69.77,55.0,25.25,2.76,0.0
5340,20190811:1210,107.62,54.29,26.06,2.76,0.0
5341,20190811:1310,125.4,49.76,26.6,2.34,0.0
5342,20190811:1410,41.04,42.57,26.97,2.14,0.0
5343,20190811:1510,42.86,33.87,26.64,1.66,0.0
5344,20190811:1610,36.48,24.46,25.8,2.55,0.0
5345,20190811:1710,23.26,14.85,23.4,3.93,0.0
5346,20190811:1810,2.28,5.45,20.35,4.34,0.0
5347,20190811:1910,0.0,0.0,17.71,1.52,0.0
5348,20190811:2010,0.0,0.0,16.88,1.52,0.0
5349,20190811:2110,0.0,0.0,16.45,1.17,0.0
5350,20190811:2210,0.0,0.0,16.67,1.52,0.0
5351,20190811:2310,0.0,0.0,16.56,1.79,0.0
5352,20190812:0010,0.0,0.0,16.29,1.93,0.0
5353,20190812:0110,0.0,0.0,15.72,2.0,0.0
5354,20190812:0210,0.0,0.0,15.05,2.0,0.0
5355,20190812:0310,0.0,0.0,14.51,1.93,0.0
5356,20190812:0410,0.0,0.0,13.96,1.86,0.0
5357,20190812:0510,291.82,8.38,13.81,1.66,0.0
5358,20190812:0610,528.5,17.9,15.1,1.59,0.0
5359,20190812:0710,469.25,27.49,16.24,1.1,0.0
5360,20190812:0810,352.71,36.71,17.87,1.1,0.0
5361,20190812:0910,232.2,44.99,19.38,1.31,0.0
5362,20190812:1010,164.16,51.39,20.27,1.86,0.0
5363,20190812:1110,178.3,54.71,20.73,2.21,0.0
5364,20190812:1210,175.56,53.99,21.38,2.48,0.0
5365,20190812:1310,74.78,49.47,21.78,2.62,0.0
5366,20190812:1410,136.8,42.3,21.69,2.69,0.0
5367,20190812:1510,102.6,33.61,21.86,2.97,0.0
5368,20190812:1610,62.47,24.21,21.74,3.24,0.0
5369,20190812:1710,12.31,14.6,21.41,3.03,0.0
5370,20190812:1810,12.77,5.19,20.94,2.28,0.0
5371,20190812:1910,0.0,0.0,18.54,2.14,0.0
5372,20190812:2010,0.0,0.0,17.3,2.0,0.0
5373,20190812:2110,0.0,0.0,16.58,1.72,0.0
5374,20190812:2210,0.0,0.0,15.69,1.93,0.0
5375,20190812:2310,0.0,0.0,14.96,2.07,0.0
5376,20190813:0010,0.0,0.0,14.42,2.14,0.0
5377,20190813:0110,0.0,0.0,14.07,2.07,0.0
5378,20190813:0210,0.0,0.0,13.78,2.14,0.0
5379,20190813:0310,0.0,0.0,13.63,2.14,0.0
5380,20190813:0410,0.0,0.0,13.49,2.28,0.0
5381,20190813:0510,359.81,8.18,13.72,2.34,0.0
5382,20190813:0610,338.15,17.7,14.55,2.69,0.0
5383,20190813:0710,224.06,27.29,14.98,3.31,0.0
5384,20190813:0810,140.92,36.5,16.09,3.38,0.0
5385,20190813:0910,140.86,44.75,17.31,3.52,0.0
5386,20190813:1010,176.47,51.12,18.28,3.52,0.0
5387,20190813:1110,179.67,54.41,19.56,3.31,0.0
5388,20190813:1210,151.39,53.69,20.46,3.31,0.0
5389,20190813:1310,125.4,49.18,20.93,3.24,0.0
5390,20190813:1410,115.83,42.02,21.31,3.17,0.0
5391,20190813:1510,120.39,33.35,21.25,3.1,0.0
5392,20190813:1610,74.78,23.95,21.07,3.24,0.0
5393,20190813:1710,41.04,14.35,20.55,3.1,0.0
5394,20190813:1810,13.68,4.93,19.82,2.55,0.0
5395,20190813:1910,0.0,0.0,18.43,2.07,0.0
5396,20190813:2010,0.0,0.0,17.48,1.86,0.0
5397,20190813:2110,0.0,0.0,16.21,1.66,0.0
5398,20190813:2210,0.0,0.0,14.63,1.45,0.0
5399,20190813:2310,0.0,0.0,14.05,1.24,0.0
5400,20190814:0010,0.0,0.0,13.41,1.24,0.0
5401,20190814:0110,0.0,0.0,12.97,1.24,0.0
5402,20190814:0210,0.0,0.0,12.56,1.31,0.0
5403,20190814:0310,0.0,0.0,12.24,1.24,0.0
5404,20190814:0410,0.0,0.0,12.22,1.03,0.0
5405,20190814:0510,100.66,7.98,12.59,0.83,0.0
5406,20190814:0610,500.62,17.5,13.8,0.55,0.0
5407,20190814:0710,342.29,27.08,15.71,1.24,0.0
5408,20190814:0810,321.96,36.29,16.64,1.72,0.0
5409,20190814:0910,233.56,44.51,17.54,2.14,0.0
5410,20190814:1010,158.69,50.85,18.28,2.41,0.0
5411,20190814:1110,144.1,54.11,19.21,2.55,0.0
5412,20190814:1210,115.37,53.38,20.12,2.62,0.0
5413,20190814:1310,134.52,48.88,21.14,2.83,0.0
5414,20190814:1410,148.2,41.74,21.65,2.76,0.0
5415,20190814:1510,90.74,33.09,21.61,2.76,0.0
5416,20190814:1610,72.05,23.69,21.65,2.83,0.0
5417,20190814:1710,43.32,14.09,21.11,2.28,0.0
5418,20190814:1810,13.22,4.67,20.4,1.86,0.0
5419,20190814:1910,0.0,0.0,19.0,2.0,0.0
5420,20190814:2010,0.0,0.0,17.89,2.14,0.0
5421,20190814:2110,0.0,0.0,17.31,2.28,0.0
5422,20190814:2210,0.0,0.0,16.78,2.34,0.0
5423,20190814:2310,0.0,0.0,16.52,2.69,0.0
5424,20190815:0010,0.0,0.0,16.38,2.69,0.0
5425,20190815:0110,0.0,0.0,16.36,2.62,0.0
5426,20190815:0210,0.0,0.0,16.51,2.55,0.0
5427,20190815:0310,0.0,0.0,16.2,2.34,0.0
5428,20190815:0410,0.0,0.0,15.74,2.48,0.0
5429,20190815:0510,8.98,7.77,15.55,2.62,0.0
5430,20190815:0610,28.13,17.3,15.54,2.76,0.0
5431,20190815:0710,73.02,26.88,16.09,3.24,0.0
5432,20190815:0810,87.98,36.07,16.61,3.38,0.0
5433,20190815:0910,87.98,44.27,17.09,3.45,0.0
5434,20190815:1010,109.9,50.58,18.4,4.0,0.0
5435,20190815:1110,119.47,53.81,19.99,4.9,0.0
5436,20190815:1210,179.21,53.07,21.11,4.34,0.0
5437,20190815:1310,93.48,48.58,22.26,4.28,0.0
5438,20190815:1410,53.35,41.46,22.94,4.69,0.0
5439,20190815:1510,53.35,32.82,22.79,4.9,0.0
5440,20190815:1610,57.91,23.43,21.93,4.28,0.0
5441,20190815:1710,22.34,13.82,21.56,3.86,0.0
5442,20190815:1810,6.84,4.4,20.52,3.38,0.0
5443,20190815:1910,0.0,0.0,18.88,2.83,0.0
5444,20190815:2010,0.0,0.0,18.21,2.62,0.0
5445,20190815:2110,0.0,0.0,17.44,2.62,0.0
5446,20190815:2210,0.0,0.0,17.05,2.34,0.0
5447,20190815:2310,0.0,0.0,16.53,2.07,0.0
5448,20190816:0010,0.0,0.0,16.1,1.93,0.0
5449,20190816:0110,0.0,0.0,15.67,1.93,0.0
5450,20190816:0210,0.0,0.0,15.14,1.86,0.0
5451,20190816:0310,0.0,0.0,14.65,1.86,0.0
5452,20190816:0410,0.0,0.0,14.23,1.86,0.0
5453,20190816:0510,178.1,7.56,13.99,1.72,0.0
5454,20190816:0610,338.79,17.1,15.17,1.45,0.0
5455,20190816:0710,419.29,26.68,16.69,2.07,0.0
5456,20190816:0810,221.0,35.85,17.91,2.41,0.0
5457,20190816:0910,186.44,44.03,18.9,2.9,0.0
5458,20190816:1010,120.39,50.3,19.97,2.83,0.0
5459,20190816:1110,143.19,53.5,21.15,2.83,0.0
5460,20190816:1210,168.27,52.75,21.78,2.97,0.0
5461,20190816:1310,158.69,48.28,22.61,3.1,0.0
5462,20190816:1410,139.54,41.17,22.95,2.97,0.0
5463,20190816:1510,59.28,32.54,23.18,2.55,0.0
5464,20190816:1610,46.51,23.16,23.24,2.41,0.0
5465,20190816:1710,36.48,13.56,22.88,1.86,0.0
5466,20190816:1810,11.4,4.13,21.55,0.9,0.0
5467,20190816:1910,0.0,0.0,20.3,0.76,0.0
5468,20190816:2010,0.0,0.0,17.64,1.79,0.0
5469,20190816:2110,0.0,0.0,16.53,1.79,0.0
5470,20190816:2210,0.0,0.0,15.87,1.86,0.0
5471,20190816:2310,0.0,0.0,15.78,2.07,0.0
5472,20190817:0010,0.0,0.0,16.38,2.21,0.0
5473,20190817:0110,0.0,0.0,17.04,2.34,0.0
5474,20190817:0210,0.0,0.0,17.51,2.41,0.0
5475,20190817:0310,0.0,0.0,17.73,2.48,0.0
5476,20190817:0410,0.0,0.0,17.6,2.55,0.0
5477,20190817:0510,219.39,7.36,17.82,2.69,0.0
5478,20190817:0610,21.55,16.9,18.55,2.9,0.0
5479,20190817:0710,33.52,26.47,18.94,3.24,0.0
5480,20190817:0810,65.24,35.63,20.01,3.38,0.0
5481,20190817:0910,197.51,43.78,20.65,3.86,0.0
5482,20190817:1010,92.57,50.02,21.15,4.0,0.0
5483,20190817:1110,89.38,53.19,21.72,4.48,0.0
5484,20190817:1210,173.74,52.43,21.9,4.69,0.0
5485,20190817:1310,110.35,47.97,22.41,5.24,0.0
5486,20190817:1410,48.34,40.88,22.88,5.45,0.0
5487,20190817:1510,40.58,32.26,23.37,5.17,0.0
5488,20190817:1610,71.59,22.89,22.86,4.48,0.0
5489,20190817:1710,25.99,13.28,21.02,3.79,0.0
5490,20190817:1810,3.19,3.85,19.11,3.1,0.0
5491,20190817:1910,0.0,0.0,17.8,2.9,0.0
5492,20190817:2010,0.0,0.0,17.56,2.62,0.0
5493,20190817:2110,0.0,0.0,17.48,2.55,0.0
5494,20190817:2210,0.0,0.0,17.57,2.48,0.0
5495,20190817:2310,0.0,0.0,17.61,2.48,0.0
5496,20190818:0010,0.0,0.0,17.76,2.62,0.0
5497,20190818:0110,0.0,0.0,17.9,3.03,0.0
5498,20190818:0210,0.0,0.0,18.03,3.31,0.0
5499,20190818:0310,0.0,0.0,18.22,3.45,0.0
5500,20190818:0410,0.0,0.0,18.39,3.72,0.0
5501,20190818:0510,28.49,7.15,18.66,4.07,0.0
5502,20190818:0610,459.3,16.69,19.19,4.0,0.0
5503,20190818:0710,122.53,26.26,19.05,2.62,0.0
5504,20190818:0810,275.47,35.41,20.27,2.9,0.0
5505,20190818:0910,220.5,43.53,22.82,4.07,0.0
5506,20190818:1010,104.88,49.74,24.82,4.97,0.0
5507,20190818:1110,172.37,52.87,26.57,5.45,0.0
5508,20190818:1210,130.42,52.1,27.53,5.79,0.0
5509,20190818:1310,147.29,47.65,26.11,6.83,0.0
5510,20190818:1410,74.33,40.58,25.6,5.03,0.0
5511,20190818:1510,111.72,31.98,24.85,5.31,0.0
5512,20190818:1610,45.6,22.61,23.19,4.34,0.0
5513,20190818:1710,20.06,13.01,22.59,3.17,0.0
5514,20190818:1810,9.58,3.57,21.96,2.83,0.0
5515,20190818:1910,0.0,0.0,21.4,2.41,0.0
5516,20190818:2010,0.0,0.0,20.63,2.07,0.0
5517,20190818:2110,0.0,0.0,19.91,2.07,0.0
5518,20190818:2210,0.0,0.0,19.46,2.34,0.0
5519,20190818:2310,0.0,0.0,18.89,1.79,0.0
5520,20190819:0010,0.0,0.0,18.08,1.66,0.0
5521,20190819:0110,0.0,0.0,17.65,1.79,0.0
5522,20190819:0210,0.0,0.0,17.41,1.93,0.0
5523,20190819:0310,0.0,0.0,17.21,1.93,0.0
5524,20190819:0410,0.0,0.0,16.87,1.79,0.0
5525,20190819:0510,322.14,6.94,16.59,1.38,0.0
5526,20190819:0610,41.89,16.49,16.96,1.17,0.0
5527,20190819:0710,384.59,26.05,18.67,1.79,0.0
5528,20190819:0810,327.82,35.18,19.92,2.07,0.0
5529,20190819:0910,185.2,43.28,20.82,2.21,0.0
5530,20190819:1010,99.87,49.45,21.81,2.83,0.0
5531,20190819:1110,165.99,52.56,22.45,3.03,0.0
5532,20190819:1210,129.96,51.78,22.84,2.83,0.0
5533,20190819:1310,165.99,47.33,23.2,2.76,0.0
5534,20190819:1410,112.18,40.28,23.64,2.83,0.0
5535,20190819:1510,107.16,31.69,23.28,2.41,0.0
5536,20190819:1610,58.37,22.33,22.98,2.14,0.0
5537,20190819:1710,32.38,12.72,22.61,1.93,0.0
5538,20190819:1810,8.66,3.28,21.57,1.72,0.0
5539,20190819:1910,0.0,0.0,20.21,1.59,0.0
5540,20190819:2010,0.0,0.0,18.59,1.86,0.0
5541,20190819:2110,0.0,0.0,17.21,1.79,0.0
5542,20190819:2210,0.0,0.0,15.97,1.72,0.0
5543,20190819:2310,0.0,0.0,15.14,1.59,0.0
5544,20190820:0010,0.0,0.0,14.53,1.52,0.0
5545,20190820:0110,0.0,0.0,14.26,1.45,0.0
5546,20190820:0210,0.0,0.0,13.81,1.38,0.0
5547,20190820:0310,0.0,0.0,13.44,1.31,0.0
