,time,G(i),H_sun,T2m,WS10m,Int
1218,20200220:1810,0.0,0.0,8.02,5.03,0.0
1219,20200220:1910,0.0,0.0,8.02,5.45,0.0
1220,20200220:2010,0.0,0.0,8.09,5.86,0.0
1221,20200220:2110,0.0,0.0,7.95,6.28,0.0
1222,20200220:2210,0.0,0.0,7.67,6.62,0.0
1223,20200220:2310,0.0,0.0,6.77,6.83,0.0
1224,20200221:0010,0.0,0.0,5.3,5.52,0.0
1225,20200221:0110,0.0,0.0,4.42,5.24,0.0
1226,20200221:0210,0.0,0.0,3.87,4.62,0.0
1227,20200221:0310,0.0,0.0,3.38,4.0,0.0
1228,20200221:0410,0.0,0.0,2.89,3.72,0.0
1229,20200221:0510,0.0,0.0,2.62,3.52,0.0
1230,20200221:0610,0.0,0.0,2.19,3.31,0.0
1231,20200221:0710,13.22,5.95,2.07,3.1,0.0
1232,20200221:0810,21.43,14.23,2.84,2.76,0.0
1233,20200221:0910,37.85,21.2,4.09,3.79,0.0
1234,20200221:1010,48.34,26.31,5.44,4.55,0.0
1235,20200221:1110,70.22,29.01,6.69,4.69,0.0
1236,20200221:1210,108.07,28.96,7.37,4.48,0.0
1237,20200221:1310,97.58,26.15,7.56,4.48,0.0
1238,20200221:1410,62.02,20.96,7.38,4.41,0.0
1239,20200221:1510,44.23,13.93,7.23,4.14,0.0
1240,20200221:1610,14.59,5.61,6.95,3.45,0.0
1241,20200221:1710,0.0,0.0,6.6,3.1,0.0
1242,20200221:1810,0.0,0.0,6.22,3.17,0.0
1243,20200221:1910,0.0,0.0,5.36,3.17,0.0
1244,20200221:2010,0.0,0.0,4.82,2.97,0.0
1245,20200221:2110,0.0,0.0,4.46,3.03,0.0
1246,20200221:2210,0.0,0.0,4.21,3.17,0.0
1247,20200221:2310,0.0,0.0,3.82,3.38,0.0
1248,20200222:0010,0.0,0.0,3.53,3.52,0.0
1249,20200222:0110,0.0,0.0,3.32,3.66,0.0
1250,20200222:0210,0.0,0.0,3.18,3.66,0.0
1251,20200222:0310,0.0,0.0,2.96,3.72,0.0
1252,20200222:0410,0.0,0.0,2.73,3.72,0.0
1253,20200222:0510,0.0,0.0,2.56,3.72,0.0
1254,20200222:0610,0.0,0.0,2.48,3.86,0.0
1255,20200222:0710,12.77,6.26,2.93,4.48,0.0
1256,20200222:0810,41.04,14.55,4.22,4.21,0.0
1257,20200222:0910,57.46,21.54,5.93,5.31,0.0
1258,20200222:1010,41.04,26.67,7.46,6.14,0.0
1259,20200222:1110,109.9,29.38,8.85,6.48,0.0
1260,20200222:1210,108.07,29.32,10.05,6.41,0.0
1261,20200222:1310,37.39,26.49,10.53,5.93,0.0
1262,20200222:1410,29.18,21.28,10.41,5.31,0.0
1263,20200222:1510,23.26,14.22,10.55,5.72,0.0
1264,20200222:1610,10.94,5.88,10.26,5.38,0.0
1265,20200222:1710,0.0,0.0,9.98,5.31,0.0
1266,20200222:1810,0.0,0.0,9.72,5.45,0.0
1267,20200222:1910,0.0,0.0,8.93,5.1,0.0
1268,20200222:2010,0.0,0.0,9.01,5.24,0.0
1269,20200222:2110,0.0,0.0,9.05,5.24,0.0
1270,20200222:2210,0.0,0.0,9.04,5.24,0.0
1271,20200222:2310,0.0,0.0,8.99,5.24,0.0
1272,20200223:0010,0.0,0.0,8.94,5.24,0.0
1273,20200223:0110,0.0,0.0,9.01,5.24,0.0
1274,20200223:0210,0.0,0.0,9.07,5.1,0.0
1275,20200223:0310,0.0,0.0,9.09,5.1,0.0
1276,20200223:0410,0.0,0.0,9.06,5.17,0.0
1277,20200223:0510,0.0,0.0,9.0,5.24,0.0
1278,20200223:0610,0.0,0.0,8.93,5.31,0.0
1279,20200223:0710,15.05,6.57,8.5,5.59,0.0
1280,20200223:0810,15.05,14.88,8.59,6.48,0.0
1281,20200223:0910,29.64,21.89,9.02,7.17,0.0
1282,20200223:1010,27.82,27.03,9.67,7.45,0.0
1283,20200223:1110,23.71,29.74,9.99,7.86,0.0
1284,20200223:1210,24.62,29.68,10.15,8.07,0.0
1285,20200223:1310,25.99,26.84,10.42,8.34,0.0
1286,20200223:1410,51.07,21.6,10.3,8.14,0.0
1287,20200223:1510,26.45,14.52,10.36,8.0,0.0
1288,20200223:1610,17.78,6.16,10.44,7.72,0.0
1289,20200223:1710,0.0,0.0,10.85,7.66,0.0
1290,20200223:1810,0.0,0.0,11.03,7.38,0.0
1291,20200223:1910,0.0,0.0,11.07,7.45,0.0
1292,20200223:2010,0.0,0.0,10.42,6.34,0.0
1293,20200223:2110,0.0,0.0,8.62,5.72,0.0
1294,20200223:2210,0.0,0.0,6.93,4.76,0.0
1295,20200223:2310,0.0,0.0,6.22,3.79,0.0
1296,20200224:0010,0.0,0.0,5.57,3.03,0.0
1297,20200224:0110,0.0,0.0,5.0,2.34,0.0
1298,20200224:0210,0.0,0.0,4.56,1.79,0.0
1299,20200224:0310,0.0,0.0,4.32,1.66,0.0
1300,20200224:0410,0.0,0.0,4.28,1.59,0.0
1301,20200224:0510,0.0,0.0,4.39,1.45,0.0
1302,20200224:0610,0.0,0.0,4.37,1.45,0.0
1303,20200224:0710,12.77,6.88,4.66,1.66,0.0
1304,20200224:0810,30.1,15.21,5.21,1.72,0.0
1305,20200224:0910,42.41,22.23,5.67,2.21,0.0
1306,20200224:1010,35.11,27.39,5.57,2.62,0.0
1307,20200224:1110,51.07,30.11,5.5,2.83,0.0
1308,20200224:1210,21.89,30.04,5.65,3.38,0.0
1309,20200224:1310,36.94,27.18,6.23,3.45,0.0
1310,20200224:1410,38.3,21.92,7.42,3.66,0.0
1311,20200224:1510,9.58,14.82,9.01,4.55,0.0
1312,20200224:1610,3.19,6.44,9.87,5.66,0.0
1313,20200224:1710,0.0,0.0,9.94,6.0,0.0
1314,20200224:1810,0.0,0.0,9.86,6.07,0.0
1315,20200224:1910,0.0,0.0,10.34,6.07,0.0
1316,20200224:2010,0.0,0.0,10.14,5.93,0.0
1317,20200224:2110,0.0,0.0,10.02,5.86,0.0
1318,20200224:2210,0.0,0.0,9.7,5.66,0.0
1319,20200224:2310,0.0,0.0,9.38,5.45,0.0
1320,20200225:0010,0.0,0.0,9.18,5.24,0.0
1321,20200225:0110,0.0,0.0,8.7,5.1,0.0
1322,20200225:0210,0.0,0.0,8.46,4.97,0.0
1323,20200225:0310,0.0,0.0,8.24,4.97,0.0
1324,20200225:0410,0.0,0.0,8.05,4.97,0.0
1325,20200225:0510,0.0,0.0,7.84,5.03,0.0
1326,20200225:0610,0.0,0.0,7.63,5.17,0.0
1327,20200225:0710,4.1,7.2,7.67,4.97,0.0
1328,20200225:0810,25.54,15.54,7.72,5.1,0.0
1329,20200225:0910,82.99,22.58,7.79,4.9,0.0
1330,20200225:1010,77.06,27.75,8.02,4.9,0.0
1331,20200225:1110,106.71,30.49,8.28,3.79,0.0
1332,20200225:1210,110.81,30.41,8.73,4.34,0.0
1333,20200225:1310,28.73,27.53,8.83,4.55,0.0
1334,20200225:1410,26.45,22.24,8.6,4.07,0.0
1335,20200225:1510,48.79,15.11,8.36,4.21,0.0
1336,20200225:1610,15.5,6.72,7.72,4.34,0.0
1337,20200225:1710,0.0,0.0,6.89,4.14,0.0
1338,20200225:1810,0.0,0.0,6.3,4.14,0.0
1339,20200225:1910,0.0,0.0,6.28,3.93,0.0
1340,20200225:2010,0.0,0.0,5.93,4.69,0.0
1341,20200225:2110,0.0,0.0,5.48,5.03,0.0
1342,20200225:2210,0.0,0.0,5.3,4.69,0.0
1343,20200225:2310,0.0,0.0,4.94,4.07,0.0
1344,20200226:0010,0.0,0.0,4.43,3.72,0.0
1345,20200226:0110,0.0,0.0,4.16,4.07,0.0
1346,20200226:0210,0.0,0.0,3.75,5.79,0.0
1347,20200226:0310,0.0,0.0,3.28,5.59,0.0
1348,20200226:0410,0.0,0.0,2.66,5.1,0.0
1349,20200226:0510,0.0,0.0,2.46,5.03,0.0
1350,20200226:0610,0.0,0.0,2.3,5.17,0.0
1351,20200226:0710,23.26,7.52,2.46,5.59,0.0
1352,20200226:0810,56.09,15.88,2.94,5.31,0.0
1353,20200226:0910,30.1,22.94,3.55,6.41,0.0
1354,20200226:1010,40.58,28.12,3.73,5.93,0.0
1355,20200226:1110,60.19,30.86,4.07,5.31,0.0
1356,20200226:1210,70.68,30.78,4.56,5.1,0.0
1357,20200226:1310,96.22,27.88,4.98,4.69,0.0
1358,20200226:1410,44.69,22.56,5.36,4.34,0.0
1359,20200226:1510,9.58,15.41,4.11,4.14,0.0
1360,20200226:1610,21.43,6.99,3.75,4.48,0.0
1361,20200226:1710,0.0,0.0,3.3,3.52,0.0
1362,20200226:1810,0.0,0.0,2.83,3.31,0.0
1363,20200226:1910,0.0,0.0,2.65,3.38,0.0
1364,20200226:2010,0.0,0.0,2.61,3.38,0.0
1365,20200226:2110,0.0,0.0,2.66,3.38,0.0
1366,20200226:2210,0.0,0.0,2.58,3.24,0.0
1367,20200226:2310,0.0,0.0,2.36,3.1,0.0
1368,20200227:0010,0.0,0.0,2.15,3.1,0.0
1369,20200227:0110,0.0,0.0,1.87,3.1,0.0
1370,20200227:0210,0.0,0.0,1.69,3.31,0.0
1371,20200227:0310,0.0,0.0,1.51,3.38,0.0
1372,20200227:0410,0.0,0.0,1.53,3.31,0.0
1373,20200227:0510,0.0,0.0,1.44,3.24,0.0
1374,20200227:0610,0.0,0.0,1.51,3.38,0.0
1375,20200227:0710,15.5,7.85,1.33,3.1,0.0
1376,20200227:0810,40.13,16.22,2.01,4.14,0.0
1377,20200227:0910,58.82,23.29,2.63,4.21,0.0
1378,20200227:1010,94.39,28.5,3.3,3.86,0.0
1379,20200227:1110,55.63,31.24,3.86,3.79,0.0
1380,20200227:1210,77.06,31.15,4.19,4.0,0.0
1381,20200227:1310,39.67,28.23,3.74,3.59,0.0
1382,20200227:1410,31.92,22.89,2.26,3.1,0.0
1383,20200227:1510,9.58,15.71,1.8,3.45,0.0
1384,20200227:1610,3.65,7.27,1.5,4.55,0.0
1385,20200227:1710,0.0,0.0,1.23,4.55,0.0
1386,20200227:1810,0.0,0.0,1.05,4.0,0.0
1387,20200227:1910,0.0,0.0,1.22,4.34,0.0
1388,20200227:2010,0.0,0.0,1.3,4.14,0.0
1389,20200227:2110,0.0,0.0,1.53,3.72,0.0
1390,20200227:2210,0.0,0.0,1.6,3.52,0.0
1391,20200227:2310,0.0,0.0,1.66,4.0,0.0
1392,20200228:0010,0.0,0.0,1.81,4.48,0.0
1393,20200228:0110,0.0,0.0,1.9,4.48,0.0
1394,20200228:0210,0.0,0.0,1.95,4.0,0.0
1395,20200228:0310,0.0,0.0,1.73,3.45,0.0
1396,20200228:0410,0.0,0.0,0.96,2.9,0.0
1397,20200228:0510,0.0,0.0,0.39,2.76,0.0
1398,20200228:0610,0.0,0.0,-0.01,2.69,0.0
1399,20200228:0710,25.99,8.17,0.76,2.69,0.0
1400,20200228:0810,25.08,16.56,1.53,2.9,0.0
1401,20200228:0910,37.85,23.65,2.63,3.38,0.0
1402,20200228:1010,86.18,28.87,3.71,4.0,0.0
1403,20200228:1110,116.74,31.62,3.74,4.14,0.0
1404,20200228:1210,107.62,31.52,4.42,4.21,0.0
1405,20200228:1310,77.98,28.58,4.78,3.79,0.0
1406,20200228:1410,84.82,23.21,5.36,3.52,0.0
1407,20200228:1510,56.54,16.01,5.25,3.24,0.0
1408,20200228:1610,23.26,7.55,4.79,2.83,0.0
1409,20200228:1710,0.0,0.0,4.05,2.76,0.0
1410,20200228:1810,0.0,0.0,3.86,3.03,0.0
1411,20200228:1910,0.0,0.0,4.5,3.72,0.0
1412,20200228:2010,0.0,0.0,4.69,4.14,0.0
1413,20200228:2110,0.0,0.0,5.0,3.93,0.0
1414,20200228:2210,0.0,0.0,4.97,4.07,0.0
1415,20200228:2310,0.0,0.0,4.94,4.0,0.0
1416,20200229:0010,0.0,0.0,5.35,3.86,0.0
1417,20200229:0110,0.0,0.0,6.17,4.07,0.0
1418,20200229:0210,0.0,0.0,6.05,4.21,0.0
1419,20200229:0310,0.0,0.0,5.76,4.07,0.0
1420,20200229:0410,0.0,0.0,5.93,4.21,0.0
1421,20200229:0510,0.0,0.0,6.21,4.41,0.0
1422,20200229:0610,0.0,0.0,6.28,4.34,0.0
1423,20200229:0710,18.24,8.17,6.03,3.93,0.0
1424,20200229:0810,50.62,16.56,6.69,3.59,0.0
1425,20200229:0910,88.46,23.65,8.13,3.52,0.0
1426,20200229:1010,99.87,28.87,9.96,4.21,0.0
1427,20200229:1110,118.56,31.62,11.86,4.9,0.0
1428,20200229:1210,114.91,31.52,13.3,5.38,0.0
1429,20200229:1310,98.5,28.58,14.15,5.79,0.0
1430,20200229:1410,15.5,23.21,14.06,7.17,0.0
1431,20200229:1510,12.77,16.01,13.38,7.38,0.0
1432,20200229:1610,7.3,7.55,11.78,7.03,0.0
1433,20200229:1710,0.0,0.0,9.9,6.34,0.0
1434,20200229:1810,0.0,0.0,8.73,4.83,0.0
1435,20200229:1910,0.0,0.0,7.57,4.0,0.0
1436,20200229:2010,0.0,0.0,6.73,3.79,0.0
1437,20200229:2110,0.0,0.0,6.07,4.0,0.0
1438,20200229:2210,0.0,0.0,5.89,4.28,0.0
1439,20200229:2310,0.0,0.0,5.72,4.48,0.0
1440,20200301:0010,0.0,0.0,5.59,4.48,0.0
1441,20200301:0110,0.0,0.0,5.7,4.41,0.0
1442,20200301:0210,0.0,0.0,5.67,4.55,0.0
1443,20200301:0310,0.0,0.0,5.63,4.97,0.0
1444,20200301:0410,0.0,0.0,5.55,5.03,0.0
1445,20200301:0510,0.0,0.0,5.42,4.9,0.0
1446,20200301:0610,0.0,0.0,5.41,5.03,0.0
1447,20200301:0710,7.3,8.5,6.14,4.76,0.0
1448,20200301:0810,39.67,16.91,6.72,5.03,0.0
1449,20200301:0910,52.9,24.02,7.38,4.9,0.0
1450,20200301:1010,46.51,29.25,7.81,4.76,0.0
1451,20200301:1110,98.5,32.0,8.27,4.69,0.0
1452,20200301:1210,34.66,31.89,9.24,4.62,0.0
1453,20200301:1310,60.65,28.93,9.48,4.14,0.0
1454,20200301:1410,81.17,23.53,9.72,3.45,0.0
1455,20200301:1510,39.22,16.31,9.78,2.97,0.0
1456,20200301:1610,25.08,7.83,9.05,2.28,0.0
1457,20200301:1710,0.0,0.0,8.11,2.34,0.0
1458,20200301:1810,0.0,0.0,7.6,2.97,0.0
1459,20200301:1910,0.0,0.0,7.49,2.69,0.0
1460,20200301:2010,0.0,0.0,7.33,3.66,0.0
1461,20200301:2110,0.0,0.0,7.43,4.76,0.0
1462,20200301:2210,0.0,0.0,7.05,5.86,0.0
1463,20200301:2310,0.0,0.0,5.99,5.79,0.0
1464,20200302:0010,0.0,0.0,4.76,5.79,0.0
1465,20200302:0110,0.0,0.0,4.26,6.14,0.0
1466,20200302:0210,0.0,0.0,4.13,4.97,0.0
1467,20200302:0310,0.0,0.0,4.02,4.14,0.0
1468,20200302:0410,0.0,0.0,3.93,3.45,0.0
1469,20200302:0510,0.0,0.0,3.61,2.83,0.0
1470,20200302:0610,0.0,0.0,3.52,2.28,0.0
1471,20200302:0710,24.62,8.84,3.55,2.34,0.0
1472,20200302:0810,62.93,17.25,4.42,2.14,0.0
1473,20200302:0910,50.16,24.38,5.69,2.62,0.0
1474,20200302:1010,49.7,29.63,7.77,3.24,0.0
1475,20200302:1110,121.75,32.38,9.47,3.72,0.0
1476,20200302:1210,89.83,32.26,10.69,3.72,0.0
1477,20200302:1310,102.15,29.28,11.44,3.38,0.0
1478,20200302:1410,75.7,23.86,11.5,2.97,0.0
1479,20200302:1510,40.58,16.6,11.07,2.21,0.0
1480,20200302:1610,17.33,8.1,9.93,1.31,0.0
1481,20200302:1710,0.0,0.0,8.85,1.24,0.0
1482,20200302:1810,0.0,0.0,7.88,1.38,0.0
1483,20200302:1910,0.0,0.0,6.87,1.1,0.0
1484,20200302:2010,0.0,0.0,6.27,1.24,0.0
1485,20200302:2110,0.0,0.0,5.94,1.24,0.0
1486,20200302:2210,0.0,0.0,5.96,1.52,0.0
1487,20200302:2310,0.0,0.0,5.91,1.72,0.0
1488,20200303:0010,0.0,0.0,5.92,2.34,0.0
1489,20200303:0110,0.0,0.0,5.67,3.24,0.0
1490,20200303:0210,0.0,0.0,5.16,4.07,0.0
1491,20200303:0310,0.0,0.0,4.61,4.55,0.0
1492,20200303:0410,0.0,0.0,4.14,4.41,0.0
1493,20200303:0510,0.0,0.0,3.8,3.72,0.0
1494,20200303:0610,0.0,0.0,3.38,3.17,0.0
1495,20200303:0710,23.26,9.17,3.29,3.17,0.0
1496,20200303:0810,39.67,17.6,3.99,3.66,0.0
1497,20200303:0910,72.96,24.75,4.68,4.34,0.0
1498,20200303:1010,91.2,30.01,5.55,4.14,0.0
1499,20200303:1110,125.4,32.77,6.24,4.14,0.0
1500,20200303:1210,32.83,32.64,6.75,4.07,0.0
1501,20200303:1310,42.41,29.63,7.25,3.93,0.0
1502,20200303:1410,73.87,24.18,7.55,3.52,0.0
1503,20200303:1510,60.19,16.9,7.43,3.1,0.0
1504,20200303:1610,23.26,8.38,6.32,2.41,0.0
1505,20200303:1710,0.0,0.0,5.38,2.0,0.0
1506,20200303:1810,0.0,0.0,4.34,2.28,0.0
1507,20200303:1910,0.0,0.0,3.97,1.72,0.0
1508,20200303:2010,0.0,0.0,3.05,1.86,0.0
1509,20200303:2110,0.0,0.0,2.28,2.0,0.0
1510,20200303:2210,0.0,0.0,1.78,2.0,0.0
1511,20200303:2310,0.0,0.0,1.41,2.07,0.0
1512,20200304:0010,0.0,0.0,1.33,2.07,0.0
1513,20200304:0110,0.0,0.0,1.13,2.14,0.0
1514,20200304:0210,0.0,0.0,1.03,2.21,0.0
1515,20200304:0310,0.0,0.0,0.68,2.28,0.0
1516,20200304:0410,0.0,0.0,0.85,2.28,0.0
1517,20200304:0510,0.0,0.0,0.86,2.34,0.0
1518,20200304:0610,0.0,0.0,0.84,2.41,0.0
1519,20200304:0710,32.38,9.51,1.77,2.55,0.0
1520,20200304:0810,63.84,17.96,2.79,3.79,0.0
1521,20200304:0910,82.99,25.12,3.8,4.07,0.0
1522,20200304:1010,109.44,30.39,5.11,3.93,0.0
1523,20200304:1110,82.08,33.16,6.05,3.93,0.0
1524,20200304:1210,40.58,33.02,6.81,3.79,0.0
1525,20200304:1310,114.0,29.99,7.41,4.07,0.0
1526,20200304:1410,16.42,24.51,7.33,3.59,0.0
1527,20200304:1510,37.39,17.2,7.57,3.38,0.0
1528,20200304:1610,25.99,8.66,7.11,2.76,0.0
1529,20200304:1710,0.0,0.0,5.97,2.21,0.0
1530,20200304:1810,0.0,0.0,5.13,2.14,0.0
1531,20200304:1910,0.0,0.0,4.32,2.14,0.0
1532,20200304:2010,0.0,0.0,3.49,2.14,0.0
1533,20200304:2110,0.0,0.0,2.68,2.07,0.0
1534,20200304:2210,0.0,0.0,2.23,2.14,0.0
1535,20200304:2310,0.0,0.0,2.09,2.07,0.0
1536,20200305:0010,0.0,0.0,2.4,2.0,0.0
1537,20200305:0110,0.0,0.0,2.75,1.93,0.0
1538,20200305:0210,0.0,0.0,3.02,1.93,0.0
1539,20200305:0310,0.0,0.0,3.14,2.07,0.0
1540,20200305:0410,0.0,0.0,3.1,2.21,0.0
1541,20200305:0510,0.0,0.0,3.13,2.34,0.0
1542,20200305:0610,0.0,0.0,3.18,2.41,0.0
1543,20200305:0710,14.59,9.85,3.26,2.34,0.0
1544,20200305:0810,37.39,18.31,3.91,2.41,0.0
1545,20200305:0910,46.51,25.49,4.85,2.48,0.0
1546,20200305:1010,69.77,30.78,5.57,2.48,0.0
1547,20200305:1110,67.94,33.55,6.28,2.55,0.0
1548,20200305:1210,108.53,33.39,7.12,2.76,0.0
1549,20200305:1310,64.75,30.34,7.25,2.97,0.0
1550,20200305:1410,42.86,24.83,7.28,3.52,0.0
1551,20200305:1510,30.55,17.5,7.09,4.41,0.0
1552,20200305:1610,9.58,8.93,6.55,4.76,0.0
1553,20200305:1710,0.0,0.0,6.11,4.69,0.0
1554,20200305:1810,0.0,0.0,6.0,4.21,0.0
1555,20200305:1910,0.0,0.0,5.97,3.38,0.0
1556,20200305:2010,0.0,0.0,6.3,3.03,0.0
1557,20200305:2110,0.0,0.0,7.06,2.69,0.0
1558,20200305:2210,0.0,0.0,7.13,2.62,0.0
1559,20200305:2310,0.0,0.0,7.39,3.31,0.0
1560,20200306:0010,0.0,0.0,7.77,4.21,0.0
1561,20200306:0110,0.0,0.0,7.72,4.97,0.0
1562,20200306:0210,0.0,0.0,7.15,5.59,0.0
1563,20200306:0310,0.0,0.0,6.2,5.79,0.0
1564,20200306:0410,0.0,0.0,5.5,5.79,0.0
1565,20200306:0510,0.0,0.0,5.17,5.86,0.0
1566,20200306:0610,0.0,0.0,5.01,5.93,0.0
1567,20200306:0710,5.47,10.2,4.95,5.52,0.0
1568,20200306:0810,20.98,18.67,4.77,5.31,0.0
1569,20200306:0910,25.99,25.87,4.69,4.48,0.0
1570,20200306:1010,77.06,31.16,4.73,5.45,0.0
1571,20200306:1110,107.62,33.94,4.82,4.9,0.0
1572,20200306:1210,25.99,33.77,5.04,4.9,0.0
1573,20200306:1310,32.83,30.7,5.4,4.48,0.0
1574,20200306:1410,36.48,25.16,5.5,3.86,0.0
1575,20200306:1510,29.18,17.79,5.69,3.93,0.0
1576,20200306:1610,5.47,9.21,5.76,3.86,0.0
1577,20200306:1710,0.0,0.0,5.6,3.59,0.0
1578,20200306:1810,0.0,0.0,5.16,3.45,0.0
1579,20200306:1910,0.0,0.0,5.07,3.45,0.0
1580,20200306:2010,0.0,0.0,4.85,3.45,0.0
1581,20200306:2110,0.0,0.0,4.6,3.45,0.0
1582,20200306:2210,0.0,0.0,4.38,3.45,0.0
1583,20200306:2310,0.0,0.0,4.2,3.52,0.0
1584,20200307:0010,0.0,0.0,4.01,3.52,0.0
1585,20200307:0110,0.0,0.0,3.69,3.52,0.0
1586,20200307:0210,0.0,0.0,3.57,3.52,0.0
1587,20200307:0310,0.0,0.0,3.47,3.52,0.0
1588,20200307:0410,0.0,0.0,3.35,3.52,0.0
1589,20200307:0510,0.0,0.0,3.31,3.45,0.0
1590,20200307:0610,0.0,0.0,3.34,3.31,0.0
1591,20200307:0710,26.9,10.54,3.64,2.9,0.0
1592,20200307:0810,37.39,19.03,4.22,3.93,0.0
1593,20200307:0910,67.49,26.24,5.23,3.86,0.0
1594,20200307:1010,115.83,31.55,6.13,3.66,0.0
1595,20200307:1110,122.21,34.33,7.19,3.66,0.0
1596,20200307:1210,126.77,34.15,7.82,3.59,0.0
1597,20200307:1310,60.19,31.05,7.98,3.52,0.0
1598,20200307:1410,94.39,25.48,8.13,3.38,0.0
1599,20200307:1510,40.58,18.09,8.13,2.83,0.0
1600,20200307:1610,31.92,9.49,7.97,2.14,0.0
1601,20200307:1710,0.0,0.0,7.22,1.31,0.0
1602,20200307:1810,0.0,0.0,5.9,1.17,0.0
1603,20200307:1910,0.0,0.0,4.69,2.14,0.0
1604,20200307:2010,0.0,0.0,4.09,2.34,0.0
1605,20200307:2110,0.0,0.0,3.73,2.41,0.0
1606,20200307:2210,0.0,0.0,3.74,2.41,0.0
1607,20200307:2310,0.0,0.0,3.36,2.55,0.0
1608,20200308:0010,0.0,0.0,3.38,2.62,0.0
1609,20200308:0110,0.0,0.0,3.64,2.83,0.0
1610,20200308:0210,0.0,0.0,4.0,3.03,0.0
1611,20200308:0310,0.0,0.0,4.23,3.1,0.0
1612,20200308:0410,0.0,0.0,4.32,3.1,0.0
1613,20200308:0510,0.0,0.0,4.32,3.17,0.0
1614,20200308:0610,0.0,0.0,4.17,3.31,0.0
1615,20200308:0710,36.94,10.89,4.77,3.52,0.0
1616,20200308:0810,41.95,19.39,5.44,3.31,0.0
1617,20200308:0910,84.82,26.62,6.55,4.0,0.0
1618,20200308:1010,113.55,31.94,7.52,4.34,0.0
1619,20200308:1110,69.31,34.72,8.77,4.62,0.0
1620,20200308:1210,112.18,34.53,9.82,5.03,0.0
1621,20200308:1310,98.04,31.4,10.65,5.38,0.0
1622,20200308:1410,96.22,25.8,10.96,4.28,0.0
1623,20200308:1510,66.12,18.38,10.77,3.79,0.0
1624,20200308:1610,8.21,9.76,10.46,3.52,0.0
1625,20200308:1710,0.0,0.0,9.9,3.24,0.0
1626,20200308:1810,0.0,0.0,9.16,3.03,0.0
1627,20200308:1910,0.0,0.0,8.96,3.38,0.0
1628,20200308:2010,0.0,0.0,8.19,3.45,0.0
1629,20200308:2110,0.0,0.0,7.63,3.45,0.0
1630,20200308:2210,0.0,0.0,7.09,3.38,0.0
1631,20200308:2310,0.0,0.0,7.05,3.45,0.0
1632,20200309:0010,0.0,0.0,7.05,3.45,0.0
1633,20200309:0110,0.0,0.0,7.17,3.17,0.0
1634,20200309:0210,0.0,0.0,7.13,2.83,0.0
1635,20200309:0310,0.0,0.0,6.79,2.34,0.0
1636,20200309:0410,0.0,0.0,6.35,2.28,0.0
1637,20200309:0510,0.0,0.0,5.92,2.21,0.0
1638,20200309:0610,0.0,0.0,5.41,2.28,0.0
1639,20200309:0710,38.76,11.24,5.34,2.41,0.0
1640,20200309:0810,42.41,19.76,6.55,3.03,0.0
1641,20200309:0910,43.78,27.0,7.51,3.72,0.0
1642,20200309:1010,45.14,32.34,8.24,3.72,0.0
1643,20200309:1110,44.69,35.12,8.47,3.52,0.0
1644,20200309:1210,48.34,34.92,9.07,3.45,0.0
1645,20200309:1310,102.15,31.76,9.2,3.52,0.0
1646,20200309:1410,88.01,26.13,9.22,3.66,0.0
1647,20200309:1510,68.4,18.68,9.28,3.72,0.0
1648,20200309:1610,30.55,10.04,8.73,2.97,0.0
1649,20200309:1710,0.0,0.0,7.88,2.62,0.0
1650,20200309:1810,0.0,0.0,6.75,2.48,0.0
1651,20200309:1910,0.0,0.0,5.94,2.41,0.0
1652,20200309:2010,0.0,0.0,5.06,2.55,0.0
1653,20200309:2110,0.0,0.0,4.48,2.62,0.0
1654,20200309:2210,0.0,0.0,4.16,2.69,0.0
1655,20200309:2310,0.0,0.0,3.84,2.83,0.0
1656,20200310:0010,0.0,0.0,3.85,3.17,0.0
1657,20200310:0110,0.0,0.0,3.89,3.66,0.0
1658,20200310:0210,0.0,0.0,4.21,4.0,0.0
1659,20200310:0310,0.0,0.0,4.65,4.28,0.0
1660,20200310:0410,0.0,0.0,4.94,4.76,0.0
1661,20200310:0510,0.0,0.0,4.8,5.66,0.0
1662,20200310:0610,1.37,2.32,4.6,6.14,0.0
1663,20200310:0710,17.33,11.59,4.3,5.93,0.0
1664,20200310:0810,25.54,20.12,4.28,5.59,0.0
1665,20200310:0910,51.53,27.38,4.97,5.45,0.0
1666,20200310:1010,61.1,32.73,5.85,5.24,0.0
1667,20200310:1110,53.81,35.52,6.53,5.38,0.0
1668,20200310:1210,35.57,35.3,7.02,5.38,0.0
1669,20200310:1310,58.82,32.11,7.39,5.24,0.0
1670,20200310:1410,36.48,26.45,7.76,5.17,0.0
1671,20200310:1510,25.99,18.97,8.36,5.24,0.0
1672,20200310:1610,18.24,10.31,9.08,5.38,0.0
1673,20200310:1710,0.0,0.0,9.73,5.59,0.0
1674,20200310:1810,0.0,0.0,10.19,5.66,0.0
1675,20200310:1910,0.0,0.0,10.56,5.86,0.0
1676,20200310:2010,0.0,0.0,10.88,5.93,0.0
1677,20200310:2110,0.0,0.0,11.13,5.93,0.0
1678,20200310:2210,0.0,0.0,11.33,5.86,0.0
1679,20200310:2310,0.0,0.0,11.42,5.79,0.0
1680,20200311:0010,0.0,0.0,11.49,5.79,0.0
1681,20200311:0110,0.0,0.0,11.62,5.93,0.0
1682,20200311:0210,0.0,0.0,11.69,6.14,0.0
