,south G(i) [kWh/m2],south_east G(i) [kWh/m2],east G(i) [kWh/m2],north_east G(i) [kWh/m2],north G(i) [kWh/m2],north_west G(i) [kWh/m2],west G(i) [kWh/m2],south_west G(i) [kWh/m2],T2m
4100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.71
4101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.83
4102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.07
4103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4
4104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96
4105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34
4106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65
4107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.15
4108,7.3,9.58,9.58,9.58,9.58,7.3,7.3,7.3,12.72
4109,41.95,272.7,508.65,482.84,218.15,41.95,41.95,41.95,13.96
4110,58.37,455.16,686.13,568.24,180.92,58.37,58.37,58.37,16.56
4111,148.13,610.8,776.98,549.32,61.1,61.1,61.1,61.1,17.55
4112,296.16,533.65,565.06,372.01,125.4,125.4,125.4,125.4,18.69
4113,279.02,314.86,303.86,252.47,175.11,175.11,175.11,175.11,19.81
4114,241.9,245.28,237.77,171.46,171.46,171.46,171.46,229.62,20.56
4115,387.73,365.99,290.46,201.1,201.1,201.1,201.1,342.94,21.07
4116,511.32,341.69,145.47,145.47,145.47,145.47,335.25,508.65,21.41
4117,232.08,165.07,165.07,165.07,165.07,218.89,232.98,238.45,21.24
4118,271.84,165.99,165.99,165.99,165.99,263.89,328.29,331.58,21.29
4119,222.31,137.26,137.26,137.26,137.26,297.82,378.21,346.93,20.78
4120,88.01,88.01,88.01,88.01,133.11,451.66,572.61,432.89,20.15
4121,49.25,49.25,49.25,49.25,192.95,565.2,640.82,385.39,20.26
4122,34.66,34.66,34.66,34.66,128.16,244.13,241.66,125.59,19.9
4123,6.38,6.38,6.38,6.38,73.15,123.87,105.47,30.42,19.1
4124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.91
4125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17
4126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09
4127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88
4128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.94
4129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.13
4130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8
4131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.34
4132,17.33,114.91,313.79,343.44,191.5,17.33,17.33,17.33,13.65
4133,37.39,303.89,580.59,550.64,240.7,37.39,37.39,37.39,14.25
4134,46.51,499.72,767.25,631.25,183.4,46.51,46.51,46.51,16.08
4135,147.88,613.71,781.35,552.6,61.1,61.1,61.1,61.1,18.01
4136,301.9,694.16,746.48,428.23,59.28,59.28,59.28,59.28,19.52
4137,432.3,663.93,593.44,262.11,86.18,86.18,86.18,86.18,20.8
4138,513.13,588.32,422.65,109.44,109.44,109.44,109.44,241.12,21.93
4139,532.52,471.5,258.15,139.54,139.54,139.54,139.54,405.47,22.68
4140,511.14,343.79,148.2,148.2,148.2,148.2,336.44,508.1,23.15
4141,484.39,95.76,95.76,95.76,95.76,175.32,504.54,632.57,23.51
4142,376.08,90.74,90.74,90.74,90.74,337.59,642.28,658.22,23.44
4143,237.44,78.89,78.89,78.89,78.89,472.92,724.74,627.2,23.59
4144,103.51,103.51,103.51,103.51,145.13,314.73,379.21,304.95,23.4
4145,61.1,61.1,61.1,61.1,174.04,448.09,503.92,316.12,22.98
4146,24.62,24.62,24.62,24.62,253.4,563.69,557.34,247.15,22.02
4147,6.38,6.38,6.38,6.38,85.13,145.33,123.57,34.61,21.53
4148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.36
4149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4
4150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.84
4151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.82
4152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68
4153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.77
4154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.01
4155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.81
4156,11.4,14.96,14.96,14.96,14.96,11.4,11.4,11.4,14.75
4157,31.01,40.7,40.7,40.7,40.7,31.01,31.01,31.01,16.17
4158,50.62,66.43,66.43,66.43,66.43,50.62,50.62,50.62,17.57
4159,86.78,86.78,86.78,86.78,66.12,66.12,66.12,66.12,18.77
4160,284.96,469.02,493.76,344.68,139.99,139.99,139.99,139.99,19.52
4161,310.95,368.01,350.78,269.34,177.84,177.84,177.84,177.84,19.88
4162,400.31,431.76,363.05,188.79,188.79,188.79,188.79,287.13,19.89
4163,550.1,481.4,239.71,115.83,115.83,115.83,115.83,405.56,20.46
4164,485.06,345.32,167.81,167.81,167.81,167.81,338.32,482.16,20.88
4165,166.43,126.31,126.31,126.31,126.31,165.88,166.46,166.69,21.51
4166,226.18,156.41,156.41,156.41,156.41,222.98,247.66,248.98,21.63
4167,223.48,137.71,137.71,137.71,137.71,298.95,380.06,348.8,21.95
4168,76.61,76.61,76.61,76.61,100.75,103.88,105.07,103.7,21.96
4169,53.81,53.81,53.81,53.81,73.66,82.39,84.17,78.2,21.77
4170,35.11,35.11,35.11,35.11,130.73,249.98,247.65,128.6,21.18
4171,6.38,6.38,6.38,6.38,46.35,76.19,65.46,21.42,20.57
4172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.39
4173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.24
4174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.14
4175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.43
4176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.82
4177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21
4178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64
4179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.08
4180,17.33,100.21,268.22,293.51,165.48,17.33,17.33,17.33,13.92
4181,36.48,308.67,592.9,562.69,245.08,36.48,36.48,36.48,15.38
4182,45.14,503.56,775.45,638.15,184.27,45.14,45.14,45.14,17.52
4183,142.48,628.5,803.97,566.1,54.72,54.72,54.72,54.72,19.21
4184,300.63,693.04,746.1,428.75,59.28,59.28,59.28,59.28,20.84
4185,436.49,696.99,618.87,247.88,54.26,54.26,54.26,54.26,22.14
4186,533.49,626.66,424.74,50.62,50.62,50.62,50.62,199.8,22.95
4187,576.49,492.73,196.24,55.18,55.18,55.18,55.18,398.44,23.67
4188,566.24,311.86,46.06,46.06,46.06,46.06,297.48,560.28,24.32
4189,496.16,55.18,55.18,55.18,55.18,138.72,517.15,665.2,24.78
4190,380.45,54.26,54.26,54.26,54.26,333.08,688.92,708.54,25.1
4191,225.93,38.76,38.76,38.76,38.76,511.89,821.04,702.6,25.18
4192,46.06,46.06,46.06,46.06,92.23,621.12,822.9,592.26,25.02
4193,41.95,41.95,41.95,41.95,201.25,628.02,715.61,424.04,24.58
4194,28.73,28.73,28.73,28.73,223.72,486.34,481.5,219.72,23.59
4195,6.38,6.38,6.38,6.38,96.2,165.4,140.63,38.71,22.14
4196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7
4197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.62
4198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7
4199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84
4200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.09
4201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.42
4202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.75
4203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.03
4204,15.5,136.26,388.2,426.26,234.48,15.5,15.5,15.5,14.34
4205,33.74,331.01,643.9,610.89,261.58,33.74,33.74,33.74,15.31
4206,41.95,521.4,807.01,663.15,186.88,41.95,41.95,41.95,18.28
4207,140.58,642.39,823.77,578.49,51.53,51.53,51.53,51.53,19.73
4208,302.87,702.5,756.83,434.04,58.37,58.37,58.37,58.37,21.19
4209,440.39,702.42,624.31,251.83,57.46,57.46,57.46,57.46,22.38
4210,537.31,630.4,430.14,58.82,58.82,58.82,58.82,205.42,23.41
4211,581.56,498.03,200.49,58.82,58.82,58.82,58.82,402.17,24.25
4212,568.89,319.4,58.82,58.82,58.82,58.82,303.63,562.36,24.93
4213,500.11,62.47,62.47,62.47,62.47,144.03,519.73,667.22,25.4
4214,384.43,63.84,63.84,63.84,63.84,336.57,685.73,705.55,25.63
4215,232.89,51.53,51.53,51.53,51.53,507.36,806.01,692.32,25.66
4216,49.25,49.25,49.25,49.25,94.74,620.94,822.09,593.18,25.4
4217,47.42,47.42,47.42,47.42,198.66,600.38,683.19,409.23,24.95
4218,36.02,36.02,36.02,36.02,134.23,257.43,255.3,132.7,24.03
4219,5.93,5.93,5.93,5.93,44.92,74.25,63.81,20.69,22.78
4220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.44
4221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.56
4222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.75
4223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.94
4224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.12
4225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.32
4226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.6
4227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.95
4228,16.42,111.63,307.84,337.58,188.36,16.42,16.42,16.42,15.47
4229,32.38,316.08,614.63,583.31,250.28,32.38,32.38,32.38,16.24
4230,43.78,490.49,755.85,622.46,180.31,43.78,43.78,43.78,18.05
4231,140.5,607.27,776.15,548.22,55.63,55.63,55.63,55.63,19.72
4232,294.37,673.82,725.63,419.44,60.65,60.65,60.65,60.65,21.32
4233,425.44,669.76,597.31,250.53,66.58,66.58,66.58,66.58,22.71
4234,240.19,243.82,236.07,169.63,169.63,169.63,169.63,227.3,24.19
4235,81.99,81.99,81.99,62.47,62.47,62.47,62.47,81.99,24.63
4236,151.42,151.42,115.37,115.37,115.37,115.37,151.42,151.42,24.61
4237,112.52,85.73,85.73,85.73,85.73,112.52,112.52,112.52,24.18
4238,367.54,100.78,100.78,100.78,100.78,328.26,606.19,622.46,24.12
4239,239.22,100.32,100.32,100.32,100.32,423.03,624.46,548.33,24.04
4240,80.26,80.26,80.26,80.26,123.43,479.95,616.53,461.85,24.0
4241,54.26,54.26,54.26,54.26,178.89,497.34,563.3,346.55,23.76
4242,28.27,28.27,28.27,28.27,216.4,470.86,466.79,214.02,23.09
4243,6.38,6.38,6.38,6.38,70.4,119.53,102.13,30.05,22.17
4244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.82
4245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.6
4246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.55
4247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.62
4248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67
4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.84
4250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.16
4251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.63
4252,17.33,98.74,264.61,289.82,163.76,17.33,17.33,17.33,14.45
4253,35.57,304.59,586.66,557.21,242.75,35.57,35.57,35.57,16.01
4254,45.6,491.27,756.15,623.2,182.14,45.6,45.6,45.6,18.34
4255,139.16,621.47,796.09,560.75,52.9,52.9,52.9,52.9,20.25
4256,296.49,682.55,735.43,424.15,59.74,59.74,59.74,59.74,22.02
4257,430.98,688.38,612.38,247.5,55.18,55.18,55.18,55.18,23.57
4258,524.95,616.17,422.41,59.74,59.74,59.74,59.74,202.19,24.87
4259,570.4,489.51,197.93,56.09,56.09,56.09,56.09,393.22,25.93
4260,557.19,316.0,60.19,60.19,60.19,60.19,297.4,549.48,26.82
4261,481.84,92.57,92.57,92.57,92.57,168.22,496.69,626.59,27.49
4262,368.15,112.63,112.63,112.63,112.63,330.04,591.27,607.06,27.92
4263,242.44,109.9,109.9,109.9,109.9,409.2,593.37,524.3,28.24
4264,73.87,73.87,73.87,73.87,97.14,100.24,101.44,100.09,28.25
4265,13.22,13.22,13.22,13.22,17.36,17.36,17.36,17.36,27.9
4266,21.43,21.43,21.43,21.43,28.13,28.13,28.13,28.13,26.35
4267,5.47,5.47,5.47,5.47,19.39,29.08,25.67,11.48,24.18
4268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.86
4269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.92
4270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3
4271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8
4272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.33
4273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.89
4274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2
4275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.69
4276,9.12,11.97,11.97,11.97,11.97,9.12,9.12,9.12,18.66
4277,47.88,118.87,180.19,173.81,105.47,47.88,47.88,47.88,19.18
4278,19.61,25.74,25.74,25.74,25.74,19.61,19.61,19.61,20.96
4279,147.19,180.97,193.2,176.73,108.53,108.53,108.53,108.53,22.03
4280,294.84,633.36,679.83,407.03,81.62,81.62,81.62,81.62,23.03
4281,278.52,317.7,306.17,250.68,171.91,171.91,171.91,171.91,23.43
4282,129.28,129.28,129.28,98.5,98.5,98.5,98.5,129.28,24.36
4283,382.28,361.7,287.06,197.45,197.45,197.45,197.45,336.76,26.26
4284,352.51,303.27,196.08,196.08,196.08,196.08,299.12,350.79,22.66
4285,217.27,156.87,156.87,156.87,156.87,207.4,217.7,221.79,22.78
4286,103.54,78.89,78.89,78.89,78.89,103.54,103.54,103.54,24.34
4287,237.63,84.82,84.82,84.82,84.82,446.73,679.6,592.99,25.86
4288,66.58,66.58,66.58,66.58,108.4,531.25,694.05,511.72,26.11
4289,51.07,51.07,51.07,51.07,181.82,524.59,596.32,364.06,25.98
4290,34.2,34.2,34.2,34.2,132.56,257.92,256.27,132.25,25.29
4291,6.38,6.38,6.38,6.38,70.18,119.42,102.21,30.26,24.25
4292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.11
4293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9
4294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.98
4295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.15
4296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.51
4297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26
4298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.29
4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3
4300,2.28,2.99,2.99,2.99,2.99,2.28,2.28,2.28,19.11
4301,47.88,170.84,289.23,276.93,145.04,47.88,47.88,47.88,19.29
4302,80.26,155.06,185.67,170.32,119.38,80.26,80.26,80.26,19.71
4303,56.86,56.86,56.86,56.86,43.32,43.32,43.32,43.32,20.89
4304,260.45,384.47,401.52,301.6,146.83,146.83,146.83,146.83,21.56
4305,261.05,289.49,281.14,240.9,169.63,169.63,169.63,169.63,22.36
4306,249.97,254.58,244.89,173.74,173.74,173.74,173.74,233.76,22.64
4307,296.89,289.56,262.86,192.43,192.43,192.43,192.43,280.54,22.79
4308,280.28,262.07,186.51,186.51,186.51,186.51,260.4,279.58,22.73
4309,150.22,114.46,114.46,114.46,114.46,150.22,150.22,150.22,22.4
4310,82.59,62.93,62.93,62.93,62.93,82.59,82.59,82.59,22.13
4311,67.63,51.53,51.53,51.53,51.53,67.63,67.63,67.63,21.58
4312,36.02,36.02,36.02,36.02,47.28,47.28,47.28,47.28,20.67
4313,21.89,21.89,21.89,21.89,28.73,28.73,28.73,28.73,19.05
4314,18.24,18.24,18.24,18.24,23.94,23.94,23.94,23.94,18.49
4315,1.37,1.37,1.37,1.37,1.8,1.8,1.8,1.8,19.05
4316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25
4317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21
4318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36
4319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.78
4320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.29
4321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71
4322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.24
4323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.94
4324,2.28,2.99,2.99,2.99,2.99,2.28,2.28,2.28,14.08
4325,10.49,13.77,13.77,13.77,13.77,10.49,10.49,10.49,14.62
4326,50.16,65.83,65.83,65.83,65.83,50.16,50.16,50.16,15.36
4327,162.14,227.19,250.75,219.03,116.74,116.74,116.74,116.74,15.99
4328,67.63,67.63,67.63,67.63,51.53,51.53,51.53,51.53,17.07
4329,62.84,62.84,62.84,62.84,47.88,47.88,47.88,47.88,18.15
4330,528.32,620.69,427.24,63.38,63.38,63.38,63.38,204.23,19.65
4331,570.42,493.61,212.04,72.96,72.96,72.96,72.96,397.47,20.71
4332,536.83,340.1,117.65,117.65,117.65,117.65,320.54,528.73,21.64
4333,480.42,106.71,106.71,106.71,106.71,179.5,490.78,615.42,21.49
4334,150.72,114.0,114.0,114.0,114.0,150.52,151.77,151.85,21.11
4335,243.86,121.75,121.75,121.75,121.75,381.47,537.63,480.63,21.44
4336,60.65,60.65,60.65,60.65,101.33,571.81,753.97,552.53,21.27
4337,41.04,41.04,41.04,41.04,196.58,626.53,717.57,427.74,20.96
4338,28.73,28.73,28.73,28.73,218.04,477.91,475.34,219.41,20.27
4339,6.38,6.38,6.38,6.38,95.27,164.98,140.96,39.6,20.0
4340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.91
4341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.27
4342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.55
4343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68
4344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.95
4345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21
4346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.45
4347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.82
4348,6.38,8.38,8.38,8.38,8.38,6.38,6.38,6.38,13.33
4349,41.04,256.24,478.11,455.05,207.85,41.04,41.04,41.04,14.09
4350,47.88,479.64,735.92,607.36,180.72,47.88,47.88,47.88,15.75
4351,142.85,606.4,774.27,548.12,58.82,58.82,58.82,58.82,16.7
4352,235.78,309.99,320.18,260.39,148.66,148.66,148.66,148.66,18.01
4353,171.2,172.95,172.44,169.96,128.59,128.59,128.59,128.59,19.26
4354,158.6,158.6,158.6,120.84,120.84,120.84,120.84,158.6,19.87
4355,142.44,142.44,142.44,108.53,108.53,108.53,108.53,142.44,20.2
4356,96.96,96.96,73.87,73.87,73.87,73.87,96.96,96.96,20.44
4357,349.62,185.59,185.59,185.59,185.59,255.15,352.43,391.56,20.43
4358,357.5,133.61,133.61,133.61,133.61,321.49,536.72,551.63,20.51
4359,243.77,116.28,116.28,116.28,116.28,390.52,558.79,498.01,20.68
4360,87.1,87.1,87.1,87.1,127.5,449.44,574.47,437.17,20.75
4361,46.97,46.97,46.97,46.97,188.27,573.69,655.83,396.75,20.58
4362,31.46,31.46,31.46,31.46,187.99,400.37,398.64,190.0,20.38
4363,6.38,6.38,6.38,6.38,83.24,143.53,122.92,35.49,19.71
4364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.01
4365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44
4366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.78
4367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.13
4368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76
4369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.66
4370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44
4371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26
4372,15.5,106.15,294.0,322.66,180.06,15.5,15.5,15.5,16.13
4373,36.94,280.6,534.79,508.31,225.01,36.94,36.94,36.94,16.76
4374,82.08,193.86,246.91,220.26,131.9,82.08,82.08,82.08,18.32
4375,172.07,315.4,367.27,297.3,116.28,116.28,116.28,116.28,19.69
4376,286.33,505.23,535.23,358.78,127.23,127.23,127.23,127.23,20.89
4377,318.06,386.56,366.5,269.62,172.37,172.37,172.37,172.37,22.64
4378,438.61,485.27,388.13,168.72,168.72,168.72,168.72,275.49,23.57
4379,551.56,483.41,230.94,99.41,99.41,99.41,99.41,395.48,23.88
4380,380.22,317.24,196.08,196.08,196.08,196.08,310.0,377.21,24.32
4381,466.05,123.12,123.12,123.12,123.12,194.15,472.87,585.5,24.71
4382,369.01,112.18,112.18,112.18,112.18,323.86,584.34,603.05,24.98
4383,243.62,114.91,114.91,114.91,114.91,390.56,560.92,500.05,25.18
4384,103.51,103.51,103.51,103.51,141.56,286.04,342.34,280.98,25.07
4385,67.03,67.03,67.03,67.03,108.99,173.39,187.21,144.04,24.69
4386,20.52,20.52,20.52,20.52,26.93,26.93,26.93,26.93,23.54
4387,6.38,6.38,6.38,6.38,58.66,99.3,85.52,26.74,23.22
4388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.99
4389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.84
4390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.96
4391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.21
4392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86
4393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.59
4394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51
4395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5
4396,9.12,11.97,11.97,11.97,11.97,9.12,9.12,9.12,18.41
4397,13.68,17.95,17.95,17.95,17.95,13.68,13.68,13.68,18.42
4398,82.54,189.33,239.19,214.1,130.99,82.54,82.54,82.54,18.47
4399,172.85,452.03,552.98,416.56,103.06,103.06,103.06,103.06,19.78
4400,285.7,484.01,511.11,351.14,135.43,135.43,135.43,135.43,20.95
4401,426.02,643.08,579.42,272.32,102.15,102.15,102.15,102.15,21.62
4402,415.71,453.56,374.92,182.86,182.86,182.86,182.86,283.53,22.52
4403,366.87,350.24,288.34,201.55,201.55,201.55,201.55,328.49,22.73
4404,423.28,336.1,192.89,192.89,192.89,192.89,325.37,418.83,23.22
4405,354.36,186.96,186.96,186.96,186.96,256.47,356.35,396.9,23.6
4406,364.61,132.7,132.7,132.7,132.7,324.27,548.8,565.51,24.03
4407,244.43,125.86,125.86,125.86,125.86,368.27,513.53,462.23,23.78
4408,91.2,91.2,91.2,91.2,91.2,140.11,147.76,139.48,22.5
4409,38.3,38.3,38.3,38.3,50.27,50.27,50.27,50.27,21.13
4410,33.74,33.74,33.74,33.74,153.3,312.66,311.97,156.25,20.32
4411,0.91,0.91,0.91,0.91,1.2,1.2,1.2,1.2,19.92
4412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.03
4413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.13
4414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.43
4415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75
4416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.36
4417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.56
4418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7
4419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.89
4420,14.59,110.37,309.87,340.22,188.67,14.59,14.59,14.59,13.22
4421,32.38,319.76,622.83,590.97,252.8,32.38,32.38,32.38,14.42
4422,46.06,495.47,762.34,627.75,182.5,46.06,46.06,46.06,16.08
4423,142.35,622.85,796.4,561.33,56.09,56.09,56.09,56.09,17.14
4424,302.32,667.96,717.74,422.5,75.7,75.7,75.7,75.7,18.37
4425,425.76,640.5,577.38,273.39,104.43,104.43,104.43,104.43,19.53
4426,410.46,446.47,371.76,185.59,185.59,185.59,185.59,284.85,20.3
4427,433.54,404.38,295.35,193.35,193.35,193.35,193.35,365.73,20.71
4428,423.84,336.62,192.89,192.89,192.89,192.89,325.18,419.1,21.03
4429,358.26,186.96,186.96,186.96,186.96,256.44,359.82,401.99,21.44
4430,254.37,164.16,164.16,164.16,164.16,245.92,291.33,294.83,21.43
4431,231.31,136.8,136.8,136.8,136.8,310.6,404.76,371.92,21.21
4432,100.78,100.78,100.78,100.78,100.78,355.57,440.32,349.4,21.48
4433,68.86,68.86,68.86,68.86,114.96,191.77,208.48,157.34,21.46
4434,28.73,28.73,28.73,28.73,217.36,481.22,480.6,223.52,21.12
4435,5.93,5.93,5.93,5.93,71.54,123.5,106.19,31.47,20.59
4436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.14
4437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.81
4438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.54
4439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57
4440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84
4441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.14
4442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.71
4443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57
4444,14.59,36.41,74.08,79.8,51.17,14.59,14.59,14.59,13.7
4445,46.51,147.34,241.65,231.67,126.35,46.51,46.51,46.51,14.92
4446,66.58,385.99,569.47,476.68,170.18,66.58,66.58,66.58,17.21
4447,173.0,374.45,447.11,348.41,110.81,110.81,110.81,110.81,18.44
4448,276.62,452.85,476.72,334.25,137.26,137.26,137.26,137.26,20.04
4449,365.21,481.94,447.52,282.12,159.15,159.15,159.15,159.15,21.47
4450,377.21,405.22,347.14,188.33,188.33,188.33,188.33,279.53,22.61
4451,495.45,449.98,279.14,162.79,162.79,162.79,162.79,388.93,23.65
4452,546.52,336.68,98.95,98.95,98.95,98.95,307.42,534.4,24.57
4453,379.32,179.21,179.21,179.21,179.21,248.84,380.66,434.71,25.17
4454,160.86,120.84,120.84,120.84,120.84,160.37,162.94,163.14,25.37
