,south G(i) [kWh/m2],south_east G(i) [kWh/m2],east G(i) [kWh/m2],north_east G(i) [kWh/m2],north G(i) [kWh/m2],north_west G(i) [kWh/m2],west G(i) [kWh/m2],south_west G(i) [kWh/m2],T2m
6971,53.86,53.86,41.04,41.04,41.04,41.04,53.86,53.86,16.71
6972,457.58,296.02,101.23,101.23,101.23,101.23,239.02,433.97,17.21
6973,20.95,20.95,15.96,15.96,15.96,15.96,20.95,20.95,16.19
6974,525.56,41.04,41.04,41.04,41.04,96.54,568.47,746.18,15.22
6975,290.86,29.18,29.18,29.18,29.18,178.64,481.97,528.45,15.36
6976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7
6977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.79
6978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.85
6979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.41
6980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2
6981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12
6982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
6983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.15
6984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.34
6985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.55
6986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74
6987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8
6988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.78
6989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74
6990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.79
6991,15.56,15.56,15.56,15.56,11.86,11.86,11.86,11.86,11.94
6992,107.77,121.36,109.9,80.11,59.28,59.28,59.28,59.28,12.75
6993,136.24,141.19,124.98,79.34,79.34,79.34,79.34,113.04,13.58
6994,248.2,239.34,172.03,103.97,103.97,103.97,103.97,193.41,14.44
6995,209.7,189.17,105.34,105.34,105.34,105.34,140.61,189.59,15.09
6996,108.0,104.62,77.06,77.06,77.06,77.06,103.42,107.5,15.73
6997,65.24,65.24,49.7,49.7,49.7,49.7,65.24,65.24,16.62
6998,102.65,57.46,57.46,57.46,57.46,77.79,104.98,115.28,16.92
6999,26.93,20.52,20.52,20.52,20.52,26.93,26.93,26.93,16.85
7000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.24
7001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.67
7002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82
7003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.96
7004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7
7005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.39
7006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1
7007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.67
7008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05
7009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58
7010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.18
7011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.72
7012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.18
7013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.03
7014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.83
7015,11.37,11.37,11.37,11.37,8.66,8.66,8.66,8.66,11.22
7016,101.85,114.22,103.59,76.18,56.54,56.54,56.54,56.54,13.06
7017,28.13,28.13,28.13,21.43,21.43,21.43,21.43,28.13,14.27
7018,363.54,345.02,206.81,102.6,102.6,102.6,102.6,251.53,16.14
7019,293.56,249.99,108.53,108.53,108.53,108.53,147.29,251.03,17.81
7020,50.87,50.87,38.76,38.76,38.76,38.76,50.87,50.87,19.21
7021,56.26,56.26,42.86,42.86,42.86,42.86,56.26,56.26,20.03
7022,76.09,49.7,49.7,49.7,49.7,66.16,76.96,81.08,20.27
7023,69.65,31.01,31.01,31.01,31.01,56.28,90.84,96.38,19.69
7024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.98
7025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.52
7026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97
7027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.87
7028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.53
7029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.43
7030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.09
7031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.02
7032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.39
7033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.84
7034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3
7035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.94
7036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68
7037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08
7038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.64
7039,60.82,80.37,75.89,50.01,29.64,29.64,29.64,29.64,13.29
7040,86.18,93.6,87.11,70.53,52.9,52.9,52.9,52.9,14.41
7041,372.96,411.99,278.37,84.36,84.36,84.36,84.36,184.14,15.06
7042,315.03,300.17,191.12,102.6,102.6,102.6,102.6,227.02,15.49
7043,178.42,164.42,98.95,98.95,98.95,98.95,131.54,164.8,16.1
7044,27.53,27.53,20.98,20.98,20.98,20.98,27.53,27.53,16.3
7045,46.08,46.08,35.11,35.11,35.11,35.11,46.08,46.08,16.64
7046,112.03,57.0,57.0,57.0,57.0,77.72,114.82,129.03,16.44
7047,95.12,31.92,31.92,31.92,31.92,70.04,133.5,143.88,16.14
7048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57
7049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.75
7050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33
7051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84
7052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96
7053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.15
7054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.02
7055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.67
7056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83
7057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53
7058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.14
7059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.61
7060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.45
7061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11
7062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.08
7063,45.23,55.02,52.7,39.63,25.99,25.99,25.99,25.99,9.65
7064,246.23,318.86,254.24,90.23,61.56,61.56,61.56,61.56,10.89
7065,202.82,216.34,169.05,83.9,83.9,83.9,83.9,136.4,12.17
7066,566.23,528.15,253.35,85.73,85.73,85.73,85.73,345.29,13.2
7067,829.62,610.09,52.44,52.44,52.44,52.44,95.93,616.65,14.31
7068,784.39,430.6,52.44,52.44,52.44,52.44,301.84,731.06,15.26
7069,664.93,229.55,50.16,50.16,50.16,50.16,456.03,758.74,15.73
7070,314.46,57.91,57.91,57.91,57.91,93.06,331.02,422.73,15.94
7071,289.63,25.08,25.08,25.08,25.08,166.39,471.8,522.85,15.73
7072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.83
7073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52
7074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45
7075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.98
7076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52
7077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.12
7078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11
7079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06
7080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8
7081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.38
7082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.34
7083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.32
7084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.48
7085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.58
7086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.73
7087,27.53,27.53,27.53,27.53,20.98,20.98,20.98,20.98,11.6
7088,72.7,76.44,73.05,64.52,48.79,48.79,48.79,48.79,12.7
7089,47.88,47.88,47.88,36.48,36.48,36.48,36.48,47.88,13.37
7090,48.48,48.48,48.48,36.94,36.94,36.94,36.94,48.48,14.17
7091,52.07,52.07,39.67,39.67,39.67,39.67,52.07,52.07,15.13
7092,55.06,55.06,41.95,41.95,41.95,41.95,55.06,55.06,16.03
7093,44.89,44.89,34.2,34.2,34.2,34.2,44.89,44.89,17.04
7094,37.11,28.27,28.27,28.27,28.27,37.11,37.11,37.11,17.42
7095,70.21,28.73,28.73,28.73,28.73,54.33,92.88,99.46,17.27
7096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22
7097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91
7098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.11
7099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.68
7100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
7101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
7102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.08
7103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.48
7104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.84
7105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.16
7106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46
7107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91
7108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39
7109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.06
7110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.96
7111,33.85,37.22,36.37,31.79,22.8,22.8,22.8,22.8,9.13
7112,114.89,133.09,116.34,74.45,55.18,55.18,55.18,55.18,11.6
7113,114.61,117.59,106.73,71.14,71.14,71.14,71.14,99.53,12.98
7114,474.33,443.65,228.67,91.66,91.66,91.66,91.66,302.74,14.65
7115,473.13,372.85,97.58,97.58,97.58,97.58,139.15,376.33,16.33
7116,732.27,409.6,60.65,60.65,60.65,60.65,290.0,682.73,17.66
7117,401.63,184.53,77.98,77.98,77.98,77.98,295.41,447.56,18.44
7118,103.61,53.35,53.35,53.35,53.35,72.21,105.58,118.58,18.87
7119,126.98,28.73,28.73,28.73,28.73,82.55,188.27,206.68,18.44
7120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24
7121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5
7122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.06
7123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.21
7124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.69
7125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72
7126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.73
7127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4
7128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18
7129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93
7130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.22
7131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73
7132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.17
7133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.96
7134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05
7135,49.55,63.73,60.05,40.65,25.08,25.08,25.08,25.08,12.06
7136,273.91,357.99,279.36,84.06,57.91,57.91,57.91,57.91,13.34
7137,322.73,352.47,241.8,82.08,82.08,82.08,82.08,169.99,14.13
7138,326.05,308.75,189.15,98.5,98.5,98.5,98.5,230.91,15.21
7139,309.61,259.24,103.97,103.97,103.97,103.97,142.09,261.08,15.79
7140,457.45,291.16,92.57,92.57,92.57,92.57,228.92,431.67,16.29
7141,458.73,196.81,73.87,73.87,73.87,73.87,329.3,513.61,16.49
7142,283.58,56.54,56.54,56.54,56.54,86.45,294.69,376.35,16.73
7143,143.62,28.27,28.27,28.27,28.27,89.66,215.54,237.89,16.42
7144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.34
7145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.13
7146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.28
7147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34
7148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
7149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84
7150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.68
7151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.44
7152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.21
7153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.85
7154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54
7155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.25
7156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.07
7157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88
7158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.73
7159,55.28,73.66,68.75,43.42,25.54,25.54,25.54,25.54,9.77
7160,87.08,96.24,87.54,66.08,49.7,49.7,49.7,49.7,11.26
7161,312.81,340.7,234.87,82.08,82.08,82.08,82.08,167.55,13.27
7162,722.58,665.83,278.37,65.21,65.21,65.21,65.21,415.37,14.94
7163,719.06,537.35,72.5,72.5,72.5,72.5,115.4,544.28,16.34
7164,600.02,355.11,79.8,79.8,79.8,79.8,262.5,561.66,17.32
7165,440.37,193.12,74.78,74.78,74.78,74.78,316.96,491.67,17.98
7166,338.87,52.9,52.9,52.9,52.9,83.98,351.71,457.29,18.17
7167,296.02,21.43,21.43,21.43,21.43,158.03,473.78,530.94,17.52
7168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.4
7169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.51
7170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.01
7171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5
7172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23
7173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.01
7174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84
7175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.69
7176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.42
7177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1
7178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89
7179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8
7180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.74
7181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04
7182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2
7183,122.63,195.71,175.62,74.15,26.9,26.9,26.9,26.9,13.48
7184,171.4,212.31,172.85,76.13,55.63,55.63,55.63,55.63,14.07
7185,80.81,81.53,78.75,57.46,57.46,57.46,57.46,77.02,14.35
7186,49.08,49.08,49.08,37.39,37.39,37.39,37.39,49.08,13.99
7187,30.52,30.52,23.26,23.26,23.26,23.26,30.52,30.52,13.23
7188,56.86,56.86,43.32,43.32,43.32,43.32,56.86,56.86,11.92
7189,28.13,28.13,21.43,21.43,21.43,21.43,28.13,28.13,10.86
7190,65.13,42.41,42.41,42.41,42.41,56.17,65.53,69.23,10.14
7191,35.45,20.06,20.06,20.06,20.06,30.69,41.38,43.35,9.71
7192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.43
7193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2
7194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99
7195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9
7196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.87
7197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72
7198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3
7199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63
7200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99
7201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36
7202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.55
7203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76
7204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.83
7205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09
7206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19
7207,77.07,112.65,102.61,52.83,25.99,25.99,25.99,25.99,3.35
7208,117.4,136.64,117.8,71.9,53.81,53.81,53.81,53.81,5.84
7209,64.04,64.04,64.04,48.79,48.79,48.79,48.79,64.04,6.7
7210,78.4,78.4,78.4,59.74,59.74,59.74,59.74,78.4,7.59
7211,93.51,92.77,69.31,69.31,69.31,69.31,91.07,92.8,8.33
7212,181.92,150.7,90.29,90.29,90.29,90.29,138.63,176.92,8.97
7213,230.36,140.5,80.26,80.26,80.26,80.26,184.6,248.63,9.21
7214,348.09,51.98,51.98,51.98,51.98,80.82,358.35,469.06,9.37
7215,177.78,25.08,25.08,25.08,25.08,100.62,270.68,302.64,9.29
7216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74
7217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.95
7218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.62
7219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.23
7220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.04
7221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6
7222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.02
7223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62
7224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46
7225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63
7226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12
7227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19
7228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35
7229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52
7230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59
7231,20.35,20.35,20.35,20.35,15.5,15.5,15.5,15.5,5.69
7232,124.08,146.36,124.23,70.66,52.9,52.9,52.9,52.9,6.59
7233,193.58,205.52,157.56,77.06,77.06,77.06,77.06,128.74,7.72
7234,116.73,115.24,105.4,76.61,76.61,76.61,76.61,109.0,8.77
7235,96.73,95.23,69.77,69.77,69.77,69.77,91.77,95.29,9.62
7236,167.19,141.2,87.1,87.1,87.1,87.1,131.04,162.98,9.94
7237,467.12,197.64,69.77,69.77,69.77,69.77,328.48,521.32,10.08
7238,392.25,46.51,46.51,46.51,46.51,74.69,402.57,534.11,10.11
7239,218.81,22.34,22.34,22.34,22.34,116.3,338.16,380.62,9.95
7240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.25
7241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73
7242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.36
7243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
7244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9
7245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47
7246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
7247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
7248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46
7249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1
7250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87
7251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.57
7252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69
7253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32
7254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26
7255,173.19,287.26,253.44,91.55,25.08,25.08,25.08,25.08,4.1
7256,420.71,565.7,419.66,47.42,47.42,47.42,47.42,69.62,4.88
7257,571.9,634.08,379.86,63.84,63.84,63.84,63.84,229.74,5.91
7258,571.96,528.63,245.0,82.54,82.54,82.54,82.54,349.6,6.81
7259,338.22,277.85,100.32,100.32,100.32,100.32,138.14,280.35,7.57
7260,340.22,233.76,94.39,94.39,94.39,94.39,191.65,322.78,7.97
7261,116.05,96.87,67.94,67.94,67.94,67.94,106.08,119.86,8.15
7262,77.18,45.6,45.6,45.6,45.6,60.53,77.63,84.52,8.08
7263,72.46,22.34,22.34,22.34,22.34,48.77,99.13,108.94,7.84
7264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.27
7265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82
7266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34
7267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15
7268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99
7269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31
7270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84
7271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38
7272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93
7273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48
7274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06
7275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.71
7276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36
7277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04
7278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.77
7279,247.25,422.85,369.57,118.62,22.34,22.34,22.34,22.34,1.54
7280,528.45,720.21,524.43,37.85,37.85,37.85,37.85,61.48,3.05
7281,736.07,820.97,467.79,44.23,44.23,44.23,44.23,262.82,4.79
7282,854.7,780.22,296.94,48.34,48.34,48.34,48.34,476.74,6.28
7283,861.96,631.18,54.72,54.72,54.72,54.72,97.22,640.78,7.55
7284,885.73,478.38,41.04,41.04,41.04,41.04,315.29,818.18,8.41
7285,703.37,245.87,47.42,47.42,47.42,47.42,463.13,793.36,8.93
7286,479.44,40.58,40.58,40.58,40.58,67.04,488.03,658.85,9.0
7287,238.61,20.52,20.52,20.52,20.52,120.51,367.25,416.16,8.44
7288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
7289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74
7290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92
7291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.47
7292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97
7293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56
7294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
7295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85
7296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61
7297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42
7298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
7299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04
7300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01
7301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2
7302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
7303,14.96,14.96,14.96,14.96,11.4,11.4,11.4,11.4,3.02
7304,14.96,14.96,14.96,11.4,11.4,11.4,11.4,14.96,4.26
7305,35.31,35.31,35.31,26.9,26.9,26.9,26.9,35.31,5.21
7306,43.69,43.69,43.69,33.29,33.29,33.29,33.29,43.69,6.28
7307,45.49,45.49,34.66,34.66,34.66,34.66,45.49,45.49,7.38
7308,47.88,47.88,36.48,36.48,36.48,36.48,47.88,47.88,8.58
7309,55.66,55.66,42.41,42.41,42.41,42.41,55.66,55.66,9.52
7310,32.32,24.62,24.62,24.62,24.62,32.32,32.32,32.32,10.15
7311,25.92,15.5,15.5,15.5,15.5,22.77,29.24,30.54,10.64
7312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81
7313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95
7314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.95
7315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.52
7316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55
7317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.82
7318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1
7319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.32
7320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.58
7321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.31
7322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82
7323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.97
7324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.98
7325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.88
