,full_id,building_usage,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,yearly_demand_delivered_unrenovated_DH,consumer_size_unrenovated,npv_Gas_25years_ir_0.05,npv_DH_25years_ir_0.05,savings_npv_25years_ir_0.05,NFA,npv_per_nfa
342,w155463416,mfh,103424.16434320562,114915.73815911735,129280.20542900701,r2,-170707.53097232716,-304220.0393331474,-133512.50836082024,722.4005093876273,-184.817849137451
343,w155463417,mfh,134317.1610003945,149241.2900004383,167896.45125049312,r2,-221698.198551567,-395091.149753545,-173392.951201978,828.3400002270937,-209.32582170901009
344,w155463421,mfh,62634.51134401355,69593.90149334838,78293.13918001692,r2,-103381.86296302607,-184238.11906719123,-80856.25610416516,509.4774500131606,-158.70428829004408
345,w155463422,mfh,126316.10423077179,140351.22692307975,157895.13028846472,r2,-208491.99422798873,-371556.20682585513,-163064.2125978664,674.0859733853489,-241.90417696860885
346,w155463424,mfh,151693.48439581433,168548.31599534926,189616.8554947679,r2,-250378.81959449325,-446203.2454653185,-195824.42587082525,701.7858467099256,-279.0372971881361
347,w155463427,mfh,91584.2108942519,101760.23432694655,114480.26361781487,r2,-151165.00691198208,-269393.06125875347,-118228.05434677139,540.3469697440042,-218.80025421958658
348,w155463430,mfh,65819.9805171453,73133.31168571701,82274.97564643163,r2,-108639.66302345756,-193608.11072531898,-84968.44770186143,521.3457492198795,-162.97907449903397
349,w155463434,mfh,121424.36431178215,134915.9603464246,151780.45538972766,r2,-200417.89617718488,-357167.2550754287,-156749.3588982438,634.5610695700626,-247.02013157606248
350,w155463435,mfh,133111.18185755896,147901.3131750655,166388.97732194868,r2,-219707.66062278656,-391543.7870593596,-171836.12643657305,740.6094772338867,-232.01988594362356
351,w155463436,mfh,147370.27277477682,163744.7475275298,184212.84096847102,r2,-243243.1101944234,-433486.6079391681,-190243.4977447447,830.3215000247583,-229.12028381665667
352,w155463437,mfh,122154.47621327543,135727.19579252825,152693.09526659426,r2,-201622.98785792437,-359314.864125987,-157691.87626806262,634.6341266736388,-248.47683041343257
353,w155463439,mfh,190314.9551668896,211461.06129654398,237893.69395861198,r2,-314125.7781483168,-559807.502571916,-245681.7244235992,740.3900625675916,-331.8274202271191
354,w155463441,mfh,36817.49098632539,40908.32331813932,46021.863732906735,r1,-66016.07891003667,-117648.0850507244,-51632.006140687736,304.4361848443746,-169.59878198145734
355,w155463442,mfh,140478.59578651958,156087.3286516884,175598.24473314948,r2,-231868.00099827655,-413214.88268276094,-181346.8816844844,681.7836883433163,-265.98888296248896
356,w155463445,mfh,129101.85554045986,143446.50615606652,161377.31942557482,r2,-213090.03696780442,-379750.43665973976,-166660.39969193534,701.5969566701912,-237.5443594894035
357,w155463446,mfh,100434.10414036695,111593.44904485217,125542.63017545869,r2,-165772.26465495676,-295424.8391176784,-129652.57446272165,527.3302180506289,-245.86600582459647
358,w155463447,mfh,128549.57621013428,142832.86245570474,160686.97026266783,r2,-212178.46817258478,-378125.9184375088,-165947.45026492403,540.1562461696565,-307.22120023916557
359,w155463448,mfh,106011.60874297086,117790.67638107872,132514.51092871357,r2,-174978.25675306795,-311830.9534949172,-136852.69674184924,488.2503870327026,-280.2920394463158
360,w155463452,mfh,40700.76121869014,45223.06802076682,50875.95152336267,r1,-72979.02687908766,-130056.84225641991,-57077.815377332256,416.2699146196246,-137.11732069200414
361,w155463453,mfh,157513.59483929275,175015.10537699194,196891.99354911593,r2,-259985.24658476101,-463322.9799034202,-203337.7333186592,826.68092449978,-245.96882218093725
362,w155463454,mfh,128563.67585865571,142848.52873183967,160704.59482331964,r2,-212201.74045331296,-378167.3922618806,-165965.65180856767,830.106713430956,-199.93291118271605
363,w155463458,mfh,110066.935375623,122296.59486180333,137583.66921952873,r2,-181671.80657425968,-323759.6128708848,-142087.80629662515,653.3753796381876,-217.46734071202303
364,w155463459,mfh,159939.53149426932,177710.59054918814,199924.41436783664,r2,-263989.39454472973,-470458.8223758586,-206469.42783112888,716.456727950275,-288.181295221864
365,w155463463,mfh,37000.96483362116,41112.18314846796,46251.206042026446,r1,-66345.05906747066,-118234.36472956659,-51889.305662095925,389.00259175430983,-133.39064253553533
366,w155463464,mfh,147409.13455167686,163787.92727964095,184261.41818959606,r2,-243307.25379206263,-433600.9190517806,-190293.66525971796,681.5525098629297,-279.2061690125517
367,w155463468,mfh,161158.33487353215,179064.81652614684,201447.91859191516,r2,-266001.09961323056,-474043.907296132,-208042.80768290145,854.9059582386632,-243.3516876072846
368,w155463469,mfh,100679.18201464991,111865.75779405545,125848.97751831239,r2,-166176.77978041585,-296145.7306136603,-129968.95083324445,716.6904537379742,-181.34600531565303
369,w155463470,mfh,64367.74654988399,71519.71838875998,80459.68318735498,r2,-106242.66734532313,-189336.39456066047,-83093.72721533733,608.2978411447257,-136.6003980204292
370,w155463473,mfh,43550.29606288637,48389.217847651526,54437.870078607964,r1,-78088.42222602281,-139162.3600069238,-61073.937780900975,376.1376306014136,-162.3712514040371
371,w155463474,mfh,113607.86032097694,126230.95591219659,142009.82540122117,r2,-187516.30682831857,-334175.1703278117,-146658.8634994931,720.4433401308954,-203.56751923454112
372,w155463478,mfh,87684.85616685112,97427.61796316791,109606.0702085639,r2,-144728.89769005068,-257923.19001466758,-113194.2923246169,851.8925360153429,-132.87391019303195
373,w155463479,mfh,73343.18571827096,81492.42857585663,91678.9821478387,r2,-121057.14585291104,-215737.46315211614,-94680.3172992051,376.5337288361043,-251.45241992495465
374,w155463480,mfh,73172.86575571459,81303.18417301621,91466.08219464324,r2,-120776.02295993977,-215236.470506566,-94460.44754662622,664.0854127705097,-142.24141312266596
375,w155463484,mfh,68085.21955592721,75650.24395103024,85106.52444490901,r2,-112378.57032648756,-200271.26448492182,-87892.69415843426,531.1159037780716,-165.48684295313532
376,w155463485,mfh,156635.6177374834,174039.57526387044,195794.52217185425,r2,-258536.09488745788,-460740.42842580134,-202204.33353834346,716.6882258921862,-282.1370942526991
377,w155463490,mfh,123664.69792456762,137405.21991618624,154580.87240570952,r2,-204115.69564234483,-363757.15003981325,-159641.45439746842,790.5601109853014,-201.93461848018356
378,w155463491,mfh,145223.38843852136,161359.32048724595,181529.2355481517,r2,-239699.5541342636,-427171.59208801744,-187472.03795375384,681.5525530032813,-275.0661517261623
379,w155463494,mfh,121396.79106492685,134885.32340547428,151745.98883115855,r2,-200372.384947566,-357086.1489403574,-156713.76399279138,531.001435648324,-295.12870111443743
380,w155463495,mfh,194715.2919888105,216350.32443201166,243394.1149860131,r2,-321388.787127766,-572751.0022805681,-251362.21515280212,716.4590312853455,-350.83962121581743
381,w155463496,mfh,117319.52164410007,130355.02404900007,146649.40205512507,r2,-193642.6172926047,-345092.9453070205,-151450.3280144158,611.941689690575,-247.4914367919529
382,w155463500,mfh,189211.96397521914,210235.51552802126,236514.9549690239,r2,-312305.22775557236,-556563.0768050265,-244257.84904945415,1108.025532820262,-220.44424231609864
383,w155463502,mfh,128339.86474938868,142599.84972154297,160424.83093673585,r2,-211832.32734652323,-377509.0565151351,-165676.72916861187,540.1563036605716,-306.71997724703283
384,w155463507,mfh,243694.52630388393,270771.69589320436,304618.1578798549,r2,-402231.8300659277,-716822.4065260303,-314590.5764601026,1267.198863344267,-248.25667506508486
385,w155463508,mfh,129287.7332827833,143653.03698087033,161609.66660347913,r2,-213396.83887097903,-380297.1921925486,-166900.35332156956,530.6506136165466,-314.52023052247597
386,w155463511,mfh,363833.3623965188,404259.2915516876,454791.7029956485,r2,-600527.887989166,-1070208.306945355,-469680.41895618895,1747.3368958860635,-268.7978603679727
387,w155463513,mfh,81863.33408033723,90959.26008926358,102329.16760042153,r2,-135120.14070177203,-240799.30325778708,-105679.16255601504,612.2091895099729,-172.61936665897355
388,w155463514,mfh,139422.1532182098,154913.50357578867,174277.69152276224,r2,-230124.28178531036,-410107.37872828956,-179983.0969429792,830.106801855378,-216.81920511998894
389,w155463518,mfh,147043.30734450815,163381.45260500905,183804.13418063518,r2,-242703.4349486148,-432524.84589169506,-189821.41094308026,691.345141955465,-274.56822854959495
390,w155463519,mfh,120511.05663182377,133901.17403535973,150638.8207897797,r2,-198910.42932885347,-354480.7794332549,-155570.35010440144,507.32179623667616,-306.65023907591905
391,w155463522,mfh,129564.6746402093,143960.74960023255,161955.84330026162,r2,-213853.946507773,-381111.80946486746,-167257.86295709445,1139.1653657640795,-146.82491935216845
392,w155463523,mfh,52022.345619720814,57802.60624413424,65027.93202465102,r2,-85865.8731499338,-153022.6531791528,-67156.78002921901,446.09937440417707,-150.54219728264695
393,w155463528,mfh,145299.12111785548,161443.46790872831,181623.90139731934,r2,-239824.5552767446,-427394.35819719656,-187569.80292045197,681.6119319483638,-275.1856212145381
394,w155463529,mfh,83645.16797269836,92939.0755252204,104556.45996587294,r2,-138061.16001093853,-246040.53078195077,-107979.37077101224,691.3949336603283,-156.1761093610513
395,w155463531,mfh,113942.75365584018,126603.0596176002,142428.44206980022,r2,-188069.06753657904,-335160.25214260316,-147091.18460602412,507.3216828555101,-289.93671979109365
396,w155463534,mfh,122260.31843807886,135844.79826453206,152825.39804759857,r2,-201797.68653674424,-359626.1968401286,-157828.5103033844,640.8467616457492,-246.2812012938433
397,w155463535,mfh,116742.79895402241,129714.2210600249,145928.498692528,r2,-192690.70332642394,-343396.52744786796,-150705.82412144402,684.7868416263722,-220.07698594721379
398,w155463536,mfh,136389.13351476841,151543.481683076,170486.4168934605,r2,-225118.10834167723,-401185.814030728,-176067.70568905078,691.6131192699074,-254.57542776937836
399,w155463537,mfh,116962.91242618492,129958.79158464991,146203.64053273114,r2,-193054.01327052867,-344043.9866715831,-150989.97340105442,507.3215693686623,-297.62182906781254
400,w155463538,mfh,67471.69315381986,74968.54794868872,84339.61644227481,r2,-111365.90971709137,-198466.58926838677,-87100.6795512954,643.413233704865,-135.37284436901817
401,w155463539,mfh,142524.36317914963,158360.40353238847,178155.45397393702,r2,-235244.6577279426,-419232.46513657825,-183987.80740863565,710.019569536671,-259.1306145670018
402,w155463540,mfh,134223.12657489546,149136.8073054394,167778.90821861933,r2,-221542.98932454275,-394814.5494367269,-173271.56011218415,840.6794232809916,-206.10895819947916
403,w155463541,mfh,141763.63774080755,157515.15304534172,177204.54717600942,r2,-233989.03664410883,-416994.8070008434,-183005.77035673457,696.2558067506179,-262.84272042313154
404,w155463542,mfh,65685.4859572708,72983.87328585643,82106.85744658849,r2,-108417.67201786238,-193212.497760448,-84794.82574258561,640.557884996757,-132.3765232286773
405,w155463543,mfh,137426.15151832922,152695.72390925468,171782.6893979115,r2,-226829.7661934561,-404236.1810299289,-177406.4148364728,587.0278481058776,-302.21124161127597
406,w155463544,mfh,98226.61890138821,109140.68766820912,122783.27362673526,r2,-162128.6833198113,-288931.5669651384,-126802.88364532712,825.5248426020145,-153.60274712708892
407,w155463545,mfh,121865.120671904,135405.68963544889,152331.40083988,r2,-201145.38989661267,-358463.7307884705,-157318.3408918578,709.4769112125038,-221.73849269174815
408,w155463546,mfh,129916.9711354388,144352.19015048756,162396.2139192985,r2,-214435.43213304013,-382148.0823157652,-167712.65018272508,647.0489746004342,-259.1962227995045
409,w155463547,mfh,65038.9578364076,72265.50870711956,81298.6972955095,r2,-107350.54017379462,-191310.74867107376,-83960.20849727913,586.4484846569597,-143.16723581678494
410,w155463548,mfh,58521.66054916764,65024.06727685293,73152.07568645955,r2,-96593.3662040301,-172140.25355843708,-75546.88735440698,500.40091222245246,-150.97272109052975
411,w155463549,mfh,150879.72380106986,167644.1375567443,188599.6547513373,r2,-249035.66093506798,-443809.5855144447,-194773.9245793767,672.5395986035466,-289.6096006596534
412,w155463551,mfh,118233.46909210505,131370.52121345006,147791.8363651313,r2,-195151.14011488887,-347781.3028136652,-152630.16269877632,586.1050742082298,-260.4143342470881
413,w155463552,mfh,140953.13018079853,156614.58908977613,176191.41272599815,r2,-232651.2473055901,-414610.715784331,-181959.46847874092,667.035758360289,-272.78817694276944
414,w155463553,mfh,145465.79989078068,161628.66654531186,181832.24986347582,r2,-240099.66817683182,-427884.6403587911,-187784.97218195928,817.6307530952618,-229.6696540230068
415,w155463556,mfh,111950.57145246182,124389.52383606869,139938.21431557726,r2,-184780.85624335357,-329300.2894141698,-144519.43317081622,732.9133296664804,-197.1848884732131
416,w155463558,mfh,170426.45641544508,189362.72935049454,213033.07051930635,r2,-281298.6672099209,-501305.8950330469,-220007.227823126,710.1379440590739,-309.8091429470559
417,w155463561,mfh,66767.48224207119,74186.09138007909,83459.35280258898,r2,-110203.56910944126,-196395.1674432117,-86191.59833377045,654.0662793286144,-131.77807977235022
418,w155463562,mfh,121242.91613734883,134714.35126372092,151553.64517168602,r2,-200118.40553054877,-356633.5290249106,-156515.12349436182,586.3292756803334,-266.94065943194323
419,w155463566,mfh,132855.68745823152,147617.43050914613,166069.6093227894,r2,-219285.95242370735,-390792.25557050126,-171506.3031467939,653.8032613813876,-262.320966072312
420,w155463567,sfh,64165.75550151626,71295.28389057361,80207.19437689532,r2,-105909.26950387728,-188742.24207154335,-82832.97256766607,133.41999841853976,-620.8437531817252
421,w155463569,mfh,185351.85354723278,205946.50394136974,231689.81693404095,r2,-305933.8935066882,-545208.6418556137,-239274.7483489255,886.7166110530495,-269.843538923633
422,w155463572,mfh,35890.06917924034,39877.854643600374,44862.58647405042,r1,-64353.15323098496,-114684.56426984438,-50331.41103885943,311.3570919752121,-161.65172509661812
423,w155463574,mfh,143979.5524771122,159977.28053012467,179974.44059639025,r2,-237646.53134935477,-423512.874345342,-185866.34299598722,863.4385226266459,-215.262972551384
424,w155463577,mfh,104741.59050899002,116379.54500998891,130926.98813623752,r2,-172882.01862158775,-308095.22113924316,-135213.20251765542,931.9227139726281,-145.09057509851274
425,w155463578,mfh,190645.967927451,211828.85325272335,238307.45990931377,r2,-314672.1337455277,-560781.1697576967,-246109.03601216897,931.2066993936896,-264.2904482671903
426,w155463581,sfh,46033.7954308567,51148.661589840776,57542.24428857087,r1,-82541.49292304151,-147098.23333883856,-64556.740415797045,136.57608463019133,-472.6796832007455
427,w155463583,mfh,203597.78521864722,226219.76135405246,254497.23152330902,r2,-336049.8530186353,-598878.6723170422,-262828.81929840695,949.1963916398585,-276.89614247725535
428,w155463586,mfh,101711.11223859426,113012.34693177139,127138.89029824281,r2,-167880.03995934935,-299181.13201439724,-131301.0920550479,949.1754787907004,-138.33173632164667
429,w155463589,mfh,79863.38270239974,88737.09189155528,99829.22837799968,r2,-131819.10593914654,-234916.48766314995,-103097.38172400341,722.9646147996187,-142.60363455350924
430,w155463591,mfh,190912.6672966541,212125.18588517123,238640.83412081763,r2,-315112.33639176283,-561565.6604335877,-246453.3240418249,591.1442194825038,-416.9089638693815
431,w155463593,mfh,124635.87387943457,138484.30431048284,155794.8423492932,r2,-205718.6774063055,-366613.8440152037,-160895.1666088982,535.6290349200369,-300.38544611928654
432,w155463596,mfh,124750.0851810797,138611.20575675523,155937.6064763496,r2,-205907.18972774208,-366949.79419570003,-161042.60446795795,724.8313003255054,-222.17942905561247
433,w155463597,mfh,96345.81377389302,107050.90419321446,120432.26721736627,r2,-159024.30629541152,-283399.2176007691,-124374.91130535756,752.1160736689344,-165.36664440455073
434,w155463600,mfh,64489.169061256325,71654.6322902848,80611.4613265704,r2,-106443.08218311722,-189693.55636535288,-83250.47418223566,535.4490051213652,-155.47787629816597
435,w155463601,mfh,178349.14469125378,198165.7163236153,222936.43086406722,r2,-294375.5198276385,-524610.3186578063,-230234.79883016774,907.8308945208788,-253.60978594111137
436,w155463605,mfh,42998.73447932191,47776.37164369101,53748.41809915238,r1,-77099.43758723089,-137399.8780355693,-60300.44044833841,389.4215188790113,-154.84619499692582
437,w155463606,mfh,150889.27825945674,167654.75362161858,188611.59782432092,r2,-249051.43111809395,-443837.689756086,-194786.25863799202,690.2915003947913,-282.1797146952989
438,w155463610,mfh,121676.56395498163,135196.1821722018,152095.70494372703,r2,-200834.16619179983,-357909.0951073129,-157074.92891551307,725.1058211326599,-216.6234559669544
439,w155463611,mfh,112403.2420384642,124892.49115384911,140504.05254808025,r2,-185528.01507776132,-330631.8105761065,-145103.79549834516,1002.8680375270545,-144.6888225255964
440,w155463612,mfh,63516.22491576578,70573.58323973975,79395.28114470722,r2,-104837.18191884708,-186831.66129383096,-81994.47937498387,535.6290688522159,-153.0807122747977
441,w155463616,mfh,122018.55650405756,135576.1738933973,152523.19563007195,r2,-201398.64456138044,-358915.05911381217,-157516.41455243173,543.6235096465331,-289.7527641047933
442,w155463618,mfh,105934.48935557003,117704.98817285558,132418.1116944625,r2,-174850.9667691759,-311604.1084126541,-136753.1416434782,752.1486698825844,-181.81663694868502
443,w155463621,mfh,34948.383067365656,38831.5367415174,43685.47883420707,r1,-62664.65075554212,-111675.46275822681,-49010.812002684695,238.18491610530762,-205.76790841371235
444,w155463623,mfh,22421.042859551795,24912.269843946437,28026.303574439742,r1,-40202.34119731941,-71645.09820199877,-31442.757004679363,73.76475410088896,-426.25719271936725
445,w155463625,sfh,20553.391514291106,22837.10168254567,25691.73939286388,r1,-36853.524771155026,-65677.13030342743,-28823.605532272406,52.41574023310095,-549.9036244473388
446,w155463626,mfh,25128.444148181297,27920.49349797922,31410.55518522662,r1,-45056.88213216161,-80296.4366973196,-35239.55456515799,98.3909645654261,-358.1584418935651
447,w155463629,mfh,111830.1906569181,124255.76739657567,139787.73832114763,r2,-184582.1608174417,-328946.1917950317,-144364.03097759,643.7923131911084,-224.2400662754354
448,w155463631,mfh,62732.02766693095,69702.25296325661,78415.03458366368,r2,-103542.81926197656,-184524.96131321712,-80982.14205124056,546.7249739198014,-148.12226606483821
449,w155463632,mfh,67447.16411095476,74941.2934566164,84308.95513869345,r2,-111325.42312122468,-198394.43759636118,-87069.0144751365,612.4270064728335,-142.17043591300015
450,w155463633,mfh,139780.5863489692,155311.76260996578,174725.73293621148,r2,-230715.89628042554,-411161.70236561744,-180445.8060851919,683.6260891854763,-263.9539493002507
451,w155463638,ab,74333.61459427596,82592.90510475107,92917.01824284495,r2,-122691.90567040838,-218650.78919664727,-95958.88352623889,279.5906790524721,-343.21202642177434
452,w155463639,other,56433.00137139599,62703.33485710666,70541.25171424498,nr2,-87048.12656984697,-155136.92131416345,-68088.79474431649,282.758548167441,-240.80189683247482
453,w155463640,sfh,27046.591334301986,30051.768149224426,33808.23916787748,r1,-48496.24077957841,-86425.76102787626,-37929.52024829785,56.80619836300611,-667.7003802634094
454,w155463643,ab,75037.37822127706,83374.86469030785,93796.72277659632,r2,-123853.50800886014,-220720.89534299276,-96867.38733413263,240.41873629689215,-402.91114089590536
455,w155463644,mfh,22355.05352604927,24838.948362276966,27943.816907561584,r1,-40084.01816848126,-71434.23324318805,-31350.215074706786,98.43792371228336,-318.47700451644954
456,w155463645,mfh,20653.13311022937,22947.925678032632,25816.41638778671,r1,-37032.36773116333,-65995.84859323154,-28963.48086206821,98.39091195091605,-294.37150533290236
457,w155463647,mfh,20488.666846367254,22765.185384852502,25610.833557959068,r1,-36737.46936730706,-65470.30650765022,-28732.83714034316,97.66299930792302,-294.20391902721525
458,w155463653,mfh,49110.00769747382,54566.67521941535,61387.50962184227,r1,-88057.33515716997,-156928.08520222252,-68870.75004505254,376.11661268314344,-183.11009863069296
459,w155463654,mfh,128100.40169958616,142333.77966620683,160125.50212448268,r2,-211437.0798117668,-376804.680909179,-165367.60109741217,482.5493668295443,-342.6957166764382
460,w155463656,mfh,31212.558598147167,34680.62066460796,39015.698247683955,r1,-55966.08232116472,-99737.85964854078,-43771.777327376054,73.78574474137277,-593.2281022682769
461,w155463657,mfh,81792.30738490765,90880.34153878628,102240.38423113455,r2,-135002.90705635745,-240590.37970288566,-105587.47264652821,470.15250823192764,-224.581323714733
462,w155463660,mfh,13905.87916358521,15450.97684842801,17382.348954481513,r1,-24934.116681596806,-44435.40313896474,-19501.286457367936,49.947176152281465,-390.4382181269154
463,w155463661,sfh,28288.13498176796,31431.261090853288,35360.168727209944,r1,-50722.40669163935,-90393.03931648952,-39670.63262485017,78.16354378722608,-507.5337005297522
464,w155463663,sfh,34819.968665618944,38688.85407290994,43524.96083202368,r1,-62434.395649835846,-111265.1222365425,-48830.72658670666,104.99722011834383,-465.06685159539336
465,w155463665,trade,91176.58615386307,101307.31794873675,113970.73269232883,nr2,-140640.24274546036,-250648.6369341939,-110008.39418873354,467.86907609552145,-235.12644842181004
466,w155463667,mfh,146194.04394705163,162437.82660783513,182742.55493381454,r2,-241301.67687161564,-430026.7551812778,-188725.07830966217,587.3173447391018,-321.33407943791894
467,w155463669,mfh,140665.8284842114,156295.3649824571,175832.28560526425,r2,-232177.0393332076,-413765.623788749,-181588.5844555414,557.4523567564785,-325.7472719500366
468,w155463671,mfh,64400.332306606986,71555.92478511887,80500.41538325873,r2,-106296.45201073834,-189432.24488978737,-83135.79287904903,449.48969881236553,-184.95594692983863
469,w155576276,other,29597.66649141012,32886.2961015668,36997.08311426265,nr1,-49594.24686346771,-88386.72440720988,-38792.47754374217,58.73152135126293,-660.5052389453896
470,w159548666,other,172565.87823967956,191739.86471075506,215707.34779959943,nr2,-266183.54589692876,-474391.55145748076,-208208.005560552,1258.4072781499474,-165.4535929469908
471,w159548667,trade,1971364.4926983076,2190404.9918870083,2464205.615872884,nr2,-3040837.4834850547,-5419371.834798225,-2378534.3513131705,15669.025621107221,-151.79848503847785
472,w159548669,trade,261494.21083095495,290549.1231455055,326867.76353869366,nr2,-403355.84867957793,-718859.635744155,-315503.7870645771,2256.2803165019486,-139.83359459241404
473,w159548670,mfh,54902.009333985516,61002.23259331724,68627.51166748189,r2,-90618.92371422412,-161493.1244078371,-70874.20069361299,188.14899220019578,-376.6918964848925
474,w159548671,other,44276.71471391971,49196.34968213301,55345.89339239964,nr1,-74190.65690407573,-132222.3757812681,-58031.71887719238,318.3455893772654,-182.29157498525942
475,w159548672,ab,55824.92384522273,62027.693161358584,69781.1548065284,r2,-92142.24719005152,-164207.85834543034,-72065.61115537882,170.00981159284711,-423.8908947676927
476,w159548674,trade,33383.24480259189,37092.494225102106,41729.056003239864,nr1,-55937.41264446689,-99691.49625499867,-43754.08361053178,118.95309109317604,-367.8263692723981
477,w159548675,mfh,193209.26924096223,214676.96582329136,241511.58655120278,r2,-318903.00997398404,-568321.067530826,-249418.05755684193,865.047436706489,-288.3287632253508
478,w159548677,other,25288.07003564535,28097.855595161498,31610.087544556685,nr1,-42373.029252574204,-75517.09110849974,-33144.06185592553,106.67055884185247,-310.7142422030827
479,w159872586,mfh,112918.80769710969,125465.34188567742,141148.50962138711,r2,-186378.9858465406,-332148.33629278006,-145769.35044623946,633.9711885744706,-229.93056005275608
480,w159872589,mfh,200048.88086819276,222276.53429799195,250061.10108524095,r2,-330192.1822975779,-588439.6436051243,-258247.46130754641,1091.462102752924,-236.6068969835834
481,w159872591,mfh,426142.4340857789,473491.5934286432,532678.0426072236,r2,-703372.5940866156,-1253489.1520021793,-550116.5579155637,2692.1037788091226,-204.3444841338594
482,w159872593,mfh,73718.42960653547,81909.36622948386,92148.03700816934,r2,-121676.50747004262,-216841.23528479235,-95164.72781474973,436.90541737405584,-217.81539900951745
483,w159872596,mfh,53396.64036048387,59329.60040053763,66745.80045060483,r2,-88134.2256525985,-157065.11272180747,-68930.88706920897,218.88012801047884,-314.92528671177
484,w159872599,mfh,88953.80797896282,98837.56442106981,111192.25997370352,r2,-146823.37563090803,-261655.78551248024,-114832.40988157221,487.8712977081537,-235.37439160904555
485,w159872601,mfh,127483.5024611991,141648.336067999,159354.37807649886,r2,-210418.8521421257,-374990.08456451894,-164571.23242239325,629.8896718598901,-261.269933092346
486,w159872603,mfh,65570.2207830621,72855.800870069,81962.77597882763,r2,-108227.42021915349,-192873.4476356131,-84646.0274164596,453.131132603623,-186.8024978334557
487,w159872608,mfh,90295.55495996469,100328.39439996076,112869.44369995585,r2,-149038.0061843281,-265602.5064932848,-116564.50030895669,317.054659525305,-367.6479648129989
488,w159872611,mfh,106389.89735925275,118210.99706583639,132987.37169906593,r2,-175602.64386888864,-312943.68163205415,-137341.0377631655,474.9952949794941,-289.14189090882394
489,w159872613,mfh,117487.30554018391,130541.45060020433,146859.13192522989,r2,-193919.55426201876,-345586.4781655187,-151666.92390349996,461.6615135567263,-328.5240797636124
490,w159872615,mfh,35300.25422503271,39222.50469448079,44125.31778129088,r1,-63295.57789067313,-112799.84594608405,-49504.268055410925,129.00588214695452,-383.7365183009183
491,w159872617,mfh,49655.938212222434,55173.26468024715,62069.92276527804,r1,-89036.22293511302,-158672.5734307872,-69636.35049567417,185.93316667452453,-374.5235545714789
492,w159872620,mfh,42371.2083776176,47079.12041957511,52964.010472022,r1,-75974.24378563245,-135394.65600095867,-59420.412215326214,129.2747205838561,-459.64448383226033
493,w159872622,mfh,68473.34354301219,76081.4928255691,85591.67942876523,r2,-113019.19128743192,-201412.92316175974,-88393.73187432782,447.3657494872576,-197.58716883364258
494,w159872625,mfh,48722.326522949574,54135.91835883286,60902.90815368696,r1,-87362.19840766053,-155689.27325249102,-68327.0748448305,238.36158968657256,-286.65304227361224
495,w159872628,mfh,26306.856925514938,29229.84102834993,32883.57115689367,r1,-47169.85042014047,-84061.98407544216,-36892.13365530169,167.04002443812786,-220.85804752121936
496,w159872630,mfh,34338.764195132855,38154.18243903651,42923.45524391607,r1,-61571.56574360267,-109727.46220176277,-48155.8964581601,195.52493976540862,-246.29030197343462
497,w159872632,th,16477.88462317202,18308.760692413354,20597.355778965022,r1,-29545.884372127155,-52654.0923802491,-23108.208008121946,133.65780365467072,-172.89082549812215
498,w159872635,th,22380.32681980364,24867.02979978182,27975.408524754548,r1,-40129.33477507525,-71514.99253811747,-31385.657763042218,49.369007284846155,-635.7360516073423
499,w159872640,mfh,39635.3061200242,44039.229022249114,49544.132650030246,r1,-71068.59881937128,-126652.24436809192,-55583.64554872064,133.91130499513818,-415.0780664167127
500,w159872643,other,35046.307894264784,38940.34210473865,43807.88486783098,nr1,-58724.06346174953,-104657.85734289575,-45933.793881146215,87.82295271442271,-523.0272094188282
501,w159872648,mfh,37854.23601442721,42060.26223825246,47317.79501803401,r1,-67875.02800600245,-120960.94162987972,-53085.91362387726,133.79360626488923,-396.7746673841493
502,w159872651,other,134999.97203711804,149999.96893013114,168749.96504639756,nr2,-208237.98783045576,-371121.14419546357,-162883.1563650078,467.48304517045614,-348.4258050591257
503,w159872654,mfh,36431.14482459692,40479.049805107694,45538.93103074615,r1,-65323.335922505845,-116413.53905434097,-51090.20313183513,134.11286987382917,-380.9492942765286
504,w159872660,mfh,32677.13716339124,36307.93018154582,40846.42145423905,r1,-58592.16388030767,-104417.83264483482,-45825.66876452715,131.42538360562176,-348.68202402999833
505,w159872663,other,40789.69983623175,45321.88870692417,50987.12479528969,nr1,-68347.76801583076,-121809.19597577587,-53461.42795994511,509.8066861014813,-104.86607849098151
506,w159872669,other,28697.887838121846,31886.542042357607,35872.3597976523,nr1,-48086.56568641925,-85699.73934104726,-37613.17365462801,96.41428965386004,-390.1203212683954
507,w159872671,mfh,88774.61527216679,98638.46141351866,110968.26909020849,r2,-146527.6077633148,-261128.69387334643,-114601.08611003164,385.8471666022902,-297.01160467029183
508,w159872676,trade,76847.61831763922,85386.24257515468,96059.52289704903,nr2,-118537.75350137243,-211257.6440452674,-92719.89054389497,450.3884779855609,-205.86647988554338
509,w159872680,trade,25219.515671661942,28021.684079624378,31524.394589577427,nr1,-42258.15864100257,-75312.36903427569,-33054.21039327312,74.82275880910456,-441.76679554952506
510,w159872682,mfh,40209.65990071562,44677.39988968402,50262.07487589452,r1,-72098.45130232525,-128487.55743885729,-56389.106136532035,128.20031198486686,-439.85155155619566
